Date,Cash From Operating Activities,Net Income,Depreciation & Amortization,Provision for Doubtful Accounts,Other Non-Cash Adjustments,Changes in Non-Cash Capital,Cash From Investing Activities,Disposal of Fixed Assets,Property Additions,Property Improvements,Change in Investments,Change in Notes,Change in Mortgages,Change in Real Estate Interest,Other Investing Activities,Cash from Investing Activities,Cash from Financing Activities,Dividends Paid,Preferred Dividends Other Distributions,Proceeds from Repayments of Borrowings,Change in Unsecured Debt,Change in Secured Debt,Increase in Capital Stocks,Decrease in Capital Stocks,Other Financing Activities,Net Changes in Cash,Source: Bloomberg
03/31/1994,10.403,3.415,5.895,0.0,0.45,0.643,,,,,,,,,,,,,,,,,,,,,
06/30/1994,15.116,3.978,6.503,0.0,0.089,4.546,,,,,,,,,,,,,,,,,,,,,
09/30/1994,15.115,5.975,8.215,0.0,0.021,0.904,,,,,,,,,,,,,,,,,,,,,
12/31/1994,13.91,5.769,9.031,0.0,-0.129,-0.761,,,,,,,,,,,,,,,,,,,,,
03/31/1995,12.322,6.15,9.329,0.0,-0.063,-3.094,,,,,,,,,,,,,,,,,,,,,
06/30/1995,24.143,11.569,9.763,0.0,-4.576,7.387,,,,,,,,,,,,,,,,,,,,,
09/30/1995,9.933,7.504,10.289,0.0,0.295,-8.155,,,,,,,,,,,,,,,,,,,,,
12/31/1995,20.030001,7.904,10.661,0.0,0.954,0.511,,,,,,,,,,,,,,,,,,,,,
03/31/1996,21.334,9.559,10.56,0.0,-0.681,1.896,,4.248,-36.146,-11.073,0.0,0.0,0.0,,0.001,-42.970001,27.573999,-15.123,,41.529999,,,1.457,0.0,-0.29,5.938,
06/30/1996,25.759001,8.166,11.365,0.0,0.136,6.092,,11.546,-44.532001,-13.783,0.0,0.0,0.0,,0.001,-46.768002,19.759001,-15.99,,32.356,,,3.417,0.0,-0.024,-1.25,
09/30/1996,25.507,9.819,12.703,0.0,-1.315,4.3,,2.936,-85.249001,-18.246,0.0,0.0,0.0,,-0.008,-100.567001,75.271004,-8.766,,63.223,,,27.025999,0.0,-6.212,0.211,
12/31/1996,17.464001,10.447,14.081,0.0,-2.115,-4.949,,43.784,0.0,-19.214001,0.0,0.0,0.003,,4.16,28.733,-40.548,-23.813,,-8.694001,,,0.0,-16.888,8.847,5.649,
03/31/1997,27.014,17.113001,16.612,0.0,-1.69,-5.021,,9.944,-98.629997,-22.075001,0.0,0.0,2.142,0.0,1.539,-107.080002,85.231003,-19.663,-2.461,42.213999,,,66.526001,0.0,-1.385,5.165,
09/30/1997,47.771,23.309,20.233999,1.4,-8.759,11.587,,-0.045,-68.098,-24.756001,0.0,0.0,-2.142,0.0,2.143,-92.898003,42.214001,-22.028999,-5.796,58.699998,,,12.361,0.0,-1.022,-2.913,
12/31/1997,26.812,15.05,22.403999,0.0,0.634,-11.276,,46.82,-80.478996,-28.436001,0.0,0.0,0.0,0.0,0.0,-62.095001,30.372999,-22.266001,-5.695,44.578999,,,13.975,0.0,-0.22,-4.91,
06/30/1998,75.384003,35.006001,51.890999,0.0,-19.125,7.612,,134.850006,-79.021004,-38.901001,-9.73,0.0,0.0,0.0,-30.878,-23.68,-20.542,-26.436001,-7.579,-2.269001,,,16.511,0.0,-0.769,31.162001,
