Date,Total Assets,Cash & Cash Equivalents,Interbanking Assets,Fed Funds Sold & Repos,Other Interbank Assets,ST And LT Investments,Trading Securities/FVTPL,Available for Sales/FVTOCI,Held to Maturity/Amortized at Cost,Other Investments,Total Commercial Loans,Commercial RE Loans,Other Commercial Loans,Total Consumer Loans,Home Equity Loans,1-4 Family Residential Loans,Other Consumer Loans,Other Loans,Total Loans,Reserve for Loan Losses,Net Loans,Net Fixed Assets,"Property, Plant & Equip",Total Intangible Assets,Goodwill,Other Intangible Assets,Total Deferred Tax Assets,Total Derivative Assets,Customer Acceptances & Liab,Other Assets,Liabilities & Shareholders' Equity,Demand Deposits,Interest Bearing Deposits,Saving Deposits,Time Deposits,Other Deposits,Total Deposits,ST Borrowings & Repos,ST Lease Liabilities,ST Finance Leases,ST Borrowings,LT Debt,LT Lease Liabilities,LT Finance Leases,LT Borrowings,Pension Liabilities,Pensions,Other Post-Ret Benefits,Total Deferred Tax Liabilities,Total Derivative Liabilities,Other Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
09/30/1994,12673.492188,600.895996,219.179993,,,2494.125885,,,,,5211.706055,,,3439.62793,,,,258.800995,8910.134766,-152.470001,8757.665039,291.36499,,,,,,,0.0,310.260284,,2101.75,7522.8479,3979.0,3543.8479,0.0,9624.597656,1192.649048,,,,519.60199,,,,,,,,,282.68399,11619.532684,34.894001,264.217987,,,-126.587997,,881.434982,1053.958973,0.0,1053.958973,12673.491657,
12/31/1994,12612.949219,685.919006,233.496994,,,2406.957947,,,,,5117.062012,,,3418.73999,,,,256.690002,8792.492188,-153.960999,8638.53125,286.434998,,,,,,,0.0,361.609024,,2199.016113,7300.063965,3636.000977,3664.062988,0.0,9499.080078,1111.141968,,,,653.776978,,,,,,,,,287.653992,11551.653015,34.894001,259.645996,,,-143.438004,,910.193985,1061.295979,0.0,1061.295979,12612.948994,
03/31/1995,12660.630859,570.747986,324.015015,,,2314.596039,,,,,5214.679199,,,3490.525879,,,,262.20401,8967.40918,-157.688995,8809.719727,294.786011,,,,,,,0.0,346.766083,,1966.314941,7468.689941,3850.378906,3618.311035,0.0,9435.004883,1041.230957,,,,765.375,,,,,,,,,290.730988,11532.341827,34.894001,254.692001,,,-121.983002,,960.686005,1128.289005,0.0,1128.289005,12660.630833,
06/30/1995,12798.97168,630.156982,43.25,,,2470.527008,,,,,5364.652832,,,3547.653076,,,,262.242004,9174.547852,-160.565002,9013.983398,291.395996,,,,,,,0.0,349.658295,,2062.816895,7564.043945,3888.043945,3676.0,0.0,9626.861328,1082.767944,,,,642.413025,,,,,,,,,279.890015,11631.932312,34.894001,253.085007,,,-134.037003,,1013.097977,1167.039982,0.0,1167.039982,12798.972294,
09/30/1995,12958.668945,619.39502,126.385002,,,2566.327942,,,,,5411.90918,,,3465.763916,,,,265.977997,9143.651367,-164.287003,8979.364258,298.365997,,,,,,,0.0,368.830727,,2056.547119,7752.23999,3988.23999,3764.0,0.0,9808.787109,1131.859985,,,,494.90799,,,,,,,,,303.842987,11739.398071,34.894001,252.792007,,,-116.917999,,1048.503021,1219.27103,0.0,1219.27103,12958.669102,
12/31/1995,13343.09668,745.911011,151.578003,,,3043.292938,,,,,5426.071777,,,3165.149902,,,,277.679993,8868.902344,-161.429993,8707.47168,306.988007,,,,,,,0.0,387.855042,,2363.194092,7917.583008,3965.236084,3952.346924,0.0,10280.777344,1015.021973,,,,422.549988,,,,,,,,,367.131012,12085.480316,34.894001,255.235992,,,-128.459,,1095.945999,1257.616993,0.0,1257.616993,13343.097309,
03/31/1996,13376.572266,617.745972,148.626007,,,3314.917908,,,,,5444.12793,,,3056.694092,,,,281.414001,8782.236328,-161.841003,8620.394531,302.334015,,,,,,,0.0,372.553833,,2079.165039,7982.108887,4288.108887,3694.0,0.0,10061.274414,1419.840942,,,,310.036011,,,,,,,,,329.196991,12120.348358,34.894001,253.832993,,,-151.619995,,1119.117004,1256.224003,0.0,1256.224003,13376.572361,
06/30/1996,13682.84668,606.383972,135.843994,,,3416.509094,,,,,5591.439941,,,3132.363037,,,,288.220001,9012.023438,-163.865997,8848.157227,301.722992,,,,,,,0.0,374.229401,,2164.670898,8035.513672,4267.61377,3767.899902,0.0,10200.18457,1662.80603,,,,253.375,,,,,,,,,298.391998,12414.757599,51.713001,250.227997,,,-171.382004,,1137.530014,1268.089008,0.0,1268.089008,13682.846607,
09/30/1996,14444.336914,769.508972,118.277,,,3702.154053,,,,,5681.020996,,,3320.243896,,,,308.17099,9309.435547,-152.755005,9156.680664,301.322998,,,,,,,0.0,396.393227,,2349.445068,8217.942871,4306.342773,3911.600098,0.0,10567.387695,2048.679932,,,,232.727005,,,,,,,,,324.802002,13173.596634,51.700001,248.630997,,,-197.895004,,1168.304001,1270.739994,0.0,1270.739994,14444.336628,
12/31/1996,14763.313477,780.562012,187.362,,,3924.233948,,,,,5619.969238,,,3350.409912,,,,331.505005,9301.883789,-155.895004,9145.989258,313.381012,,,,,,,0.0,411.785248,,2470.88208,8481.47583,4620.942871,3860.532959,0.0,10952.358398,1834.54895,,,,336.096008,,,,,,,,,379.100006,13502.103363,51.713001,252.432999,,,-279.143005,,1236.207031,1261.210026,0.0,1261.210026,14763.313389,
03/31/1997,14890.21582,683.072998,165.151993,,,3879.431091,,,,,5833.183105,,,3390.202881,,,,353.329987,9576.71582,-154.598999,9422.117188,318.09201,,,,,,,0.0,422.35054,,2261.330078,8574.324707,4426.924805,4147.399902,0.0,10835.655273,2058.572021,,,,348.041992,,,,,,,,,367.776001,13610.045288,68.5,241.533997,,,-286.186005,,1256.323029,1280.171021,0.0,1280.171021,14890.216309,
06/30/1997,16437.517578,813.164978,143.858002,,,4317.674072,,,,,6166.566895,,,3939.702881,,,,383.247009,10489.516602,-161.425995,10328.09082,332.317993,,,,,,,0.0,502.411713,,2483.924072,9364.945801,4605.916016,4759.029785,0.0,11848.870117,2237.697998,,,,498.112,,,,,,,,,423.744995,15008.42511,68.530998,255.983002,,,-283.686005,,1388.264008,1429.092003,0.0,1429.092003,16437.517113,
09/30/1997,16753.085938,809.320984,148.815994,,,4380.298096,,,,,6334.571777,,,4059.434082,,,,420.31601,10814.322266,-163.690002,10650.631836,331.020996,,,,,,,0.0,432.998032,,2501.039062,9459.592285,4648.179199,4811.413086,0.0,11960.630859,2386.129883,,,,501.450012,,,,,,,,,426.457001,15274.667755,68.529999,243.567001,,,-282.069,,1448.390045,1478.418045,0.0,1478.418045,16753.0858,
12/31/1997,20502.158203,817.491028,64.653999,,,5501.883789,,,,,7304.793945,,,5308.023926,,,,489.093994,13101.912109,-208.651001,12893.260742,351.423004,,,,,,,0.0,873.445641,,2753.320068,12267.008301,5858.845215,6408.163086,0.0,15020.328125,2047.08606,,,,895.536011,,,,,,,,,516.778992,18479.729187,68.530998,666.237976,,,-215.787003,,1503.447037,2022.429008,0.0,2022.429008,20502.158195,
03/31/1998,19652.890625,702.578979,207.181,,,5111.637939,,,,,6980.27002,,,5165.836914,,,,492.261993,12638.370117,-210.307007,12428.05957,343.423004,,,,,,,0.0,860.010132,,2601.389893,11651.478027,5822.896973,5828.581055,0.0,14252.870117,2165.291992,,,,787.140991,,,,,,,,,479.325989,17684.629089,68.530998,646.419983,,,-211.311996,,1464.622055,1968.26104,0.0,1968.26104,19652.890129,
06/30/1998,20983.210938,726.771973,131.270996,,,5704.804199,,,,,7811.187988,,,5058.078125,,,,533.018982,13402.290039,-216.014008,13186.269531,356.57901,,,,,,,0.0,877.515228,,2774.189941,11833.027832,6210.005859,5623.021973,0.0,14607.219727,2913.960938,,,,890.825989,,,,,,,,,455.786987,18867.79364,68.530998,656.84198,,,-196.707001,,1586.749969,2115.415947,0.0,2115.415947,20983.209587,
09/30/1998,21208.181641,596.478027,332.450012,,,5525.349976,,,,,8018.100098,,,5152.731934,,,,558.932983,13729.764648,-218.705994,13511.058594,360.096008,,,,,,,0.0,882.749023,,2629.976074,11866.460938,6348.828125,5517.632812,0.0,14496.436523,3146.030029,,,,866.562988,,,,,,,,,504.493988,19013.523529,68.529999,655.489014,,,-186.692001,,1657.329941,2194.656952,0.0,2194.656952,21208.180481,
12/31/1998,21566.292969,760.405029,65.186996,,,5272.817017,,,,,8171.203125,,,5211.562988,,,,613.400024,13996.166016,-226.052002,13770.114258,360.345001,,335.53299,,,,,0.0,1001.891678,,2929.195068,12990.724121,6768.522949,6222.201172,0.0,15919.918945,2077.284912,,,,794.481995,,,,,,,,,530.828003,19322.513855,68.530998,666.705994,,,-194.046005,,1702.587997,2243.778984,0.0,2243.778984,21566.292839,
03/31/1999,21989.609375,641.64801,88.362,,,5602.718994,,,,,8374.703125,,,5235.979004,,,,649.98999,14260.671875,-229.669006,14031.00293,354.503998,,321.157013,,,,,0.0,950.216431,,2681.922119,12793.157715,6860.543945,5932.61377,0.0,15475.080078,3158.99292,,,,680.237,,,,,,,,,498.066986,19812.376984,68.530998,663.377014,,,-301.52301,,1746.846985,2177.231987,0.0,2177.231987,21989.608971,
06/30/1999,22792.498047,665.869995,137.544998,,,5596.984131,,,,,8665.875977,,,5524.76416,,,,708.411987,14899.051758,-225.276993,14673.775391,358.402008,,370.647003,,,,,0.0,989.274521,,2708.405029,13189.063965,6764.346191,6424.717773,0.0,15897.46875,3225.246094,,,,976.093018,,,,,,,,,557.518005,20656.325867,68.530998,658.103027,,,-371.217987,,1780.756927,2136.172966,0.0,2136.172966,22792.498833,
09/30/1999,23588.25,663.135986,176.557999,,,5634.613037,,,,,8941.891602,,,5878.430176,,,,756.380005,15576.702148,-226.460999,15350.241211,362.110992,,362.824005,,,,,0.0,1038.766769,,2789.553955,12848.690918,6910.873047,5937.817871,0.0,15638.245117,4613.787109,,,,569.419006,,,,,,,,,641.64801,21463.099243,33.637001,527.356995,,,-262.345001,,1826.501984,2125.150978,0.0,2125.150978,23588.250221,
12/31/1999,24369.720703,705.29303,174.563004,,,5575.091919,,,,,9284.185547,,,6240.866211,,,,810.008972,16335.05957,-225.862,16109.200195,370.533997,,366.415985,,,,,0.0,1068.622574,,2830.959961,13604.22168,6966.422852,6637.798828,0.0,16435.179688,4540.254883,,,,665.023987,,,,,,,,,612.335999,22252.794556,33.637001,536.552979,,,-314.513,,1861.248962,2116.925941,0.0,2116.925941,24369.720497,
03/31/2000,24963.738281,674.604004,218.307007,,,5525.878906,,,,,9642.855469,,,6474.401855,,,,848.263977,16965.521484,-232.470993,16733.050781,370.662994,,358.84201,333.88501,24.957001,,,0.0,1082.392578,,2658.3479,14409.972656,7033.133789,7376.838867,0.0,17068.320312,4169.688965,,,,1038.18396,,,,,,,,,612.828979,22889.022217,33.639999,534.669983,,,-405.804993,,1912.210022,2074.715012,0.0,2074.715012,24963.737228,
06/30/2000,,,,,,,,,,,,,,,,,,,,,,,,348.68,307.992,40.688,,,,-348.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,2038.922,-2038.922,,,,,
09/30/2000,,,,,,,,,,,,,,,,,,,,,,,,345.498,295.113,50.385,,,,-345.498,,,,,,,,,,,,,,,,,,,,,,,,,,,,2062.001,-2062.001,,,,,
12/31/2000,26077.740234,760.103027,148.117996,,,5863.584106,,,,,10268.629883,,,6223.805176,,,,1094.651978,17587.089844,-235.115005,17351.970703,392.994995,,345.283997,,,,,0.0,1215.68541,,3129.833984,16118.793457,7486.094238,8632.699219,0.0,19248.630859,3275.443115,,,,460.563995,,,,,,,,,850.916016,23835.553986,33.637001,531.66803,,,-458.471985,,2135.356018,2242.189064,0.0,2242.189064,26077.74305,
03/31/2001,26154.545,639.557,301.738,,,5751.935,,,,,10463.632,,,6264.462,,,,1076.377,17804.471,-240.348,17564.123,384.174,,338.58,304.837006,33.742994,,,0.0,1174.438,,2737.891,11728.166,7758.708,3969.458,,14466.057,4218.194,,,,1042.712,,,,,,,,,1613.962018,21340.925018,0.336,555.97,,,-457.375,2174.964,39.423,2313.318,0.0,2313.318,23654.243018,
06/30/2001,,,,,,,,,,,,,,,,,,,,,,,,377.112,332.111,45.001,,,,-377.112,,,,,,,,,,,,,,,,,,,,,,,,,,,,2203.803,-2203.803,,,,,
09/30/2001,,,,,,,,,,,,,,,,,,,,,,,,573.576,512.252,61.324,,,,-573.576,,,,,,,,,,,,,,,,,,,,,,,,,,,,2254.916,-2254.916,,,,,
12/31/2001,27252.486328,617.182983,988.25,,,4421.843995,,,,,11546.017578,,,6774.783203,,,,974.570984,19295.371094,-268.197998,19027.173828,393.029999,,588.085022,524.747986,63.337036,,,0.0,1216.920501,,3558.571045,12934.476074,7867.105957,5067.370117,0.0,16493.046875,5857.242188,,,,1560.177002,,,,,,,,,849.052979,24759.519044,33.637001,782.289978,,,-673.494019,,2350.535035,2492.967995,0.0,2492.967995,27252.487039,
03/31/2002,28559.230469,714.372009,1181.13501,,,4295.070068,,,,,12318.18457,,,7054.342773,,,,912.383972,20284.912109,-284.178986,20000.732422,416.546997,,729.705017,645.752014,83.953003,,,0.0,1221.668945,,3381.635986,14447.07373,8171.883789,6275.189941,0.0,17828.710938,5609.470215,,,,1523.175049,,,,,,,,,875.085022,25836.441223,33.637001,964.692017,,,-712.890015,,2437.351074,2722.790077,0.0,2722.790077,28559.2313,
06/30/2002,29125.669922,818.715027,579.223022,,,4735.842957,,,,,12620.209961,,,7429.805176,,,,868.692017,20918.710938,-292.511993,20626.199219,414.462006,,731.982971,649.731018,82.251953,,,0.0,1219.24472,,3649.760986,14498.279297,7976.263184,6522.016113,0.0,18148.039062,5702.163086,,,,1675.098022,,,,,,,,,893.400024,26418.700194,33.637001,960.416992,,,-799.724976,,2512.640992,2706.970009,0.0,2706.970009,29125.670203,
09/30/2002,30077.535156,886.034973,222.404007,,,5396.590088,,,,,12730.373047,,,7620.312988,,,,820.544006,21171.230469,-300.627991,20870.601562,408.944,,746.192017,667.46698,78.725037,,,0.0,1546.768509,,3940.870117,13728.288086,7986.520996,5741.76709,0.0,17669.158203,6593.236816,,,,2174.739014,,,,,,,,,920.085999,27357.220032,33.637001,959.52301,,,-806.013977,,2534.415955,2721.561989,0.0,2721.561989,30078.782021,
12/31/2002,32874.640625,1012.090027,228.292999,,,5541.520142,,,,,14515.990234,,,8299.775391,,,,782.004028,23597.769531,-338.408997,23259.359375,442.394989,,1088.803955,943.335999,145.467957,,,0.0,1302.179138,,4461.879883,15931.826172,9225.899414,6705.926758,0.0,20393.705078,6093.367188,,,,2283.781006,,,,,,,,,1067.119995,29837.973267,0.0,809.994995,,,-381.877991,,2608.551086,3036.668091,0.0,3036.668091,32874.641357,
03/31/2003,33248.671875,957.804993,196.595993,,,5599.554077,,,,,14917.166992,,,8327.929688,,,,732.789001,23977.886719,-338.252991,23639.632812,438.820007,,1093.868042,954.757996,139.110046,,,0.0,1322.39595,,4278.217773,17047.955566,9265.263672,7782.691895,0.0,21326.173828,5511.074219,,,,2272.323975,,,,,,,,,1010.057983,30119.630005,0.0,806.836975,,,-373.959015,2767.033936,-70.869843,3129.042053,0.0,3129.042053,33248.672058,
06/30/2003,34066.09375,988.252014,263.002014,,,5691.476074,,,,,15275.148438,,,8637.420898,,,,687.776001,24600.345703,-348.100006,24252.244141,438.196991,,1084.812988,952.888,131.924988,,,0.0,1348.109528,,4652.703125,17617.436523,9392.961914,8224.474609,0.0,22270.140625,5297.400879,,,,2271.532959,,,,,,,,,983.734985,30822.809448,0.0,802.815002,,,-358.686005,2860.996094,-61.839142,3243.28595,0.0,3243.28595,34066.095398,
09/30/2003,33749.261719,866.336975,127.306999,,,5665.662048,,,,,15191.758789,,,8788.821289,,,,611.895996,24592.476562,-348.100006,24244.376953,435.378998,,1082.39502,952.747009,129.64801,,,0.0,1327.804726,,4682.26709,17626.669922,9261.984375,8364.685547,0.0,22308.9375,4366.483887,,,,2694.281006,,,,,,,,,1042.401001,30412.103394,0.0,799.286011,,,-394.921997,2960.573975,-27.778931,3337.159058,0.0,3337.159058,33749.262451,
12/31/2003,34372.644531,810.088013,147.089005,,,5658.1521,,,,,15590.349609,,,8983.646484,,,,576.322021,25150.318359,-349.561005,24800.757812,438.484985,,1104.552002,969.788025,134.763977,,,0.0,1413.520615,,4715.283203,17554.822266,9301.744141,8253.078125,0.0,22270.105469,4933.000977,,,,2734.623047,,,,,,,,,1106.220947,31043.950439,0.0,805.10199,,,-513.562012,3061.246094,-24.093018,3328.693054,0.0,3328.693054,34372.643494,
03/31/2004,35589.419,690.92,66.238,,,6238.518,,,,,16030.945,,,9458.248,,,,566.732,26055.925,-353.687,25702.238,434.376,,1104.195,976.232,127.963,,,,1352.934,,4359.686,18791.325,9093.09,9698.235,,23151.011,4618.601,,,,3221.121,,,,,,,,,,,,794.801,,,-569.056,3167.467,9.146,3402.358,,3402.358,,
06/30/2004,37071.618,823.79,312.108,,,5966.583,,,,,16849.143,,,9792.769,,,,553.403,27195.315,-357.898,26837.417,433.562,,1269.059,1121.145,147.914,,,,1429.099,,4709.873,20515.413,9101.821,11413.592,,25225.286,3562.116,,,,3700.674,,,,,,,,,,,,790.412,,,-547.469,3272.646,-81.426,3434.163,,3434.163,,
09/30/2004,38979.524,887.273,136.448,,,6140.309,,,,,17436.213,,,10173.925,,,,534.761,28144.899,-358.072,27786.827,461.208,,2041.541,1700.221,341.32,,,,1525.918,,4753.267,20132.514,10081.222,10051.292,,24885.781,4622.231,,,,4486.258,,,,,,,,,,,,754.122,,,-538.233,3381.436,-9.029,3588.296,,3588.296,,
12/31/2004,40437.402,838.668,172.575,,,6103.803,,,,,18910.789,,,10006.391,,,,619.592,29536.772,-358.11,29178.662,467.225,,2126.433,1798.916,327.517,,,0.0,1550.036,,4888.426,21566.661,10116.97,11449.691,0.0,26455.087,5464.276,,,,3092.359,,,,,,,,,,,,916.247,,,-518.231,3508.477,-16.679,3889.814,,3889.814,,
03/31/2005,41640.521,873.102,157.688,,,6317.599,,,,,19657.904,,,10247.535,,,,542.213,30447.652,-358.28,30089.372,444.702,,2152.116,2089.219,62.897,,,0.0,1605.942,,4789.802,20911.906,10099.301,10812.605,0.0,25701.708,4456.332,,,,5892.119,,,,,,,,,1504.752,37554.911,0.0,1109.272,,,-475.719,3497.731,-45.674,4085.61,0.0,4085.61,41640.521,
09/30/2005,44995.293,1079.664,305.998,,,6583.879,,,,,21253.44,,,11030.71,,,,596.588,32880.738,-362.257,32518.481,469.062,,2387.539,2024.316,363.223,,,0.0,1650.67,,5224.241,21767.12,10189.905,11577.215,0.0,26991.361,5497.137,,,,6374.864,,,,,,,,,1588.066,40451.428,0.0,988.346,,,-302.796,3892.094,-33.779,4543.865,0.0,4543.865,44995.293,
12/31/2005,46212.717,1155.263,299.747,,,6627.883,,,,,22032.521,,,11224.197,,,,632.348,33889.066,-363.769,33525.297,490.687,,2461.461,2089.219,372.242,,,0.0,1652.379,,5525.019,22149.202,10457.505,11691.697,0.0,27674.221,5626.734,,,,6668.67,,,,,,,,,1507.621,41477.246,0.0,1215.326,,,-277.423,3871.614,-74.046,4735.471,0.0,4735.471,46212.717,
