Date,Revenue,Cost of Revenue,Gross Profit,Operating Expenses,Operating Income or Losses,Interest Expense,Foreign Exchange Losses (Gains),Net Non-Operating Losses (Gains),Pretax Income,Income Tax Expense (Benefit),Income Before XO Items,Extraordinary Loss Net of Tax,Minority/Non Controlling Interests (Credits),Net Income/Net Profit (Losses),Total Cash Preferred Dividends,Net Inc Avail to Common Shareholders,Abnormal Losses (Gains),Tax Effect on Abnormal Items,Normalized Income,Basic EPS Before Abnormal Items,Basic EPS Before XO Items,Basic Earnings per Share,Basic Weighted Avg Shares,Diluted EPS Before Abnormal Items,Diluted EPS Before XO Items,Diluted EPS,Diluted Weighted Avg Shares,Source: Bloomberg
03/31/1990,1354.83606,-839.901001,514.935059,-355.286011,159.649002,-23.716,,0.0,135.933002,-54.373001,81.559998,0.0,-2.687,78.873001,0.0,78.873001,,,78.873001,,0.2525,0.2525,301.579987,0.2525,0.2525,0.2525,301.579987,
06/30/1990,1451.167969,-902.611023,548.556946,-359.946991,188.610001,-26.863001,,0.0,161.747,-64.698997,97.047997,0.0,-2.067,94.981003,-4.6,90.381003,,,90.381002,,0.3075,0.3075,301.59201,0.3075,0.3075,0.3075,301.59201,
09/30/1990,1453.635986,-908.991028,544.644958,-343.298004,201.347,-33.585999,,0.0,167.761002,-67.103996,100.656998,0.0,-2.058,98.598999,0.0,98.598999,,,98.599005,,0.3175,0.3175,301.700012,0.3175,0.3175,0.3175,301.700012,
12/31/1990,1521.459961,-928.997009,592.462952,-407.569,184.893997,-40.134998,-3.0,31.1,172.858999,-69.124001,103.735001,0.0,-2.288,101.446999,-2.0,99.446999,,,99.446998,0.33,0.33,0.33,301.790008,0.33,0.33,0.33,301.790008,
03/31/1991,1516.890991,-947.567993,569.322998,-396.212006,173.110992,-30.007,,0.0,143.103992,-57.242001,85.862,0.0,-2.496,83.365997,0.0,83.365997,,,83.365992,,0.2675,0.2675,302.135986,0.2675,0.2675,0.2675,302.135986,
06/30/1991,1639.618042,-1007.041016,632.577026,-427.847992,204.729004,-26.909,,0.0,177.820004,-71.127998,106.692001,0.0,-2.933,103.759003,-4.9,98.859003,,,98.859005,,0.335,0.335,302.312012,0.335,0.335,0.335,302.312012,
09/30/1991,1486.60498,-914.361023,572.243958,-365.953003,206.291,-22.825001,,0.0,183.466,-73.386002,110.080002,-31.5,-3.098,75.482002,0.0,75.482002,,,106.981998,,0.345,0.24,302.384003,0.345,0.345,0.24,302.384003,
12/31/1991,1545.985962,-935.030029,610.955933,-405.987,204.968994,-38.959,-0.5,23.6,189.109994,-75.643997,113.466003,0.0,-3.373,110.093002,-5.0,105.093002,,,105.092997,0.3475,0.3475,0.3475,302.458008,0.3475,0.3475,0.3475,302.458008,
03/31/1992,1534.321045,-950.322021,583.999023,-410.747986,173.251007,-24.834,,0.0,148.417007,-59.367001,89.050003,-160.0,-2.783,-73.733002,0.0,-73.733002,,,86.267007,,0.275,-0.1275,302.779999,0.275,0.275,-0.1275,302.779999,
06/30/1992,1672.599976,-1018.200012,654.399963,-439.899994,214.5,-23.5,,0.0,191.0,-76.400002,114.599998,0.0,-3.3,111.300003,-4.9,106.400003,,,106.399998,,0.36,0.36,303.0,0.36,0.36,0.36,303.0,
10/01/1992,1601.5,-958.700012,642.799988,-418.299988,224.5,-26.9,,0.0,197.6,-79.099998,118.5,0.0,-3.1,115.400002,0.0,115.400002,,,115.400002,,0.37,0.37,302.399994,0.37,0.37,0.37,302.399994,
