Date,Level 1 Assets,Level 2 Assets,Level 3 Assets,Total FV Assets,Level 1 Liabilities,Level 2 Liabilities,Level 3 Liabilities,Total FV Liabilities,Level 3 Total Gains,Level 1 Assets/Total Equity,Level 2 Assets/Total Equity,Level 3 Assets/Total Equity,Total FV Assets/Total Equity,Level 1 Assets/Total Assets,Level 2 Assets/Total Assets,Level 3 Assets/Total Assets,Total FV Assets/Total Assets,Source: Bloomberg
12/31/2009,,,,,,,,,,0.0,2.830946,0.720173,3.551119,0.0,0.907871,0.230956,1.138827,
09/30/2010,0.0,770.1,60.7,830.8,0.0,312.1,26.1,338.2,15.3,0.0,8.822013,0.695359,9.517373,0.0,2.678721,0.211139,2.88986,
12/31/2010,,,,,,,,,,0.0,3.303666,0.510598,3.814264,0.0,0.975851,0.150823,1.126674,
03/31/2011,12.8,217.5,29.5,259.8,8.7,621.4,32.7,662.8,,0.155835,2.647983,0.359152,3.16297,0.04506,0.76567,0.103849,0.914579,
06/30/2011,13.5,334.6,32.6,380.7,2.5,365.2,25.9,393.6,10.0,0.15335,3.800804,0.370311,4.324466,0.0466,1.154992,0.112531,1.314123,
09/30/2011,25.3,816.8,64.6,906.7,12.6,60.7,20.0,93.3,,0.289225,9.337525,0.738497,10.365247,0.083893,2.708456,0.214209,3.006559,
12/31/2011,34.1,708.4,26.8,769.3,14.5,124.9,20.1,159.5,,0.398011,8.26836,0.312806,8.979177,0.111013,2.306215,0.087248,2.504476,
03/31/2012,48.0,589.0,16.0,653.0,12.0,199.0,19.0,230.0,-20.0,0.590987,7.251908,0.196996,8.039892,0.158051,1.939414,0.052684,2.150148,
06/30/2012,27.0,877.0,53.0,957.0,9.0,97.0,273.0,379.0,25.0,0.116429,3.781803,0.228547,4.126779,0.038807,1.26051,0.076177,1.375494,
09/30/2012,16.0,820.0,31.0,867.0,14.0,62.0,250.0,326.0,-13.0,0.066951,3.431249,0.129718,3.627919,0.02284,1.170542,0.044252,1.237634,
12/31/2012,3.0,741.0,28.0,772.0,3.0,27.0,183.0,213.0,,0.012448,3.074689,0.116183,3.20332,0.004396,1.085794,0.041029,1.131218,
03/31/2013,2.0,636.0,19.0,657.0,17.0,42.0,161.0,220.0,4.0,0.008228,2.616423,0.078164,2.702814,0.002928,0.931077,0.027815,0.96182,
06/30/2013,14.0,399.0,56.0,469.0,4.0,67.0,170.0,241.0,-7.0,0.049056,1.398087,0.196223,1.643365,0.018888,0.538316,0.075553,0.632758,
09/30/2013,13.0,357.0,63.0,433.0,5.0,126.0,183.0,314.0,-19.0,0.045933,1.261395,0.222599,1.529927,0.017432,0.478713,0.084479,0.580624,
12/31/2013,4.0,305.0,48.0,357.0,6.0,147.0,158.0,311.0,,0.014142,1.07831,0.169701,1.262153,0.00532,0.405666,0.063843,0.474829,
03/31/2014,6.0,321.0,16.0,343.0,14.0,144.0,116.0,274.0,6.0,0.021101,1.12893,0.056271,1.206302,0.007889,0.422069,0.021038,0.450995,
06/30/2014,3.0,308.0,11.0,322.0,10.0,180.0,127.0,317.0,-30.0,0.010469,1.074856,0.038388,1.123713,0.003929,0.403331,0.014405,0.421665,
09/30/2014,4.0,359.0,12.0,375.0,7.0,90.0,91.0,188.0,24.0,0.013904,1.247871,0.041712,1.303486,0.005187,0.46552,0.015561,0.486268,
12/31/2014,49.0,936.0,12.0,997.0,25.0,64.0,73.0,162.0,100.0,0.142334,2.718875,0.034857,2.896067,0.059001,1.127045,0.014449,1.200496,
03/31/2015,39.0,1059.0,11.0,1109.0,26.0,100.0,60.0,186.0,0.0,0.110297,2.994994,0.031109,3.136401,0.045263,1.229052,0.012766,1.28708,
06/30/2015,32.0,731.0,9.0,772.0,6.0,171.0,46.0,223.0,0.0,0.090128,2.058865,0.025349,2.174342,0.037379,0.853872,0.010513,0.901764,
09/30/2015,54.0,1076.0,7.0,1137.0,9.0,69.0,30.0,108.0,-1.0,0.150661,3.002065,0.01953,3.172256,0.063027,1.25588,0.00817,1.327077,
12/31/2015,48.0,974.0,2.0,1024.0,4.0,87.0,17.0,108.0,13.0,0.135582,2.751179,0.005649,2.89241,0.057072,1.15809,0.002378,1.21754,
