Date,Cash From Operating Activities,Net Income,Depreciation Expense,Amortization - Nuclear Fuel,AFC - Debts & Equity,Deferred Income Taxes,Investment Tax Credits,Other Non-Cash Adjustments,Changes In Restricted Bond Proceeds,Accts Receivable & Unbilled Revenue,Changes in Fossil Fuel,Change In Inventories,Prepayments & Others,Accounts Payable & Accruals,Accrued Taxes,Change in Other Working Capital,Cash From Investing Activities,Disposal of Fixed Assets,Capital Expenditures,Additions to Utility Plant Less AFC,Changes in Decommissioning Funds,Non-Utility Cap Expenditure,Increase in Investments,Decrease in Investments,Other Investing Activities,Cash from Investing Activities,Cash from Financing Activities,Dividends Paid,Change in Short-Term Borrowings,Increase in Long-Term Borrowings,Decrease In Long-Term Borrowings,Increase in Capital Stocks,Decrease in Capital Stocks,Other Financing Activities,Net Changes in Cash,Source: Bloomberg
09/30/1992,421.399994,160.899994,141.399994,,-1.0,15.7,-4.2,77.300003,0.0,-63.099998,,0.9,0.0,93.5,,0.0,,,0.0,,,,,,,,,,,,,0.0,,,,
12/31/1992,259.100006,134.800003,45.200001,92.5,-6.0,112.300003,-6.6,-29.1,0.0,-16.0,-19.4,-8.5,0.0,-40.200001,,0.1,,,-711.799988,-711.799988,0.0,0.0,0.0,0.0,-358.600006,-1070.399994,-132.299999,-432.600006,-43.5,1313.900024,-1347.400024,432.600006,,-55.299999,-943.599987,
03/31/1993,151.300003,133.399994,144.800003,,-1.4,-8.4,-6.0,-181.0,0.0,-51.099998,,43.900002,0.0,77.099998,,0.0,,,0.0,,,,,,,,,,,,,0.0,,,,
06/30/1993,125.900002,113.599998,148.399994,,-2.5,20.6,-4.2,35.599998,0.0,-26.299999,,-22.0,0.0,-97.900002,,-39.400002,,,0.0,,,,,,,,,,,,,0.0,,,,
09/30/1993,472.299988,209.699997,149.300003,,0.2,-6.2,-4.3,159.899994,0.0,-133.0,,17.9,0.0,169.899994,,-91.099998,,,0.0,,,,,,,,,,,,,0.0,,,,
12/31/1993,389.600006,102.0,151.399994,,-1.4,28.700001,-4.7,-60.5,0.0,147.5,,-12.4,0.0,-91.5,,130.5,,,0.0,,,,,,,,,,,,,0.0,,,389.600006,
03/31/1994,303.0,151.399994,152.800003,,-1.2,47.099998,-4.2,-62.0,0.0,106.900002,,33.700001,0.0,-22.6,,-98.900002,,,0.0,,,,,,,,,,,,,0.0,,,,
06/30/1994,185.100006,146.600006,155.600006,,-1.3,5.5,-4.3,10.3,0.0,-94.199997,,-13.5,0.0,37.900002,,-57.5,,,0.0,,,,,,,,,,,,,0.0,,,,
09/30/1994,382.299988,172.0,145.399994,,-1.4,9.5,-4.2,-126.300003,0.0,4.0,,-17.799999,0.0,44.700001,,156.399994,,,0.0,,,,,,,,,,,,,0.0,,,,
12/31/1994,159.399994,50.400002,156.899994,,-6.7,6.1,-4.4,25.6,0.0,14.3,,-8.9,0.0,-73.900002,,0.0,,,0.0,,,,,,,,,,,,,0.0,,,159.399994,
03/31/1995,382.299988,120.199997,151.300003,,-1.8,16.5,-4.2,25.9,0.0,-35.400002,,40.099998,0.0,67.599998,,2.1,,,-141.300003,-135.100006,-6.2,0.0,,,,,,,,,,0.0,,,,
06/30/1995,144.300003,89.800003,156.0,,-1.9,26.0,-4.3,-53.0,0.0,32.400002,,-6.0,0.0,-119.300003,,24.6,,,-179.899994,-173.800003,-6.1,0.0,,,,,,,,,,0.0,,,,
09/30/1995,476.299988,209.399994,160.399994,,-1.7,-9.4,-4.2,65.400002,0.0,-70.300003,,9.8,0.0,155.800003,,-38.900002,,,-251.100006,-243.899994,-7.2,0.0,,,,,,,,,,0.0,,,,
12/31/1995,47.900002,49.700001,165.800003,,-6.0,-6.7,-4.2,81.099998,0.0,-153.100006,,17.200001,0.0,-108.099998,,12.2,,,-29.0,-20.0,-9.0,0.0,,,,-29.0,,,,,,0.0,,,18.900002,
03/31/1996,417.200012,161.0,169.399994,,-1.1,18.299999,-4.2,-52.099998,0.0,1.0,,28.6,0.0,96.300003,,0.0,,,-116.400002,-107.400002,-9.0,0.0,,,,,,,,,,0.0,,,,
06/30/1996,-58.400002,104.800003,175.5,,-0.7,13.3,-4.4,-61.0,0.0,4.5,,-12.5,0.0,-112.400002,,-165.5,,,-134.899994,-125.800003,-9.1,0.0,,,,,,,,,,0.0,,,,
09/30/1996,382.299988,172.800003,176.199997,,-0.8,28.799999,-4.2,77.0,0.0,13.1,,-4.1,0.0,80.599998,,-157.100006,,,-287.299988,-278.200012,-9.1,0.0,,,,,,,,,,0.0,,,,
12/31/1996,331.200012,79.900002,173.300003,,-6.7,23.700001,-4.1,-195.300003,0.0,-48.0,,-6.0,0.0,9.3,,305.100006,,,-281.299988,0.0,-9.0,-272.299988,,,,-281.299988,,,,,,0.0,,,49.900024,
03/31/1997,92.699997,180.5,200.100006,,0.0,13.3,-4.2,-40.299999,0.0,-2.4,,11.7,0.0,-66.699997,,-199.300003,,,-204.199997,-195.100006,-9.1,0.0,0.0,61.799999,-1971.5,-2113.899902,2063.600098,-128.899994,728.700012,1624.199951,-315.0,44.099998,,110.5,42.400002,
06/30/1997,394.200012,89.900002,226.699997,,-0.9,8.8,-4.3,-53.799999,0.0,45.799999,,-15.0,0.0,-38.299999,,135.300003,,,-207.300003,-15.9,-9.0,-182.399994,-46.400002,,-20.5,-274.200012,-57.400002,-129.899994,-601.900024,2981.199951,-2279.600098,46.299999,,-73.5,62.599998,
09/30/1997,743.400024,62.200001,230.300003,,,33.299999,,54.299999,0.0,-45.700001,,,0.0,363.700012,,45.299999,,,-148.699997,-130.100006,,-18.6,,,-135.100006,-283.799988,-432.5,-131.699997,-321.100006,965.900024,-991.0,44.599998,,0.8,27.1,
12/31/1997,99.900002,115.400002,247.899994,,-2.5,-40.799999,-4.2,-117.599998,0.0,-177.600006,,12.6,0.0,-139.699997,,206.399994,,,-226.300003,-217.300003,-9.0,0.0,0.0,34.5,-35.599998,-227.399994,206.199997,-136.300003,95.8,594.0,-675.900024,291.200012,,37.400001,78.699997,
03/31/1998,360.899994,156.100006,238.800003,,0.0,9.6,-4.2,-82.0,0.0,56.099998,,6.6,0.0,-20.1,,,,,-184.0,-129.800003,-21.6,-32.599998,0.0,16.1,-333.5,-501.399994,99.0,-142.199997,-120.800003,774.599976,-760.200012,305.799988,,41.799999,-41.5,
06/30/1998,302.8,-66.0,199.2,,0.0,-111.6,0.0,263.8,0.0,-180.3,,,0.0,197.7,,,,,-196.0,-178.2,0.0,-17.8,0.0,0.0,-364.9,-560.9,349.2,-143.0,373.3,1292.4,-1125.5,42.7,,-90.7,91.1,
09/30/1998,828.3,439.6,626.2,,,,,-513.0,,-23.0,,,,298.5,,,,,-606.0,-530.9,,-75.1,-49.3,64.0,487.4,-103.9,-81.0,-378.2,-87.4,3220.7,-3101.8,354.3,-56.2,-32.4,643.4,
12/31/1998,409.4,74.5,190.1,,,-37.9,-16.9,492.8,,-46.3,,,,-246.9,,,,,-296.9,-161.3,,-135.6,,,-259.5,-556.4,-392.6,-146.2,289.4,1085.1,-1562.9,,,-58.0,-539.6,
03/31/1999,235.0,-101.0,201.0,,0.0,,,181.0,0.0,95.0,,,,-63.0,,-78.0,,,-207.0,-207.0,,,-50.0,46.0,-314.0,-525.0,370.0,-125.0,387.0,1123.0,-892.0,,-107.0,-16.0,80.0,
06/30/1999,241.9,136.7,195.6,,0.0,,,50.0,0.0,-248.6,,,0.0,217.2,-79.0,-30.0,,0.0,-344.9,-160.9,0.0,-184.0,0.0,0.0,20.0,-324.9,-151.6,-140.0,-134.0,1430.0,-1311.7,0.0,-1.8,5.9,-234.6,
09/30/1999,358.1,252.0,197.4,,0.0,,,-142.8974,-15.0,76.6,,,-45.0,-45.2,79.0,108.0,,0.0,-143.1,-256.1,0.0,113.0,-52.0,76.0,-400.0,-519.1,246.6,-107.0,155.0,1690.0,-1414.3,0.0,-50.2,-26.9,85.6,
12/31/1999,420.0,76.3,204.0,,0.0,64.0,,96.8974,15.0,158.0,,-6.0,45.0,-181.0,0.0,-92.0,,0.0,-266.0,-247.0,0.0,-19.0,-225.0,,318.0,-173.0,-324.0,-121.0,-14.0,2203.0,-2172.0,0.0,-213.0,-7.0,-77.0,
03/31/2000,463.0,186.0,251.0,0.0,,,,,,,,,,,,,,0.0,-379.0,-379.0,0.0,0.0,0.0,20.0,-2829.0,-3188.0,2835.0,-219.0,4283.0,1362.0,-1090.0,87.0,-1642.0,54.0,110.0,
06/30/2000,290.0,-81.0,298.0,0.0,,,,,,,,,,,,,,0.0,-350.0,0.0,0.0,-391.0,-138.0,119.0,116.0,-294.0,-80.0,-170.0,-84.0,1760.0,-1537.0,3.0,0.0,-52.0,-84.0,
09/30/2000,535.0,276.0,349.0,,,,,-200.0,-182.0,-27.0,,,-233.0,552.0,,,,0.0,-530.0,-798.0,,309.0,-47.0,15.0,53.0,-468.0,-17.0,-118.0,-2210.0,3619.0,-1358.0,49.0,0.0,1.0,50.0,
12/31/2000,70.0,121.0,422.0,,,,,,,,,,,,,,,0.0,-208.0,-290.0,0.0,82.0,-154.0,45.0,1588.0,1271.0,-1419.0,-123.0,-169.0,1367.0,-2828.0,393.0,0.0,-60.0,-78.0,
03/31/2001,946.0,186.0,281.0,,,,,,,,,,,,,,,0.0,-409.0,-409.0,0.0,0.0,0.0,10.0,-1146.0,-1545.0,1121.0,-183.0,-1563.0,3905.0,-1645.0,599.0,0.0,8.0,522.0,
06/30/2001,121.0,180.0,315.0,,,,,,,,,,,,,,,0.0,-580.0,-150.0,0.0,-430.0,-205.0,17.0,196.0,-572.0,45.0,-183.0,-432.0,2229.0,-1614.0,53.0,0.0,-8.0,-406.0,
09/30/2001,847.0,370.0,310.0,,,,,,,,,,,,,,,0.0,-505.0,-315.0,0.0,-190.0,-10.0,0.0,734.0,219.0,-1175.0,-188.0,60.0,172.0,-1280.0,50.0,0.0,11.0,-109.0,
12/31/2001,598.0,-94.0,416.0,,,,,,,,,,,,,,,0.0,-674.0,-350.0,0.0,-324.0,0.0,78.0,-1699.0,-2295.0,1816.0,-193.0,315.0,1405.0,0.0,290.0,0.0,-1.0,119.0,
03/31/2002,412.0,322.0,354.0,0.0,0.0,27.0,0.0,-27.0,0.0,-190.0,0.0,119.0,259.0,-26.0,52.0,-478.0,,0.0,-607.0,-333.0,0.0,-274.0,-19.0,,50.0,-576.0,326.0,-167.0,-779.0,1119.0,-517.0,689.0,0.0,-19.0,162.0,
06/30/2002,420.0,272.0,377.0,0.0,0.0,123.0,0.0,187.0,0.0,-319.0,0.0,-11.0,212.0,67.0,-14.0,-474.0,,0.0,-904.0,-247.0,0.0,-657.0,,19.0,-220.0,-1105.0,262.0,-179.0,248.0,577.0,-432.0,52.0,0.0,-4.0,-423.0,
09/30/2002,1072.0,430.0,348.0,0.0,0.0,190.0,0.0,-17.0,0.0,-34.0,0.0,-93.0,11.0,103.0,79.0,55.0,,0.0,-504.0,-321.0,0.0,-183.0,0.0,0.0,-373.0,-877.0,-237.0,-178.0,417.0,13.0,-611.0,453.0,-310.0,-21.0,-42.0,
12/31/2002,316.0,338.0,336.0,0.0,0.0,401.0,0.0,-366.0,0.0,-461.0,0.0,49.0,-564.0,357.0,-7.0,233.0,,0.0,-813.0,-438.0,0.0,-375.0,0.0,54.0,-643.0,-1402.0,967.0,-198.0,-552.0,725.0,-344.0,1335.0,0.0,1.0,-119.0,
03/31/2003,886.0,512.0,328.0,0.0,0.0,132.0,0.0,-256.0,0.0,-1275.0,0.0,190.0,-71.0,1095.0,20.0,211.0,,0.0,-841.0,-617.0,0.0,-224.0,0.0,0.0,-229.0,-1070.0,391.0,-203.0,-649.0,2200.0,-1025.0,77.0,0.0,-9.0,207.0,
06/30/2003,1484.0,748.0,671.0,,,239.0,,117.0,,-207.0,,22.0,-146.0,198.0,,-158.0,,3.0,-1589.0,-1055.0,,-534.0,-287.0,323.0,-434.0,-1984.0,342.0,-407.0,-1064.0,2200.0,-1248.0,873.0,,-12.0,-158.0,
09/30/2003,652.0,-252.0,354.0,0.0,0.0,163.0,0.0,558.0,0.0,261.0,0.0,-300.0,99.0,-199.0,33.0,-65.0,,303.0,-878.0,-471.0,0.0,-407.0,0.0,0.0,84.0,-491.0,-103.0,-213.0,746.0,28.0,-718.0,63.0,0.0,-9.0,58.0,
12/31/2003,226.0,-171.0,309.0,0.0,0.0,50.0,0.0,366.0,0.0,-585.0,0.0,44.0,-426.0,407.0,-1.0,233.0,,2.0,-971.0,-612.0,0.0,-359.0,-777.0,912.0,-64.0,-898.0,607.0,-212.0,577.0,1165.0,-956.0,54.0,0.0,-21.0,-65.0,
03/31/2004,973.0,441.0,352.0,0.0,0.0,86.0,0.0,28.0,0.0,-269.0,0.0,274.0,43.0,-154.0,114.0,58.0,,0.0,-539.0,-255.0,0.0,-284.0,0.0,0.0,-30.0,-569.0,-274.0,-214.0,104.0,300.0,-528.0,68.0,0.0,-4.0,130.0,
06/30/2004,571.0,255.0,347.0,0.0,0.0,266.0,0.0,-5.0,0.0,326.0,0.0,-131.0,-194.0,-34.0,-114.0,-145.0,,0.0,-661.0,-357.0,0.0,-304.0,0.0,0.0,999.0,338.0,-1082.0,-216.0,-940.0,0.0,-92.0,165.0,0.0,1.0,-173.0,
09/30/2004,857.0,341.0,361.0,0.0,0.0,387.0,0.0,-69.0,0.0,420.0,0.0,-250.0,-121.0,-198.0,0.0,-14.0,,413.0,-675.0,-310.0,0.0,-365.0,-397.0,363.0,-161.0,-457.0,-387.0,-217.0,-268.0,177.0,-152.0,74.0,0.0,-1.0,13.0,
12/31/2004,369.0,224.0,373.0,0.0,0.0,-185.0,0.0,14.0,0.0,-765.0,89.0,77.0,272.0,404.0,0.0,-122.0,,316.0,-875.0,-529.0,0.0,-346.0,-93.0,103.0,22.0,-527.0,423.0,-214.0,225.0,400.0,-511.0,532.0,0.0,-9.0,261.0,
03/31/2005,1243.0,433.0,380.0,0.0,0.0,70.0,0.0,172.0,0.0,-126.0,0.0,287.0,100.0,3.0,0.0,-76.0,,580.0,-740.0,-363.0,0.0,-377.0,-350.0,126.0,-574.0,-958.0,-375.0,-234.0,376.0,0.0,-462.0,216.0,-247.0,-24.0,-90.0,
06/30/2005,135.0,336.0,371.0,0.0,0.0,45.0,0.0,-504.0,0.0,297.0,0.0,-218.0,29.0,-134.0,0.0,-87.0,,0.0,-846.0,-411.0,0.0,-435.0,-101.0,296.0,54.0,-597.0,235.0,-232.0,333.0,600.0,-453.0,29.0,-29.0,-13.0,-227.0,
09/30/2005,1132.0,19.0,392.0,0.0,0.0,-166.0,0.0,1065.0,0.0,-136.0,0.0,-284.0,-161.0,483.0,0.0,-80.0,,812.0,-832.0,-1644.0,0.0,0.0,-255.0,204.0,-55.0,-938.0,999.0,-236.0,-168.0,1700.0,-706.0,410.0,0.0,-1.0,1193.0,
12/31/2005,117.0,261.0,395.0,0.0,0.0,115.0,0.0,-170.0,0.0,-826.0,-57.0,-5.0,3.0,481.0,0.0,-80.0,,0.0,-940.0,-62.0,0.0,-863.0,-148.0,128.0,78.0,-867.0,-341.0,-225.0,504.0,0.0,-616.0,9.0,0.0,-13.0,-1091.0,
03/31/2006,984.0,538.0,414.0,0.0,0.0,187.0,0.0,-194.0,0.0,412.0,0.0,262.0,125.0,-681.0,0.0,-79.0,,0.0,-923.0,-439.0,0.0,-484.0,-281.0,273.0,-55.0,-986.0,-71.0,-240.0,-215.0,1000.0,-609.0,3.0,0.0,-10.0,-73.0,
06/30/2006,1013.0,165.0,448.0,0.0,0.0,55.0,0.0,119.0,0.0,552.0,0.0,-169.0,77.0,-170.0,0.0,-64.0,,20.0,-1008.0,-474.0,0.0,-534.0,-249.0,220.0,51.0,-966.0,-37.0,-251.0,-338.0,300.0,-114.0,369.0,0.0,-3.0,10.0,
09/30/2006,1501.0,658.0,434.0,0.0,0.0,175.0,0.0,-21.0,0.0,78.0,0.0,-236.0,29.0,195.0,249.0,-60.0,,0.0,-943.0,-472.0,0.0,-491.0,-278.0,257.0,156.0,-828.0,-628.0,-248.0,-833.0,500.0,-112.0,63.0,0.0,2.0,45.0,
12/31/2006,523.0,35.0,443.0,0.0,0.0,93.0,0.0,242.0,0.0,-358.0,0.0,146.0,8.0,222.0,-249.0,-59.0,,543.0,-1178.0,-630.0,0.0,-548.0,-388.0,360.0,-51.0,-714.0,205.0,-247.0,1799.0,650.0,-1498.0,44.0,-540.0,-3.0,14.0,
03/31/2007,1214.0,457.0,458.0,0.0,0.0,205.0,0.0,173.0,0.0,-169.0,0.0,391.0,40.0,-273.0,0.0,-68.0,,0.0,-1047.0,-471.0,0.0,-576.0,-304.0,287.0,268.0,-796.0,-452.0,-253.0,418.0,0.0,-720.0,88.0,0.0,15.0,-34.0,
06/30/2007,1981.0,-69.0,922.0,0.0,0.0,-108.0,0.0,1082.0,0.0,118.0,0.0,191.0,59.0,-143.0,0.0,-71.0,,16.0,-2356.0,-947.0,0.0,-1409.0,-657.0,610.0,713.0,-1674.0,-406.0,-505.0,413.0,600.0,-935.0,116.0,-117.0,22.0,-99.0,
09/30/2007,2283.0,2317.0,1244.0,0.0,0.0,-1670.0,0.0,-2373.0,0.0,766.0,,-15.0,-164.0,-631.0,2880.0,-71.0,,0.0,-3237.0,-1449.0,0.0,-1788.0,-1030.0,15013.0,68.0,10814.0,-12780.0,-716.0,-2772.0,1235.0,-4984.0,193.0,-5763.0,27.0,317.0,
12/31/2007,-2245.0,303.0,289.0,0.0,0.0,385.0,0.0,-619.0,0.0,-472.0,0.0,67.0,-223.0,884.0,-2880.0,21.0,,26.0,-735.0,-712.0,0.0,-7.0,-14053.0,0.0,14124.0,-622.0,2967.0,-227.0,1757.0,1440.0,-28.0,31.0,-5.0,-1.0,100.0,
03/31/2008,551.0,680.0,294.0,0.0,0.0,-55.0,0.0,335.0,0.0,-188.0,0.0,196.0,43.0,-504.0,0.0,-250.0,,0.0,-697.0,-650.0,0.0,-47.0,-608.0,651.0,-64.0,-718.0,-35.0,-228.0,619.0,30.0,-510.0,58.0,0.0,-4.0,-202.0,
06/30/2008,-15.0,298.0,282.0,0.0,0.0,377.0,0.0,-228.0,0.0,340.0,0.0,-172.0,-682.0,110.0,0.0,-340.0,,0.0,-919.0,-859.0,0.0,-60.0,-217.0,229.0,-46.0,-953.0,974.0,-237.0,102.0,1800.0,-755.0,62.0,0.0,2.0,6.0,
09/30/2008,891.0,508.0,312.0,0.0,0.0,29.0,0.0,58.0,0.0,35.0,0.0,-268.0,3.0,-127.0,0.0,341.0,,343.0,-857.0,-798.0,0.0,-59.0,-547.0,178.0,233.0,-650.0,-242.0,-233.0,-26.0,0.0,-36.0,58.0,0.0,-5.0,-1.0,
12/31/2008,1236.0,340.0,303.0,0.0,0.0,-82.0,0.0,283.0,0.0,-409.0,,128.0,348.0,76.0,0.0,249.0,,0.0,-1081.0,-1008.0,0.0,-73.0,-359.0,336.0,-65.0,-1169.0,-103.0,-239.0,-422.0,1460.0,-953.0,62.0,0.0,-11.0,-36.0,
03/31/2009,1481.0,248.0,325.0,0.0,0.0,-365.0,0.0,708.0,0.0,95.0,,271.0,261.0,-41.0,0.0,-21.0,,0.0,-837.0,-796.0,0.0,-41.0,-289.0,289.0,-37.0,-874.0,-531.0,-261.0,-411.0,0.0,-4.0,147.0,0.0,-2.0,76.0,
06/30/2009,425.0,454.0,315.0,,,-82.0,,-128.0,,528.0,,-231.0,216.0,-531.0,,-116.0,,0.0,-951.0,-911.0,,-40.0,-471.0,438.0,70.0,-914.0,408.0,-267.0,-540.0,1195.0,-129.0,167.0,,-18.0,-81.0,
09/30/2009,1080.0,594.0,320.0,,,105.0,,-276.0,,181.0,,-81.0,201.0,93.0,,-57.0,,,-1096.0,-1046.0,,-50.0,-574.0,531.0,183.0,-956.0,-137.0,-265.0,-430.0,500.0,-1.0,67.0,,-8.0,-13.0,
12/31/2009,804.0,-9.0,359.0,,,-152.0,,868.0,,-346.0,,31.0,-110.0,242.0,,-79.0,,,-953.0,-1084.0,,,-220.0,220.0,133.0,-951.0,144.0,-267.0,646.0,0.0,-313.0,75.0,,3.0,-3.0,
03/31/2010,1650.0,174.0,320.0,0.0,0.0,-173.0,0.0,624.0,0.0,126.0,,213.0,253.0,-1.0,0.0,114.0,,0.0,-904.0,-877.0,0.0,-27.0,-539.0,513.0,759.0,-171.0,-1444.0,-279.0,-1000.0,,-4.0,27.0,-191.0,3.0,35.0,
06/30/2010,-244.0,1761.0,309.0,,,-37.0,,-2893.0,,186.0,,-122.0,0.0,661.0,,-109.0,,0.0,-750.0,-777.0,,,-1525.0,627.0,3507.0,1832.0,-1262.0,-273.0,-295.0,0.0,-407.0,21.0,-309.0,1.0,326.0,
09/30/2010,478.0,575.0,317.0,,,520.0,,-273.0,,48.0,,-114.0,-126.0,-441.0,,-28.0,,,-855.0,-855.0,,,-406.0,798.0,27.0,-436.0,-7.0,-270.0,100.0,550.0,-3.0,18.0,-400.0,-2.0,35.0,
12/31/2010,-59.0,298.0,312.0,0.0,0.0,372.0,0.0,-387.0,0.0,-420.0,,58.0,-234.0,66.0,0.0,-124.0,,0.0,-1654.0,-875.0,0.0,0.0,-383.0,876.0,-424.0,-806.0,481.0,-271.0,1286.0,540.0,-1078.0,8.0,0.0,-4.0,-384.0,
03/31/2011,912.0,479.0,318.0,0.0,0.0,227.0,0.0,21.0,0.0,292.0,,119.0,4.0,-428.0,0.0,-120.0,,0.0,-806.0,-806.0,0.0,0.0,-522.0,502.0,74.0,-752.0,-34.0,-289.0,-538.0,1060.0,,17.0,-274.0,-10.0,126.0,
06/30/2011,375.0,336.0,309.0,0.0,0.0,227.0,0.0,28.0,0.0,-16.0,,-150.0,-104.0,-233.0,0.0,-22.0,,0.0,-829.0,-829.0,0.0,0.0,-461.0,436.0,71.0,-783.0,300.0,-287.0,939.0,0.0,-38.0,15.0,-327.0,-2.0,-108.0,
09/30/2011,1111.0,392.0,324.0,0.0,0.0,189.0,0.0,8.0,0.0,251.0,,-131.0,-13.0,41.0,0.0,50.0,,0.0,-981.0,-981.0,0.0,0.0,-476.0,466.0,162.0,-829.0,-150.0,-284.0,-1003.0,1185.0,-36.0,5.0,0.0,-17.0,132.0,
12/31/2011,585.0,201.0,337.0,0.0,0.0,113.0,0.0,16.0,0.0,-162.0,,-23.0,91.0,-9.0,0.0,21.0,,0.0,-1036.0,-1036.0,0.0,0.0,-369.0,353.0,95.0,-957.0,262.0,-286.0,1031.0,75.0,-563.0,1.0,0.0,4.0,-110.0,
03/31/2012,1623.0,494.0,353.0,0.0,0.0,269.0,0.0,-29.0,0.0,327.0,,99.0,199.0,-186.0,0.0,97.0,,0.0,-981.0,-981.0,0.0,0.0,-420.0,415.0,40.0,-946.0,-646.0,-305.0,-757.0,450.0,-104.0,69.0,0.0,1.0,31.0,
06/30/2012,775.0,258.0,351.0,0.0,0.0,175.0,0.0,-59.0,0.0,36.0,,-24.0,113.0,-155.0,0.0,80.0,,0.0,-979.0,-979.0,0.0,0.0,-343.0,349.0,55.0,-918.0,172.0,-306.0,473.0,0.0,-64.0,70.0,0.0,-1.0,29.0,
09/30/2012,1044.0,209.0,376.0,0.0,0.0,106.0,0.0,362.0,0.0,8.0,,-40.0,-52.0,126.0,0.0,-51.0,,0.0,-924.0,-924.0,0.0,0.0,-284.0,276.0,12.0,-920.0,-225.0,-307.0,-149.0,1050.0,-869.0,58.0,0.0,-8.0,-101.0,
12/31/2012,675.0,-380.0,363.0,,,-304.0,,974.0,,-79.0,,-2.0,23.0,142.0,,,,,-1261.0,-1261.0,,,-345.0,316.0,234.0,-1056.0,548.0,-307.0,1431.0,0.0,-638.0,68.0,,-6.0,167.0,
03/31/2013,1052.0,495.0,366.0,0.0,0.0,266.0,0.0,150.0,0.0,-124.0,,133.0,-1.0,-168.0,0.0,-65.0,,,-904.0,-904.0,0.0,0.0,-574.0,554.0,62.0,-862.0,-403.0,-328.0,-667.0,1250.0,-712.0,73.0,,-19.0,-213.0,
06/30/2013,739.0,202.0,363.0,0.0,0.0,129.0,0.0,-27.0,0.0,216.0,,-143.0,-39.0,-48.0,0.0,86.0,,0.0,-1046.0,-1046.0,0.0,0.0,-311.0,308.0,26.0,-1023.0,439.0,-330.0,102.0,1100.0,-473.0,71.0,,-31.0,155.0,
09/30/2013,1159.0,569.0,375.0,0.0,0.0,206.0,0.0,-173.0,0.0,6.0,,-53.0,86.0,34.0,0.0,109.0,,,-1028.0,-1028.0,0.0,0.0,,,565.0,-463.0,-599.0,-330.0,40.0,585.0,-29.0,62.0,0.0,-927.0,97.0,
12/31/2013,483.0,431.0,299.0,0.0,0.0,136.0,0.0,-33.0,0.0,-196.0,,34.0,77.0,205.0,0.0,-457.0,,0.0,-1721.0,-1126.0,0.0,0.0,0.0,,16.0,-1110.0,656.0,-331.0,40.0,1200.0,-289.0,72.0,,-36.0,29.0,
