Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Deferred Tax Assets,Taxes Receivable,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Deferred Tax Liabilities,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
06/29/1996,202.949005,15.521,15.521,0.0,4.314,,,130.537994,,,,,3.87,,,,,154.242996,46.105999,63.308998,-17.202999,0.0,2.6,,,,2.6,48.705999,,64.748001,64.748001,,,,1.566,,,,,,26.009996,,,,26.009996,92.323997,13.763,,,,,8.394,,,,,8.394,22.157,114.480997,1.763,41.755001,,,0.0,,44.950001,88.468002,0.0,88.468002,202.948999,
09/28/1996,202.451996,11.082,11.082,0.0,4.676,,,133.970993,,,,,3.426,,,,,153.154999,46.700001,64.719002,-18.018999,0.0,2.597,,,,2.597,49.297001,,56.341,56.341,,,,1.566,,,,,,25.533003,,,,25.533003,83.440002,26.146999,,,,,2.111,,,,,2.111,28.257999,111.698002,1.763,41.755001,,,0.0,,47.236,90.754001,0.0,90.754001,202.452003,
12/28/1996,195.582001,12.948,12.948,0.0,4.93,,,124.082001,,,,,1.657,,,,,143.617004,49.526001,68.408997,-18.882999,0.0,2.439,,,,2.439,51.965001,,47.591,47.591,,,,1.685,,,,,,28.387002,,,,28.387002,77.663002,21.166,,,,,2.024,,,,,2.024,23.19,100.853002,1.763,41.755001,,,0.0,,51.210999,94.729,0.0,94.729,195.582002,
03/29/1997,229.050003,7.933,7.933,0.0,6.869,,,158.531998,,,,,2.101,,,,,175.434998,51.155998,71.140999,-19.985001,0.0,2.459,,,,2.459,53.614998,,75.716003,75.716003,,,,1.672,,,,,,26.392995,,,,26.392995,103.780998,29.43,,,,,2.016,,,,,2.016,31.446,135.226999,1.763,41.775002,,,,,50.285,93.823001,0.0,93.823001,229.05,
06/28/1997,227.923996,11.67,11.67,0.0,6.319,,,153.123001,,,,,3.066,,,,,174.177994,51.264,72.380997,-21.117001,0.0,2.482,,,,2.482,53.746,,71.769997,71.769997,,,,1.663,,,,,,31.015001,,,,31.015001,104.447998,22.416,,,,,2.022,,,,,2.022,24.438,128.885998,0.0,41.844002,,,0.0,,57.194,99.038002,0.0,99.038002,227.924001,
09/28/1997,240.856003,8.302,8.302,0.0,5.903,,,168.636993,,,,,4.252,,,,,187.093994,51.161999,73.454002,-22.292,0.0,2.6,,,,2.6,53.761999,,74.412003,74.412003,,,,1.655,,,,,,27.835997,,,,27.835997,103.903,34.713001,,,,,1.578,,,,,1.578,36.291001,140.194001,0.0,41.916,,,0.0,,58.745998,100.661999,0.0,100.661999,240.856,
12/27/1997,224.080002,8.477,8.477,0.0,5.18,,,151.748993,,,,,4.201,,,,,169.606995,52.408001,75.959,-23.551001,0.0,2.065,,,,2.065,54.473001,,52.708,52.708,,,,1.468,,,,,,32.561999,,,,32.561999,86.737999,31.134001,,,,,1.319,,,,,1.319,32.453001,119.191,0.0,41.995998,,,,,62.893002,104.889,0.0,104.889,224.08,
03/28/1998,287.102997,11.043,11.043,0.0,13.435,,,202.830002,,,,,4.349,,,,,231.656998,53.401001,78.292999,-24.892,0.0,2.045,,,,2.045,55.446001,,95.995003,95.995003,,,,1.426,,,,,,36.461993,,,,36.461993,133.882996,48.451,,,,,1.304,,,,,1.304,49.755,183.637996,0.0,42.074001,,,0.0,,61.390999,103.465,0.0,103.465,287.102996,
06/27/1998,266.708008,8.162,8.162,0.0,11.739,,,185.369995,,,185.369995,,2.7,,,,,207.970993,56.644001,82.860001,-26.216,0.0,2.093,,,,2.093,58.737001,,82.000999,82.000999,,,,1.385,,,,,,39.213,,,,39.213,122.598999,30.132999,,,,,1.272,,,,,1.272,31.404999,154.003998,0.0,42.145,,,0.0,,70.558998,112.703999,0.0,112.703999,266.707997,
09/26/1998,267.600006,6.372,6.372,0.0,8.725,,,187.837006,,,187.837006,,4.384,,,,,207.317993,58.071999,85.722,-27.65,0.0,2.21,,,,2.21,60.281999,,68.855003,68.855003,,,,3.503,,,,,,37.290999,,,,37.290999,109.649002,41.786999,,,,,1.257,,,,,1.257,43.043999,152.693001,0.0,42.210999,,,0.0,,72.695999,114.906998,0.0,114.906998,267.599999,
12/26/1998,264.648987,18.201,18.201,0.0,5.578,,,171.748993,0.0,0.0,171.748993,0.0,6.301,,,,,201.828995,59.908001,88.247002,-28.339001,0.0,2.912,,,,2.912,62.820001,,60.900002,60.900002,,,,3.691,,,,,,41.708002,,,,41.708002,106.299004,37.132,,,,,1.242,,,,,1.242,38.374,144.673004,0.0,42.283001,,,0.0,,77.691406,119.974407,0.0,119.974407,264.647411,
03/27/1999,325.416992,21.625999,21.625999,0.0,15.208,,,215.410995,,,,,4.778,,,,,257.02301,65.486,95.295998,-29.809999,0.0,2.908,,,,2.908,68.394,,110.300003,110.300003,,,,3.622,3.138,0.484,0.484,,,43.523996,,,,43.523996,157.445999,47.877998,43.713998,4.164,4.164,,1.184,,,,,1.184,49.061998,206.507998,0.0,42.355999,,,0.0,,76.553001,118.909,0.0,118.909,325.416998,
06/26/1999,338.639008,8.803,8.803,0.0,13.457,13.457,,242.145004,,,,,3.589,,,,,267.993988,67.443001,99.122002,-31.679001,0.0,3.202,,,,3.202,70.645001,,123.126999,123.126999,,,,3.558,3.138,0.42,0.42,,,43.615004,,,,43.615004,170.300003,37.945999,36.141999,1.804,1.804,,1.13,,,,,1.13,39.075999,209.376002,0.0,42.584999,,,0.0,86.678001,0.0,129.263,0.0,129.263,338.639003,
09/25/1999,329.378998,8.152,8.152,0.0,10.393,10.393,,234.830994,,,,,3.88,,,,,257.256012,68.875,101.990997,-33.116001,0.0,3.248,,,,3.248,72.123,,75.605003,75.605003,,,,18.507,18.138,0.369,0.369,,,39.337994,,,,39.337994,133.449997,62.858002,61.145002,1.713,1.713,,1.087,,,,,1.087,63.945002,197.394999,0.0,42.659,,,0.0,89.324997,0.0,131.983997,0.0,131.983997,329.378996,
01/01/2000,302.630005,6.991,6.991,,6.765,6.765,,207.324997,,,,,4.845,,,,,225.925995,73.712997,108.983002,-35.27,,2.991,,,,2.991,76.703997,,59.764,59.764,,,,3.327,3.048,0.279,0.279,,,45.529003,,,,45.529003,108.620003,54.682999,51.402999,3.28,3.28,,1.022,,,,,1.022,55.704999,164.325001,,42.737999,,,0.0,95.567001,0.0,138.305,,138.305,302.630002,
04/01/2000,379.735992,10.26,10.26,0.0,20.004,20.004,,264.079987,,,,,5.694,,,,,300.037994,76.724998,114.142998,-37.417999,0.0,2.973,,,,2.973,79.697999,,118.862,118.862,,,,3.327,3.048,0.279,0.279,,,49.111004,,,,49.111004,171.300003,70.044998,66.833998,3.211,3.211,,0.98,,,,,0.98,71.024998,242.325001,0.0,42.819,,,0.0,94.592003,0.0,137.411003,0.0,137.411003,379.736004,
07/01/2000,363.240997,12.766,12.766,0.0,10.019,10.019,,251.417007,,,,,5.71,,,,,279.911987,79.597,119.497002,-39.900002,0.0,3.732,,,,3.732,83.329,,97.917,97.917,,,,3.327,3.048,0.279,0.279,,,39.270008,,,,39.270008,140.514008,73.725998,70.584998,3.141,3.141,,0.961,,,,,0.961,74.686998,215.201006,0.0,42.902,,,0.0,105.138,0.0,148.040001,0.0,148.040001,363.241006,
09/30/2000,375.529,9.189,9.189,,6.876,6.876,,266.761,,,,,8.88,,,,,291.706,80.084,122.519,-42.435,,3.739,,,,3.739,83.823,,92.4,92.4,,,,3.327,3.048,0.279,0.279,,,33.693,,,,33.693,129.42,95.969,92.898,3.071,3.071,,0.881,,,,,0.881,96.85,226.27,,42.998,,,,106.261,0.0,149.259,,149.259,375.529,
12/30/2000,332.29599,9.145,9.145,,7.683,7.683,,222.535004,,,,,7.87,,,,,247.233002,80.487999,125.343002,-44.855,,4.575,,,,4.575,85.062999,,70.293999,70.293999,,,,3.424,3.145,0.279,0.279,,,39.784,,,,39.784,113.501999,62.950001,60.138001,2.812,2.812,,0.808,,,,,0.808,63.758001,177.26,,43.078999,,,0.0,111.957001,0.0,155.035999,,155.035999,332.295999,
03/31/2001,381.176,14.272,14.272,,6.41,6.41,,269.243,,,,,6.631,,,,,296.556,80.016,127.625,-47.609,,4.604,,,,4.604,84.62,,117.288,117.288,,,,3.424,3.145,0.279,0.279,,,35.348,,,,35.348,156.06,71.097,68.355,2.742,2.742,,2.439,,,,,2.439,73.536,229.596,,43.173,,,,110.108,-1.701,151.58,,151.58,381.176,
06/30/2001,357.627991,9.69,9.69,0.0,6.565,6.565,,251.507004,,,,,6.179,,,,,273.94101,79.317001,129.748993,-50.431999,0.0,4.37,,,,4.37,83.687001,,111.960999,111.960999,,,,3.424,3.145,0.279,0.279,,,47.023998,,,,47.023998,162.408997,25.481001,22.809001,2.672,2.672,,2.298,,,,,2.298,27.779001,190.187998,0.0,43.259998,,,0.0,125.751999,-1.571999,167.439999,0.0,167.439999,357.627996,
09/29/2001,365.606995,14.069,14.069,0.0,4.5,4.5,,253.238007,,,,,9.815,,,,,281.622009,81.264999,134.438995,-53.174,0.0,2.72,,,,2.72,83.984999,,95.864998,95.864998,,,,2.421,2.142,0.279,0.279,,,45.915006,,,,45.915006,144.201004,47.674999,45.071999,2.603,2.603,,4.726,,,,,4.726,52.400999,196.602003,0.0,43.396999,,,0.0,128.177002,-2.569,169.005001,0.0,169.005001,365.607004,
12/29/2001,338.481995,8.927,8.927,0.0,2.211,,,221.979004,0.0,0.0,221.979004,0.0,18.844999,,,,,251.962006,81.987999,137.996002,-56.007999,0.0,4.532,,,,4.532,86.519999,,80.973999,80.973999,,,,2.451,2.142,0.309,0.309,,,46.228001,,,,46.228001,129.653,23.157,20.654,2.503,2.503,,4.376,,,,,4.376,27.533,157.185999,0.0,44.987,,,0.0,,136.309006,181.296005,0.0,181.296005,338.482005,
03/30/2002,446.547,14.766,14.766,,6.486,6.486,,290.008,,,,,21.696,,,,,332.956,109.215,168.296,-59.081,,4.376,,,,4.376,113.591,,160.108,160.108,,,,2.451,2.142,0.309,0.309,,,35.253,,,,35.253,197.812,65.427,63.001,2.426,2.426,,3.672,,,,,3.672,69.099,266.911,0.0,47.007,,,0.0,133.721,-1.092,179.636,0.0,179.636,446.547,
06/29/2002,496.791992,15.611,15.611,0.0,11.198,11.198,,328.5,,,,,18.225,,,,,373.533997,118.816002,182.059006,-63.243,0.0,4.442,,,,4.442,123.258002,,227.718002,227.718002,,,,2.451,2.142,0.309,0.309,,,57.03101,,,,57.03101,287.200012,6.814,4.465,2.349,2.349,,3.997,,,,,3.997,10.811,298.011012,0.0,48.894001,,,0.0,151.067001,-1.180008,198.780994,0.0,198.780994,496.792007,
09/28/2002,495.596008,14.256,14.256,0.0,2.687,2.687,,333.388,,,,,16.879999,,,,,367.210999,122.977997,190.266006,-67.288002,0.0,5.407,,,,5.407,128.384997,,146.843994,146.843994,,,,2.451,2.142,0.309,0.309,,,51.205006,,,,51.205006,200.5,83.166,80.895,2.271,2.271,,3.975,,,,,3.975,87.141,287.641,0.0,50.240002,,,0.0,158.867996,-1.153,207.954998,,207.954998,495.595998,
12/28/2002,458.919,13.773,13.773,0.0,0.102,0.102,,289.253,,,,,29.142,,,,,332.27,123.545,193.498,-69.953,0.0,3.104,,,,3.104,126.649,,114.851,114.851,,,,2.482,2.142,0.34,0.34,,,71.102,,,,71.102,188.435,39.1,36.937,2.163,2.163,,3.536,,,,,3.536,42.636,231.071,0.0,52.32,,,0.0,176.501,-0.973,227.848,0.0,227.848,458.919,
03/29/2003,557.207,25.227,25.227,,,,,366.811,,,,,36.128,,,,,428.166,125.945,199.514,-73.569,,3.096,,,,3.096,129.041,,208.539,208.539,,,,2.482,2.142,0.34,0.34,,,51.45,,,,51.45,262.471,59.937,57.859,2.078,2.078,,3.846,,,,,3.846,63.783,326.254,0.0,54.94,,,,176.626,-0.613,230.953,,230.953,557.207,
06/28/2003,536.149,17.832,17.832,,,,,355.161,,,,,29.858,,,,,402.851,130.663,208.09,-77.427,,2.635,,,,2.635,133.298,,189.997,189.997,,,,2.482,2.142,0.34,0.34,,,61.61,,,,61.61,254.089,14.263,12.27,1.993,1.993,,3.93,,,,,3.93,18.193,272.282,0.0,60.263,,,,204.013,-0.409,263.867,,263.867,536.149,
09/27/2003,589.386,30.903,30.903,,,,,374.849,,,,,31.93,,,,,437.682,147.381,229.109,-81.728,,4.323,,,,4.323,151.704,,195.599,195.599,,,,2.485,2.142,0.343,0.343,,,60.537,,,,60.537,258.621,46.89,44.997,1.893,1.893,,6.65,,,,,6.65,53.54,312.161,0.0,61.207,,,,216.142,-0.124,277.225,,277.225,589.386,
12/27/2003,536.209,19.98,19.98,0.0,0.0,,,324.518,,,,,38.828,,,,,383.326,148.591,232.471,-83.88,0.0,4.292,,,,4.292,152.883,,131.564,131.564,,,,0.339,0.0,0.339,0.339,,,73.924,,,,73.924,205.827,21.21,19.403,1.807,1.807,,13.788,,,,,13.788,34.998,240.825,0.0,62.382,,,,233.002,0.0,295.384,0.0,295.384,536.209,
03/27/2004,639.989,24.066,24.066,,,,,402.115,,,,,41.548,,,,,467.729,168.085,257.199,-89.114,,4.175,,,,4.175,172.26,,231.165,231.165,,,,0.339,0.0,0.339,0.339,,,65.821,,,,65.821,297.325,17.679,15.961,1.718,1.718,,14.467,,,,,14.467,32.146,329.471,0.0,73.695,,,,236.823,0.0,310.518,,310.518,639.989,
06/26/2004,683.715,66.421,66.421,,,,,407.05,,,,,33.446,,,,,506.917,172.564,267.477,-94.913,,4.234,,,,4.234,176.798,,237.732,237.732,,,,0.339,0.0,0.339,0.339,,,85.162,,,,85.162,323.233,1.63,0.0,1.63,1.63,,14.407,,,,,14.407,16.037,339.27,0.0,76.246,,,,268.199,0.0,344.445,,344.445,683.715,
09/25/2004,694.194,23.488,23.488,0.0,0.0,,,435.007,0.0,0.0,435.007,0.0,45.498,,,,,503.993,184.256,282.385,-98.129,0.0,5.945,,,,5.945,190.201,,199.264,199.264,,,,0.532,0.0,0.532,0.532,,,84.421,,,,84.421,284.217,46.005,44.153,1.852,1.852,,10.924,,,,,10.924,56.929,341.146,0.0,76.897,,,0.0,276.151,0.0,353.048,0.0,353.048,694.194,
12/25/2004,678.484985,28.941,28.941,0.0,0.0,,,385.127014,0.0,0.0,385.127014,0.0,44.337002,,,,,458.404999,213.634003,326.580994,-112.946999,0.0,6.446,,,,6.446,220.080003,,147.949997,147.949997,,,,0.882,0.0,0.882,0.882,,,92.763996,,,,92.763996,241.595993,34.743999,32.279,2.465,2.465,,31.561001,,,,,31.561001,66.305,307.900993,0.0,77.905998,,,0.0,292.678009,0.0,370.584007,0.0,370.584007,678.485001,
03/26/2005,805.196,37.89,37.89,0.0,0.0,,,501.121,0.0,0.0,501.121,0.0,48.266,,,,,587.277,213.579,333.349,-119.77,0.0,4.34,,,,4.34,217.919,,267.92,267.92,,,,1.132,0.0,1.132,1.132,,,74.314,,,,74.314,343.366,46.924,44.0,2.924,2.924,,33.106,,,,,33.106,80.03,423.396,0.0,88.438,,,0.0,293.362,0.0,381.8,0.0,381.8,805.196,
06/25/2005,814.709,66.358,66.358,0.0,0.0,,,474.194,0.0,0.0,474.194,0.0,45.269,,,,,585.821,224.771,351.762,-126.991,0.0,4.117,,,,4.117,228.888,,253.927,253.927,,,,1.148,0.0,1.148,1.148,,,101.196,,,,101.196,356.271,2.905,0.0,2.905,2.905,,35.698,,,,,35.698,38.603,394.874,0.0,90.719,,,0.0,329.116,0.0,419.835,0.0,419.835,814.709,
09/24/2005,816.538,25.659,25.659,0.0,0.0,,,487.026,0.0,0.0,487.026,0.0,49.312,,,,,561.997,242.379,377.248,-134.869,0.0,12.162,,,,12.162,254.541,,224.572,224.572,,,,1.068,0.0,1.068,1.068,,,91.941,,,,91.941,317.581,22.706,20.0,2.706,2.706,,33.233,,,,,33.233,55.939,373.52,0.0,95.573,,,0.0,347.445,0.0,443.018,0.0,443.018,816.538,
12/31/2005,,,,,,,,,,,,,,,,,,,,,,,,,12.436,,,,,,,,,,,-1.049,1.049,1.049,,,,,,,,,,-2.527,2.527,2.527,,,,,,,,,,,,,,,,,,,,,
04/01/2006,974.255981,39.620998,39.620998,0.0,0.0,0.0,,590.479004,0.0,0.0,590.479004,0.0,48.333,,,,,678.432983,268.502014,414.643005,-146.141006,0.0,27.320999,12.436,12.436,0.0,14.884999,295.823013,,278.575989,278.575989,,,,1.37,0.0,1.37,1.37,,,96.599025,,,,96.599025,376.545013,67.886002,64.702002,3.184,3.184,,37.729,,,,,37.729,105.615002,482.160015,0.0,113.260002,,,0.0,378.872009,-0.036011,492.096001,0.0,492.096001,974.256016,
07/01/2006,976.422974,43.354,43.354,0.0,0.0,0.0,,573.263,0.0,0.0,573.263,0.0,53.207001,,,,,669.823975,277.307007,432.204987,-154.897995,0.0,29.292,9.352,9.352,0.0,19.94,306.599007,,265.936005,265.936005,,,,1.331,0.0,1.331,1.331,,,126.899988,,,,126.899988,394.166992,2.937,0.0,2.937,2.937,,39.612999,,,,,39.612999,42.549999,436.716991,0.0,117.953003,,,0.0,421.799011,-0.046021,539.705994,0.0,539.705994,976.422985,
09/30/2006,988.264,26.18,26.18,0.0,0.0,0.0,,605.716,0.0,0.0,605.716,0.0,44.722,,,,,676.618,283.862,448.148,-164.286,0.0,27.784,10.412,10.412,0.0,17.372,311.646,,241.673,241.673,,,,1.271,0.0,1.271,1.271,,,105.899,,,,105.899,348.843,33.793,31.105,2.688,2.688,,40.605,,,,,40.605,74.398,423.241,0.0,125.216,,,0.0,439.858,-0.051,565.023,0.0,565.023,988.264,
12/30/2006,998.258,26.393,26.393,0.0,0.0,,,594.851,0.0,0.0,594.851,0.0,48.367,,,,,669.611,301.604,475.943,-174.339,0.0,27.043,10.288,10.288,0.0,16.755,328.647,,229.171,229.171,,,,1.065,0.0,1.065,1.065,,,123.271,,,,123.271,353.507,2.808,0.0,2.808,2.808,,43.039,,,,,43.039,45.847,399.354,0.0,129.571,,,0.0,469.355,-0.022,598.904,0.0,598.904,998.258,
03/31/2007,1120.601,20.44,20.44,0.0,0.0,0.0,,722.928,0.0,0.0,722.928,0.0,43.41,,,,,786.778,305.975,489.245,-183.27,0.0,27.848,10.258,10.258,0.0,17.59,333.823,,320.934,320.934,,,,0.975,0.0,0.975,0.975,,,112.485,,,,112.485,434.394,56.02,53.418,2.602,2.602,,44.861,,,,,44.861,100.881,535.275,0.0,134.183,,,-21.332,472.501,-0.026,585.326,0.0,585.326,1120.601,
06/30/2007,1135.813,43.404,43.404,0.0,0.0,0.0,,692.388,0.0,0.0,692.388,0.0,47.172,,,,,782.964,321.463,516.2,-194.737,0.0,31.386,10.258,10.258,0.0,21.128,352.849,,360.517,360.517,,,,0.896,0.0,0.896,0.896,,,127.811,,,,127.811,489.224,2.41,0.0,2.41,2.41,,49.836,,,,,49.836,52.246,541.47,0.0,141.805,,,-63.72,516.258,0.0,594.343,0.0,594.343,1135.813,
09/29/2007,1133.604,25.722,25.722,0.0,0.0,0.0,,699.312,0.0,0.0,699.312,0.0,45.003,,,,,770.037,331.76,538.126,-206.366,0.0,31.807,10.258,10.258,0.0,21.549,363.567,,292.208,292.208,,,,0.803,0.0,0.803,0.803,,,111.45,,,,111.45,404.461,90.788,88.552,2.236,2.236,,53.53,,,,,53.53,144.318,548.779,0.0,146.023,,,-94.924,533.726,0.0,584.825,0.0,584.825,1133.604,
12/29/2007,1057.971,13.7,13.7,0.0,0.0,,,635.988,0.0,0.0,635.988,0.0,42.236,,,,,691.924,332.928,550.143,-217.215,0.0,33.119,10.258,10.258,0.0,22.861,366.047,,258.346,258.346,,,,0.847,0.0,0.847,0.847,,,120.663,,,,120.663,379.856,57.351,55.0,2.351,2.351,,55.427,,,,,55.427,112.778,492.634,0.0,151.643,,,-150.049,563.743,0.0,565.337,0.0,565.337,1057.971,
03/29/2008,1188.071,17.383,17.383,0.0,0.0,,,747.531,,,,,43.065,,,,,807.979,345.124,576.166,-231.042,0.0,34.968,10.258,10.258,0.0,24.71,380.092,,360.785,360.785,,,,0.724,0.0,0.724,0.724,,,99.401,,,,99.401,460.91,104.721,102.5,2.221,2.221,,56.817,,,,,56.817,161.538,622.448,0.0,155.932,,,-152.9,562.591,0.0,565.623,0.0,565.623,1188.071,
06/28/2008,1169.201,62.702,62.702,0.0,0.0,,,675.961,,,675.961,,39.452,,,,,778.115,357.151,602.066,-244.915,,33.935,10.258,10.258,0.0,23.677,391.086,,394.014,394.014,,,,0.629,0.0,0.629,0.629,,,126.83,,,,126.83,521.473,2.093,0.0,2.093,2.093,,58.463,,,,,58.463,60.556,582.029,0.0,159.939,,,-177.858,605.091,0.0,587.172,0.0,587.172,1169.201,
09/27/2008,1165.002,16.583,16.583,0.0,0.0,,,716.806,,,,,40.504,,,,,773.893,357.27,616.774,-259.504,0.0,33.839,10.258,10.258,0.0,23.581,391.109,,366.138,366.138,,,,0.545,0.0,0.545,0.545,,,111.349,,,,111.349,478.032,25.098,23.138,1.96,1.96,,61.108,,,,,61.108,86.206,564.238,0.0,163.943,,,-192.549,629.37,0.0,600.764,0.0,600.764,1165.002,
12/27/2008,1075.997,37.232,37.232,0.0,0.0,0.0,,603.435,0.0,0.0,603.435,0.0,43.636,,,,,684.303,362.033,636.576,-274.543,0.0,29.661,10.258,10.258,0.0,19.403,391.694,,286.828,286.828,,,,0.55,0.0,0.55,0.55,,,113.465,,,,113.465,400.843,1.797,0.0,1.797,1.797,,63.227,,,,,63.227,65.024,465.867,0.0,168.372,,,-203.915,645.673,0.0,610.13,0.0,610.13,1075.997,
