Date,P/E,Average,High,Low,P/Book,P/Tangible Book,P/Sales,P/Free Cash Flow,Price/Share,Market Cap,Market Cap / Deposits,Source: Bloomberg
06/30/1997,,,,,5.957109,,,,10.708333,3065.528223,1.07834,
09/30/1997,,1.266285,1.33219,1.151768,6.920059,,,,13.229167,3779.480424,1.227563,
12/31/1997,22.650376,1.292336,1.424746,1.12546,7.204925,,3.518881,13.194317,15.0625,4287.751522,1.334598,
03/31/1998,26.902811,1.538404,1.83115,1.292142,8.511671,,4.133239,13.149521,19.145833,5450.93365,1.608772,
06/30/1998,34.157609,1.822618,2.170704,1.621026,10.732448,,4.913084,12.36661,26.1875,7427.926977,1.990788,
09/30/1998,32.065218,1.917282,2.215682,1.409547,11.191185,,4.540422,10.347467,28.270833,8030.301824,2.04504,
12/31/1998,36.525973,2.059599,2.638057,1.215944,13.234651,,5.042776,10.562675,37.5,10629.899597,2.27509,
03/31/1999,45.081967,2.930879,3.556466,2.152498,16.885176,,6.252164,13.878541,55.0,15610.649261,2.993224,
06/30/1999,32.378472,2.884237,3.577046,2.134373,13.055617,,4.452271,10.049294,46.625,13221.357681,2.204449,
09/30/1999,23.63806,2.100614,2.443106,1.526814,9.657416,,3.21776,7.508105,39.59375,11236.943812,1.528096,
12/31/1999,24.027045,1.695967,2.226955,1.226219,9.708907,,3.189249,7.677073,45.53125,12936.885125,1.227627,
03/31/2000,20.576009,1.017914,1.204337,0.809624,8.173768,8.173768,2.650776,6.134333,43.3125,12340.337688,0.940443,
06/30/2000,19.438445,0.966266,1.081138,0.883052,8.097255,8.097255,2.50251,6.271084,45.0,12809.249725,0.972406,
09/30/2000,25.656566,1.17719,1.405101,0.968114,10.004039,10.004039,3.308744,8.202304,63.5,18124.678574,1.311499,
12/31/2000,21.100917,1.036036,1.379367,0.8384,8.089765,,2.745996,6.931746,57.5,16439.8825,1.253669,
03/31/2001,16.884682,1.140956,1.302524,0.912748,6.338876,6.338876,2.250689,6.151873,49.05,13990.286549,1.001619,
06/30/2001,19.409836,1.082205,1.244887,0.915352,6.905384,6.905384,2.630109,6.759602,59.2,16830.609432,1.093643,
09/30/2001,7.996032,0.784151,1.109283,0.342872,2.396324,2.396324,0.881477,2.452274,20.15,5726.609953,0.359761,
12/31/2001,10.757576,0.115148,0.375786,0.035887,0.530079,0.530079,0.179499,1.105695,3.55,1011.1323,0.066009,
03/31/2002,,0.086162,0.149061,0.058074,1.153913,1.153913,0.378732,2.237303,7.55,2181.036433,0.151195,
06/30/2002,,0.144942,0.165816,0.108685,0.816844,0.816844,0.336834,3.417859,5.88,1699.749229,0.122225,
09/30/2002,,0.099653,0.124674,0.058964,0.664957,0.664957,0.32685,10.531561,4.9,1416.867012,0.108074,
12/31/2002,32.449999,0.113765,0.148151,0.078247,0.877992,0.877992,0.451792,,6.49,1878.088012,0.148324,
03/31/2003,38.588235,0.143398,0.167098,0.118334,0.890825,0.890825,0.582677,,6.56,1901.383208,0.150991,
06/30/2003,38.583334,0.194439,0.235921,0.15613,1.233131,1.233131,0.887481,,9.26,2689.13192,0.221534,
09/30/2003,24.5625,0.244606,0.305984,0.217943,1.516102,1.516102,1.197099,,11.79,3421.269248,0.306008,
12/31/2003,16.869565,0.303541,0.337387,0.267377,1.472208,1.472208,1.200713,2.67082,11.64,3380.802975,0.334698,
03/31/2004,12.843137,0.362,0.425493,0.326402,1.564339,1.564339,1.417162,4.649542,13.1,3814.196048,0.425525,
06/30/2004,13.336364,0.434283,0.490523,0.388494,1.713362,1.713362,1.598115,3.891099,14.67,4281.850124,0.475691,
09/30/2004,13.396552,0.467158,0.505649,0.428025,1.731125,1.731125,1.680024,2.611456,15.54,4552.44319,0.502324,
12/31/2004,12.021898,0.507895,0.545295,0.471615,1.78406,,1.781567,3.656701,16.47,4833.961587,0.510396,
03/31/2005,12.084507,0.525154,0.564008,0.48589,1.774679,,1.865775,4.635566,17.16,5047.124777,0.556575,
06/30/2005,10.556886,0.556816,0.589157,0.500226,1.686847,,1.885428,4.102566,17.63,5196.181558,0.590153,
