Date,Basic Shares Outstanding,Diluted Weighted Avg Shares,Basic Weighted Avg Shares,Per Share Data Items,Revenue,EBITDA,Operating Income,Net Income to Common - Basic,Net Income before XO - Basic,Normalized Net Income - Basic,Net Income to Common - Diluted,Net Income before XO - Diluted,Normalized Net Income - Diluted,Dividends,Cash Flow,Free Cash Flow,Funds From Operations - Basic,Funds From Operations - Diluted,Cash & Equivalents,Book Value,Tangible Book Value,Source: Bloomberg
09/30/2008,1469.127963,1503.0,1493.0,,6.96651,0.932351,0.768252,0.91,0.34,0.34,0.91,0.34,0.34,0.29,0.790355,0.58205,,,0.501658,17.970524,-10.66483,
12/31/2008,1469.30144,1481.0,1473.0,,7.251188,0.869654,0.710794,0.12,0.07,0.44,0.12,0.07,0.44,0.29,1.094365,0.778004,,,0.846661,15.173877,-12.395006,
03/31/2009,1472.743143,1483.0,1475.0,,6.087458,0.942373,0.79661,0.45,0.41,0.414949,0.45,0.41,0.414949,0.29,0.28678,0.146441,,,0.803942,15.20496,-12.129067,
06/30/2009,1474.965403,1484.0,1478.0,,6.617727,1.131935,0.985115,0.56,0.53,0.510277,0.56,0.53,0.510277,0.29,0.877537,0.696888,,,1.173587,16.472251,-11.651799,
09/30/2009,1475.836525,1487.0,1479.0,,6.353617,1.058824,0.905341,0.56,0.52,0.545707,0.55,0.52,0.543605,0.29,1.047329,0.861393,,,2.030035,17.024243,-11.390828,
12/31/2009,1477.884903,1487.0,1480.0,,7.160135,1.003378,0.819595,0.48,0.44,0.592264,0.48,0.44,0.591681,0.29,1.226351,0.833784,,,1.421626,17.508806,-11.040779,
03/31/2010,1737.376969,1620.0,1614.0,,7.012392,0.94114,0.747212,1.17,0.15,0.509634,1.16,0.15,0.509634,0.29,-0.003098,-0.152416,,,2.2321,19.672184,-16.455266,
06/30/2010,1743.809975,1752.0,1747.0,,7.013738,1.183171,0.973669,0.54,0.54,0.684682,0.53,0.53,0.677911,0.29,0.448769,0.238695,,,1.636646,19.095544,-16.268974,
09/30/2010,1745.760213,1754.0,1748.0,,6.786613,1.063501,0.868993,0.43,0.43,0.472998,0.43,0.43,0.471505,0.29,0.254577,0.018879,,,1.310604,19.979834,-15.672255,
12/31/2010,1748.066549,1757.0,1751.0,,7.865791,0.948601,0.708167,0.31,0.31,0.515163,0.31,0.31,0.515163,0.29,1.441462,1.075385,,,1.419282,20.49922,-16.009116,
03/31/2011,1757.876206,1760.0,1754.0,,7.168187,1.150513,0.938426,0.46,0.46,0.486659,0.45,0.45,0.481023,0.29,-0.562144,-0.697263,,,1.187797,21.264865,-15.679147,
06/30/2011,1766.106763,1771.0,1764.0,,7.867347,1.23356,1.02381,0.55,0.55,0.62246,0.55,0.55,0.618899,0.29,0.726757,0.489796,,,1.283614,22.077374,-15.050619,
09/30/2011,1766.748686,1777.0,1770.0,,7.472316,1.171186,0.959322,0.52,0.52,0.57196,0.52,0.52,0.570855,0.29,0.773446,0.419774,,,1.118439,20.711491,-14.951759,
12/31/2011,1767.896689,1779.0,1771.0,,5.465274,0.672501,0.464709,0.47,0.25,0.399153,0.47,0.25,0.396093,0.29,1.612084,1.335404,,,1.116581,19.920282,-15.422847,
03/31/2012,1772.988094,1783.0,1773.0,,4.888325,0.71066,0.509306,0.46,0.19,0.282008,0.46,0.19,0.282008,0.29,-0.479977,-0.668923,,,1.044564,20.848984,-14.989948,
06/30/2012,1774.648852,1786.0,1777.0,,4.798537,0.72538,0.527293,0.58,0.27,0.352279,0.58,0.27,0.348947,0.29,1.158694,0.930782,,,2.616292,20.360648,-14.647968,
09/30/2012,1777.088152,1789.0,1779.0,,4.680157,0.671164,0.471051,0.37,0.1,0.350703,0.36,0.1,0.350703,0.29,0.543564,0.26869,,,2.179408,20.567916,-14.729714,
12/31/2012,1777.995842,1793.0,1781.0,,5.331275,1.293655,0.538462,0.3,0.31,0.395205,0.3,0.31,0.375176,0.13,2.202695,1.298709,,,2.516879,18.153023,-9.007895,
03/31/2013,1784.452636,1798.0,1784.0,,4.901345,0.616592,0.467489,0.3,0.3,0.32287,0.3,0.3,0.322247,0.13,-0.215807,-0.347534,,,1.546132,17.86206,-8.914779,
06/30/2013,1780.66563,1803.0,1788.0,,4.807047,0.63255,0.483781,0.34,0.34,0.365772,0.33,0.33,0.359395,0.13,0.449105,0.262864,,,1.390491,17.637786,-8.784917,
09/30/2013,1753.787532,1794.0,1779.0,,4.762226,0.864531,0.709387,0.57,0.57,0.612721,0.56,0.56,0.603495,0.14,0.438449,0.179876,,,2.105158,18.441801,-8.807794,
12/31/2013,1705.396594,1761.0,1743.0,,5.443488,0.733792,0.579461,1.01,0.09,0.422146,1.0,0.09,0.41527,0.14,2.990247,2.649455,,,1.5621,18.982681,-8.923438,
03/31/2014,1695.735675,1722.0,1704.0,,5.071009,0.648474,0.494718,0.1,0.1,0.016315,0.09,0.09,0.011487,0.14,-0.338615,-0.52993,,,1.428289,18.663876,-9.288594,
06/30/2014,1686.921253,1712.0,1694.0,,4.979929,0.724911,0.564935,0.37,0.37,0.406139,0.36,0.36,0.398551,0.14,0.557851,0.322904,,,1.263841,19.128338,-9.084597,
09/30/2014,1679.756464,1705.0,1688.0,,4.938981,0.66173,0.505332,0.53,0.53,0.649289,0.53,0.53,0.645543,0.15,0.462678,0.222749,,,1.014433,18.362186,-8.730432,
12/31/2014,1663.640999,1695.0,1677.0,,5.265355,0.507454,0.351222,0.3,0.3,0.521556,0.29,0.29,0.511032,0.15,1.438879,1.132976,,,0.98038,16.680281,-9.601831,
03/31/2015,1626.228849,1665.0,1648.0,,4.709951,0.632888,0.492112,0.2,0.2,0.117112,0.19,0.19,0.111321,0.15,-0.171117,-0.4375,,,1.128377,15.093817,-10.603674,
06/30/2015,1611.451802,1643.0,1625.0,,4.714462,0.656,0.517538,0.25,0.25,0.195077,0.25,0.25,0.195077,0.15,0.524923,0.308923,,,1.215053,15.293663,-9.982923,
09/30/2015,1591.191023,1629.0,1609.0,,4.256681,4.977004,4.848975,4.52,4.52,0.357365,4.46,4.46,0.352572,0.17,0.522685,0.281541,,,1.28143,18.770845,-6.416577,
12/31/2015,1580.033154,1610.0,1589.0,,4.634361,-0.20516,-0.350535,-0.46,-0.46,0.462555,-0.46,-0.46,0.449317,0.17,1.45752,1.246067,,,1.183519,17.728742,-7.227696,
03/31/2016,1554.589654,1587.0,1569.0,,4.114085,0.592097,0.460166,0.35,0.35,0.514978,0.35,0.35,0.51005,0.17,-0.289356,-0.502868,,,0.860677,17.863235,-7.912699,
06/30/2016,1555.05743,1576.0,1557.0,,4.047527,0.538857,0.409762,0.3,0.3,0.451509,0.29,0.29,0.44165,0.17,0.508028,0.33526,,,1.128576,17.743396,-7.671742,
09/30/2016,1545.596121,1576.0,1557.0,,4.1079,0.583815,0.450867,0.35,0.35,0.4772,0.35,0.35,0.473731,0.19,0.514451,0.254978,,,1.090841,17.798311,-7.740056,
12/31/2016,1528.365541,1559.0,1540.0,,4.396104,0.464286,0.329221,0.06,0.06,0.570325,0.06,0.06,0.56372,0.19,1.103896,0.899351,,,1.139125,16.462685,-8.647146,
03/31/2017,1520.914693,1550.0,1529.0,,4.194899,0.670373,0.539568,0.41,0.41,0.507358,0.41,0.41,0.504032,0.19,-0.36429,-0.564421,,,0.859351,16.870111,-8.648743,
06/30/2017,1510.798913,1539.0,1519.0,,3.94075,0.54707,0.418697,0.33,0.33,0.483871,0.32,0.32,0.473996,0.19,0.539171,0.419355,,,0.924676,17.024105,-9.074007,
09/30/2017,1495.379393,1524.0,1507.0,,4.333112,0.915727,0.77704,0.65,0.65,0.569774,0.64,0.64,0.559718,0.22,0.35501,0.1785,,,0.564405,17.407623,-9.146843,
12/31/2017,1488.136084,1513.0,1497.0,,4.653307,0.696059,0.554442,0.46,0.46,0.532365,0.46,0.46,0.527383,0.22,0.977288,0.803607,,,0.511378,17.467489,-9.226307,
03/31/2018,1481.329533,1505.0,1489.0,,4.543318,0.961048,0.822028,0.7,0.7,0.633311,0.7,0.7,0.631561,0.22,0.273338,0.082606,,,0.762828,17.856932,-9.220771,
06/30/2018,1466.362422,1488.0,1475.0,,4.143729,0.461695,0.326102,0.22,0.22,0.554183,0.21,0.21,0.545632,0.22,0.525424,0.357288,,,0.849722,17.187429,-9.657231,
09/30/2018,1457.085483,1480.0,1466.0,,4.289222,0.643247,0.502729,0.81,0.81,0.620055,0.81,0.81,0.617432,0.26,0.479536,0.289905,,,0.942292,17.471178,-9.319289,
12/31/2018,1450.999855,1470.0,1457.0,,4.648593,0.733013,0.597117,0.56,0.56,0.632807,0.56,0.56,0.627347,0.26,1.415923,1.220316,,,0.758098,17.668506,-9.021365,
03/31/2019,1443.866947,1461.0,1449.0,,4.512077,0.933057,0.714976,0.63,0.63,0.657005,0.63,0.63,0.65601,0.26,0.320911,0.138026,,,1.067965,17.888075,-8.876164,
06/30/2019,1450.999855,1458.0,1445.0,,4.195156,0.926644,0.709343,0.56,0.56,0.568858,0.55,0.55,0.563032,0.26,0.402076,0.263668,,,0.860097,17.982772,-8.649897,
09/30/2019,1440.676095,1458.0,1445.0,,4.397924,0.822145,0.606228,0.98,0.98,0.647059,0.98,0.98,0.645295,0.285,0.578547,0.43045,,,1.06686,18.606542,-7.844234,
12/31/2019,1435.006254,1453.0,1441.0,,4.797363,0.851492,0.62873,0.5,0.5,0.614157,0.5,0.5,0.609429,0.285,1.445524,1.288688,,,0.899648,19.006886,-8.034808,
03/31/2020,1427.35257,1445.0,1434.0,,4.677127,0.775453,0.596932,0.53,0.53,0.692469,0.52,0.52,0.68609,0.285,0.198047,0.048815,,,1.348651,17.987147,-8.276161,
06/30/2020,1428.054587,1439.0,1431.0,,4.130678,0.68833,0.498253,0.38,0.38,0.631726,0.38,0.38,0.630174,0.285,0.890287,0.728861,,,1.121806,18.219192,-9.002457,
09/30/2020,,,,,,,,0.505,0.505,0.624,0.505,0.505,0.624,0.314,0.327,,0.11,0.11,,18.29,,
12/31/2020,,,,,,,,0.655,0.655,0.66,0.655,0.655,0.66,0.317,1.23,,1.32,1.32,,18.57,,
