Date,Level 1 Assets,Level 2 Assets,Level 3 Assets,Total FV Assets,Level 1 Liabilities,Level 2 Liabilities,Level 3 Liabilities,Total FV Liabilities,Level 3 Total Gains,Level 1 Assets/Total Equity,Level 2 Assets/Total Equity,Level 3 Assets/Total Equity,Total FV Assets/Total Equity,Level 1 Assets/Total Assets,Level 2 Assets/Total Assets,Level 3 Assets/Total Assets,Total FV Assets/Total Assets,Source: Bloomberg
06/30/2008,,4.2,,,,732.8,,,,,0.24954,,,,0.081977,,,
09/30/2008,,293.6,,293.6,,20.6,,20.6,,,11.668389,,11.668389,,5.284092,,5.284092,
12/31/2008,,,,,,,,,,,19.342304,,19.342304,,8.623123,,8.623123,
03/31/2009,,667.1,,667.1,0.0,244.3,176.3,420.6,,,23.380765,,23.380765,,10.60741,,10.60741,
06/30/2009,,606.2,,606.2,,440.9,178.9,619.8,,,21.880527,,21.880527,,9.837236,,9.837236,
09/30/2009,,506.9,18.5,189.4,,613.3,13.0,290.3,,,18.760872,0.684703,7.009882,,8.350906,0.304778,3.120264,
12/31/2009,,506.9,18.5,189.4,,613.3,13.0,290.3,5.5,,18.047495,0.658668,6.743333,,7.820841,0.285432,2.922208,
03/31/2010,,747.5,31.4,483.7,,544.2,2.2,251.2,,,24.153419,1.014605,15.629443,,10.986669,0.461514,7.109367,
06/30/2010,,600.1,27.7,392.9,,432.2,0.2,432.5,24.5,,20.369993,0.940258,13.336728,,9.440878,0.435781,6.181172,
09/30/2010,,670.8,47.4,513.2,,369.8,0.5,370.3,43.4,,21.840203,1.54327,16.708993,,9.981549,0.705315,7.63645,
12/31/2010,,495.7,37.9,378.1,,293.5,1.6,139.6,35.8,,16.182952,1.237309,12.343704,,7.305499,0.55856,5.57234,
03/31/2011,,395.5,27.3,303.2,,229.5,,109.9,4.8,,12.79397,0.883124,9.808171,,5.800396,0.400381,4.446726,
06/30/2011,,355.0,18.3,293.1,,155.3,0.7,156.0,-2.5,,11.148097,0.574677,9.204246,,5.017668,0.258657,4.142756,
09/30/2011,,374.5,10.7,341.8,,83.2,,39.8,-14.9,,11.257741,0.32165,10.274755,,5.132316,0.146638,4.684181,
12/31/2011,,407.6,,397.2,,11.7,,1.3,-11.0,,12.159542,0.0,11.849289,,5.476507,0.0,5.336773,
03/31/2012,,463.3,,449.4,,11.9,2.1,0.1,-2.1,,13.39908,0.0,12.997079,,6.15019,0.0,5.965672,
06/30/2012,,349.7,,339.1,,10.0,,4.7,4.4,,10.23652,0.0,9.926234,,4.578663,0.0,4.439876,
09/30/2012,,237.6,,222.4,,22.0,,6.8,4.4,,7.035831,0.0,6.585727,,2.641144,0.0,2.472182,
12/31/2012,,193.9,,192.8,,7.3,,6.2,4.4,,5.851465,,5.81827,,2.128781,,2.116704,
03/31/2013,0.0,96.4,0.0,88.1,,23.8,3.2,18.7,,0.0,2.932052,0.0,2.679603,0.0,1.054255,0.0,0.963484,
06/30/2013,0.0,124.7,0.0,123.0,0.0,4.2,0.0,2.5,,0.0,3.613341,0.0,3.564081,0.0,1.319982,0.0,1.301987,
09/30/2013,0.0,63.8,0.0,45.2,0.0,28.7,0.0,10.1,,0.0,1.625519,0.0,1.151622,0.0,0.685528,0.0,0.485672,
12/31/2013,0.0,6.5,0.0,1.2,0.0,32.0,0.0,26.7,,0.0,0.167664,0.0,0.030953,0.0,0.069084,0.0,0.012754,
03/31/2014,,9.2,,3.9,,80.0,,74.7,,,0.234952,,0.099599,,0.08696,,0.036863,
06/30/2014,0.0,6.0,0.0,1.7,0.0,129.7,0.0,125.4,,0.0,0.156826,0.0,0.044434,0.0,0.056803,0.0,0.016094,
09/30/2014,0.0,49.7,0.0,45.3,0.0,9.1,0.0,4.7,,0.0,1.242407,0.0,1.132415,0.0,0.483642,0.0,0.440824,
12/31/2014,0.0,349.2,0.0,348.9,0.0,0.3,0.0,0.0,,0.0,8.568694,0.0,8.561333,0.0,3.760176,0.0,3.756945,
03/31/2015,0.0,326.2,0.0,325.4,0.0,0.8,0.0,0.0,,0.0,8.11463,0.0,8.094729,0.0,3.826662,0.0,3.817277,
06/30/2015,0.0,177.7,0.0,169.7,0.0,10.6,0.0,2.6,,0.0,4.501355,0.0,4.298706,0.0,2.107173,0.0,2.012309,
09/30/2015,0.0,203.4,0.0,200.9,0.0,2.5,,0.0,,0.0,5.120717,0.0,5.057778,0.0,2.405364,0.0,2.3758,
12/31/2015,0.0,171.0,0.0,170.0,0.0,5.8,0.0,4.8,,0.0,4.331417,0.0,4.306087,0.0,2.036151,0.0,2.024243,
03/31/2016,0.0,155.4,0.0,155.2,0.0,3.6,0.0,3.4,,0.0,4.494317,0.0,4.488533,0.0,2.133853,0.0,2.131107,
06/30/2016,0.0,8.3,0.0,1.4,0.0,86.6,0.0,79.7,,0.0,0.225537,0.0,0.038042,0.0,0.110937,0.0,0.018712,
09/30/2016,0.0,7.6,0.0,0.5,0.0,61.0,0.0,53.9,,0.0,0.209073,0.0,0.013755,0.0,0.104464,0.0,0.006873,
12/31/2016,0.0,,0.0,0.0,,201.8,0.0,201.8,,0.0,,0.0,0.0,0.0,,0.0,0.0,
03/31/2017,0.0,29.3,0.0,21.1,0.0,53.8,0.0,45.6,,0.0,0.81775,0.0,0.588892,0.0,0.404976,0.0,0.291638,
06/30/2017,0.0,91.6,0.0,77.4,0.0,15.7,0.0,1.5,,0.0,2.519945,0.0,2.129298,0.0,1.260753,0.0,1.065309,
09/30/2017,0.0,9.4,0.0,5.5,0.0,19.7,0.0,15.8,,0.0,0.258419,0.0,0.151203,0.0,0.127936,0.0,0.074856,
12/31/2017,0.0,22.9,0.0,3.5,0.0,154.8,0.0,135.4,,0.0,0.602965,0.0,0.092156,0.0,0.309677,0.0,0.047331,
03/31/2018,0.0,24.4,0.0,7.7,0.0,166.4,0.0,149.7,,0.0,0.660048,0.0,0.208294,0.0,0.32069,0.0,0.101201,
06/30/2018,0.0,35.3,0.0,29.1,0.0,210.7,0.0,204.5,,0.0,1.050158,0.0,0.865711,0.0,0.477692,0.0,0.393791,
09/30/2018,0.0,17.8,0.0,14.1,,257.0,0.0,253.3,,0.0,0.527423,0.0,0.41779,0.0,0.248701,0.0,0.197004,
12/31/2018,0.0,123.6,0.0,123.2,0.0,1.1,0.0,0.7,,0.0,4.493075,0.0,4.478534,0.0,2.020334,0.0,2.013796,
03/31/2019,0.0,6.7,0.0,6.7,0.0,61.8,0.0,61.8,,0.0,0.254163,0.0,0.254163,0.0,0.122482,0.0,0.122482,
06/30/2019,0.0,17.9,0.0,17.9,0.0,18.5,0.0,18.5,,0.0,0.665601,0.0,0.665601,0.0,0.3252,0.0,0.3252,
09/30/2019,0.0,93.0,0.0,93.0,0.0,1.2,0.0,1.2,,0.0,3.357401,0.0,3.357401,0.0,1.669479,0.0,1.669479,
12/31/2019,0.0,1.7,0.0,1.7,0.0,19.2,0.0,19.2,,0.0,0.063895,0.0,0.063895,0.0,0.031034,0.0,0.031034,
03/31/2020,20.6,396.6,0.0,410.3,21.0,6.9,0.0,21.0,,0.680767,13.106411,0.0,13.559154,0.349401,6.726822,0.0,6.959191,
06/30/2020,23.5,180.7,0.0,199.1,25.5,10.1,0.0,30.5,,0.82604,6.351717,0.0,6.998489,0.425409,3.271121,0.0,3.604207,
