Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Accts Payable,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Source: Bloomberg
02/15/1997,-37.410999,29.407,18.0,0.908,,,0.908,-85.725998,,,,-85.725998,,,-49.133999,,,,-49.133999,,,,,,,,,,49.133999,,,,,,,,,,,,,
05/10/1997,69.318001,46.103001,18.115999,-8.458,,,-8.458,13.557,,,,13.557,,,-67.042999,,,,-67.042999,,,,,,,,,,67.042999,,,,,,,,,,,,,
08/30/1997,132.987,81.523003,24.223,7.729,,,7.729,19.511999,,,,19.511999,,-127.080002,-127.080002,,,,-127.080002,,,,,,,,,,0.0,,,,,,,,,,,,5.906998,
11/22/1997,56.458,47.546001,19.629999,-5.755,,,-5.755,-4.963,,,,-4.963,,-70.373001,-70.373001,0.0,,,-70.373001,,,0.0,0.0,0.0,,,,,0.0,13.612,0.0,4.6,,,,9.012,9.012,0.0,0.0,,-0.303,
02/14/1998,-7.599,34.354,20.462,2.116,,,2.116,-64.530998,,,,-64.530998,,-55.222,-55.222,0.0,,,-55.222,,,0.0,0.0,0.0,,,,,0.0,63.258999,0.0,60.799999,,,,2.459,2.459,0.0,0.0,,0.438,
05/09/1998,98.407997,53.939999,22.391001,-17.791,,,-17.791,39.868,,,,39.868,,-173.746994,-86.428001,0.0,,,-86.428001,,,0.0,0.0,0.0,,,,,-87.318993,76.404997,0.0,74.199997,,,,2.205,7.516,-5.311,0.0,,1.066,
08/29/1998,219.570999,92.063004,34.116001,20.858,,,20.858,72.533997,,,,72.533997,,-137.891006,-125.179001,0.0,,,-125.179001,,,0.0,0.0,0.0,,,,,-12.712006,-81.18499,0.0,-66.627991,,,,-14.73,8.705,-23.434999,0.173,,0.495,
11/21/1998,40.902,51.3,28.264,-13.486,,,-13.486,-25.176,,-38.416,,13.24,,-190.743,-190.743,0.0,,,-190.743,,,0.0,0.0,0.0,,,,,0.0,150.27,0.0,200.024,,,,-49.754,0.546,-50.3,0.0,,0.429,
02/13/1999,-0.317,36.039,28.411,22.303,,,22.303,-87.07,,-27.958,,-59.112,,-74.371,-74.371,0.0,,,-74.371,,,0.0,0.0,0.0,,,,,0.0,73.948,0.0,94.336,,,,-20.388,6.794,-27.182,0.0,,-0.74,
05/08/1999,105.671,58.735,30.975,-7.566,,,-7.566,23.527,,-95.696,,119.223,,-61.021,-61.021,0.0,,,-61.021,,,0.0,0.0,0.0,,,,,0.0,-45.216,0.0,6.29,,,,-51.506,2.032,-53.538,0.0,,-0.566,
08/28/1999,161.112,98.709,40.881001,30.285999,,,30.285999,-8.764,,,,-8.764,,-102.18,-102.18,0.0,,,-102.18,,,0.0,0.0,0.0,,,,,0.0,-58.767999,0.0,42.213001,,,,-101.388001,2.194,-103.582001,0.407,,0.164,
11/20/1999,26.536,56.044,30.124,1.285,,,1.285,-60.917,,-51.141,,-9.776,,-68.85,-65.25,1.436,,,-66.686,,,0.0,0.0,0.0,,,,,-3.6,43.121,0.0,194.224,,,,-151.103,0.832,-151.935,0.0,,0.807,
02/12/2000,77.558,39.061,30.832,10.708,,,10.708,-3.043,,-17.736,,14.693,,-55.421,-51.421,9.337,,,-60.758,,,0.0,0.0,0.0,,,,,-4.0,-22.026,0.0,39.707,,,,-65.333,2.012,-67.345,3.6,,0.111,
05/06/2000,114.576,67.265,27.125,8.754,,,8.754,11.432,,65.388,,-53.956,,-49.586,-53.073,,,,-53.073,,,0.0,0.0,0.0,,,,,3.487,-65.005,0.0,93.14,,,,-156.166,1.062,-157.228,-1.979,,-0.015,
08/26/2000,,105.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/18/2000,27.579,53.788,30.464,1.518,,,1.518,-58.191,,-71.021,,12.83,,-34.018,-15.549,39.499,,,-55.048,,,0.0,0.0,0.0,,,,,-18.469,6.511,0.0,158.441,,,,-153.097,1.543,-154.64,1.167,,0.072,
02/10/2001,-33.759,31.736,30.779,-6.901,,,-6.901,-89.373,,20.838,,-110.211,,-31.556,-35.782,2.241,,,-38.023,,,0.0,0.0,0.0,,,,,4.226,65.384,0.0,111.667,,,,-47.066,3.006,-50.072,0.783,,0.069,
05/05/2001,212.66,63.525,30.451,-0.191,,,-0.191,118.875,,15.24,,103.635,,-33.53,-42.621,1.613,,,-44.234,,,0.0,0.0,0.0,,,,,9.091,-179.052,0.0,-127.316,,,,-53.299,3.579,-56.878,1.563,,0.078,
08/25/2001,252.755005,26.476999,39.639,129.207993,,,129.207993,57.431,,,,57.431,,-23.039,-30.742999,1.248,,,-31.990999,,,0.0,0.0,0.0,,,,,7.703999,-251.934002,0.0,-186.960999,,,,-64.225003,40.282001,-104.507004,-0.748,,-22.218,
11/17/2001,7.162,84.077,28.169,2.341,,,2.341,-107.425,,-82.541,,-24.884,,-14.728,-15.202,1.009,,,-16.211,,,0.0,0.0,0.0,,,,,0.474,7.565,0.0,55.24,,,,-47.509,21.938,-69.447,-0.166,,-0.001,
02/09/2002,113.033,63.771,27.924,4.817,,,4.817,16.521,,-65.986,,82.507,,4.813,-21.186,3.225,,,-24.411,,,0.0,0.0,0.0,,,,,25.999,-117.874,0.0,-28.7,,,,-91.633,8.131,-99.764,2.459,,-0.028,
05/04/2002,268.661,102.314,26.404,19.277,,,19.277,120.666,,64.773,,55.893,,-34.58,-35.741,5.482,,,-41.223,,,0.0,0.0,0.0,,,,,1.161,-234.067,0.0,-0.808,,,,-231.043,12.188,-243.231,-2.216,,0.014,
08/31/2002,350.235,177.986,35.758,48.211,,,48.211,88.28,,,,88.28,,-20.016,-20.016,15.378,,,-35.394,,,0.0,0.0,0.0,,,,,0.0,-331.013,0.0,-53.0,,,,-273.122,13.419,-286.541,-4.891,,-0.773,
11/23/2002,-35.896,104.911,25.593,-8.837,,,-8.837,-157.563,,-109.115,,-48.448,,-26.834,-26.834,3.631,,,-30.465,,,0.0,0.0,0.0,,,,,0.0,62.762,0.0,118.575,,,,-56.637,21.886,-78.523,0.824,,0.032,
02/15/2003,87.065,79.275,25.243,3.346,,,3.346,-20.799,,-5.473,,-15.326,,-26.706,-26.706,4.661,,,-31.367,,,0.0,0.0,0.0,,,,,0.0,-60.33,0.0,26.45,,,,-80.091,0.881,-80.972,-6.689,,0.029,
05/10/2003,226.774,125.977,24.69,-17.504,,,-17.504,93.611,,-7.471,,101.082,,-33.254,-33.254,3.714,,,-36.968,,,0.0,0.0,0.0,,,,,0.0,-193.441,0.0,80.425,,,,-276.703,8.36,-285.063,2.837,,0.079,
08/30/2003,442.864,207.441,34.222,106.408,,,106.408,94.793,,-13.673,,108.466,,-81.005,-81.005,2.437,,,-83.442,,,0.0,0.0,0.0,,,,,0.0,-339.203,0.0,104.35,,,,-432.361,14.176,-446.537,-11.192,,22.656,
11/22/2003,129.67,121.745,23.95,-21.105,14.988,,-36.093,5.08,-21.216,-8.257,,34.553,,-29.018,-29.018,0.338,,,-29.356,,,0.0,0.0,0.0,,,,,0.0,-100.73,0.0,-93.5,,,,-41.249,19.196,-60.445,34.019,,-0.078,
02/14/2004,40.348,91.653,24.392,16.81,,,16.81,-92.507,-12.32,32.095,,-112.282,,-39.441,-39.441,0.681,,,-40.122,,,0.0,0.0,0.0,,,,,0.0,-0.86,0.0,333.6,,,,-333.964,3.254,-337.218,-0.496,,0.047,
05/08/2004,169.674,143.411,24.499,1.09,,,1.09,0.674,2.913,-57.149,,54.91,,-53.441,-42.017,0.683,,,-42.7,,,0.0,0.0,0.0,,,,,-11.424,-116.186,0.0,11.972,,,,-130.77,1.87,-132.64,2.612,,0.047,
08/28/2004,298.687,209.393,34.05,21.859,,,21.859,33.385,4.522,-86.228,,115.091,,-71.821,-71.804,0.888,,,-72.692,,,0.0,0.0,0.0,,,,,-0.017,-243.132,0.0,70.333,,,,-308.567,9.232,-317.799,-4.898,,-16.266,
11/20/2004,112.917,122.523,25.657,-9.275,5.84,-0.048,-15.067,-25.988,-2.256,-71.601,,47.869,,-61.984,-58.746,0.061,,,-58.807,,,0.0,0.0,0.0,,,,,-3.238,-63.904,0.0,-43.8,,,,-19.638,10.362,-30.0,-0.466,,-12.971,
02/12/2005,-11.751,94.093,45.667,8.753,,-24.513,33.266,-160.264,-29.461,32.151,,-162.954,,-57.912,-57.99,1.981,,,-59.971,,,0.0,0.0,0.0,,,,,0.078,85.921,0.0,77.4,,,,8.055,8.055,0.0,0.466,,16.258,
05/07/2005,302.345,147.789,25.345,20.254,,-14.329,34.583,108.958,-13.487,-58.388,,180.833,,-66.48,-66.524,1.637,,,-68.161,,,0.0,0.0,0.0,,,,,0.044,-238.626,0.0,13.7,,,,-251.763,26.795,-278.558,-0.563,,-2.761,
08/27/2005,244.572,206.614,38.928,46.788,,22.262,24.526,-47.759,2.719,-26.728,,-23.75,,-96.395,-96.421,0.118,,,-96.539,,,0.0,0.0,0.0,,,,,0.026,-150.745,0.0,-52.0,,,,-98.959,19.335,-118.294,0.214,,-2.568,
11/19/2005,127.663,114.374,30.816,-40.625,,-2.658,-37.967,23.098,4.502,-17.155,,35.751,,-57.889,-57.889,0.568,,,-58.457,,,0.0,0.0,0.0,,,,,0.0,-63.206,0.0,-71.4,,,,5.461,15.248,-9.787,2.733,,6.568,
02/11/2006,71.485,97.022,31.493,42.518,,-4.162,46.68,-99.548,-10.506,-41.666,,-47.376,,-77.641,-56.974,0.431,,,-57.405,,,0.0,0.0,0.0,,,,,-20.667,6.15,0.0,-9.8,,,,18.321,18.321,0.0,-2.371,,-0.006,
05/06/2006,237.143,144.428,32.291,-2.224,,-1.869,-0.355,62.648,21.667,-30.006,,70.987,,-60.972,-64.849,1.457,,,-66.306,,,0.0,0.0,0.0,,,,,3.877,-173.575,0.0,46.5,,,,-217.278,11.046,-228.324,-2.797,,2.596,
08/26/2006,397.064,213.451,44.865,45.566,,44.995,0.571,82.574,22.237,-93.963,,154.3,,-71.821,-74.023,7.389,,,-81.412,,,0.0,0.0,0.0,,,,,2.202,-307.045,0.0,32.707,,,,-335.709,4.246,-339.955,-4.043,,18.198,
11/18/2006,111.963,123.889,35.963,-2.298,,-0.802,-1.496,-45.591,6.531,-36.698,,-15.424,,-70.896,-51.916,0.282,,,-52.198,,,0.0,0.0,0.0,,,,,-18.98,-59.266,0.0,6.2,,,,-58.86,31.907,-90.767,-6.606,,-18.199,
02/10/2007,168.498,103.016,35.696,-9.496,,0.587,-10.083,39.282,13.917,-27.501,,52.866,,-47.51,-50.064,0.0,,,-50.064,,,0.0,0.0,0.0,,,,,2.554,-108.285,0.0,-3.5,,,,-101.219,27.672,-128.891,-3.566,,12.703,
05/05/2007,203.691,151.592,36.947,-3.403,,-2.347,-1.056,18.555,7.173,-68.389,,79.771,,-49.183,-53.68,1.818,,,-55.498,,,0.0,0.0,0.0,,,,,4.497,-157.997,0.0,84.4,,,,-238.325,6.481,-244.806,-4.072,,-3.489,
08/25/2007,361.042,217.175,50.805,41.786,,27.406,14.38,51.276,-7.134,-28.192,,86.602,,-61.126,-65.361,1.353,,,-66.714,,,0.0,0.0,0.0,,,,,4.235,-295.835,0.0,-14.16,,,,-288.008,9.415,-297.423,6.333,,4.081,
11/17/2007,171.045,132.516,39.692,5.308,2.387,-0.379,3.3,-6.471,5.976,-44.094,,31.647,,-59.661,-44.495,0.392,,,-44.887,,,0.0,0.0,0.0,,,,,-15.166,-118.225,0.0,221.578,,,,-339.429,10.561,-349.99,-0.374,,-6.841,
02/09/2008,125.934,106.705,38.865,15.645,,6.216,9.429,-35.281,-11.37,-16.959,,-6.952,,-46.364,-50.123,0.135,,,-50.258,,,0.0,0.0,0.0,,,,,3.759,-65.918,0.0,-70.065,,,,3.52,3.52,0.0,0.627,,13.652,
05/03/2008,204.488,158.639,38.152,17.007,,13.669,3.338,-9.31,-9.695,-37.99,,38.375,,-55.584,-58.215,0.156,,,-58.371,,,0.0,0.0,0.0,,,,,2.631,-160.715,0.0,-167.019,,,,4.317,4.317,0.0,1.987,,-11.811,
08/30/2008,419.633,243.748,52.8,49.137,,47.968,1.169,73.948,3.944,-38.798,,108.802,,-81.541,-86.747,3.331,,,-90.078,,,0.0,0.0,0.0,,,,,5.206,-177.285,0.0,313.099,,,,-480.397,18.809,-499.206,-9.987,,160.807,
11/22/2008,140.784,131.371,40.153,9.245,2.936,1.502,4.807,-39.985,3.054,-53.828,0.0,10.789,0.0,-46.612,-46.601,4.498,4.498,0.0,-51.099,-51.099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011,-248.32,0.0,14.221,,18.9,-4.679,-262.541,9.582,-272.123,0.0,-2.557,-156.705,
02/14/2009,7.51,115.864,41.811,8.059,2.318,10.222,-4.481,-158.224,-58.655,-4.193,,-95.376,,-46.965,-44.62,2.427,2.427,0.0,-47.047,-47.047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.345,62.036,0.0,418.408,,422.555,-4.147,-356.906,18.137,-375.043,0.534,-0.364,22.217,
05/09/2009,386.726,173.688,41.309,12.755,0.724,8.38,3.651,158.974,-14.736,-50.026,,223.736,,-62.385,-60.31,1.631,1.631,0.0,-61.941,-61.941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.075,-338.734,0.0,-289.35,,,,-48.85,16.59,-65.44,-0.534,0.707,-13.686,
08/29/2009,388.788,236.126,57.16,20.005,4.75,26.214,-10.959,75.497,13.514,31.71,,30.273,0.0,-107.76,-110.053,2.107,2.107,0.0,-112.16,-112.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.293,-281.878,0.0,316.581,121.0,500.0,-304.419,-583.443,3.953,-587.396,-15.016,-0.731,-1.581,
11/21/2009,230.881,143.3,42.566,21.965,3.666,4.699,13.6,23.05,-16.144,-54.418,,93.612,0.0,-52.698,-51.82,1.619,1.619,0.0,-53.439,-53.439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.878,-191.865,0.0,8.108,,,,-199.973,4.406,-204.379,0.0,0.579,-13.103,
02/13/2010,118.027,123.333,44.533,-9.877,-1.86,-6.844,-1.173,-39.962,-4.705,1.858,,-37.115,0.0,-56.651,-55.077,2.612,2.612,0.0,-57.689,-57.689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.574,-35.52,0.0,30.608,,,,-66.128,21.381,-87.509,0.0,-0.298,25.558,
05/08/2010,392.099,202.745,42.819,15.963,1.242,-2.371,17.092,130.572,26.156,-26.617,,131.033,0.0,-67.427,-66.717,2.221,2.221,0.0,-68.938,-68.938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.71,-334.163,0.0,-80.98,,,,-253.183,13.198,-266.381,0.0,0.092,-9.399,
08/28/2010,455.245,268.933,62.166,-28.495,-6.179,-4.507,-17.809,152.641,-4.525,-16.9,,174.066,0.0,-130.671,-130.297,5.037,5.037,0.0,-135.334,-135.334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.374,-321.945,0.0,207.253,,,,-529.198,36.188,-565.386,0.0,-0.111,2.518,
11/20/2010,357.353,172.076,44.291,12.777,-3.923,5.454,11.246,128.209,9.622,-49.303,,167.89,0.0,-47.871,-45.285,0.526,0.526,0.0,-45.811,-45.811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.586,-310.152,0.0,-35.993,,,,-268.709,30.946,-299.655,-5.45,0.403,-0.267,
02/12/2011,83.756,148.056,44.126,-3.013,0.195,-7.409,4.201,-105.412,-23.525,-55.467,,-26.42,0.0,-61.455,-60.914,1.632,1.632,0.0,-62.546,-62.546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.541,-12.662,0.0,363.583,,,,-376.245,18.15,-394.395,0.0,0.229,9.868,
05/07/2011,455.784,227.373,44.93,1.306,0.183,-7.816,8.939,182.174,4.031,-69.368,,247.511,0.0,-91.592,-92.086,0.141,0.141,0.0,-92.227,-92.227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.494,-371.873,0.0,-35.783,,,,-324.36,15.078,-339.438,-11.73,0.167,-7.514,
08/27/2011,394.645,301.469,62.862,28.166,-4.775,54.438,-21.497,2.148,-4.733,18.717,,-11.836,0.0,-118.076,-120.018,1.002,1.002,0.0,-121.02,-121.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.942,-279.084,0.0,127.613,,,,-406.697,26.617,-433.314,0.0,-0.246,-2.761,
11/19/2011,342.294,191.125,48.647,14.58,-3.595,6.241,11.934,87.942,4.856,-75.122,,158.208,0.0,-61.889,-60.867,1.057,1.057,0.0,-61.924,-61.924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.022,-280.699,0.0,-0.652,,,,-280.047,29.718,-309.765,0.0,-0.636,-0.93,
02/11/2012,118.92,166.93,47.523,2.049,-3.153,-0.285,5.487,-97.582,-8.652,-38.328,,-50.602,0.0,-67.305,-65.76,4.746,4.746,0.0,-70.506,-70.506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.545,-45.561,0.0,101.819,,,,-147.38,25.125,-172.505,0.0,0.477,6.531,
05/05/2012,337.393,248.586,49.007,-2.105,-6.643,-2.543,7.081,41.905,10.352,-56.128,,87.681,0.0,-97.039,-95.78,0.067,0.067,0.0,-95.847,-95.847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.259,-240.353,0.0,138.088,-357.045,500.0,-4.867,-367.514,32.941,-400.455,-10.927,-0.108,-0.107,
08/25/2012,425.374,323.733,66.654,2.283,-16.287,22.144,-3.574,32.705,-27.832,1.664,,58.873,0.0,-148.528,-149.074,0.703,0.703,0.0,-149.777,-149.777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.546,-276.82,0.0,152.724,162.122,0.0,-9.398,-429.544,50.6,-480.144,0.0,-0.033,-0.007,
11/17/2012,318.253,203.452,50.7,-8.237,-15.779,-2.455,9.997,72.338,-12.362,-74.808,,159.508,0.0,-85.591,-79.968,0.462,0.462,0.0,-80.43,-80.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.623,-235.859,0.0,26.974,34.448,300.0,-307.474,-254.196,63.136,-317.332,-8.637,-0.032,-3.229,
02/09/2013,192.59,176.246,52.344,0.193,-1.311,-10.456,11.96,-36.193,16.731,-48.369,,-4.555,0.0,-204.19,-88.737,0.446,0.446,0.0,-89.183,-89.183,0.0,0.0,0.0,0.0,-115.0,0.0,-115.0,0.0,-0.453,26.792,0.0,187.815,195.069,0.0,-7.254,-161.023,23.993,-185.016,0.0,0.492,15.684,
05/04/2013,385.021,265.583,52.888,-7.228,-10.786,-3.385,6.943,73.778,4.782,-31.882,,100.878,0.0,-84.326,-82.8,6.442,6.442,0.0,-89.242,-89.242,0.0,0.0,0.0,0.0,-1.084,0.0,-1.084,0.0,-0.442,-283.745,0.0,-1.858,-496.762,500.0,-5.096,-275.804,49.196,-325.0,-6.083,1.187,18.137,
08/31/2013,519.147,371.199,71.319,9.656,-1.569,36.0,-24.775,66.973,-17.347,-77.787,,162.107,0.0,-153.188,-153.181,2.415,2.415,0.0,-155.596,-155.596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007,-354.21,0.0,178.176,385.897,0.0,-207.721,-532.386,27.581,-559.967,0.0,-3.243,8.506,
11/23/2013,357.343,218.087,55.772,-7.537,3.008,1.978,-12.523,91.021,-1.241,-83.629,,175.891,0.0,-83.57,-82.607,0.0,0.0,0.0,-82.607,-82.607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.963,-290.787,0.0,-21.703,-13.5,0.0,-8.203,-269.084,22.454,-291.538,0.0,0.675,-16.339,
02/15/2014,150.629,192.83,58.382,3.758,6.562,-22.817,20.013,-104.341,-17.192,-145.035,,57.886,0.0,-90.225,-88.642,0.0,0.0,0.0,-88.642,-77.53,-11.112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.583,-45.941,0.0,140.06,248.184,400.0,-508.124,-183.707,16.293,-200.0,-2.294,-0.56,13.903,
05/10/2014,463.146,285.157,58.132,9.014,1.119,-0.395,8.29,110.843,0.676,-39.137,,149.304,0.0,-101.173,-99.421,1.471,1.471,0.0,-100.892,-100.892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.752,-357.243,0.0,48.795,56.716,0.0,-7.921,-406.038,13.961,-419.999,0.0,0.864,5.594,
08/30/2014,370.116,373.67,78.981,-11.861,4.93,6.536,-23.327,-70.674,-10.206,-9.033,,-51.435,0.0,-173.0,-173.663,2.729,2.729,0.0,-176.392,-176.392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.663,-217.586,0.0,-43.008,-34.6,0.0,-8.408,-174.578,13.097,-187.675,0.0,-0.394,-20.864,
11/22/2014,375.228,238.31,61.045,-15.004,-0.927,-0.954,-13.123,90.877,23.508,-84.498,,151.867,0.0,-180.807,-102.449,0.0,,0.0,-102.449,-92.415,-10.034,0.0,0.0,0.0,-75.744,0.0,-75.744,0.0,-2.614,-201.164,0.0,69.108,78.3,0.0,-9.192,-270.272,29.334,-299.606,0.0,-0.55,-7.293,
02/14/2015,101.31,211.723,59.867,-6.622,-7.492,-8.077,8.947,-163.658,-2.131,-193.356,,31.829,0.0,-71.05,-91.175,2.55,2.55,0.0,-93.725,-93.725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.125,26.47,0.0,17.223,526.2,0.0,-508.977,11.334,37.395,-26.061,-2.087,-2.788,53.942,
05/09/2015,522.574,309.071,62.299,15.251,-6.549,3.6,18.2,135.953,-15.982,-16.476,,168.411,0.0,-113.272,-112.268,0.0,0.0,0.0,-112.268,-112.268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.004,-409.216,0.0,77.705,-604.5,690.7,-8.495,-480.309,34.942,-515.251,-6.612,1.663,1.749,
08/29/2015,526.011,401.137,86.708,38.357,8.068,41.402,-11.113,-0.191,-41.861,27.554,,14.116,0.0,-183.187,-182.946,1.741,1.741,0.0,-184.687,-184.687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.241,-312.792,0.0,104.778,,,,-417.557,12.941,-430.498,-0.013,-8.011,22.021,
