Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
03/31/1990,1379,1037,1139,185,,,185,-982,,,-982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1990,1629,1410,808,365,,,365,-954,,,-954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1990,1181,1112,1167,141,,,141,-1239,,,-1239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1990,3283,2461,2189,-659,,,-659,-708,,,-708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/31/1991,1762,-1707,1258,145,,,145,2066,,,2066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1991,691,126,1167,316,,,316,-918,,,-918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1991,834,177,1120,333,,,333,-796,,,-796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1991,3438,-1457,2791,2994,,,2994,-890,,,-890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/31/1992,2117,595,1165,316,,,316,41,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1992,862,734,1301,92,,,92,-1265,,,-1265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1992,310,-2778,1147,3258,,,3258,-1317,,,-1317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1992,2985,-3516,1180,1335,,,1335,3986,,,3986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2985.0,,,
03/31/1993,1366,-285,1388,120,,,120,143,,,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
