Date,Revenue,Revenue From Electric,Regulated Electric Revenue,Other Electric Revenue,Revenue from Gas,Regulated Gas Revenue,Unregulated Gas Revenue,Revenue from Water,Other Revenue,Intracompany Revenue,Cost of Revenue,Fuel & Purchased Power Cost,Fuel Cost,Purchased Power Cost,Purchased Gas & Water Cost,Purchased Gas Cost,Other Cost of Revenue,Intracompany Cost,Gross Profit,Operating Expenses,Maintenance Expenses,Depreciation Expenses,Taxes Other Than Income,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Total Interest Income,AFUDC - Equity,Interest Income,Interest Expense,Interest Expenses on Bonds,AFUDC - Debts,Other Interest Expenses,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
09/30/1992,1265.267944,1206.366943,,,0.0,,,0.0,58.901001,,-396.319,396.318985,276.743988,119.574997,0.0,,,,868.948944,-411.872009,205.255997,111.625,59.659,35.332001,457.076996,-91.895997,,,2.16,,100.671997,98.907997,-2.076,3.84,-6.616,365.180999,-115.848999,249.332001,0.0,,,249.332,0.0,249.332001,-9.965,,239.367001,239.367001,,259.028015,0.925,0.925,0.925,259.028015,0.925,0.925,0.925,
12/31/1992,804.802979,804.802979,,,0.0,,,0.0,,,-346.674988,346.674995,219.046997,127.627998,0.0,,,,458.127991,-319.207001,142.061996,110.681,66.463997,,138.921005,-96.958002,,,0.535,,127.745003,125.910004,-0.514,2.349,-30.252001,41.963003,-9.276,32.687,0.0,,,32.687003,0.0,32.687,-9.536,,23.151,23.151,,259.028016,0.09,0.09,0.09,259.028016,0.09,0.09,0.09,
03/31/1993,992.236023,805.684998,,,0.0,,,0.0,186.550995,,-345.152008,345.152008,215.453003,129.699005,0.0,,,,647.084015,-519.836975,54.629002,119.960999,60.851002,284.395996,127.247002,-82.004997,,,0.708,,92.435997,89.390999,-0.744,3.789,-9.723,45.242004,-9.042,36.200001,0.0,,,36.200004,0.0,36.200001,-9.145,,27.055,27.055,,259.200012,0.105,0.105,0.105,259.200012,0.105,0.105,0.105,
06/30/1993,1068.178955,1005.148987,,,0.0,,,0.0,63.029999,,-391.826996,391.826996,262.602997,129.223999,0.0,,,,676.351959,-428.665985,68.968002,115.956001,62.467999,181.274002,247.686005,-88.107003,,,1.08,,91.772003,88.436996,-1.17,4.505,-2.585,159.579002,-50.581001,108.998001,0.0,,,108.998,0.0,108.998001,-8.789,,100.209002,100.209002,,259.697998,0.385,0.385,0.385,259.697998,0.385,0.385,0.385,
09/30/1993,1416.745972,1355.338989,,,0.0,,,0.0,61.407001,,-473.285004,473.284988,345.579987,127.705002,0.0,,,,943.460968,-429.601013,64.507004,116.079002,51.021,197.994003,513.859985,-84.485997,,,0.981,,88.435997,88.626999,-1.062,0.871,-2.969,429.373988,-160.727005,268.647003,0.0,,,268.646983,0.0,268.647003,-8.238,,260.409003,260.409003,,260.227997,1.0,1.0,1.0,260.227997,1.0,1.0,1.0,
12/31/1993,846.768982,846.768982,,,0.0,,,0.0,,,-368.287994,368.287994,239.414001,128.873993,0.0,,,,478.480988,-344.856995,101.518997,112.809998,36.955002,93.572998,133.623993,-86.192,,,0.743,,116.028,113.634003,-0.805,3.199,-29.093,47.431993,-10.768,36.664001,0.0,,,36.663993,0.0,36.664001,-8.301,,28.363001,28.363001,,260.880004,0.11,0.11,0.11,260.880004,0.11,0.11,0.11,
03/31/1994,821.580994,821.580994,,,0.0,,,0.0,0.0,,-315.737,315.737007,217.188004,98.549004,0.0,,,,505.843994,-356.187012,60.883999,99.223999,63.112,132.966995,149.656998,-77.133003,,,1.316,,71.369003,66.644997,-1.688,6.412,7.08,72.523994,-22.652,49.872002,15.701,,,34.170994,0.0,34.171001,-8.273,,25.898002,25.898002,,244.841995,0.105,0.17,0.17,244.841995,0.105,0.17,0.17,
06/30/1994,1004.906006,1004.906006,,,0.0,,,0.0,0.0,,-339.420013,339.420006,235.514008,103.905998,0.0,,,,665.485992,-367.015015,62.254002,99.967003,62.959,141.835007,298.471008,-79.105998,,,0.093,,72.849998,66.356003,-0.129,6.623,6.349,219.36501,-76.653999,142.710999,7.583,,,135.12801,0.0,135.128006,-8.403,,126.725006,126.725006,,245.016006,0.515,0.545,0.545,245.016006,0.515,0.545,0.545,
09/30/1994,1215.97998,1215.97998,,,0.0,,,0.0,0.0,,-313.459991,313.459999,211.235001,102.224998,0.0,,,,902.519989,-438.481995,55.698002,120.848999,65.183998,196.751007,464.037994,-88.140998,,,1.17,,90.184998,62.851002,-1.616,28.950001,-0.874,375.896997,-131.623993,244.272995,0.0,,,244.273004,0.0,244.272995,-8.305,,235.967995,235.967995,,246.119995,0.96,0.96,0.96,246.119995,0.96,0.96,0.96,
12/31/1994,711.669006,711.669006,,,0.0,,,0.0,0.0,,-301.282013,301.28199,196.998993,104.282997,0.0,,,,410.386993,-353.937988,69.019997,79.301003,60.166,145.451004,56.449001,-36.243,,,1.536,,50.612,52.733002,-2.121,,-12.833,20.206001,0.506,20.712,1.44,,,19.272001,0.0,19.271999,-8.602,,10.669999,10.669999,,246.845994,0.045,0.05,0.05,246.845994,0.045,0.05,0.05,
03/31/1995,746.166016,746.166016,,,0.0,,,0.0,0.0,,-249.190002,249.190002,183.602005,65.587997,0.0,,,,496.976013,-373.674988,57.209,104.195999,70.949997,141.320007,123.301003,-80.040004,,,2.629,,72.410004,65.216003,-1.805,8.999,10.259,43.260999,-10.427,32.834,-90.607002,,,123.441001,0.0,123.441002,-8.985,,114.456002,114.456002,,247.195999,0.465,0.1,0.1,247.195999,0.465,0.1,0.1,
06/30/1995,978.224976,978.224976,,,0.0,,,0.0,0.0,,-289.286987,289.286995,238.464996,50.821999,0.0,,,,688.937988,-394.552002,64.043999,112.286003,64.615997,153.606003,294.385986,-87.966997,,,2.014,,72.586998,64.042,-1.133,9.678,17.393999,206.418989,-65.709,140.710007,0.0,,,140.70999,0.0,140.710007,-7.45,,133.260007,133.260007,,247.537994,0.54,0.54,0.54,247.537994,0.54,0.54,0.54,
09/30/1995,1171.78894,1171.78894,,,0.0,,,0.0,0.0,,-319.319,319.318996,269.158997,50.16,0.0,,,,852.46994,-418.287994,59.665001,127.148003,62.227001,169.248001,434.182007,-73.709001,,,1.676,,77.012001,75.178001,-0.943,2.777,-1.627,360.473006,-117.839996,242.632996,-618.088013,,,860.721022,0.0,860.721008,-6.772,,853.949008,853.949008,,247.893997,3.445,0.95,0.95,247.893997,3.445,0.95,0.95,
12/31/1995,833.992981,833.992981,,,0.0,,,0.0,0.0,,-254.845993,254.846001,187.921997,66.924004,0.0,,,,579.146988,-526.083008,69.328003,134.404007,48.097,274.253998,53.063999,-36.307001,,,1.441,,74.375999,75.055,-0.811,0.132,-36.627998,16.756998,-5.579,11.178,0.571,,,10.606998,0.0,10.607,-6.748,,3.859,3.859,,248.182999,0.02,0.02,0.02,248.182999,0.02,0.02,0.02,
03/31/1996,824.421021,811.965027,,,0.0,,,0.0,12.456,,-275.800995,275.800995,197.621994,78.179001,0.0,,,,548.620026,-411.153015,53.675999,129.347,62.564999,165.565002,137.466995,-157.484997,,,1.131,,72.283997,71.394997,-0.685,1.574,86.332001,-20.018002,9.91,-10.108,0.0,,,-10.108002,0.0,-10.108,-6.632,,-16.74,-16.74,,248.466003,-0.07,-0.07,-0.07,248.466003,-0.07,-0.07,-0.07,
06/30/1996,1113.762939,1099.970947,,,0.0,,,0.0,13.792,,-374.803009,374.802986,300.665985,74.137001,0.0,,,,738.95993,-452.679993,76.626999,129.511002,65.303001,181.238998,286.279999,-65.134003,,,1.051,,77.660004,68.857002,-0.672,9.475,-11.475,221.145995,-70.499001,150.647003,0.0,,,150.646995,0.0,150.647003,-5.313,,145.334003,145.334003,,248.656006,0.58,0.58,0.58,248.656006,0.58,0.58,0.58,
09/30/1996,1245.81897,1230.297974,,,0.0,,,0.0,15.521,,-391.309998,391.310005,319.548004,71.762001,0.0,,,,854.508972,-419.704987,53.313999,130.908997,63.279999,172.201996,434.803986,-59.199996,,,0.911,,79.074997,68.610001,-0.583,11.048,-18.964001,375.603989,-130.207993,245.395996,0.0,,,245.395997,0.0,245.395996,-5.372,,240.023996,240.023996,,245.889008,0.98,0.98,0.98,245.889008,0.98,0.98,0.98,
12/31/1996,911.273987,882.79303,,,0.0,,,0.0,28.481001,,-305.294006,305.293992,207.108994,98.184998,0.0,,,,605.979981,-474.065002,64.93,160.270996,55.139999,193.723999,131.914993,-80.974999,,,1.031,,78.362999,67.379997,-0.658,11.641,3.643,50.939994,-9.368,41.571999,0.0,,,41.571994,0.0,41.571999,-5.246,,36.325999,36.325999,,234.850998,0.15,0.15,0.15,234.850998,0.15,0.15,0.15,
03/31/1997,878.101013,856.533997,,,0.0,,,0.0,21.566999,,-320.321991,320.321999,219.330002,100.991997,0.0,,,,557.779022,-401.562988,56.25,130.990005,62.811001,151.511993,156.216003,-69.47,,,-0.727,,78.111,62.800999,-1.1,16.41,-9.368,86.746003,-20.482,66.264,0.0,,,66.264003,0.0,66.264,-6.644,,59.62,59.62,,233.688995,0.26,0.26,0.26,234.089996,0.26,0.26,0.26,
06/30/1997,1064.447998,1043.02002,,,0.0,,,0.0,21.427999,,-325.665009,325.665009,247.033005,78.632004,0.0,,,,738.78299,-491.610992,58.639999,131.897003,58.608002,242.466003,247.171997,-67.899003,,,0.585,,78.230003,60.292999,-0.745,18.681999,-9.746,179.272994,-50.557999,128.714996,0.0,,,128.714995,0.0,128.714996,-7.252,,121.462996,121.462996,,233.919006,0.52,0.52,0.52,234.307007,0.52,0.52,0.52,
09/30/1997,2158.551025,1385.45105,,,203.921997,,,0.0,569.177979,,-994.309998,994.31002,895.012024,99.297997,,,,,1164.241028,-701.525024,53.727001,184.156006,85.587997,378.053986,462.716003,-85.457002,,,0.313,,110.494003,91.874001,-0.047,18.667,-24.724001,377.259001,-126.209,251.050003,0.0,,,251.050001,0.0,251.050003,-7.152,,243.898003,243.898003,,263.372986,0.93,0.93,0.93,264.705994,0.92,0.92,0.92,
12/31/1997,2772.284912,1058.265991,,,1714.019043,,,0.0,,,-1878.037964,1878.037964,1458.136963,419.901001,0.0,,,,894.246948,-695.851013,,204.832001,89.661003,401.358002,198.395996,-185.705,,,-0.171,,128.25,105.876999,-0.98,23.353001,57.284,12.690996,-9.125,3.566,0.0,,,3.565996,0.0,3.566,-7.599,,-4.033,-4.033,,282.766998,-0.01,-0.01,0.14,282.766998,-0.01,-0.01,0.14,
03/31/1998,2636.711914,846.562012,,,787.877014,,,0.0,1002.27301,,-1698.744019,1698.744049,1286.092041,412.652008,,,,,937.967896,-656.999023,,175.598999,88.777,392.622986,280.968994,-301.223999,,,,,129.431,106.028999,-0.957,24.358999,171.792999,-20.255005,-3.575,-23.83,0.0,,,-23.830005,0.0,-23.83,-7.507,,-31.337,-31.337,,283.528015,-0.111,-0.111,0.323,284.614014,-0.11,-0.11,0.322,
06/30/1998,2736.625977,1181.300049,,,407.183014,,,0.0,1148.142944,,-1540.147949,1540.147949,1050.668945,489.479004,,,,,1196.478027,-740.669006,,235.035004,119.444,386.190002,455.80899,-363.598999,,,,,125.748001,103.325996,-0.612,23.034,237.850998,92.209991,-43.326,48.883999,0.0,,,48.883991,0.0,48.883999,-7.4,,41.483999,41.483999,,284.015015,0.15,0.15,0.73,284.737,0.15,0.15,0.73,
09/30/1998,3465.487061,1415.832031,,,336.571014,,,0.0,1713.083984,,-2113.189941,2113.190063,1143.149048,970.041016,,,,,1352.297119,-845.299011,,267.20401,148.035004,430.059998,506.997986,-141.323999,,,,,120.057999,101.228996,0.0,18.829,21.266001,365.673986,-106.615997,259.058014,0.0,,,259.057989,0.0,259.058014,-7.345,,251.713014,251.713014,,284.343994,0.89,0.89,0.98,285.312012,0.88,0.88,0.97,
12/31/1998,2655.029053,906.580994,,,550.789978,,,0.0,1197.657959,,-1692.064941,1692.065002,1349.572998,342.492004,,,,,962.964111,-740.083008,,182.132996,103.43,454.519989,222.880997,-804.751999,,,,,134.363998,134.363998,0.0,0.0,670.388,-581.871002,184.649994,-397.221008,0.0,,,-397.221008,0.0,-397.221008,-7.339,,-404.560009,-404.560009,,284.480011,-1.42,-1.42,0.16,284.480011,-1.42,-1.42,0.16,
03/31/1999,2642.904053,849.906006,,,729.268982,,,0.0,1063.729004,,-1745.870972,1745.871002,1417.364014,328.506989,,,,,897.033081,-706.914978,,190.585007,117.318001,399.011993,190.117996,-446.55899,,,,,126.263,103.853996,-0.93,23.339001,320.29599,-256.440994,56.542999,-199.897995,0.0,,,-199.897995,0.0,-199.897995,-9.888,,-209.785995,-209.785995,,284.96701,-0.736,-0.736,0.344,284.96701,-0.736,-0.736,0.344,
06/30/1999,3657.827881,1166.641968,,,395.457001,,,0.0,2095.729004,,-2545.719971,2545.720032,1621.239014,924.481018,,,,,1112.10791,-788.724976,,225.919006,126.148438,436.656006,323.382996,-183.155998,,,,,126.32,105.865997,-1.405,21.858999,56.835999,140.226997,-51.474998,88.751999,0.0,,,88.751999,0.0,88.751999,-14.088,,74.663999,74.663999,,285.473999,0.26,0.26,0.43,285.473999,0.26,0.26,0.43,
09/30/1999,4947.191895,1496.595947,,,372.721985,,,0.0,3077.874023,,-3626.230957,3626.230957,1563.552002,2062.678955,,,,,1320.960938,-858.163025,,288.833008,113.642578,455.687012,462.798004,2119.313011,,,,,116.176003,98.245003,0.0,17.931,-2235.489014,2582.111015,-877.372009,1704.739014,0.0,,,1704.739006,0.0,1704.739014,-14.749,,1689.990014,1689.990014,,285.286987,5.92,0.99,0.99,286.414001,5.9,0.99,0.99,
12/31/1999,4054.885986,969.981995,,,586.406982,,,0.0,2498.49707,,-2935.824951,2935.82489,2114.077881,821.747009,,,,,1119.061035,-851.622009,,205.785004,103.164001,542.672974,267.438995,-117.264996,,,,,142.714996,142.714996,0.0,0.0,-25.450001,150.174,-26.813,123.361,158.061005,,,-34.700005,0.0,-34.700001,-12.884,,-47.584001,-47.584001,,284.427002,-0.17,0.38,0.34,284.427002,-0.17,0.38,0.34,
03/31/2000,4213.005859,947.0,,,738.0,,,0.0,2528.006104,,-3117.522949,3117.523132,2332.589111,784.934021,,,,,1095.48291,-754.129028,,178.615997,110.565002,464.947998,341.354004,-139.110001,,,,,160.054001,160.054001,,,-20.944,202.244003,-54.535999,147.707993,0.663,,,147.045004,0.0,147.044998,-13.989,,133.055998,133.055998,,283.078003,0.47,0.47,0.47,284.251007,0.47,0.47,0.47,
06/30/2000,5755.168945,1421.0,,,705.0,,,0.0,3629.168945,,-4327.865234,4327.864868,2921.919922,1405.944946,,,,,1427.303711,-913.357971,,234.119003,115.044998,564.19397,513.945984,-154.789,,,,,186.709,186.709,,,-31.92,359.156984,-110.620003,248.537003,12.002,,,236.534981,0.208,236.742996,-12.91,,223.832996,223.832996,,284.238007,0.79,0.83,0.83,286.567993,0.78,0.82,0.82,
09/30/2000,9501.786133,1827.0,,,863.0,,,0.0,6811.786133,,-7702.611816,7702.611816,3894.700928,3807.910889,,,,,1799.174316,-1022.916016,,293.421997,144.322006,585.171997,776.257996,-145.090992,,,,,186.302994,186.302994,0.0,,-41.212002,631.167004,-221.807007,409.359985,6.704,,,402.655997,0.161,402.816986,-13.851,,388.965986,388.965986,,285.183014,1.36,1.38,1.38,289.598999,1.34,1.36,1.36,
12/31/2000,9869.421875,1298.942993,,,1789.936035,,,0.0,6780.542969,,-8551.654297,8551.654052,5927.439941,2624.214111,,,,,1317.767578,-1072.516968,,200.160995,128.128998,744.22699,245.251007,-600.791016,,,,,180.608002,180.608002,0.0,0.0,420.183014,-355.540009,70.481003,-285.05899,0.0,,,-285.059006,-0.312,-285.371002,-13.997,,-299.368002,-299.368002,,286.088013,-1.04,-1.04,0.25,286.088013,-1.04,-1.04,0.25,
03/31/2001,12078.219727,1390.0,,,2269.0,,,0.0,8419.21582,,-10558.370117,10558.366943,7682.104004,2876.262939,,,,,1519.849609,-1061.588013,,196.658997,140.304001,724.625,458.260986,-136.005997,,,,,178.061996,178.061996,,,-42.056,322.25499,-107.718002,214.537003,-61.666,,,276.202988,0.291,276.493988,-13.997,,262.496988,262.496988,,287.335999,0.91,0.69,0.95,290.173004,0.9,0.69,0.94,
06/30/2001,10292.639648,1523.0,,,856.0,,,0.0,7913.63623,,-8682.839844,8682.839844,5022.190918,3660.648926,,,,,1609.799805,-999.325989,,226.332001,142.731995,630.262024,610.469971,-63.062004,,,,,150.343002,150.343002,,,-87.280998,547.407967,-183.044998,364.363007,0.047,,,364.315968,-34.103001,330.213013,-13.899,,316.314013,316.314013,,289.743011,1.09,1.09,0.85,292.737,1.08,1.08,0.84,
09/30/2001,2300.068115,1608.014038,,,607.905029,,,0.0,84.149002,,-1061.906982,1061.906967,832.797974,229.108994,,,,,1238.161133,-803.375,,216.276993,142.423996,444.674011,434.786011,-139.254006,,,,,141.266006,141.266006,0.0,0.0,-2.012,295.532004,-98.561996,196.970001,-172.001999,,,368.972007,0.0,368.971985,-13.997,,354.974985,354.974985,,290.317993,1.22,0.63,0.63,292.212006,1.21,0.63,0.63,
12/31/2001,8440.166992,984.758972,,,923.044006,,,0.0,6532.36377,,-7258.649902,7258.649902,3166.937012,4091.712891,,,,,1181.51709,-965.995972,,205.210007,113.697998,647.088013,215.520996,-193.006008,,,,,135.570007,135.570007,,,57.436001,22.514988,43.846001,66.361,0.0,,,66.360989,-5.883,60.478001,-14.465,,46.013,46.013,,291.653992,0.16,0.16,0.19,293.096985,0.16,0.16,0.19,
03/31/2002,2079.136963,893.700012,,,1179.873047,,,0.0,5.564,,-1091.031006,1091.031013,1042.562012,48.469002,,,,,988.105957,-637.112976,,148.768005,98.501999,389.842987,350.993011,-138.880001,,,0.0,,131.651001,117.751999,0.0,13.899,7.229,212.11301,-67.718002,144.395004,113.030998,,,31.36401,0.241,31.605,0.0,,31.605,31.605,,296.221985,0.11,0.49,0.49,297.165985,0.11,0.49,0.49,
06/30/2002,1798.42395,941.997986,,,796.721985,,,0.0,59.703999,,-866.315979,866.315983,862.057983,4.258,,,,,932.107971,-642.710999,,151.072006,119.134003,372.505005,289.397003,-157.524006,,,0.0,,153.697006,139.847,0.0,13.85,3.827,131.872997,-45.743999,86.128998,-149.522995,,,235.651993,-0.007,235.645004,0.0,,235.645004,235.645004,,297.696014,0.79,0.29,0.29,298.471008,0.79,0.29,0.29,
09/30/2002,1916.787,1186.73,,,680.917,,,0.0,49.14,,-845.271,845.271,810.679,34.592,,,,,1071.516,-640.185,,160.136,94.565,385.484,431.331,-176.601,,,0.0,,184.168,170.27,0.0,13.898,-7.567,254.73,-92.835,161.895,4286.38,,,-4124.485,-0.008,-4124.493,0.0,,-4124.493,-4124.493,,298.794,-13.8,0.54,0.54,299.629,-13.77,0.54,0.54,
12/31/2002,2116.931885,740.166016,,,1302.753052,,,0.0,74.013,,-1183.33606,1183.336042,1176.493042,6.843,,,,,933.595825,-674.390015,,155.095001,75.282997,444.011993,259.205994,-266.492997,,,,,268.727997,254.830002,0.0,13.898,-2.235,-7.287003,-0.681,-7.968,55.021999,,,-62.990002,0.0,-62.990002,0.0,,-62.990002,-62.990002,,299.233002,-0.21,-0.03,-0.03,300.04599,-0.21,-0.03,-0.03,
03/31/2003,2900.168,805.99,,,2044.751,,,0.0,49.427,,-1871.139,1871.139,1859.145,11.994,,,,,1029.029,-668.002,,152.282,102.844,412.876,361.027,-240.504,,,0.0,,237.892,237.892,0.0,228.044,2.612,120.523,-41.109,79.414,-86.952,,,166.366,2.066,168.432,0.0,0.0,168.432,168.432,,301.664,0.56,0.27,0.29,303.278,0.56,0.27,0.29,
06/30/2003,2091.0,1060.0,,,954.0,,,0.0,77.0,,-1103.831,1103.831,1080.857,22.974,,,,,987.169,-641.039,,157.263,90.691,393.085,346.13,-212.432,,,0.0,,228.986,228.986,0.0,,-16.554,133.698,-44.346,89.352,19.734,,,69.618,-6.295,63.323,0.0,0.0,63.323,63.323,,304.046,0.21,0.27,0.27,306.104,0.21,0.27,0.27,
09/30/2003,1607.934,,,,,,,,,,-681.888,681.888,681.888,0.0,0.0,,,0.0,926.046,-508.415,,119.472,90.129,298.814,417.631,-185.112,,,0.0,,183.633,9.811,0.0,173.822,1.479,232.519,-85.544,146.975,-34.75,,,181.725,0.0,181.725,0.0,,181.725,181.725,,305.007,0.6,0.48,0.48,307.345,0.59,0.48,0.48,
12/31/2003,1190.679,,,,,,,,,,-641.056,,,,4297.914,,,,549.623,-318.898,,36.554,52.848,528.31,230.725,-103.53,,,,,90.576,210.647,,,12.954,127.195,-34.065,93.13,42.766,,,50.364,0.0,70.287,0.0,0.0,70.287,70.287,,303.867,0.22,0.33,-1.07,336.965,0.1,0.22,-1.09,
03/31/2004,2527.818,,,,,,,,,,-1761.877,,,,1761.877,,,,765.941,-526.048,,116.218,93.988,315.842,239.893,-188.579,,,0.0,,192.647,9.674,0.0,182.973,-4.068,51.314,-22.416,28.898,-44.689,,,73.587,0.0,73.587,0.0,0.0,73.587,73.587,,306.012,0.24,0.09,0.09,357.806,0.22,0.09,0.09,
06/30/2004,2241.177,927.177,,,1235.0,,,0.0,79.0,,-1282.753,1282.753,1264.655,18.098,,,,,958.424,-650.351,,160.681,98.297,391.373,308.073,-210.35,,,0.0,,210.35,210.35,0.0,,0.0,97.723,-38.243,72.901,0.0,,,59.48,-15.249,57.652,0.0,0.0,57.652,57.652,,307.25,0.19,0.19,0.19,309.638,0.19,0.19,0.19,
