Date,Revenue,Sales & Services Revenue,Other Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Research & Development,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
09/30/1992,51.02,,,-21.166,,29.854,,-12.342,,,,17.511999,5.596,,0.009,,,-5.605,23.107999,-6.401,16.707001,0.0,,,16.706999,0.0,16.707001,0.0,,16.707001,16.707001,,259.530759,0.065185,0.065185,,259.530759,0.065185,0.065185,0.065185,
12/31/1992,61.108002,,,-24.489,,36.619001,,-14.485,,,,22.134001,7.535,,0.008,,,-7.543,29.669001,-8.494,21.174999,0.0,,,21.175001,0.0,21.174999,0.0,,21.174999,21.174999,,259.787247,0.082963,0.082963,,259.787247,0.082963,0.082963,0.082963,
03/31/1993,60.997002,,,-24.479,,36.518002,,-13.129,,,,23.389,6.966,,0.038,,,-7.004,30.355,-8.969,21.386,0.0,,,21.386,0.0,21.386,0.0,,21.386,21.386,,262.715059,0.082963,0.082963,0.082963,262.715059,0.082963,0.082963,0.082963,
06/30/1993,58.507,,,-28.555,,29.952,,-15.795,,,,14.157,6.947,,0.008,,,-6.955,21.104,-4.996,16.108,0.0,,,16.108,0.0,16.108,0.0,,16.108,16.108,,265.004989,0.062222,0.062222,,265.004989,0.062222,0.062222,0.062222,
09/30/1993,57.756001,,,-29.908001,,27.848,,-17.620001,,,,10.228,7.294,,0.007,,,-7.301,17.522,-0.08,17.441999,0.0,,,17.442,0.0,17.441999,0.0,,17.441999,17.441999,,267.846748,0.065185,0.065185,,267.846748,0.065185,0.065185,0.065185,
12/31/1993,66.435997,,,-32.165001,,34.270996,,-19.783001,,,,14.488,11.467,,0.008,,,-11.475,25.955,-3.832,22.122999,0.0,,,22.123,0.0,22.122999,0.0,,22.122999,22.122999,,266.932137,0.082963,0.082963,,266.932137,0.082963,0.082963,0.082963,
03/31/1994,69.073997,,,-35.002998,,34.070999,,-17.593,,,,16.478001,6.006,,0.007,,,-6.013,22.484001,-5.09,17.393999,0.0,,,17.394001,0.0,17.393999,0.0,,17.393999,17.393999,,267.195372,0.065185,0.065185,0.065185,267.195372,0.065185,0.065185,0.065185,
06/30/1994,85.146004,,,-32.995998,,52.150005,,-20.749001,,,,31.400999,6.28,,0.007,,,-6.287,37.680999,-10.551,27.129999,0.0,,,27.13,0.0,27.129999,0.0,,27.129999,27.129999,,267.360758,0.100741,0.100741,,267.360758,0.100741,0.100741,0.100741,
09/30/1994,96.013,,,-40.222,,55.791,,-21.785999,,,,34.005001,7.715,,0.006,,,-7.721,41.720001,-13.062,28.658001,0.0,,,28.658001,0.0,28.658001,0.0,,28.658001,28.658001,,267.543011,0.106667,0.106667,,267.543011,0.106667,0.106667,0.106667,
12/31/1994,104.271004,,,-46.702,,57.569004,,-22.909,,,,34.66,10.824,,0.0,,,-10.824,45.484,-13.645,31.839001,0.0,,,31.839,0.0,31.839001,0.0,,31.839001,31.839001,,267.758995,0.118519,0.118519,,267.758995,0.118519,0.118519,0.118519,
03/31/1995,110.690002,,,-49.669998,,61.020004,,-23.124001,,,,37.896,8.545,,,,,-8.545,46.441,-13.199,33.242001,0.0,,,33.242,0.0,33.242001,0.0,,33.242001,33.242001,,268.005365,0.124444,0.124444,0.124444,268.005365,0.124444,0.124444,0.124444,
06/30/1995,109.192001,,,-50.627998,,58.564003,,-22.177,,,,36.387001,9.534,,0.006,,,-9.54,45.921001,-12.754,33.167,0.0,,,33.167001,0.0,33.167,0.0,,33.167,33.167,,268.346257,0.124444,0.124444,,268.346257,0.124444,0.124444,0.124444,
09/30/1995,97.714996,,,-44.859001,,52.855995,,-23.098,,,,29.757999,10.898,,0.0,,,-10.898,40.655999,-11.18,29.476,0.0,,,29.475999,0.0,29.476,0.0,,29.476,29.476,,268.467751,0.111111,0.111111,,268.467751,0.111111,0.111111,0.111111,
12/31/1995,91.319,,,-47.619999,,43.699001,,-25.054001,,,,18.645,11.875,,0.0,,,-11.875,30.52,-8.596,21.924,0.0,,,21.924001,0.0,21.924,0.0,,21.924,21.924,,268.623001,0.08,0.08,,268.623001,0.08,0.08,0.08,
03/31/1996,94.634003,,,-54.59,,40.044003,,-24.657,,,,15.387,9.267,,0.0,,0.0,-9.267,24.654,-6.902,17.757999,0.0,,,17.752,0.0,17.757999,0.0,,17.757999,17.757999,,270.535498,0.066667,0.066667,0.066667,270.535498,0.066667,0.066667,0.066667,
06/30/1996,98.542999,,,-55.778999,,42.764,,-31.782,,,,10.982,9.035,,0.0,,,-9.035,20.017,-6.006,14.011,0.0,,,14.011,0.0,14.011,0.0,,14.011,14.011,,262.705507,0.053333,0.053333,0.053333,274.202991,0.048889,0.048889,0.048889,
09/30/1996,108.981003,,,-63.835999,,45.145004,,-29.719999,,,,15.425,8.771,,0.0,,,-8.771,24.196,-6.848,17.348,0.0,,,17.348,0.0,17.348,0.0,,17.348,17.348,,274.256996,0.062222,0.062222,0.062222,274.256996,0.062222,0.062222,0.062222,
12/31/1996,113.981003,,,-66.728996,,47.252007,,-30.341,,,,16.910999,6.967,,0.0,,,-6.967,23.877999,-5.797,18.080999,0.0,,,18.080999,0.0,18.080999,0.0,,18.080999,18.080999,,274.311001,0.066667,0.066667,0.066667,274.311001,0.066667,0.066667,0.066667,
03/31/1997,118.686996,,,-73.321999,,45.364997,,-30.738001,,,,14.627,4.477,,0.0,,0.0,-4.477,19.104,-5.417,13.687,0.0,,,13.687,0.0,13.687,0.0,,13.687,13.687,,274.563,0.048889,0.048889,0.048889,274.563,0.048889,0.048889,0.048889,
06/30/1997,109.188004,,,-61.379002,,47.809002,,-31.43,,,,16.379,5.962,,0.0,,,-5.962,22.341,-5.743,16.598,0.0,,,16.598,0.0,16.598,0.0,,16.598,16.598,,274.646255,0.062222,0.062222,0.062222,276.837753,0.057778,0.057778,0.057778,
09/30/1997,127.133003,,,-71.200996,,55.932007,,-43.605999,,,,12.326,33.715,,0.0,,,-33.715,46.041,-15.65,30.391001,0.0,,,30.391001,0.0,30.391001,0.0,,30.391001,30.391001,,274.565248,0.111111,0.111111,0.111111,276.979494,0.111111,0.111111,0.111111,
12/31/1997,129.516998,,,-75.077003,,54.439995,,-29.129999,,,,25.309999,5.762,,0.0,,0.0,-5.762,31.072,-9.089,21.983,0.0,,,21.983,0.0,21.983,0.0,,21.983,21.983,,274.785748,0.08,0.08,0.08,277.679255,0.08,0.08,0.08,
03/31/1998,162.763,,,-80.633003,,82.129997,,-38.82,,,,43.310001,5.625,,0.0,,,-5.625,48.935001,-17.129999,31.805,0.0,,,31.805002,0.0,31.806,0.0,,31.806,31.806,,274.850996,0.115556,0.115556,0.115556,277.371002,0.115556,0.115556,0.115556,
06/30/1998,166.718,,,-81.564,,85.154,,-39.093,,,,46.061,6.384,,0.0,,0.0,-6.384,52.445,-18.263,34.182,0.0,,,34.182,0.0,34.182,0.0,,34.182,34.182,,275.16375,0.124444,0.124444,0.124444,279.1755,0.124444,0.124444,0.124444,
09/30/1998,177.592,,,-85.548,,92.044,,-41.817,,,,50.227,6.22,,0.0,,0.0,-6.22,56.447,-19.232,37.215,0.0,,,37.215,0.0,37.215,0.0,,37.215,37.215,,275.418,0.133333,0.133333,0.133333,278.57025,0.133333,0.133333,0.133333,
12/31/1998,186.195,,,-86.479,,99.716,,-48.261,,,,51.455,-23.612,,0.0,,0.0,23.612,27.843,-19.689,8.154,0.0,,,8.154,0.0,8.154,0.0,,8.154,8.154,,289.449,0.026667,0.026667,0.133333,293.26275,0.026667,0.026667,0.133333,
03/31/1999,190.618,,,-83.255,,107.363,,-57.636,,,,49.727,5.832,,0.0,,0.0,-5.832,55.559,-19.701,35.858,0.0,,,35.858,0.0,35.858,0.0,,35.858,35.858,,290.22525,0.124444,0.124444,0.124444,293.40225,0.12,0.12,0.12,
06/30/1999,177.095,,,-80.848,,96.247,,-49.905,,,,46.342,3.777,,0.0,,0.0,-3.777,50.119,-18.166,31.953,0.0,,,31.953,0.0,31.953,0.0,,31.953,31.953,,290.556,0.111111,0.111111,0.111111,293.19525,0.111111,0.111111,0.111111,
09/30/1999,194.489,,,-83.677,,110.812,,-50.353,,,,60.459,-2.086,,0.0,,,2.086,58.373,-21.307,37.066,0.0,,,37.066,0.0,37.066,0.0,,37.066,37.066,,290.6595,0.128889,0.128889,0.128889,292.824,0.124444,0.124444,0.124444,
12/31/1999,203.877,,,-92.725,,111.152,,-52.804,,,,58.348,5.33,,0.0,,0.0,-5.33,63.678,-23.244,40.434,0.0,,,40.434,0.0,40.434,0.0,0.0,40.434,40.434,,290.772,0.137778,0.137778,0.137778,292.5585,0.137778,0.137778,0.137778,
03/31/2000,214.684,,,-104.568,,110.116,,-52.306,,,,57.81,12.763,,0.0,,0.0,-12.763,70.573,-25.78,44.793,0.0,,,44.793,0.0,44.793,0.0,,44.793,44.793,,290.99475,0.155556,0.155556,0.155556,293.43375,0.151111,0.151111,0.151111,
06/30/2000,167.255,,,-93.502,,73.753,,-54.395,,,,19.358,-138.247,,0.0,,0.0,138.247,-118.889,42.8,-76.089,0.0,,,-76.089,0.0,-76.089,0.0,0.0,-76.089,-76.089,,289.57725,-0.262222,-0.262222,0.062222,291.8115,-0.262222,-0.262222,0.057778,
09/30/2000,207.555,,,-113.559,,93.996,,-53.123,,,,40.873,11.485,,0.0,,0.0,-11.485,52.358,-18.849,33.509,0.0,,,33.509,0.0,33.509,0.0,0.0,33.509,33.509,,280.62,0.12,0.12,0.12,282.7215,0.12,0.12,0.12,
12/31/2000,223.238,,,-120.97,,102.268,,-53.594,,,,48.674,10.147,,0.0,,0.0,-10.147,58.821,-21.176,37.645,0.0,,,37.645,0.0,37.645,0.0,0.0,37.645,37.645,,280.82025,0.133333,0.133333,0.133333,283.509,0.133333,0.133333,0.133333,
03/31/2001,248.648,,,-142.848,,105.8,,-48.127,,,,57.673,8.05,,0.0,,0.0,-8.05,65.723,-23.66,42.063,0.0,,,42.063,0.0,42.063,0.0,0.0,42.063,42.063,,281.043,0.151111,0.151111,0.151111,282.67425,0.146667,0.146667,0.146667,
06/30/2001,237.933,,,-116.074,,121.859,,-57.52,,,,64.339,14.799,,0.0,,0.0,-14.799,79.138,-28.49,50.648,0.0,,,50.648,0.0,50.648,0.0,0.0,50.648,50.648,,281.31975,0.182222,0.182222,0.182222,284.3415,0.177778,0.177778,0.177778,
09/30/2001,286.328,,,-122.551,,163.777,,-64.539,,,,99.238,1.446,,0.0,,0.0,-1.446,100.684,-36.548,64.136,0.0,,,64.136,0.0,64.136,0.0,0.0,64.136,64.136,,282.087,0.226667,0.226667,0.226667,286.5105,0.222222,0.222222,0.222222,
12/31/2001,297.191,,,-119.819,,177.372,,-57.425,,,,119.947,3.165,,0.0,,0.0,-3.165,123.112,-44.936,78.176,0.0,,,78.176,0.0,78.176,0.0,,78.176,78.176,,423.873,0.182222,0.182222,0.182222,431.631,0.182222,0.182222,0.182222,
03/31/2002,282.598,,,-121.667,,160.931,,-49.276,,,,111.655,-6.266,,0.0,,0.0,6.266,105.389,-38.098,67.291,0.0,,,67.291,0.0,67.291,0.0,0.0,67.291,67.291,,283.7385,0.235556,0.235556,0.235556,287.7075,0.235556,0.235556,0.235556,
06/30/2002,275.473,,,-127.871,,147.602,,-52.951,,,,94.651,1.988,,0.0,,0.0,-1.988,96.639,-34.79,61.849,0.0,,,61.849,0.0,61.849,0.0,0.0,61.849,61.849,,283.392,0.217778,0.217778,0.217778,285.64875,0.217778,0.217778,0.217778,
09/30/2002,319.539,,,-152.807,,166.732,,-61.737,,,,104.995,1.613,,0.0,,0.0,-1.613,106.608,-38.379,68.229,0.0,,,68.229,0.0,68.229,0.0,0.0,68.229,68.229,,634.644,0.106667,0.106667,0.106667,641.808,0.106667,0.106667,0.106667,
12/31/2002,320.494,,,-150.918,,169.576,,-66.883,,,,102.693,3.734,,0.0,,0.0,-3.734,106.427,-37.995,68.432,0.0,,,68.432,0.0,68.432,0.0,,68.432,68.432,,414.783,0.164444,0.164444,0.164444,419.8365,0.164444,0.164444,0.164444,
03/31/2003,353.686,,,-166.16,,187.526,,-78.247,,,,109.279,7.56,,0.0,,0.0,-7.56,116.839,-42.996,73.843,0.0,,,73.843,0.0,73.843,0.0,0.0,73.843,73.843,,273.177,0.273333,0.273333,0.273333,278.5305,0.266667,0.266667,0.266667,
06/30/2003,331.408,,,-153.979,,177.429,,-72.183,,,,105.246,24.774,,0.0,,0.0,-24.774,130.02,-46.157,83.863,0.0,,,83.863,0.0,83.863,0.0,0.0,83.863,83.863,-14.727,270.2205,0.313333,0.313333,0.26,276.1275,0.306667,0.306667,0.253333,
09/30/2003,360.06,,,-152.352,,207.708,,-73.532,,,,134.176,7.428,,0.0,,0.0,-7.428,141.604,-50.326,91.278,0.0,,,91.278,0.0,91.278,0.0,0.0,91.278,91.278,,268.644,0.34,0.34,0.34,276.4245,0.33,0.33,0.33,
12/31/2003,349.786,,,-150.602,,199.184,,-76.371,,,,122.813,6.87,,0.0,,0.0,-6.87,129.683,-45.065,84.618,0.0,,,84.618,0.0,84.618,0.0,0.0,84.618,84.618,-1.739,268.56,0.32,0.32,0.31,276.881,0.31,0.31,0.3,
03/31/2004,333.363,,,-155.216,,178.147,,-80.339,,,,97.808,13.493,,,,0.0,-13.493,111.301,-36.451,74.85,0.0,,,74.85,0.0,74.85,0.0,0.0,74.85,74.85,-6.768,268.301,0.28,0.28,0.25,275.838,0.27,0.27,0.25,
06/30/2004,339.012,,,-159.259,,179.753,,-79.241,,,,100.512,26.671,,0.0,,0.0,-26.671,127.183,-45.15,82.033,0.0,,,82.033,0.0,82.033,0.0,,82.033,82.033,-16.761,268.553,0.31,0.31,0.248,275.409,0.3,0.3,0.24,
09/30/2004,306.955,,,-151.702,,155.253,,-81.73,,,,73.523,1.91,,0.0,,0.0,-1.91,75.433,-26.779,48.654,0.0,,,48.654,0.0,48.654,0.0,0.0,48.654,48.654,,268.945,0.18,0.18,0.18,272.93,0.18,0.18,0.18,
12/31/2004,290.972,,,-155.625,,135.347,,-86.365,,,,48.982,3.699,,0.0,,0.0,-3.699,52.681,-17.911,34.77,0.0,,,34.77,0.0,34.77,0.0,0.0,34.77,34.77,,269.165,0.13,0.13,0.13,273.139,0.13,0.13,0.13,
03/31/2005,316.435,,,-163.248,,153.187,,-100.018,,,,53.169,3.781,,0.0,,0.0,-3.781,56.95,-18.815,38.135,0.0,,,38.135,0.0,38.135,0.0,0.0,38.135,38.135,,269.276,0.14,0.14,0.19,273.003,0.14,0.14,0.19,
06/30/2005,323.378,,,-155.544,,167.834,,-96.269,71.089,,25.18,71.565,-6.444,,0.0,,0.0,6.444,65.121,-22.206,42.915,0.0,,,42.915,,42.915,0.0,0.0,42.915,42.915,7.8,269.445,0.16,0.16,0.19,273.262,0.16,0.16,0.19,
09/30/2005,297.994,,,-154.763,,143.231,,-65.539,,,,77.692,-24.304,8.942,8.942,,0.0,15.362,53.388,-17.618,35.77,0.0,,,35.77,0.0,35.77,0.0,0.0,35.77,35.77,13.205,225.042,0.16,0.16,0.2187,229.259,0.16,0.16,0.2176,
12/31/2005,311.246,,,-155.449,,155.797,,-67.967,,,,87.83,-15.896,10.621,10.621,,0.0,5.275,71.934,-23.727,48.207,0.0,,,48.207,0.0,48.207,0.0,0.0,48.207,48.207,6.561,213.351,0.23,0.23,0.26,218.705,0.22,0.22,0.25,
03/31/2006,324.546,,,-163.792,,160.754,,-67.63,,,,93.124,-8.962,,11.722,,0.0,-2.76,84.162,-26.512,57.65,0.0,,,57.65,0.0,57.65,0.0,0.0,57.65,57.65,,209.717,0.27,0.27,0.27,215.61,0.27,0.27,0.27,
06/30/2006,356.14,,,-167.94,,188.2,,-71.051,49.826,,21.225,117.149,-0.775,,10.359,,0.0,-9.584,116.374,-40.787,75.587,0.0,,,75.587,0.0,75.587,0.0,0.0,75.587,75.587,,209.955,0.36,0.36,0.36,214.791,0.35,0.35,0.35,
06/30/2007,546.321,,,-249.613,,296.708,,-108.634,,,,188.074,-59.277,22.919,22.919,,0.0,36.358,128.797,-49.207,79.59,0.0,,,79.59,0.137,79.727,0.0,0.0,79.727,79.727,30.7,248.477,0.32,0.32,0.44,251.604,0.32,0.32,0.44,
09/30/2007,477.091,,,-255.45,,221.641,,-130.593,,,,91.048,144.573,23.107,23.107,,0.0,-167.68,235.621,-88.498,147.123,0.0,,,147.123,2.704,149.827,0.0,0.0,149.827,149.827,-45.35,248.66,0.6,0.6,0.42,250.5,0.6,0.6,0.42,
12/31/2007,1155.349,,,-799.251,,356.098,,-356.469,,,,-0.371,-1445.111,133.383,133.383,,0.0,1311.728,-1445.482,77.632,-1367.85,0.0,,,-1367.85,0.272,-1367.578,-15.999,0.0,-1383.577,-1383.577,1414.825,274.313,-5.04,-5.04,0.11,274.313,-5.04,-5.04,0.11,
03/31/2008,1074.461,,,-724.24,,350.221,0.0,-721.757,252.913,,468.844,-371.536,-89.518,,96.479,,,-6.961,-461.054,47.121,-413.933,0.0,,,-413.933,2.042,-411.891,-34.718,0.0,-446.609,-446.609,250.25,304.181,-1.47,-1.47,-0.6473,304.181,-1.47,-1.47,-0.6473,
06/30/2008,1203.122,,,-788.912,,414.21,0.0,-340.21,259.457,,80.753,74.0,-84.531,,92.386,,,-7.855,-10.531,28.905,18.374,0.0,0.0,0.0,18.374,0.072,18.446,-34.759,0.0,-16.313,-16.313,72.865,304.284,-0.05,-0.05,0.189464,304.284,-0.05,-0.05,0.189464,
09/30/2008,1656.848,,,-745.711,,911.137,0.0,-350.305,275.584,,74.721,560.832,-87.774,,93.54,,,-5.766,473.058,-256.088,216.97,0.0,,,216.97,0.151,217.121,-34.759,0.0,182.362,182.362,,304.449,0.6,0.6,0.6,458.35,0.47,0.47,0.47,
12/31/2008,1203.155,,,-808.502,,394.653,,-343.525,,,,51.128,-118.039,92.256,92.256,,0.0,25.783,-66.911,59.955,-6.956,0.0,,,-6.956,1.765,-5.191,-34.799,0.0,-39.99,-39.99,118.347,304.525,-0.13,-0.13,0.26,304.525,-0.13,-0.13,0.26,
03/31/2009,1209.917,1168.362,41.555,-684.184,684.184,525.733,0.0,-298.392,241.673,58.836,-2.117,227.341,-80.813,,85.002,,,-4.189,146.528,-37.454,109.074,0.0,0.0,0.0,109.074,-3.016,106.058,-34.759,0.0,71.299,64.784549,-6.514451,304.578,0.23,0.23,0.212703,458.049,0.23,0.23,0.212703,
06/30/2009,1266.977,1255.798,11.179,-739.21,739.21,527.767,0.0,-353.054,279.672,74.016,-0.634,174.713,-52.864,,78.172,,,-25.308,121.849,-26.178,95.671,0.0,0.0,0.0,95.671,-2.801,92.87,-34.759,0.0,58.111,68.476994,10.365994,307.982,0.19,0.19,0.222341,313.177,0.19,0.19,0.222341,
09/30/2009,1264.074,1255.708,8.366,-759.094,759.094,504.98,0.0,-443.702,259.609,69.812,114.281,61.278,-76.791,,77.034,,,-0.243,-15.513,11.092,-4.421,0.0,0.0,0.0,-4.421,-0.841,-5.262,-34.759,0.0,-40.021,44.103283,84.124283,305.285,-0.13,-0.13,0.144466,305.285,-0.13,-0.13,0.144466,
12/31/2009,1351.817,1335.526,16.291,-835.826,835.826,515.991,0.0,-455.971,269.191,72.593,114.187,60.02,-85.909,,78.287,,,7.622,-25.889,73.312,47.423,0.0,0.0,0.0,47.423,-8.519,38.904,-34.759,0.0,4.145,72.732922,68.587922,305.797,0.01,0.01,0.237847,309.396,0.01,0.01,0.231683,
03/31/2010,1292.374,1278.105,14.269,-776.076,776.076,516.298,0.0,-317.791,255.761,61.296,0.734,198.507,-72.978,,74.047,,,-1.069,125.529,-31.259,94.27,0.0,0.0,0.0,94.27,1.587,95.857,-34.759,0.0,61.098,69.49091,8.39291,306.996,0.2,0.2,0.226358,311.948,0.2,0.2,0.226358,
06/30/2010,1368.536,1356.543,11.993,-826.686,826.686,541.85,0.0,-347.264,268.373,66.787,12.104,194.586,-93.641,,78.402,,,15.239,100.945,-14.012,86.933,0.0,0.0,0.0,86.933,-0.705,86.228,-34.759,0.0,51.469,75.532995,24.063995,308.968,0.17,0.17,0.244469,314.407,0.16,0.16,0.236538,
09/30/2010,1355.113,1344.999,10.114,-775.056,775.056,580.057,0.0,-345.739,272.285,71.992,1.462,234.318,-102.805,,87.536,,,15.269,131.513,12.026,143.539,0.0,0.0,0.0,143.539,-0.356,143.183,-34.759,0.0,108.424,119.33341,10.90941,309.446,0.35,0.35,0.385636,437.921,0.33,0.33,0.354912,
12/31/2010,1434.499,1424.618,9.881,-855.307,855.307,579.192,0.0,-485.018,290.189,82.07,112.759,94.174,-96.217,,91.477,,,4.74,-2.043,22.843,20.8,0.0,0.0,0.0,20.8,-0.952,19.848,-17.259,0.0,2.589,97.847431,95.258431,372.401,0.01,0.01,0.262747,376.876,0.01,0.01,0.262747,
03/31/2011,1448.958,1436.51,12.448,-858.012,858.012,590.946,0.0,-379.271,279.995,75.31,23.966,211.675,-81.159,,84.41,,,-3.251,130.516,-25.971,104.545,0.0,0.0,0.0,104.545,-0.37,104.175,,0.0,104.175,131.413513,27.238513,437.148,0.24,0.24,0.300616,448.473,0.23,0.23,0.290736,
06/30/2011,1573.877,1570.364,3.513,-904.448,904.448,669.429,0.0,-388.958,314.22,72.494,2.244,280.471,-77.436,,84.654,,,-7.218,203.035,-56.049,146.986,0.0,0.0,0.0,146.986,-0.54,146.446,0.0,0.0,146.446,158.091388,11.645388,433.236,0.34,0.34,0.364908,445.391,0.33,0.33,0.356146,
09/30/2011,1575.756,1572.341,3.415,-917.365,917.365,658.391,0.0,-392.483,319.389,70.847,2.247,265.908,-73.699,,85.772,,,-12.073,192.209,-34.831,157.378,0.0,0.0,0.0,157.378,-0.68,156.698,,0.0,156.698,167.373146,10.675146,426.412,0.37,0.37,0.392515,431.587,0.36,0.36,0.384735,
12/31/2011,1531.234,1527.062,4.172,-886.636,886.636,644.598,0.0,-397.202,301.026,76.077,20.099,247.396,-118.52,,81.108,,,37.412,128.876,1.018,129.894,0.0,0.0,0.0,129.894,-0.403,129.491,,0.0,129.491,139.62035,10.12935,426.56,0.3,0.3,0.327317,429.691,0.3,0.3,0.323574,
03/31/2012,1583.655,1573.075,10.58,-913.426,913.426,670.229,0.0,-419.691,336.559,80.959,2.173,250.538,-92.224,,82.409,,,9.815,158.314,-28.844,129.47,0.0,0.0,0.0,129.47,-0.391,129.079,0.0,0.0,129.079,154.629021,25.550021,427.251,0.3,0.3,0.361916,432.365,0.3,0.3,0.359094,
06/30/2012,1687.815,1677.985,9.83,-985.178,985.178,702.637,0.0,-441.166,359.011,94.361,-12.206,261.471,-71.456,,75.666,,,-4.21,190.015,-50.843,139.172,0.0,0.0,0.0,139.172,-0.622,138.55,0.0,0.0,138.55,181.607389,43.057389,420.281,0.33,0.33,0.432109,424.394,0.33,0.33,0.431456,
