Date,Cash From Operating Activities,Net Income,Depreciation & Amortization,Other Non-Cash Adjustments,Changes in Non-Cash Capital,Cash From Operations,Cash From Investing Activities,Disposal of Fixed Assets,Capital Expenditures,Increase in Investments,Decrease in Investments,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Change in Short-Term Borrowings,Increase in Long-Term Borrowings,Decrease In Long-Term Borrowings,Increase in Capital Stocks,Decrease in Capital Stocks,Other Financing Activities,Net Changes in Cash,Direct Method Cashflow,Source: Bloomberg
04/30/1989,,27.149,15.33,3.814,-278.296997,-232.003998,,,,,,,,,,,,,,,,,
07/30/1989,,23.482,15.099,3.852,-133.990005,-91.556999,,,,,,,,,,,,,,,,,
10/29/1989,,28.690001,16.868999,3.985,-273.209991,-223.666,,,,,,,,,,,,,,,,,
01/28/1990,,241.759003,18.541,5.921,482.079987,748.301025,,,,,,,,,,,,,,,,,
04/29/1990,,33.228001,18.191999,3.9,-386.152008,-330.832001,,,,,,,,,,,,,,,,,
07/29/1990,,26.493999,18.549,4.234,-221.882004,-172.604996,,,,,,,,,,,,,,,,,
10/28/1990,,28.725,19.606001,3.567,-121.667999,-69.769997,,,,,,,,,,,,,,,,,
02/02/1991,,237.541,22.746,5.313,600.89502,866.494995,,,,,,,,,,,,,,,866.494995,,
05/04/1991,,22.385,23.238001,3.9,-173.753998,-124.231003,,,,,,,,,,,,,,,,,
08/03/1991,,23.445,23.295,2.775,-3.242,46.272999,,,,,,,,,,,,,,,,,
11/02/1991,,32.117001,25.774,2.275,-37.951,22.215,,,,,,,,,,,,,,,,,
02/01/1992,,261.582001,28.393999,14.654,553.862976,858.492981,,,,,,,,,,,,,,,858.492981,,
05/02/1992,,28.304001,27.607,4.257,-486.665009,-426.497009,,,,,,,,,,,,,,,,,
08/01/1992,,32.708,28.323999,5.096,-125.987,-59.859001,,,,,,,,,,,,,,,,,
10/31/1992,,36.796001,32.291,4.647,-95.014999,-21.281,,,,,,,,,,,,,,,,,
02/01/1993,,339.716003,30.812,-0.002,710.367981,1080.894043,,,,,,,,,,,,,,,1080.894043,,
05/01/1993,,35.436001,30.572001,4.987,-479.139008,-408.144012,,,,,,,,,,,,,,,,,
07/31/1993,,35.505001,30.757,4.966,-129.112,-57.883999,,,,,,,,,,,,,,,,,
10/30/1993,,37.457001,35.578999,8.227,-112.808998,-31.546,,,,,,,,,,,,,,,,,
01/29/1994,,374.554993,36.462002,18.354,725.317993,1154.688965,,,,,,,,,,,,,,,1154.688965,,
04/30/1994,,37.580002,36.445,4.926,-626.156006,-547.205017,,,,,,,,,,,,,,,,,
07/30/1994,,38.014,36.984001,4.925,-182.781998,-102.859001,,,,,,,,,,,,,,,,,
10/29/1994,,47.367001,43.202,5.033,-174.194,-78.592003,,,,,,,,,,,,,,,,,
01/28/1995,,408.806,44.775002,-29.429001,893.997009,1318.149048,,,,,,,,,,,,,,,1318.149048,,
04/29/1995,,18.440001,44.512001,4.889,-749.223022,-681.382019,,,-119.400002,,,,,,,,,,,,,,
07/29/1995,,15.842,45.175999,-9.262,-184.186996,-132.431,,,-120.0,,,,,,,,,,,,,,
10/28/1995,,20.861,50.715,-2.177,-208.837997,-139.438995,,,-148.300003,,,,,,,,,,,,,,
02/03/1996,,92.957001,51.297001,336.450012,722.848022,1203.552002,-79.800003,,-79.800003,,,,,,,,,,,,1123.751999,,
05/04/1996,,18.700001,49.0,5.0,-485.200012,-412.5,,,-58.5,,,,,,,,,,,,,,
08/03/1996,,-7.5,48.900002,0.5,-133.899994,-92.0,,,-121.400002,,,,,,,,,,,,,,
11/02/1996,,33.299999,51.400002,3.5,-193.399994,-105.199997,,,-135.5,,,,,,,,,,,,,,
02/01/1997,,382.899994,57.099998,14.4,898.700012,1353.099976,-100.0,,-100.0,,,,,,,,,,,,1253.099976,,
05/03/1997,,29.4,56.200001,4.6,-605.400024,-515.200012,-64.099998,0.0,-64.099998,0.0,0.0,0.0,95.699997,0.0,302.700012,8.7,-119.599998,5.2,-88.099998,-13.2,-483.600006,,
08/02/1997,,36.700001,55.5,4.0,-260.200012,-164.0,-187.199997,0.0,-187.199997,0.0,0.0,0.0,300.399994,0.0,251.100006,0.0,-11.3,33.799999,0.0,26.799999,-50.799999,,
11/01/1997,,45.700001,59.400002,3.8,-233.0,-124.099998,-136.199997,0.0,-136.199997,0.0,0.0,0.0,316.399994,0.0,403.600006,1.2,-4.7,19.0,-124.0,21.299999,56.099998,,
01/31/1998,,378.200012,81.900002,5.6,846.599976,1312.300049,-128.5,0.0,-106.5,0.0,0.0,-22.0,-1252.5,0.0,-1099.400024,1.1,-40.400002,4.0,-40.900002,-76.900002,-68.699997,,
