Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Margins,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
03/31/1990,,,,,,57.254621,,57.254621,35.268151,35.268148,35.268148,,38.401216,5.368927,,
06/30/1990,,,,,,58.214013,,58.214013,35.997311,35.99731,35.99731,,38.163838,5.120139,,
09/30/1990,,,,,,51.792272,,51.792272,33.437109,33.437111,33.437111,,35.439965,5.867465,,
12/31/1990,,,,,,47.322577,,47.322577,33.217718,33.217718,33.217718,,29.80577,6.753838,,
03/31/1991,,15.839476,0.858285,2.41601,,56.616892,52.921449,56.616892,33.694036,33.694039,33.694039,,40.487662,5.417886,14.981312,
06/30/1991,,16.159255,0.899265,2.591184,,60.338418,71.842268,60.338418,38.040416,38.040416,38.040416,,36.9549,4.626433,15.411658,
09/30/1991,,16.906483,0.936678,2.878428,,58.944527,83.441463,58.944527,36.497423,36.497426,36.497426,,38.081743,4.704043,16.111195,
12/31/1991,,17.875678,1.018351,3.209175,,58.858543,89.966642,58.858543,36.54572,36.545718,36.545718,,37.909234,5.494626,16.893476,
03/31/1992,,18.364955,1.067867,3.346704,,61.188245,85.203038,61.188245,37.649877,37.649875,37.649875,,38.468774,4.994785,17.447665,
06/30/1992,,18.382582,1.105462,3.344425,,62.222461,71.921499,62.222461,38.170474,38.170478,38.170478,,38.65483,4.729182,17.513236,
09/30/1992,,18.218129,1.098563,3.354796,,61.218503,80.31179,61.218503,37.431532,37.431534,37.431534,,38.855851,5.016641,17.304191,
12/31/1992,,17.852042,1.129888,3.572565,,59.918187,69.748119,59.918187,36.290915,36.290915,36.290915,,39.432555,5.914494,16.796184,
03/31/1993,,17.21608,1.08988,3.156877,,60.922166,54.828867,60.922166,36.8946,36.894598,36.894598,,39.439776,5.80856,16.216073,
06/30/1993,,16.336521,1.043014,2.900005,,60.214799,,60.214799,36.444983,36.444985,36.444985,,39.475039,5.893771,15.373684,
09/30/1993,,15.427098,1.018029,2.885449,,56.800207,,56.800207,31.930775,31.930777,31.930777,,43.784052,6.525216,14.420446,
12/31/1993,,14.439961,1.000925,2.810856,,52.616686,,52.616686,32.747832,32.747832,32.747832,,37.761508,7.068714,13.419241,
03/31/1994,,13.767819,0.943285,2.513061,,55.117862,,55.117862,32.596171,32.596169,32.596169,,40.860965,7.349607,12.755939,
06/30/1994,,13.041405,0.89367,2.405168,,53.213224,,53.213224,31.401226,31.401226,31.401226,,40.989807,7.671569,12.040925,
09/30/1994,,12.608757,0.859098,2.393826,,50.894786,-143.501917,50.894786,30.017863,30.017865,30.017865,,41.019769,8.217372,11.572648,
12/31/1994,,11.335756,0.761651,2.056394,,45.806442,-88.482368,45.806442,27.013306,27.013304,27.013304,,41.027277,10.74015,10.118279,
03/31/1995,,10.390598,0.689146,1.847046,,46.969448,-118.325682,46.969448,28.703866,28.703864,28.703864,,38.888221,9.775587,9.374856,
06/30/1995,,9.786497,0.653639,1.779194,,48.368843,-109.100859,48.368843,29.505639,29.505639,29.505639,,38.998668,9.309012,8.87547,
09/30/1995,,10.092649,0.664844,1.789168,,52.687348,83.331823,52.687348,32.025327,32.025325,32.025325,,39.216285,7.873021,9.298053,
12/31/1995,,10.963283,0.702193,1.862193,,52.668643,87.649586,52.668643,31.973759,31.97376,31.97376,,39.29261,8.367335,10.045949,
03/31/1996,,2.713146,0.16662,0.447115,,56.28502,89.517485,56.28502,34.594577,-55.747567,-55.747567,,38.536795,7.101141,2.520481,
06/30/1996,,3.860079,0.237577,0.628157,,57.020428,91.310163,57.020428,35.008721,35.008725,35.008725,,38.603194,6.928442,3.592635,
09/30/1996,,6.958101,0.433978,1.114099,,54.095942,65.375933,-5.460804,60.993252,60.993255,60.993255,,,4.047575,6.676467,
12/31/1996,,7.115016,0.45209,1.158257,,53.708408,64.425578,53.708408,33.205965,33.205964,33.205964,,38.173619,8.297564,6.524643,
03/31/1997,,16.490641,1.021778,2.696981,,58.026518,94.861067,58.026518,35.042286,35.042285,35.042285,,39.609876,7.557512,15.244359,
06/30/1997,,16.432376,1.024184,2.732043,,61.192094,165.85441,61.192094,36.920763,36.920766,36.920766,,39.664161,7.164545,15.255071,
09/30/1997,,13.894023,0.883025,2.330659,,61.571537,145.025461,61.571537,37.106342,37.106345,37.106345,,39.734587,6.933906,12.930625,
12/31/1997,,14.029412,0.916022,2.381557,,60.86415,123.428602,60.86415,36.675502,36.675505,36.675505,,39.742029,7.603766,12.962649,
03/31/1998,,14.272155,0.954316,2.564426,,67.87782,141.600402,67.87782,40.813524,37.954972,37.954972,,39.872077,6.486133,13.346444,
06/30/1998,,14.879024,1.030696,2.922932,,66.684004,106.139193,71.511442,43.428378,43.428375,43.428375,,39.270728,6.12484,13.967708,
09/30/1998,,14.961862,1.058425,3.048958,,66.302304,109.768881,66.302304,40.16173,38.376739,38.376739,,39.426343,6.678331,13.962659,
12/31/1998,,14.927996,1.113465,3.314726,,65.215044,103.356858,65.215044,39.456048,39.456045,39.456045,,39.49855,7.114487,13.865946,
03/31/1999,,15.147122,1.155484,3.534156,,67.265734,57.126953,67.265734,42.086713,42.086713,42.086713,,37.432166,6.580653,14.150343,
06/30/1999,,15.040819,1.188193,3.814628,,66.450393,62.188216,68.914713,43.085822,43.085822,43.085822,,37.479502,6.40019,14.078178,
09/30/1999,,15.483791,1.191869,3.652687,,66.5514,71.192135,66.5514,41.662021,41.662021,41.662021,,37.398732,6.490163,14.478868,
12/31/1999,,15.191199,1.190853,3.776357,,64.954895,33.811291,64.954895,41.613727,41.613727,41.613727,,35.934425,7.121936,14.109292,
03/31/2000,,15.236484,1.151914,3.422711,,66.703506,57.31223,66.703506,41.545648,41.545648,41.545648,,37.715945,6.674925,14.21946,
06/30/2000,,15.330027,1.142839,3.183134,,66.850262,69.970878,66.850262,41.585635,41.585635,41.585635,,37.792861,6.219327,14.376602,
09/30/2000,,15.602818,1.117182,2.852712,,67.128471,70.692586,67.128471,41.727303,41.727303,41.727303,,37.839635,6.038442,14.660651,
12/31/2000,,15.861082,1.11561,2.810216,,66.963684,74.865032,66.963684,41.54308,41.54308,41.54308,,37.961777,6.629712,14.809538,
03/31/2001,,16.738157,1.152541,2.842064,,70.289566,80.864041,70.289566,43.377973,41.895407,41.895407,,38.286754,5.624748,15.796677,
06/30/2001,,18.082026,1.252519,2.925775,,72.187208,83.613381,72.187208,44.440781,44.440781,44.440781,,38.436764,4.748024,17.223487,
09/30/2001,,19.055249,1.328685,3.101796,,71.200234,80.629417,71.200234,43.65799,43.65799,43.65799,,38.6828,4.82705,18.135442,
12/31/2001,,20.392833,1.422353,3.37137,,71.390342,81.239042,71.390342,43.795782,43.795782,43.795782,,38.653072,4.972475,19.378805,
03/31/2002,,21.230252,1.51762,3.714575,,72.136494,77.86006,72.136494,44.343392,44.343392,44.343392,,38.528491,4.736203,20.224744,
06/30/2002,,20.633812,1.500186,3.563883,,71.305528,62.330295,71.305528,43.843258,43.843258,43.843258,,38.513523,4.960949,19.610179,
09/30/2002,,20.799412,1.515527,3.754769,,71.050939,70.19335,71.050939,44.161088,44.161088,44.161088,,37.845878,4.564774,19.849966,
12/31/2002,,20.587253,1.509195,3.838869,,71.138459,68.514887,71.138459,43.709653,43.709653,43.709653,,38.55693,5.245598,19.507329,
03/31/2003,,20.305005,1.515661,4.049258,,70.763994,58.252971,70.763994,43.649495,43.649495,43.649495,,38.316802,5.017207,19.286261,
06/30/2003,,20.392073,1.525969,3.929282,,71.070257,69.947985,71.070257,43.627022,43.627022,43.627022,,38.614234,4.76194,19.421015,
09/30/2003,,20.420558,1.503205,3.875994,,71.565979,74.716047,71.565979,43.924729,43.924729,43.924729,,38.62345,4.572544,19.486819,
12/31/2003,,20.161261,1.465462,3.593673,,70.427969,65.756629,70.427969,44.220207,44.220207,44.220207,,37.212151,5.229568,19.106914,
03/31/2004,,20.03506,1.463215,3.597093,,70.583644,69.293041,70.583644,44.138008,44.138008,44.138008,,37.467088,5.080007,19.017278,
06/30/2004,,19.870616,1.43932,3.378722,,71.274451,72.558973,71.274451,43.755673,43.755673,43.755673,,38.609597,4.820692,18.912715,
09/30/2004,,19.669035,1.39664,3.222588,,71.406641,70.299145,71.406641,44.083482,44.083482,44.083482,,38.26417,4.705984,18.743413,
12/31/2004,,19.357239,1.351068,2.910623,,70.864284,73.344911,70.864284,43.796227,43.796225,43.796225,,38.197037,5.429526,18.306233,
03/31/2005,,19.21743,1.333631,2.832087,,71.401222,76.536313,71.401222,44.240368,44.240368,44.240368,,38.039761,5.287581,18.201293,
06/30/2005,,18.920683,1.302632,2.72653,,71.095894,69.897141,71.095894,43.339025,43.339025,43.339025,,39.041452,5.116126,17.952677,
09/30/2005,,18.856222,1.290504,2.62432,,72.620266,78.982836,72.620266,43.571932,43.571932,43.571932,,40.000314,4.833612,17.944785,
12/31/2005,,18.640146,1.283922,2.558407,,70.591088,68.944259,70.591088,43.861625,43.861625,43.861625,,37.865209,6.219181,17.480881,
03/31/2006,,18.395113,1.273284,2.546248,,70.034252,61.911484,70.034252,42.510303,42.510303,42.510303,,39.300697,6.311613,17.234085,
06/30/2006,,17.969773,1.265825,2.548755,,68.975918,51.565216,68.975918,41.845015,41.845015,41.845015,,39.333878,6.326432,16.832928,
