Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Research & Development,Depreciation & Amortization,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
03/31/1992,22.124001,,-9.517,,12.607,,-7.176,,,,,5.431,0.024,,0.06,,0.0,-0.084,5.455,-1.909,3.546,0.0,,,3.546,0.0,3.546,0.0,,3.546,3.546,,236.544006,0.015,0.015,,236.544006,0.015,0.015,0.015,
06/30/1992,23.3,,-9.692,,13.608,,-8.228,,,,,5.38,0.282,,0.081,,0.0,-0.363,5.662,-1.982,3.68,0.0,,,3.68,0.0,3.68,0.0,,3.68,3.68,,235.568,0.015625,0.015625,0.015625,235.568,0.015625,0.015625,0.015625,
09/30/1992,24.999998,,-10.5,,14.499998,,-8.6,,,,,5.899998,0.261,,,,0.0,-0.261,6.160998,-2.156,4.004998,0.0,,,4.004998,0.0,4.004998,0.0,,4.004998,4.004998,,236.015991,0.016875,0.016875,,236.015991,0.016875,0.016875,0.016875,
12/31/1992,26.699999,,-11.46,,15.239999,,-9.103,,,,,6.136998,0.3,,,,0.0,-0.3,6.436998,-2.253,4.183998,0.0,,,4.183998,0.0,4.183998,0.0,,4.183998,4.183998,,239.055984,0.0175,0.0175,,239.055984,0.0175,0.0175,0.0175,
03/31/1993,28.383999,,-12.119,,16.264998,,-9.831,,,,,6.433998,0.279,,,,0.0,-0.279,6.712998,-2.35,4.362998,0.0,,,4.362998,0.0,4.362998,0.0,,4.362998,4.362998,,241.567978,0.018125,0.018125,,241.567978,0.018125,0.018125,0.018125,
06/30/1993,30.1,,-12.762,,17.338,,-10.361,,,,,6.977,0.3,,,,0.0,-0.3,7.277,-2.547,4.73,0.0,,,4.73,0.0,4.73,0.0,,4.73,4.73,,244.144,0.019375,0.019375,0.019375,244.144,0.019375,0.019375,0.019375,
09/30/1993,33.094002,,-14.03,,19.064002,,-11.447,,,,,7.617,0.669,,,,0.0,-0.669,8.286,-2.983,5.303,0.0,,,5.303,0.0,5.303,0.0,,5.303,5.303,,249.615997,0.02125,0.02125,,249.615997,0.02125,0.02125,0.02125,
12/31/1993,36.143002,,-14.977,,21.166001,,-12.864,,,,,8.302,0.582,,,,0.0,-0.582,8.884,-3.198,5.686,0.0,,,5.686,0.0,5.686,0.0,,5.686,5.686,,252.927994,0.0225,0.0225,,252.927994,0.0225,0.0225,0.0225,
03/31/1994,40.571999,,-16.885,,23.686998,,-14.213,,,,,9.474,0.398,,,,0.0,-0.398,9.872,-3.554,6.318,0.0,,,6.318,0.0,6.318,0.0,,6.318,6.318,,257.231995,0.024375,0.024375,,257.231995,0.024375,0.024375,0.024375,
06/30/1994,44.123,,-18.358,,25.765,,-15.584,,,,,10.181,0.405,,,,0.0,-0.405,10.586,-3.811,6.775,0.0,,,6.775,0.0,6.775,0.0,,6.775,6.775,,258.239984,0.02625,0.02625,0.02625,258.239984,0.02625,0.02625,0.02625,
09/30/1994,52.004002,,-21.632999,,30.371002,,-18.034,,,,,12.337,0.438,,,,0.0,-0.438,12.775,-4.471,8.304,0.0,,,8.304,0.0,8.304,0.0,,8.304,8.304,,260.35199,0.031875,0.031875,,260.35199,0.031875,0.031875,0.031875,
12/31/1994,56.183998,,-23.316,,32.867998,,-19.681999,,,,,13.186,0.552,,,,0.0,-0.552,13.738,-4.808,8.93,0.0,,,8.93,0.0,8.93,0.0,,8.93,8.93,,264.463989,0.03375,0.03375,,264.463989,0.03375,0.03375,0.03375,
03/31/1995,66.627998,,-27.650999,,38.976999,,-24.087,,,,,14.89,0.686,,,,0.0,-0.686,15.576,-5.452,10.124,0.0,,,10.124,0.0,10.124,0.0,,10.124,10.124,,266.007996,0.0375,0.0375,,266.007996,0.0375,0.0375,0.0375,
06/30/1995,76.003,,-30.998,,45.005,,-28.184,,,,,16.821,0.945,,,,0.0,-0.945,17.766,-6.218,11.548,0.0,,,11.548,0.0,11.548,0.0,,11.548,11.548,,273.208008,0.0425,0.0425,0.0425,273.208008,0.0425,0.0425,0.0425,
09/30/1995,96.443001,,-38.597,,57.846001,,-23.069,,,,,34.777,1.072,,,,0.0,-1.072,35.849,-13.264,22.584999,0.0,,,22.585001,0.0,22.584999,0.0,,22.584999,22.584999,,282.200012,0.08,0.08,,282.200012,0.08,0.08,0.08,
12/31/1995,106.181999,,-36.330002,,69.851997,,-21.962999,,,,,47.889,1.148,,,,0.0,-1.148,49.037,-17.163,31.874001,0.0,,,31.874,0.0,31.874001,0.0,,31.874001,31.874001,,283.308014,0.1125,0.1125,,283.308014,0.1125,0.1125,0.1125,
03/31/1996,109.000999,,-35.355999,,73.645,,-22.204,,,,,51.441002,1.147,,,,0.0,-1.147,52.588002,-18.406,34.181999,0.0,,,34.182002,0.0,34.181999,0.0,,34.181999,34.181999,,284.847992,0.12,0.12,,284.847992,0.12,0.12,0.12,
06/30/1996,110.0,,-35.970001,,74.029999,,-22.247,,,,,51.783001,1.2,,,,0.0,-1.2,52.983001,-18.278999,34.703999,0.0,,,34.704002,0.0,34.703999,0.0,,34.703999,34.703999,,284.476013,0.1225,0.1225,0.1225,284.476013,0.1225,0.1225,0.1225,
09/30/1996,101.0,,-33.027,,67.973,,-21.844,,,,,46.129002,1.434,,,,0.0,-1.434,47.563002,-16.171,31.392,0.0,,,31.392002,0.0,31.392,0.0,,31.392,31.392,,244.300003,0.13,0.13,0.13,281.536011,0.11,0.11,0.11,
12/31/1996,104.685997,,-35.529999,,69.155998,,-20.51,,,,,48.646,1.83,,,,0.0,-1.83,50.476,-17.162001,33.313999,0.0,,,33.313999,0.0,33.313999,0.0,,33.313999,33.313999,,249.100006,0.135,0.135,0.135,289.687988,0.115,0.115,0.115,
03/31/1997,111.004997,,-37.437,,73.567997,,-22.389999,,,,,51.178001,2.462,,,,0.0,-2.462,53.640001,-18.237,35.403,0.0,,,35.403002,0.0,35.403,0.0,,35.403,35.403,,254.947998,0.14,0.14,0.14,297.5,0.12,0.12,0.12,
06/30/1997,117.019,,-39.313,,77.706,,-24.714,,,,,52.992,2.864,-2.864,0.0,,0.0,0.0,55.856,-18.991,36.865,0.0,,,36.865,0.0,36.865,0.0,0.0,36.865,36.865,,510.44,0.0725,0.0725,0.0725,594.608,0.0625,0.0625,0.0625,
09/27/1997,125.0,,-41.5,,83.5,,-26.414,,,,,57.085999,3.466,,0.0,,0.0,-3.466,60.551999,-20.587999,39.964001,0.0,,,39.963999,0.0,39.964001,0.0,,39.964001,39.964001,,257.127991,0.155,0.155,0.155,301.619995,0.13,0.13,0.13,
12/27/1997,135.0,,-44.55,,90.45,,-28.824,,,,,61.626,3.266,,,-3.3,,0.034,64.892,-22.063,42.829,,,,42.829,,42.829,,,42.829,42.829,,257.466,0.165,0.165,0.165,299.498,0.145,0.145,0.145,
03/28/1998,145.039001,,-47.25,,97.789001,,-31.547001,,,,,66.241997,3.682,,0.0,,0.0,-3.682,69.923997,-23.774,46.150002,0.0,,,46.149997,0.0,46.150002,0.0,,46.150002,46.150002,,261.019989,0.175,0.175,0.175,302.446014,0.155,0.155,0.155,
06/27/1998,155.181,,-50.424,,104.757,,-34.674999,,,,,70.082001,4.465,,0.0,,0.0,-4.465,74.547001,-25.346001,49.201,0.0,,,49.201,0.0,49.201,0.0,,49.201,49.201,,263.09201,0.185,0.185,0.185,301.724,0.165,0.165,0.165,
09/26/1998,155.281006,,-50.452999,,104.828007,,-34.537998,,,,,70.290001,4.551,,0.0,4.6,0.0,-9.151,74.841001,-25.445999,49.395,0.0,,,49.395002,0.0,49.395,0.0,,49.395,49.395,,261.161987,0.19,0.19,0.19,297.320007,0.165,0.165,0.165,
12/26/1998,145.011993,,-45.409,,99.602993,,-34.028,,,,,65.574997,4.867,,0.0,4.9,0.0,-9.767,70.441997,-23.950001,46.492001,0.0,,,46.491996,0.0,46.492001,0.0,,46.492001,46.492001,,262.618011,0.18,0.18,0.18,299.944,0.16,0.16,0.16,
03/27/1999,147.188,,-45.538,,101.65,,-34.646,,,,,67.004,5.222,,,-0.0052,,-5.2168,72.226,-24.557,47.669,,,,47.669,,47.669,,,47.669,47.669,,267.524,0.18,0.18,0.18,307.962,0.155,0.155,0.155,
06/26/1999,159.483994,,-48.272999,,111.210995,,-37.312,,,,,73.899002,5.746,,0.0,,0.0,-5.746,79.645002,-27.079,52.566002,0.0,,,52.566001,0.0,52.566002,0.0,,52.566002,52.566002,,270.470001,0.195,0.195,0.195,311.243988,0.17,0.17,0.17,
09/25/1999,180.046,,-54.482,,125.564,,-43.604,,,,,81.96,6.455,-6.5,0.0,-6.5,0.0,0.045,88.415,-30.061,58.354,0.0,,,58.354,0.0,58.354,0.0,0.0,58.354,58.354,,273.586,0.215,0.215,0.215,313.886,0.185,0.185,0.185,
12/25/1999,324.678009,,-119.066002,,205.612007,,-84.708,,,,,120.903999,0.0,,0.0,6.6,0.0,-6.6,120.903999,,86.709,0.0,,,,0.0,86.709,0.0,0.0,86.709,86.709,,314.713989,0.28,0.28,0.28,357.536987,0.24,0.24,0.24,
03/25/2000,363.753998,,-132.537994,,231.216003,,-96.199997,,,,,135.016006,0.0,,0.0,12.5,0.0,-12.5,135.016006,,100.502998,0.0,,,,0.0,100.502998,0.0,0.0,100.502998,100.502998,,318.733002,0.32,0.32,0.32,361.834015,0.28,0.28,0.28,
06/24/2000,389.823,,-141.084,,248.739,0.0,-107.165,41.696,,,65.469,141.574,18.103,-18.103,,,,0.0,159.677,-53.667,106.01,,,,106.01,,106.01,,0.0,106.01,106.01,,321.602,0.33,0.33,0.33,363.358,0.29,0.29,0.29,
09/23/2000,422.309,,-148.415,,273.894,0.0,-108.151,41.562,,,66.589,165.743,13.383,,,-13.383,0.0,0.0,179.126,-60.053,119.073,0.0,,,119.073,0.0,119.073,0.0,0.0,119.073,119.073,,322.946,0.37,0.37,0.37,364.493,0.33,0.33,0.33,
12/30/2000,438.317,,-154.112,,284.205,0.0,-114.946,43.419,,,71.527,169.259,14.912,14.9,29.812,-14.912,,-29.812,184.171,-61.995,122.176,,,,122.176,,122.176,,0.0,122.176,122.176,,324.491,0.38,0.38,0.38,361.563,0.34,0.34,0.34,
03/31/2001,397.84,,-138.39,,259.45,0.0,-108.615,36.484,,,72.131,150.835,15.35,-15.35,15.4,-30.75,0.0,0.0,166.185,-56.329,109.856,0.0,,,109.856,0.0,109.856,0.0,0.0,109.856,109.856,,326.716,0.34,0.34,0.34,360.071,0.31,0.31,0.31,
06/24/2001,318.147003,,-96.231003,,221.916,,-99.138,,,,,122.778,-147.272003,,0.0,,0.0,147.272003,-24.494003,8.328,-16.166,0.0,,,-16.166003,0.0,-16.166,0.0,0.0,-16.166,-16.166,,328.789001,-0.05,-0.05,0.25,328.789001,-0.05,-0.05,0.25,
09/29/2001,239.426,,-71.845,,167.581,,-91.065,,,,,76.516,14.967,,0.0,-15.0,0.0,0.033,91.483,-30.189,61.294,0.0,,,61.294,0.0,61.294,0.0,0.0,61.294,61.294,,330.711,0.19,0.19,0.19,359.499,0.17,0.17,0.17,
12/29/2001,247.108,,-73.961,,173.147,,-91.424,,,,,81.723,11.641,,,-11.6,,-0.041,93.364,-30.81,62.554,,,,62.554,,62.554,,,62.554,62.554,,323.897,0.19,0.19,0.19,355.799,0.18,0.18,0.18,
03/30/2002,258.481,,-76.989,,181.492,,-90.925,,,,,90.567,9.026,,0.0,-9.0,0.0,-0.026,99.593,-32.866,66.727,0.0,,,66.727,0.0,66.727,0.0,0.0,66.727,66.727,,326.228,0.2,0.2,0.2,358.598,0.19,0.19,0.19,
06/29/2002,280.088989,,-89.428001,,190.660988,,-94.114998,,,,,96.545998,5.854,,0.0,,0.0,-5.854,102.399998,-33.792,68.608002,0.0,,,68.607998,0.0,68.608002,0.0,0.0,68.608002,68.608002,,321.27301,0.21,0.21,0.21,349.386993,0.2,0.2,0.2,
09/28/2002,285.881,,-87.123,,198.758,,-93.407,,,,,105.351,3.868,,0.0,-3.9,0.0,0.032,109.219,-36.042,73.177,0.0,,,73.177,0.0,73.177,0.0,0.0,73.177,73.177,,319.498,0.23,0.23,0.23,337.946,0.22,0.22,0.22,
12/28/2002,286.077,,-86.541,,199.536,,-88.441,,,,,111.095,3.945,,0.0,-3.9,0.0,-0.045,115.04,-37.963,77.077,0.0,,,77.077,0.0,77.077,0.0,0.0,77.077,77.077,,321.199,0.24,0.24,0.24,340.322,0.23,0.23,0.23,
03/29/2003,286.231995,,-86.146004,,200.085991,,-87.870003,,,,,112.216003,3.611,,0.0,3.6,0.0,-7.211,115.827003,-38.223,77.603996,0.0,,,77.604003,0.0,77.603996,0.0,0.0,77.603996,77.603996,,322.904999,0.24,0.24,0.24,341.863007,0.23,0.23,0.23,
06/28/2003,295.029,,-88.454,,206.575,0.0,-88.201,20.991,,,67.21,118.374,3.631,-3.631,,,,0.0,122.005,-40.262,81.743,,,,81.743,,81.743,0.0,0.0,81.743,81.743,,324.821,0.25,0.25,0.25,344.882,0.24,0.24,0.24,
09/27/2003,310.169006,,-93.028,,217.141006,,-91.485001,,,,,125.655998,4.751,,0.0,4.8,0.0,-9.551,130.406998,-43.034,87.373001,0.0,,,87.372998,0.0,87.373001,0.0,0.0,87.373001,87.373001,,326.247009,0.27,0.27,0.27,347.333008,0.25,0.25,0.25,
12/27/2003,338.108002,,-103.028999,,235.079003,,-93.403999,,,,,141.675003,5.369,,0.0,-5.4,0.0,0.031,147.044003,-48.525002,98.518997,0.0,,,98.519001,0.0,98.518997,0.0,0.0,98.518997,98.518997,,329.187988,0.3,0.3,0.3,353.888,0.28,0.28,0.28,
03/27/2004,370.02301,,-111.761002,,258.262008,,-100.801003,,,,,157.460999,5.469,,0.0,-5.5,0.0,0.031,162.929999,-53.766998,109.163002,0.0,,,109.163001,0.0,109.163002,0.0,0.0,109.163002,109.163002,,328.247009,0.33,0.33,0.33,354.183014,0.31,0.31,0.31,
06/26/2004,420.963,,-125.54,,295.423,0.0,-114.18,26.422,,,87.758,181.243,4.872,-4.872,,,,0.0,186.115,-61.418,124.697,,,,124.697,,124.697,0.0,0.0,124.697,124.697,,323.24,0.39,0.39,0.39,346.894,0.36,0.36,0.36,
09/25/2004,435.066986,,-120.251999,,314.814987,,-104.158997,,,,,210.656006,5.729,,0.0,,0.0,-5.729,216.385006,-71.839996,144.544998,0.0,,,144.54501,0.0,144.544998,0.0,0.0,144.544998,144.544998,,324.667999,0.45,0.45,0.45,344.875,0.42,0.42,0.42,
12/25/2004,436.061,,-119.437,,316.624,,-106.359,,,,,210.265,6.225,-6.225,0.0,,0.0,0.0,216.49,-71.875,144.615,0.0,,,144.615,0.0,144.615,0.0,0.0,144.615,144.615,,325.66,0.44,0.44,0.44,343.226,0.42,0.42,0.42,
03/26/2005,400.188,,-111.896,,288.292,,-107.854,,,,,180.438,7.492,-7.492,,,0.0,0.0,187.93,-62.393,125.537,0.0,,,125.537,0.0,125.537,0.0,0.0,125.537,125.537,,326.945,0.38,0.38,0.38,342.72,0.37,0.37,0.37,
06/25/2005,400.397,,-112.079,,288.318,,-108.305,,,,,180.013,8.819,,0.0,,0.0,-8.819,188.832,-62.692,126.14,0.0,,,126.14,0.0,126.14,0.0,0.0,126.14,126.14,,327.682,0.38,0.38,0.38,340.552,0.37,0.37,0.37,
09/24/2005,424.095,,-142.031,,282.064,,-166.914,,,,,115.15,11.035,-11.035,0.0,,0.0,0.0,126.185,-41.05,85.135,-1.643,,,86.778,0.0,86.778,0.0,0.0,86.778,86.778,,327.959,0.27,0.26,0.26,346.693,0.25,0.25,0.25,
12/24/2005,445.52,,-152.315,,293.205,,-160.262,36.851,,,123.411,132.943,11.486,-11.486,0.0,,0.0,0.0,144.429,-46.758,97.671,0.0,,,97.671,0.0,97.671,0.0,0.0,97.671,97.671,,323.935,0.3,0.3,0.3,338.739,0.29,0.29,0.29,
03/25/2006,478.17,,-163.813,,314.357,,-167.328,39.891,,,127.437,147.029,11.017,-11.017,0.0,,0.0,0.0,158.046,-50.936,107.11,0.0,,,107.11,0.0,107.11,0.0,0.0,107.11,107.11,,320.686,0.33,0.33,0.33,336.12,0.32,0.32,0.32,
06/24/2006,509.16,,-180.388,,328.772,,-198.395,,,,,130.377,12.817,,0.0,,0.0,-12.817,143.194,-47.052,96.142,0.0,,,96.142,0.0,96.142,0.0,0.0,96.142,96.142,,323.46,0.3,0.3,0.36,338.627,0.28,0.28,0.33,
09/23/2006,502.745,,-203.687,,299.058,,-282.928,,,,,16.13,13.389,-13.389,0.0,,0.0,0.0,29.519,-9.181,20.338,0.0,,,20.338,0.0,20.338,0.0,0.0,20.338,20.338,0.3445,320.068,0.06,0.06,0.06,328.21,0.06,0.06,0.06,
12/23/2006,497.453,,-189.27,,308.183,,-181.337,42.993,,,138.344,126.846,14.767,-14.767,0.0,,0.0,0.0,141.613,-44.045,97.568,0.0,,,97.568,0.0,97.568,0.0,0.0,97.568,97.568,,320.553,0.3,0.3,0.31,329.62,0.3,0.3,0.31,
03/24/2007,476.556,,-190.286,,286.27,,-200.001,40.567,,,159.434,86.269,15.062,-15.062,0.0,,0.0,0.0,101.331,-25.263,76.068,0.0,,,76.068,0.0,76.068,0.0,0.0,76.068,76.068,,320.553,0.24,0.24,0.33,330.365,0.23,0.23,0.31,
06/30/2007,532.37,,-209.454,,322.916,,-199.748,,,,,123.168,18.049,,0.0,,0.0,-18.049,141.217,-48.964,92.253,0.0,,,92.253,0.0,92.253,0.0,0.0,92.253,92.253,,320.434,0.29,0.29,0.34,329.883,0.28,0.28,0.33,
09/29/2007,524.081,,-203.535,,320.546,,-208.657,43.462,,,165.195,111.889,15.004,-17.354,,,,2.35,126.893,-43.267,83.626,0.0,,,83.626,0.0,83.626,0.0,0.0,83.626,83.626,1.5275,320.553,0.26,0.26,0.26,328.873,0.25,0.25,0.25,
12/29/2007,540.025,,-204.32,,335.705,,-195.128,41.636,,,153.492,140.577,21.926,-21.926,,,,0.0,162.503,-55.483,107.02,0.0,,,107.02,0.0,107.02,0.0,0.0,107.02,107.02,,320.553,0.33,0.33,0.361,326.284,0.33,0.33,0.36,
03/29/2008,487.41,,-198.024,,289.386,,-200.183,39.084,,,161.099,89.203,3.47,-11.615,,,,8.145,92.673,-31.641,61.032,0.0,,,61.032,0.0,61.032,0.0,0.0,61.032,61.032,,320.553,0.19,0.19,0.31,322.48,0.19,0.19,0.31,
06/28/2008,501.267,,-198.204,,303.063,,-205.003,41.386,,,163.617,98.06,5.832,-5.832,,,,3.181,100.711,-34.664,66.047,0.0,,,66.047,0.0,66.047,0.0,0.0,66.047,66.047,-1.5275,320.553,0.206041,0.206041,0.201276,325.747,0.202756,0.202756,0.198066,
09/27/2008,501.204,501.204,-209.654,209.654,291.55,0.0,-197.965,40.243,138.915,,18.807,93.585,9.101,,,,,-9.101,102.686,-35.119,67.567,0.0,0.0,0.0,67.567,0.0,67.567,0.0,0.0,67.567,75.00885,7.44185,320.553,0.21,0.21,0.233998,323.815,0.21,0.21,0.232982,
12/27/2008,410.675,410.675,-211.59,211.59,199.085,0.0,-279.925,64.124,144.283,,71.518,-80.84,7.385,,,,,-7.385,-73.455,34.671,-38.784,0.0,0.0,0.0,-38.784,0.0,-38.784,0.0,0.0,-38.784,4.0289,42.8129,312.718,-0.12,-0.12,0.012883,312.718,-0.12,-0.12,0.012883,
03/28/2009,339.665,339.665,-171.96,171.96,167.705,0.0,-184.659,48.76,120.974,,14.925,-16.954,-0.228,,,,,0.228,-17.182,-9.244,-26.426,0.0,0.0,0.0,-26.426,0.0,-26.426,0.0,0.0,-26.426,-10.1046,16.3214,304.415,-0.09,-0.09,-0.033194,304.415,-0.09,-0.09,-0.036384,
06/27/2009,394.471,394.471,-203.934,203.934,190.537,0.0,-168.95,50.643,117.456,,0.851,21.587,0.983,,,,,-0.983,22.57,-14.472,8.098,0.0,0.0,0.0,8.098,0.0,8.098,0.0,0.0,8.098,7.75025,-0.34775,305.347,0.03,0.03,0.025382,308.442,0.03,0.03,0.025382,
09/26/2009,449.246,449.246,-197.619,197.619,251.627,0.0,-161.528,54.99,116.693,,-10.155,90.099,1.901,,,,,-1.901,92.0,-50.048,41.952,0.0,0.0,0.0,41.952,0.0,41.952,0.0,0.0,41.952,35.65415,-6.29785,306.276,0.14,0.14,0.116412,312.162,0.13,0.13,0.109825,
12/26/2009,473.515,473.515,-181.727,181.727,291.788,0.0,-182.659,61.308,118.367,,2.984,109.129,3.63,,,,,-3.63,112.759,-54.124,58.635,0.0,0.0,0.0,58.635,0.0,58.635,0.0,0.0,58.635,59.97595,1.34095,305.324,0.19,0.19,0.196434,310.09,0.19,0.19,0.194324,
03/27/2010,508.88,508.88,-200.177,200.177,308.703,0.0,-356.964,62.943,117.1,,176.921,-48.261,0.644,,,,,-0.644,-47.617,13.714,-33.903,0.0,0.0,0.0,-33.903,0.0,-33.903,0.0,0.0,-33.903,78.14075,112.04375,304.518,-0.11,-0.11,0.256605,304.518,-0.11,-0.11,0.256605,
06/26/2010,565.962,565.962,-225.014,225.014,340.948,0.0,-199.865,67.347,123.542,,8.976,141.083,1.838,,,,,-1.838,142.921,-84.466,58.455,0.0,0.0,0.0,58.455,0.0,58.455,0.0,0.0,58.455,58.0806,-0.3744,302.188,0.19,0.19,0.1922,306.803,0.19,0.19,0.18878,
09/25/2010,626.139,626.139,-239.925,239.925,386.214,0.0,-207.091,72.1,127.779,6.013,1.199,179.123,-3.676,,,,,3.676,175.447,-57.897,117.55,0.0,0.0,0.0,117.55,0.0,117.55,0.0,0.0,117.55,118.3079,0.7579,298.216,0.39,0.39,0.396719,301.688,0.39,0.39,0.392512,
12/25/2010,612.936,612.936,-232.661,232.661,380.275,0.0,-228.276,72.24,130.001,4.447,21.588,151.999,-4.1,,,,,4.1,147.899,-38.309,109.59,0.0,0.0,0.0,109.59,0.0,109.59,0.0,0.0,109.59,119.19115,9.60115,296.55,0.37,0.37,0.401926,303.26,0.36,0.36,0.39166,
03/26/2011,606.775,606.775,-234.125,234.125,372.65,0.0,-208.655,73.617,130.955,4.092,-0.009,163.995,-1.57,,,,,1.57,162.425,-26.149,136.276,0.0,0.0,0.0,136.276,0.0,136.276,0.0,0.0,136.276,136.2864,0.0104,296.511,0.46,0.46,0.459634,304.515,0.45,0.45,0.450034,
06/25/2011,626.491,626.491,-235.666,235.666,390.825,0.0,-212.903,74.537,136.573,4.2,-2.407,177.922,-2.022,,,,,2.022,175.9,-50.307,125.593,0.0,0.0,0.0,125.593,0.0,125.593,0.0,0.0,125.593,125.31805,-0.27495,295.751,0.42,0.42,0.423728,303.944,0.41,0.41,0.409095,
09/24/2011,636.002,636.002,-240.529,240.529,395.473,0.0,-223.093,82.456,140.213,4.321,-3.897,172.38,-4.1,,,,,4.1,168.28,-34.834,133.446,0.0,0.0,0.0,133.446,0.0,133.446,0.0,0.0,133.446,133.7658,0.3198,294.475,0.45,0.45,0.454252,301.076,0.44,0.44,0.441062,
12/31/2011,591.359,591.359,-243.399,243.399,347.96,0.0,-233.45,80.826,142.084,4.338,6.202,114.51,2.374,,,,,-2.374,116.884,-28.754,88.13,0.0,0.0,0.0,88.13,0.0,88.13,0.0,0.0,88.13,92.06055,3.93055,291.824,0.3,0.3,0.315466,299.29,0.29,0.29,0.303133,
