Date,P/E,P/Book,P/Tangible Book,P/Sales,P/Cash Flow,P/Free Cash Flow,Average,High,Low,EV/Sales,EV/EBITDA,EV/EBIT,Price/Share,Enterprise Value,Source: Bloomberg
12/31/1982,,,,,,,,,,,,,9.0,,
03/31/1983,,,,,,,,,,,,,9.375,,
06/30/1983,,,,,,,,,,,,,9.916667,,
09/30/1983,,,,,,,,,,,,,10.083333,,
12/31/1983,,,,,,,,,,,,,10.25,,
03/31/1984,,,,,,,,,,,,,9.791667,,
06/30/1984,,,,,,,,,,,,,10.291667,,
09/30/1984,,,,,,,,,,,,,11.791667,,
12/31/1984,,,,,,,,,,,,,11.583333,,
03/31/1985,,,,,,,,,,,,,11.625,,
06/30/1985,,,,,,,,,,,,,13.0,,
09/30/1985,,,,,,,,,,,,,11.666667,,
12/31/1985,,,,,,,,,,,,,13.958333,,
03/31/1986,,,,,,,,,,,,,17.041667,,
06/30/1986,,,,,,,,,,,,,19.666667,,
09/30/1986,,,,,,,,,,,,,17.833333,,
12/31/1986,,,,,,,,,,,,,17.083333,,
03/31/1987,,,,,,,,,,,,,25.416667,,
06/30/1987,,,,,,,,,,,,,28.25,,
09/30/1987,,,,,,,,,,,,,26.333333,,
12/31/1987,,,,,,,,,,,,,23.166667,,
03/31/1988,,,,,,,,,,,,,25.583333,,
06/30/1988,,,,,,,,,,,,,28.25,,
09/30/1988,,,,,,,,,,,,,22.833333,,
12/31/1988,,,,,,,,,,,,,23.333333,,
03/31/1989,,,,,,,,,,,,,24.333333,,
06/30/1989,,,,,,,,,,,,,25.416667,,
09/30/1989,,,,,,,,,,,,,23.916667,,
12/31/1989,,,,,,,,,,,,,21.666667,,
03/31/1990,,,,,,,1408.726726,1408.726726,1408.726726,,,,22.166667,1416.440801,
06/30/1990,,,,,,,1491.101669,1601.584308,1395.8693,,,,23.583333,1531.811936,
09/29/1990,,,,,,,1403.59715,1550.933184,1217.783951,,,,18.583333,1228.650737,
12/29/1990,,,,,,,1294.801502,1414.311734,1169.959953,1.434801,9.955046,12.163524,20.333333,1336.564516,
03/30/1991,,,,,,,1347.953251,1485.545233,1227.682737,1.514134,11.76179,14.873209,21.25,1384.115669,
06/29/1991,,,,,,,1330.41896,1386.945984,1271.600762,1.440321,12.123172,15.767157,19.833333,1296.233736,
09/28/1991,,,,,,,1376.465279,1448.864043,1283.540038,1.512661,14.026605,19.114734,20.916667,1342.542462,
12/28/1991,,,,,,,1313.206494,1414.877109,1225.404611,1.462697,13.926097,19.25289,20.416667,1289.50083,
03/28/1992,,,,,,,1514.694135,1682.708952,1296.78086,1.781849,17.111168,23.35883,25.166667,1576.674306,
06/27/1992,,,,,,,1429.157855,1616.469192,1217.336793,1.412601,13.704135,18.943703,20.166667,1260.684469,
09/26/1992,,,,,,,1321.223225,1377.201966,1273.663923,1.446721,14.58854,20.352464,21.083333,1305.732657,
01/02/1993,,,,,,,1227.618121,1431.367409,1120.228278,1.455383,17.571184,27.519373,20.916667,1431.80546,
04/03/1993,,,,,,,1487.66152,1564.353535,1404.866783,1.466182,17.920044,28.979826,22.333333,1507.559542,
07/03/1993,,,,,,,1646.530339,1759.03705,1506.420528,1.651444,19.641589,30.831265,26.0,1763.794966,
10/02/1993,,,,,,,1850.178957,1971.328587,1727.200299,1.602373,17.830233,26.926022,25.416667,1784.360471,
12/31/1993,,,,,,,1790.775196,1869.90447,1714.855972,1.564953,15.019567,20.643023,25.25,1771.542885,
04/02/1994,,,,,,,1957.496291,2051.902972,1773.884976,1.599048,14.603678,19.573474,26.666667,1855.076024,
07/02/1994,,,,,,,1739.805752,1896.886132,1641.471021,1.491293,13.346711,17.610738,25.333333,1768.893049,
10/01/1994,,,,,,,1696.305075,1770.053151,1570.799668,1.350453,12.48311,16.515796,23.5,1611.644484,
12/31/1994,,,,,,,1486.752907,1599.844046,1418.765486,1.286356,11.992143,15.600648,22.166667,1536.289448,
04/01/1995,,,,,,,1550.137308,1696.958979,1444.675737,1.384704,14.526012,19.443419,24.333333,1668.050985,
07/01/1995,,,,,,,1654.836203,1873.831478,1552.358486,1.463281,17.174687,23.783594,25.833333,1803.77153,
09/30/1995,,,,,,,1919.767773,2005.300227,1783.229037,1.416329,17.195704,24.577438,25.333333,1789.38499,
12/30/1995,,,,,,13.046469,1979.428058,2127.935988,1788.261787,1.538145,12.65876,15.840248,30.166667,1987.475921,
03/30/1996,,,,,,11.103153,1970.643035,2048.639989,1897.04999,1.51577,12.204698,15.164003,31.166667,2012.005492,
06/29/1996,,,,,,9.724714,2043.667919,2103.458992,1935.384918,1.486402,11.747916,14.466517,31.583333,2058.845712,
