Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
03/31/1993,5.529,2.345,0.452,-0.147,,,-0.147,2.879,,,2.879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1993,0.415,3.02,0.507,1.419,,,1.419,-4.531,,,-4.531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1993,4.076,3.254,0.591,-0.192,,,-0.192,0.423,,,0.423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1993,4.669,3.602,0.62,-0.98,,,-0.98,1.428,,,1.428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/31/1994,0.582,4.092,0.669,0.58,,,0.58,-4.759,,,-4.759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1994,7.123,4.474,0.728,-0.535,,,-0.535,2.456,,,2.456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1994,-0.041,8.878,1.812,-4.351,,,-4.351,-6.38,,,-6.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1994,5.763,19.101,1.238,-14.036,,,-14.036,-0.54,,,-0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.763,,,
03/31/1995,13.597,12.39,1.268,-3.588,,,-3.588,3.527,,,3.527,,,-3.618,,,,-3.618,,,,,,,,,,3.618,,,,,,,,,,,,,,,
06/30/1995,3.906,13.314,1.209,-9.454,,,-9.454,-1.163,,,-1.163,,,-6.918,,,,-6.918,,,,,,,,,,6.918,,,,,,,,,,,,,,,
09/30/1995,4.856,5.307,2.138,1.909,,,1.909,-4.498,,,-4.498,,,-4.377,,,,-4.377,,,,,,,,,,4.377,,,,,,,,,,,,,,,
12/31/1995,15.696,30.325001,1.351,-14.737,,,-14.737,-1.243,,,-1.243,,-7.675,-7.675,,,,-7.675,,,,,,,,,,0.0,,,,,,,,,,,,8.021,,,
03/31/1996,18.82,19.576,1.544,7.805,,,7.805,-10.105,,,-10.105,,,-3.442,,,,-3.442,,,,,,,,,,3.442,,,,,,,,,,,,,,,
