Date,Assets,Net Plant in Service,Gross Utility Plant in Service,Accum Depreciation for Plant Asset,Plant Construction in Progress,Net Nuclear Fuel,Total Utility Plant,Cash & Near Cash Items,Marketable Securities,Restricted Bond Proceeds,Net Accounts Receivable,Supplies And Fuel,Prepaid Expenses,Other Current Assets,Total Current Assets,Decommissioning Funds,Long-Term Investments,Investments in Associated Co.,Other Property & Equipment,Deferred Charges & Others,Total Long Term Assets,Total Assets,Liabilities & Shareholders' Equity,ST Portion of LT Debts,Short Term Debt,Accounts Payable,Other Accounts Payable and Accruals,Other Current Liabilities,Total Current Liabilities,Accum Deferred Income Taxes,Accumulated Deferred ITC,Long-Term Borrowings,Other Liabilities,Total Long-Term Liabilities,Common Stock,Additional Paid in Capital,Retained Earnings & Other Equity,Total Preferred Equity,Minority Interest,Total Equity,Total Capitalization & Liabilities,Source: Bloomberg
03/31/1990,,7418.396973,11623.787109,-4205.390137,377.459015,,7795.855957,85.350998,71.916,0.0,676.624023,326.542999,,0.0,1160.43396,220.210999,1880.708008,,378.291992,1007.195007,3486.406006,12442.696289,,0.0,33.644001,338.356995,0.0,191.298004,563.299011,1528.251953,424.324005,3467.104004,2422.164062,7841.844238,1.35,,3466.903076,569.299988,0.0,4037.553064,12442.696289,
06/30/1990,,7498.73584,11817.65332,-4318.916992,361.575012,,7860.311035,45.778,156.959,0.0,731.325012,303.112,,0.0,1237.17395,230.438004,1839.311035,,391.256012,990.247009,3451.25206,12548.737305,,0.0,91.049004,248.479996,0.0,187.932007,527.460999,1570.782959,418.894012,3462.608887,2540.727051,7993.012695,1.357,,3505.906006,521.0,0.0,4028.263006,12548.737305,
09/30/1990,,7563.371094,11999.539062,-4436.167969,452.707001,,8016.078125,112.932999,141.692001,0.0,727.130005,365.346008,,0.0,1347.100952,318.587006,1859.159058,,303.127014,631.22699,3112.100067,12475.279297,,0.0,200.192001,307.269012,0.0,190.994995,698.455994,1527.447998,412.813995,3562.466064,2877.864014,8380.592041,1.363,,2873.86792,521.0,0.0,3396.23092,12475.279297,
12/31/1990,,7420.098145,11696.047852,-4275.950195,476.278992,282.34201,8178.719238,214.164001,,0.0,427.381012,438.957001,,306.052002,1386.553955,180.371994,224.960007,,243.184998,588.218018,1236.735016,10802.007812,,10.772,48.813999,357.903992,193.235001,316.872986,927.598022,1538.64502,406.251007,3927.549072,319.803986,6192.249023,1.61,2566.843994,592.70697,521.0,0.0,3682.161072,10802.007812,
03/31/1991,,7681.400879,12275.275391,-4593.874023,627.776978,,8309.177734,149.511993,0.0,0.0,451.742004,388.01001,,0.0,989.263977,258.415985,323.897003,,248.554001,499.114014,1329.981003,10628.422852,,0.0,43.5,275.319,209.393997,193.005997,721.218994,1548.697998,399.980988,3863.998047,564.122009,6376.799072,1.617,,3023.587891,505.200012,0.0,3530.404903,10628.422852,
06/30/1991,,7779.879883,12298.168945,-4518.289062,636.883972,,8416.763672,164.563995,0.0,0.0,510.506012,395.864014,,0.0,1070.93396,268.195007,330.286987,,246.160004,471.546997,1316.188995,10803.886719,,0.0,4.5,292.700989,233.240005,190.593002,721.033997,1559.44104,386.584991,3756.370117,851.786987,6554.183105,1.622,,3021.8479,505.200012,0.0,3528.669913,10803.886719,
09/30/1991,,8170.983887,12777.266602,-4606.283203,463.154999,,8634.138672,232.964005,0.0,0.0,587.552002,384.529999,,0.0,1205.046021,284.217987,332.628998,,250.248001,424.595001,1291.689987,11130.875,,0.0,0.0,308.858002,282.479004,193.445999,784.78302,1611.046021,373.40799,3793.716064,897.666992,6675.837158,1.637,,3163.417969,505.200012,0.0,3670.254981,11130.875,
12/31/1991,,7948.673828,12639.077148,-4690.402832,597.401001,279.73999,8825.81543,170.210999,0.0,0.0,450.179993,374.630005,,148.919998,1143.94104,218.065994,234.052002,,255.035004,604.875977,1312.028976,11281.785156,,136.604996,0.0,389.562012,208.716003,372.075012,1106.958008,1507.230957,368.337006,3947.795898,501.216003,6324.579834,1.708,2886.113037,466.026001,496.399994,0.0,3850.24704,11281.785156,
03/31/1992,,7999.006836,12767.552734,-4768.545898,711.978027,255.029007,8966.013672,192.074997,0.0,0.0,530.622986,370.996002,,35.237999,1128.932007,,729.005005,,214.272995,390.572998,1333.850998,11428.796875,,196.679001,6.995,285.48999,247.296005,361.386993,1097.847046,1546.587036,363.188995,3665.725098,803.091003,6378.592041,1.726,,3388.931885,561.700012,0.0,3952.357897,11428.796875,
06/30/1992,,8103.736816,12991.654297,-4887.916992,782.877991,265.828003,9152.443359,104.220001,0.0,0.0,542.30603,371.890991,,40.431999,1058.848999,,760.203003,,199.998993,438.733002,1398.934998,11610.226562,,136.483002,14.99,359.014008,305.251007,368.89801,1184.635986,1535.031982,358.040009,3737.480957,785.52002,6416.072998,1.745,,3456.368896,551.403992,0.0,4009.517888,11610.226562,
