Date,Revenue,Cost of Revenue,Gross Profit,Operating Expenses,Operating Income or Losses,Interest Expense,Foreign Exchange Losses (Gains),Net Non-Operating Losses (Gains),Pretax Income,Income Tax Expense (Benefit),Income Before XO Items,Extraordinary Loss Net of Tax,Minority/Non Controlling Interests (Credits),Net Income/Net Profit (Losses),Total Cash Preferred Dividends,Other Adjustments,Net Inc Avail to Common Shareholders,Abnormal Losses (Gains),Tax Effect on Abnormal Items,Normalized Income,Basic EPS Before Abnormal Items,Basic EPS Before XO Items,Basic Earnings per Share,Basic Weighted Avg Shares,Diluted EPS Before Abnormal Items,Diluted EPS Before XO Items,Diluted EPS,Diluted Weighted Avg Shares,Source: Bloomberg
12/31/1989,424.395966,,,,,,,,,,,,,2.519,,,2.519,,,,,-0.03,-0.03,43.634997,-0.03,-0.03,-0.03,43.634997,
03/31/1990,423.761993,-407.89801,15.863983,-7.271,8.593,-16.396999,0.0,1.093,-6.710999,-0.236,-6.947,0.0,0.0,-6.947,-3.68,,-10.627,,,-10.626999,,-0.22,-0.22,48.099003,-0.22,-0.22,-0.22,48.099003,
06/30/1990,540.879028,-451.40799,89.471039,-19.781,69.690002,-16.718,0.0,1.588,54.560002,-6.396,48.164001,0.0,0.0,48.164001,-3.617,,44.547001,,,44.547002,,0.873333,0.873333,51.063,0.873333,0.873333,0.873333,51.063,
09/30/1990,557.460999,-451.985992,105.475006,-15.726,89.749001,-15.679,0.0,2.872,76.942001,-8.513,68.429001,0.0,0.0,68.429001,-0.07,,68.359001,,,68.359001,,1.016667,1.016667,67.211998,1.016667,1.016667,1.016667,67.211998,
12/31/1990,635.825989,-588.426025,47.399964,-10.287,37.112999,-23.336,0.0,3.598,17.374999,-3.811,13.564,0.0,0.0,13.564,0.0,,13.564,,,13.563999,0.15,0.15,0.15,91.266003,0.15,0.15,0.15,91.266003,
03/31/1991,406.537994,-365.540009,40.997986,-8.878,32.119999,-12.281,0.0,2.28,22.118999,-2.679,19.440001,0.0,0.0,19.440001,0.0,,19.440001,,,19.439999,,0.216667,0.216667,89.709,0.216667,0.216667,0.216667,89.709,
06/30/1991,418.141998,-377.963989,40.178009,-6.687,33.491001,-12.39,0.0,1.744,22.845001,-2.483,20.362,0.0,0.0,20.362,0.0,,20.362,,,20.362001,,0.226667,0.226667,89.990999,0.226667,0.226667,0.226667,89.990999,
09/30/1991,404.812012,-394.147003,10.665009,-6.097,4.568,-10.207,0.0,1.463,-4.176,6.266,2.09,0.0,0.0,2.09,-1.258,,0.832,,,0.832,,0.01,0.01,89.844,0.01,0.01,0.01,89.844,
01/01/1992,379.173035,-349.786011,29.387024,-8.552,20.834999,,0.0,12.842001,33.677,-3.467,26.209997,7.262,0.0,33.472,-2.513,,30.959,,,27.697,0.263333,0.263333,0.343333,89.662503,0.263333,0.263333,0.343333,89.662503,
03/31/1992,332.014008,-321.546997,10.46701,-7.037,3.43,-6.526,0.0,1.098,-1.998,0.718,-1.28,14.583,0.0,13.303,-2.516,,10.787,,,-3.796,,-0.043333,0.12,89.660997,-0.043333,-0.043333,0.12,89.660997,
