Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Research & Development,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
09/30/1992,404.018005,,-321.394012,,82.623993,,-76.632004,,,,5.992,-10.586,,7.566,,3.02,-4.594,0.654,-3.94,0.0,,,-3.94,0.0,-3.94,0.0,,-3.94,-3.94,,60.59,-0.065,-0.065,,60.59,-0.065,-0.065,-0.065,
01/01/1993,398.174988,,-316.274994,,81.899994,,-69.737,,,,12.163,-9.331,,7.496,,1.835,2.832,-2.72,0.112,0.0,,,0.112,0.0,0.112,0.0,,0.112,0.112,,60.89782,0.005,0.005,,60.89782,0.005,0.005,0.005,
03/31/1993,422.47699,,-335.165009,,87.311981,,-69.731003,,,,17.580999,-11.353,,8.085,,3.268,6.227999,-3.046,3.182,254.263016,,,-251.081016,0.0,-251.080994,0.0,,-251.080994,-251.080994,,61.125999,-4.11,0.05,,61.125999,-4.11,0.05,0.05,
06/30/1993,441.240997,,-341.890991,,99.350006,,-70.685997,,,,28.664,-10.396,,7.624,,2.772,18.267999,-8.712,9.556,0.0,,,9.556,0.0,9.556,0.0,,9.556,9.556,,61.312,0.155,0.155,,61.312,0.155,0.155,0.155,
09/30/1993,405.537994,,-329.980988,,75.557007,,-67.584,,,,7.973,-10.603,,7.501,,3.102,-2.63,2.184,-0.446,0.0,,,-0.446,0.0,-0.446,0.0,,-0.446,-0.446,,61.251999,-0.005,-0.005,,61.251999,-0.005,-0.005,-0.005,
12/31/1993,439.505005,,-359.127014,,80.377991,,-66.139999,,,,14.238,-57.022998,,6.409,,50.613998,-42.784998,12.824,-29.961,0.0,,,-29.960998,0.0,-29.961,0.0,,-29.961,-29.961,,61.580002,-0.485,-0.485,-0.485,61.580002,-0.485,-0.485,-0.485,
03/31/1994,466.481995,,-375.040009,,91.441986,,-70.329002,,,,21.113001,-7.476,,7.383,,0.093,13.637001,-5.891,7.746,0.0,,,7.746001,0.0,7.746,0.0,,7.746,7.746,,61.720299,0.125,0.125,,61.720299,0.125,0.125,0.125,
06/30/1994,494.04599,,-381.158997,,112.886993,,-70.832001,,,,42.055,-6.761,,6.78,,-0.019,35.294,-14.66,20.634001,0.0,,,20.634,0.0,20.634001,0.0,,20.634001,20.634001,,61.844002,0.335,0.335,,61.844002,0.335,0.335,0.335,
09/30/1994,466.343994,,-365.727997,,100.615997,,-70.744003,,,,29.872,-7.684,,5.13,,2.554,22.188,-7.896,14.292,0.0,,,14.292,0.0,14.292,0.0,,14.292,14.292,,61.973999,0.23,0.23,,61.973999,0.23,0.23,0.23,
12/31/1994,503.479004,,-387.420013,,116.058991,,-70.524002,,,,45.535,-5.331,,5.579,,-0.248,40.204,-14.412,25.792,0.0,,,25.792,0.0,25.792,0.0,,25.792,25.792,,62.078,0.415,0.415,0.415,62.078,0.415,0.415,0.415,
03/31/1995,568.898987,,-430.072998,,138.825989,,-73.639,,,,65.186996,-9.271,,5.436,,3.835,55.915997,-21.639999,34.276001,0.0,,,34.275997,0.0,34.276001,0.0,,34.276001,34.276001,,62.153999,0.55,0.55,0.55,62.153999,0.55,0.55,0.55,
06/30/1995,585.796997,,-452.654999,,133.141998,,-74.782997,,,,58.359001,-8.258,,4.945,,3.313,50.101001,-18.858,31.243,0.0,,,31.243001,0.0,31.243,0.0,,31.243,31.243,,62.310001,0.5,0.5,0.5,62.310001,0.5,0.5,0.5,
09/30/1995,519.463013,,-403.911987,,115.551025,,-77.552002,,,,37.999001,-7.208,,4.781,,2.427,30.791,-11.763,19.028,0.0,,,19.028001,0.0,19.028,0.0,,19.028,19.028,,62.490002,0.305,0.305,0.305,62.490002,0.305,0.305,0.305,
12/31/1995,556.344971,,-431.059998,,125.284973,,-76.613998,,,,48.671001,-5.305,,4.651,,0.654,43.366001,-15.563,27.802999,0.0,,,27.803001,0.0,27.802999,0.0,,27.802999,27.802999,,62.608002,0.445,0.445,0.445,62.608002,0.445,0.445,0.445,
03/31/1996,595.953979,,-456.739014,,139.214966,,-78.917,,,,60.298,-6.455,,3.675,,2.78,53.843,-20.245001,33.598,0.0,,,33.598,0.0,33.598,0.0,,33.598,33.598,,62.217999,0.54,0.54,0.54,62.782001,0.53,0.53,0.53,
06/30/1996,601.552979,,-459.164001,,142.388977,,-78.217003,,,,64.171997,-6.34,,4.059,,2.281,57.831997,-23.308001,34.523998,0.0,,,34.523997,0.0,34.523998,0.0,,34.523998,34.523998,,62.77,0.55,0.55,0.55,62.962002,0.54,0.54,0.54,
09/30/1996,581.416992,,-443.766998,,137.649994,,-77.325996,,,,60.324001,-8.217,,4.672,,3.545,52.107001,-20.322001,31.785,0.0,,,31.785001,0.0,31.785,0.0,,31.785,31.785,,62.324001,0.51,0.51,0.51,62.848,0.5,0.5,0.5,
12/31/1996,615.833008,,-461.315002,,154.518006,,-82.055,,,,72.462997,-9.628,,5.493,,4.135,62.834997,-22.447001,39.029999,0.0,,,40.387996,0.0,39.029999,0.0,,39.029999,39.029999,,62.548,0.62,0.62,0.62,62.548,0.62,0.62,0.62,
03/31/1997,640.583984,,-487.372009,,153.211975,,-77.753998,,,,75.458,-8.466,,5.465,,3.001,66.992,-25.926001,41.066002,0.0,,,41.066,0.0,41.066002,0.0,,41.066002,41.066002,,62.450001,0.66,0.66,0.66,63.383999,0.64,0.64,0.64,
06/30/1997,676.002991,,-508.484009,,167.518982,,-84.220001,,,,83.299004,-9.298,,5.588,,3.71,74.001004,-29.061001,44.939999,0.0,,,44.940003,0.0,44.939999,0.0,,44.939999,44.939999,,62.751999,0.72,0.72,0.72,64.198997,0.7,0.7,0.7,
09/30/1997,629.900024,,-487.182007,,142.718018,,-81.183998,,,,61.534,-7.584,,5.242,,2.342,53.95,-16.16,37.790001,0.0,,,37.79,0.0,37.790001,0.0,,37.790001,37.790001,,62.978001,0.6,0.6,0.6,64.583,0.59,0.59,0.59,
12/31/1997,671.075012,,-514.36499,,156.710022,,-87.671997,,,,69.038002,2.611,,5.137,,-7.748,71.649002,-24.025999,47.623001,0.0,,,47.623003,0.0,47.623001,0.0,,47.623001,47.623001,,62.661999,0.76,0.76,0.76,62.983002,0.74,0.74,0.74,
03/31/1998,707.380981,,-533.015015,,174.365967,,-88.140999,,,,86.224998,-6.717,,5.863,,0.854,79.507999,-30.372,49.136002,0.0,,,49.135999,0.0,49.136002,0.0,,49.136002,49.136002,,62.481998,0.79,0.79,0.79,63.332001,0.78,0.78,0.78,
06/30/1998,701.747009,,-537.005005,,164.742004,,-89.900002,,,,74.842003,-13.38,,6.607,,6.773,61.462003,-22.773001,38.688999,0.0,,,38.689003,0.0,38.688999,0.0,,38.688999,38.688999,,62.214001,0.62,0.62,0.62,63.18,0.61,0.61,0.61,
09/30/1998,616.848022,,-496.875,,119.973022,,-85.304001,,,,34.668999,-9.412,,6.639,,2.773,25.256999,-11.684,13.573,0.0,,,13.572999,0.0,13.573,0.0,,13.573,13.573,,62.303001,0.22,0.22,0.24,62.536999,0.22,0.22,0.24,
12/31/1998,653.86499,,-531.291016,,122.573975,,-93.327003,,,,29.247,-10.124,,7.393,,2.731,19.123,-5.984,13.139,0.0,,,13.138999,0.0,13.139,0.0,,13.139,13.139,,61.938,0.21,0.21,0.47,62.151001,0.21,0.21,0.47,
03/31/1999,625.37,,-498.811,,126.559,,-89.33,,,,37.229,-9.644,6.656,6.656,,2.988,27.585,-11.006,16.579,0.0,,,16.579,0.0,16.579,0.0,,16.579,16.579,,61.86,0.27,0.27,0.27,62.018,0.27,0.27,0.27,
06/30/1999,636.099,,-516.498,,119.601,,-87.781,,,,31.82,-8.896,6.148,6.869,-0.721,2.748,22.924,-10.66,12.264,0.0,,,12.264,0.0,12.264,0.0,,12.264,12.264,,61.907,0.2,0.2,0.2,62.225,0.2,0.2,0.2,
09/30/1999,601.703,,-485.362,,116.341,,-89.16,,,,27.181,-8.555,6.249,6.853,-0.604,2.306,18.626,-6.184,12.442,0.0,,,12.442,0.0,12.442,0.0,,12.442,12.442,,61.929,0.2,0.2,0.2,62.123,0.2,0.2,0.2,
12/31/1999,631.862,,-501.695,,130.167,,-93.639,,,,36.528,-6.672,5.503,6.847,-1.344,1.169,29.856,-8.517,21.339,0.0,,,21.339,0.0,21.339,0.0,,21.339,21.339,,61.572,0.35,0.35,0.35,61.823,0.35,0.35,0.35,
03/31/2000,685.791,,-540.826,,144.965,,-94.145,,,,50.82,-24.087,6.673,7.222,-0.549,17.414,26.733,-10.693,16.04,0.0,,,16.04,0.0,16.04,0.0,0.0,16.04,16.04,,61.1,0.26,0.26,0.43,61.237,0.26,0.26,0.43,
06/30/2000,693.263,,-550.786987,,142.476013,,-91.114998,,,,51.361,-13.818,,7.471,,6.347,37.543,-16.302999,21.24,0.0,,,21.24,0.0,21.24,0.0,0.0,21.24,21.24,,60.838001,0.35,0.35,0.41,61.104,0.35,0.35,0.4,
09/30/2000,632.242981,,-522.697998,,109.544983,,-88.919998,,,,20.625,-11.187,8.081,8.081,,3.106,9.438,-1.753,7.685,0.0,,,7.685,0.0,7.685,0.0,0.0,7.685,7.685,,60.283001,0.13,0.13,0.2,60.423,0.13,0.13,0.2,
12/31/2000,631.711,,-527.824,,103.887,,-93.319,,,,10.568,-13.685,9.148,9.148,,4.537,-3.117,4.04,0.923,0.0,,,0.923,0.0,0.923,0.0,0.0,0.923,0.923,10.5,59.98,0.02,0.02,0.19,60.104,0.02,0.02,0.19,
03/31/2001,661.516,,-543.502,,118.014,,-96.538,,,,21.476,-17.522,8.405,8.894,-0.489,9.117,3.954,-1.732,2.222,0.0,,,2.222,0.0,2.222,0.0,0.0,2.222,2.222,,59.981,0.04,0.04,0.18,60.123,0.04,0.04,0.18,
06/30/2001,634.388977,,-523.30603,,111.082947,,-93.289001,,,,17.794001,-26.423001,,8.487,-0.608,18.544001,-8.629001,-5.945,-14.574,0.0,,,-14.574001,0.0,-14.574,0.0,0.0,-14.574,-14.574,,60.014999,-0.24,-0.24,0.05,60.277,-0.24,-0.24,0.05,
09/30/2001,577.698,,-486.747,,90.951,,-86.828,,,,4.123,-34.974,7.859,8.432,-0.573,27.115,-30.851,0.319,-30.532,0.0,,,-30.532,0.0,-30.532,0.0,0.0,-30.532,-30.532,,59.958,-0.51,-0.51,-0.03,60.087,-0.51,-0.51,-0.03,
12/31/2001,573.575,,-492.903,,80.672,,-87.028,,,,-6.356,14.999,7.149,7.588,-0.439,-22.148,8.643,-7.425,1.218,0.0,,,1.218,0.0,1.218,0.0,0.0,1.218,1.218,-12.588,59.841,0.02,0.02,-0.19,59.955,0.02,0.02,-0.19,
03/31/2002,615.757,,-497.115,,118.642,,-85.992,,,,32.65,-18.18,7.655,8.035,-0.38,10.525,14.47,-5.282,9.188,12.702,,,-3.514,,-3.514,,,-3.514,-3.514,,59.91468,-0.06,0.15,0.15,60.395183,-0.06,0.15,0.15,
06/30/2002,660.829,,-536.528,,124.301,,-93.005,,,,31.296,-23.405,7.572,7.889,-0.317,15.833,7.891,-3.931,3.96,0.0,,,3.96,0.0,3.96,0.0,0.0,3.96,3.96,,60.239,0.07,0.07,0.28,61.038,0.07,0.07,0.28,
09/30/2002,628.591,,-517.329,,111.262,,-87.382,,,,23.88,-18.896,7.778,8.072,-0.294,11.118,4.984,-3.147,1.837,0.0,,,1.837,0.0,1.837,0.0,0.0,1.837,1.837,,61.091924,-0.18,-0.18,-0.18,61.430256,-0.18,-0.18,-0.18,
12/31/2002,644.898,,-529.526,,115.372,,-92.487,,,,22.885,35.288,6.859,7.544,-0.685,-42.147,58.173,-21.707,36.466,0.0,,,36.466,0.0,36.466,0.0,0.0,36.466,36.466,-24.419,63.347,0.58,0.58,0.19,63.758,0.57,0.57,0.19,
03/31/2003,838.007019,,-700.244995,,137.762024,,-112.766998,,,,24.995001,-6.097,,10.161,-0.21,-3.854,18.898001,-7.559,11.339,0.0,,,11.339001,0.0,11.339,0.0,0.0,11.339,11.339,,74.444,0.15,0.15,0.19,74.612999,0.15,0.15,0.19,
06/30/2003,990.253,,-832.184,,158.069,,-135.197,,,,22.872,-16.337,12.906,13.114,-0.208,3.431,6.535,-2.614,3.921,0.0,,,3.921,0.0,3.921,0.0,0.0,3.921,3.921,,85.521,0.05,0.05,0.18,85.761,0.05,0.05,0.18,
09/30/2003,938.012,,-790.402,,147.61,,-128.454,,,,19.156,-21.281,11.939,12.369,-0.43,9.342,-2.125,0.85,-1.275,0.0,,,-1.275,0.0,-1.275,0.0,0.0,-1.275,-1.275,,85.568,-0.01,-0.01,0.04,85.687,-0.01,-0.01,0.04,
12/31/2003,1021.825,,-826.148,,195.677,,-145.299,,,,50.378,-12.884,12.482,12.757,-0.275,0.402,37.494,-14.998,22.496,0.0,,,22.496,0.0,22.496,0.0,0.0,22.496,22.496,0.801,88.192,0.26,0.26,0.27,88.52,0.25,0.25,0.26,
03/31/2004,1098.785034,,-896.262024,,202.52301,,-142.703003,,,,59.82,-13.9,,11.391,-0.246,2.755,45.92,-17.450001,28.469999,0.0,,,28.469999,0.0,28.469999,0.0,0.0,28.469999,28.469999,,89.264999,0.32,0.32,0.31,90.137001,0.32,0.32,0.31,
06/30/2004,1130.286987,,-924.700012,,205.586975,,-147.391006,,,,58.195999,-17.324,,11.919,-0.212,5.617,40.871999,-15.531,25.341,0.0,,,25.340999,0.0,25.341,0.0,0.0,25.341,25.341,,89.697998,0.28,0.28,0.33,90.552002,0.28,0.28,0.33,
09/30/2004,1096.724,,-912.679,,184.045,,-135.006,,,,49.039,-20.873,,12.631,-0.308,8.55,28.166,-10.703,17.463,0.0,,,17.463,0.0,17.463,0.0,0.0,17.463,17.463,,90.167,0.19,0.19,0.27,91.059,0.19,0.19,0.27,
12/31/2004,1187.881,,-941.445,,246.436,,-162.823,,,,83.607,1.214,,14.893,-0.631,-15.476,84.821,-20.439,64.382,0.0,,,64.382,0.0,64.382,0.0,0.0,64.382,64.382,,90.397,0.71,0.71,0.44,91.315,0.71,0.71,0.44,
03/31/2005,1304.54,,-1032.69,,271.85,,-164.039,,,,107.811,-16.862,12.102,12.675,-0.573,4.76,90.949,-32.714,58.235,0.0,,,58.235,0.0,58.235,0.0,0.0,58.235,58.235,,90.804936,0.64,0.64,0.65,91.871363,0.63,0.63,0.64,
06/30/2005,1324.678,,-1047.866,,276.812,,-161.742,,,,115.07,-13.456,13.087,13.86,-0.773,0.369,101.614,-34.28,67.334,0.0,,,67.334,0.0,67.334,0.0,0.0,67.334,67.334,,91.189208,0.74,0.74,0.78,91.817375,0.73,0.73,0.77,
09/30/2005,1258.133,,-1005.722,,252.411,,-163.021,,,,89.39,-40.692,11.968,12.842,-0.874,28.724,48.698,-8.867,39.831,0.0,,,39.831,0.0,39.831,0.0,0.0,39.831,39.831,,91.688231,0.43,0.43,0.58,92.821344,0.43,0.43,0.58,
12/31/2005,1189.630981,,-950.307983,,239.322998,,-169.031998,,,,70.291,64.503003,,10.991,-1.217,-74.277003,134.794003,-48.68,86.113998,-8.767,,,94.881003,0.0,94.880997,0.0,0.0,94.880997,94.880997,,92.426651,1.03,0.93,0.45,93.616089,1.01,0.92,0.45,
03/31/2006,1254.308,,-984.495,,269.813,,-170.752,,,,99.061,-17.801,11.602,13.065,-1.463,6.199,81.26,-24.166,57.094,-8.846,,,65.94,,65.94,,0.0,65.94,65.94,,92.942082,0.71,0.61,0.62,94.010483,0.7,0.61,0.62,
06/30/2006,1302.17395,,-1008.325012,,293.848938,,-172.509003,,,,121.339996,-31.318001,11.697,12.718,-1.021,19.621,90.021996,-25.134001,64.888,-9.803,,,74.690995,0.0,74.691002,0.0,0.0,74.691002,74.691002,,93.261154,0.8,0.7,0.81,94.313667,0.79,0.69,0.8,
09/30/2006,1185.962036,,-953.565002,,232.397034,,-160.679001,,,,71.718002,-15.281,10.85,11.704,-0.854,4.431,56.437002,-17.749001,38.688,-7.859,,,46.547002,0.0,46.547001,0.0,0.0,46.547001,46.547001,,93.500488,0.5,0.41,0.49,94.376938,0.49,0.41,0.49,
12/31/2006,1230.921021,,-1021.885986,,209.035034,,-173.401993,,,,35.632999,-9.118,,10.633,-1.267,-0.248,26.514999,-10.746,15.769,-19.58,,,35.348999,0.0,35.348999,0.0,0.0,35.348999,35.348999,,93.605049,0.38,0.17,0.23,94.483627,0.37,0.17,0.23,
03/31/2007,1284.513,,-1027.02,,257.493,,-164.303,,,,93.19,-25.204,7.689,9.644,-1.955,17.515,67.986,6.268,74.254,-0.94,,,75.194,0.0,75.194,0.0,0.0,75.194,75.194,,93.963797,0.8,0.79,0.75,94.81193,0.79,0.78,0.74,
06/30/2007,1349.230957,,-1061.251953,,287.979004,,-179.628998,,,,108.349998,-18.633,8.88,10.08,-1.2,9.753,89.716998,-34.116001,55.601002,0.275,,,55.325997,0.0,55.326,0.0,0.0,55.326,55.326,,94.514076,0.59,0.59,0.7,95.566116,0.58,0.58,0.69,
09/30/2007,1261.239014,,-1010.830017,,250.408997,,-170.841003,,,,79.568001,-23.259,8.317,10.697,-2.38,14.942,56.309001,-15.066,41.243,0.0,,,41.243001,0.0,41.243,0.0,0.0,41.243,41.243,,95.029366,0.43,0.43,0.51,96.095863,0.43,0.43,0.51,
12/31/2007,1341.036987,,-1081.609985,,259.427002,,-180.509995,,,,78.917,-10.672,9.244,10.753,-1.509,1.428,68.245,-19.954,48.291,0.0,,,48.290999,0.0,48.291,0.0,0.0,48.291,48.291,,95.115402,0.51,0.51,0.52,96.041412,0.5,0.5,0.51,
03/31/2008,1434.67,,-1123.133,,311.537,,-177.946,,,,133.591,2.114,9.6,10.998,-1.398,-11.714,135.705,-51.24,84.465,0.0,,,84.465,0.0,84.465,0.0,0.0,84.465,84.465,,95.254264,0.89,0.89,0.83,95.982217,0.88,0.88,0.82,
06/30/2008,1535.549,,-1191.805,,343.744,,-196.603,196.603,,0.0,147.141,-13.614,10.128,11.643,-1.515,3.486,133.527,-44.584,88.943,0.0,,,88.943,0.0,88.943,0.0,0.0,88.943,88.943,1.203462,95.604374,0.93,0.93,0.94,96.50796,0.92,0.92,0.93,
09/30/2008,1336.352,,-954.812,,381.54,,-176.491,176.491,,0.0,205.049,-11.957,9.575,11.003,-1.428,2.382,193.092,-68.121,124.971,-6.539,,,131.51,-1.097,130.413,0.0,0.0,130.413,130.413,1.508157,95.878978,1.35,1.28,1.3,96.10313,1.35,1.28,1.3,
12/31/2008,1097.952,,-920.13,,177.822,,-139.729,139.729,,0.0,38.093,-34.266,9.528,,,24.738,3.827,-1.984,1.843,37.372,,,-35.529,-0.622,-36.151,0.0,0.0,-36.151,-36.151,,95.902494,-0.37,0.01,0.12,95.909934,-0.37,0.01,0.12,
03/31/2009,866.616,866.616,-712.002,712.002,154.614,0.0,-137.166,115.327,8.084,13.755,17.448,-0.09,8.063,8.429,-0.366,-7.973,17.358,-18.793,-1.435,3.643,3.643,0.0,-5.078,5.948,0.87,0.0,0.0,0.87,13.445711,8.932711,96.02886,0.01,0.05,0.140017,96.02886,0.01,0.05,0.140017,
06/30/2009,736.8,736.8,-611.4,611.4,125.4,0.0,-178.7,128.0,,50.7,-53.3,-8.1,8.0,8.5,-0.5,0.1,-61.4,23.0,-38.4,25.5,25.5,0.0,-63.9,-0.6,-64.5,0.0,0.0,-64.5,-3.575,35.425,96.147809,-0.67,-0.4,-0.037182,96.147809,-0.67,-0.4,-0.037182,
09/30/2009,763.644,763.644,-634.082,634.082,129.562,0.0,-126.857,107.244,,19.613,2.705,-14.49,9.971,10.319,-0.348,4.519,-11.785,-7.116,-18.901,30.803,30.803,0.0,-49.704,-0.424,-50.128,0.0,0.0,-50.128,-3.3129,16.0121,96.176091,-0.52,-0.2,-0.034446,96.176091,-0.52,-0.2,-0.034446,
12/31/2009,774.606,774.606,-601.407,601.407,173.199,0.0,-194.085,114.033,,80.052,-20.886,-17.504,14.045,14.696,-0.651,3.459,-38.39,31.093,-7.297,12.677,12.677,0.0,-19.974,-0.212,-20.186,0.0,0.0,-20.186,47.56355,55.07255,96.212813,-0.21,-0.08,0.494358,96.212813,-0.21,-0.08,0.492403,
03/31/2010,913.69,913.69,-690.999,690.999,222.691,0.0,-138.582,133.057,,5.525,84.109,-9.6,8.999,9.558,-0.559,0.601,74.509,-45.854,28.655,-0.336,-0.336,0.0,28.991,-0.374,28.617,0.0,0.0,28.617,33.026,4.745,96.360137,0.3,0.29,0.342735,96.700256,0.3,0.29,0.339069,
06/30/2010,1011.4,1011.4,-743.1,743.1,268.3,0.0,-141.7,140.7,,1.0,126.6,-6.4,9.1,10.0,-0.9,-2.7,120.2,-38.2,82.0,-4.2,-4.2,0.0,86.2,-0.6,85.6,0.0,0.0,85.6,83.35,1.95,96.305087,0.88,0.84,0.865479,96.876677,0.88,0.84,0.860129,
09/30/2010,1059.7,1059.7,-794.6,794.6,265.1,0.0,-143.2,140.3,,2.9,121.9,-11.1,8.3,9.1,-0.8,2.8,110.8,-38.6,72.2,1.1,1.1,0.0,71.1,-0.8,70.3,0.0,0.0,70.3,75.84,3.64,96.400592,0.73,0.74,0.778418,97.411681,0.72,0.73,0.767367,
12/31/2010,1070.7,1070.7,-805.1,805.1,265.6,0.0,-162.1,149.8,,12.3,103.5,-3.6,6.7,8.1,-1.4,-3.1,99.9,-13.3,86.6,-4.0,-4.0,0.0,90.6,-0.3,90.3,0.0,0.0,90.3,93.905,7.605,96.95334,0.93,0.89,0.968559,98.493583,0.91,0.87,0.947213,
03/31/2011,1254.1,1254.1,-920.8,920.8,333.3,0.0,-151.4,150.3,,1.1,181.9,-10.7,8.3,9.8,-1.5,2.4,171.2,-57.4,113.8,0.0,0.0,0.0,113.8,-1.1,112.7,0.0,0.0,112.7,114.585,1.885,97.444389,1.15,1.15,1.175901,98.895826,1.13,1.13,1.14906,
06/30/2011,1329.6,1329.6,-979.1,979.1,350.5,0.0,-159.9,153.7,,6.2,190.6,-6.8,7.9,9.3,-1.4,-1.1,183.8,-61.5,122.3,0.0,0.0,0.0,122.3,-0.8,121.5,0.0,0.0,121.5,125.855,4.355,97.644773,1.24,1.24,1.288907,98.899992,1.22,1.22,1.264034,
09/30/2011,1321.8,1321.8,-978.5,978.5,343.3,0.0,-156.3,155.1,,1.2,187.0,-4.7,7.6,9.1,-1.5,-2.9,182.3,-70.1,112.2,0.0,0.0,0.0,112.2,-1.2,111.0,0.0,0.0,111.0,111.78,0.78,97.489819,1.13,1.13,1.146581,98.48584,1.12,1.12,1.12792,
12/31/2011,1264.7,1264.7,-922.1,922.1,342.6,0.0,-173.0,167.1,,5.9,169.6,-10.1,7.4,8.6,-1.2,2.7,159.5,-51.2,108.3,0.0,0.0,0.0,108.3,0.8,109.1,0.0,0.0,109.1,112.935,3.835,97.253291,1.12,1.12,1.161246,98.368413,1.11,1.11,1.148986,
03/31/2012,1421.0,1421.0,-1009.4,1009.4,411.6,0.0,-164.9,164.7,,0.2,246.7,-9.2,7.9,8.6,-0.7,1.3,237.5,-81.5,156.0,0.0,0.0,0.0,156.0,-0.3,155.7,0.0,0.0,155.7,154.01,-1.69,97.451935,1.59,1.59,1.580369,98.587622,1.58,1.58,1.562858,
06/30/2012,1343.2,1343.2,-965.9,965.9,377.3,0.0,-179.7,163.0,,16.7,197.6,98.3,7.4,8.1,-0.7,-105.7,295.9,-112.5,183.4,0.0,0.0,0.0,183.4,0.2,183.6,0.0,0.0,183.6,124.125,-59.475,97.265627,1.88,1.88,1.276145,98.204205,1.86,1.86,1.254374,
