Date,Last Price,Period-over-Period % Change,Open Price,High Price,Low Price,Market Capitalization,Current Shares Outstanding,Equity Float,Source: Bloomberg
12/31/1982,3.791667,-1.086957,3.8125,4.25,3.333333,,,,
03/31/1983,3.9375,3.846154,3.8125,4.104167,3.666667,,,,
06/30/1983,3.875,-1.587302,3.958333,4.1875,3.708333,,,,
09/30/1983,4.3125,11.290323,3.875,4.3125,3.833333,,,,
12/31/1983,4.583333,6.280193,4.3125,4.75,4.270833,,,,
03/31/1984,4.333333,-5.454545,4.5625,4.6875,4.208333,,,,
06/30/1984,4.645833,7.211538,4.3125,4.666667,4.270833,,,,
09/30/1984,5.25,13.004484,4.645833,5.291667,4.5625,,,,
12/31/1984,5.1875,-1.190476,5.229167,5.604167,5.041667,,,,
03/31/1985,5.4375,4.819277,5.229167,5.458333,5.125,,,,
06/30/1985,6.354167,16.858238,5.458333,6.395833,5.416667,,,,
09/30/1985,5.833333,-8.196721,6.3125,6.75,5.583333,,,,
12/31/1985,6.625,13.571429,5.875,6.729167,5.833333,,,,
03/31/1986,8.0,20.754717,6.666667,8.291667,6.395833,,,,
06/30/1986,9.1875,14.84375,8.0,9.229167,7.6875,,,,
09/30/1986,9.520833,3.628118,9.208333,10.75,8.708333,,,,
12/31/1986,8.770833,-7.877462,9.479167,9.708333,8.625,,,,
03/31/1987,8.333333,-4.988124,8.770833,9.645833,8.291667,,,,
06/30/1987,8.166667,-2.0,8.25,8.354167,7.583333,,,,
09/30/1987,8.291667,1.530612,8.25,8.875,7.666667,,,,
12/31/1987,7.5,-9.547739,8.208333,8.75,7.0,,,,
03/31/1988,8.25,10.0,7.5,8.916667,7.5,,199.736092,,
06/30/1988,8.833333,7.070707,8.291667,9.125,7.916667,,199.736092,,
09/30/1988,8.75,-0.943396,8.833333,9.041667,8.416667,,199.736092,,
12/31/1988,9.0,2.857143,8.791667,9.291667,8.708333,,199.736092,,
03/31/1989,8.5,-5.555556,9.0,9.166667,8.375,,202.073708,,
06/30/1989,9.5,11.764706,8.541667,9.958333,8.5,,202.073708,,
09/30/1989,9.666667,1.754386,9.416667,10.375,9.416667,,202.073708,,
12/31/1989,10.666667,10.344828,9.625,10.708333,9.333333,,202.073708,,
03/31/1990,9.5,-10.9375,10.666667,10.666667,9.333333,1919.703049,202.073708,,
06/30/1990,9.666667,1.754386,9.458333,9.833333,8.916667,1953.38205,202.074005,,
09/30/1990,9.291667,-3.87931,9.666667,10.0,8.875,1877.604298,202.074005,,
12/31/1990,10.541667,13.452915,9.333333,10.833333,9.333333,2130.196804,202.074005,,
