Date,Level 1 Assets,Level 2 Assets,Level 3 Assets,Total FV Assets,Level 1 Liabilities,Level 2 Liabilities,Level 3 Liabilities,Total FV Liabilities,Level 3 Total Gains,Level 1 Assets/Total Equity,Level 2 Assets/Total Equity,Level 3 Assets/Total Equity,Total FV Assets/Total Equity,Level 1 Assets/Total Assets,Level 2 Assets/Total Assets,Level 3 Assets/Total Assets,Total FV Assets/Total Assets,Source: Bloomberg
03/31/2007,294637,793838,32082,564420,81006,670142,22993,219356,1238,250.320295,674.435873,27.256508,479.52491,20.180368,54.371795,2.19737,38.658427,
06/30/2007,303288,915581,38459,593063,81192,792503,31336,242510,1968,254.412764,768.03399,32.261285,497.490164,20.801047,62.795242,2.637716,40.675303,
09/30/2007,306966,926649,53875,605195,78484,807458,39825,244946,-931,255.851906,772.349097,44.904066,504.421644,20.746904,62.629404,3.641248,40.9033,
12/31/2007,303850,1093059,71290,635468,92576,940822,43346,254286,3216,246.589461,887.072009,57.855398,515.714042,19.450794,69.971584,4.563591,40.679142,
03/31/2008,261124,1569872,89290,646031,62267,1407842,42159,253386,1631,207.856591,1249.629459,71.075485,514.245345,15.894457,95.557144,5.435027,39.32351,
06/30/2008,280356,1565035,137154,719882,77233,1387213,73759,293855,-2005,210.515408,1175.162942,102.987025,540.549348,15.788745,88.137717,7.72407,40.541429,
09/30/2008,298898,1579206,140812,803725,60693,1391991,60667,309896,-87,204.945044,1082.812339,96.5504,551.089185,13.275688,70.141139,6.254228,35.697804,
12/31/2008,301333,2933921,130256,786414,38198,2698165,61656,250138,-14841,180.564344,1758.06009,78.05182,471.233911,13.85406,134.889695,5.988638,36.156101,
03/31/2009,334578,2699361,144813,825848,44886,2422101,68607,208232,-1980,196.586249,1586.049449,85.087018,485.239198,16.091763,129.827654,6.964882,39.719737,
06/30/2009,344226,2031521,137713,813414,46926,1777741,59332,201892,-1476,222.417068,1312.640373,88.98143,525.576677,16.985042,100.240743,6.795132,40.136048,
09/30/2009,365700,2083840,127539,856003,55661,1787187,57733,200657,-4212,225.388745,1284.315236,78.605018,527.572988,17.917608,102.098521,6.248821,41.940187,
12/31/2009,343397,1854396,127648,840133,56115,1536614,55627,189298,5028,207.660025,1121.3957,77.191667,508.047652,16.89955,91.26014,6.281924,41.345352,
03/31/2010,354257,1782554,120448,833946,58444,1495919,53927,205459,-1857,215.064867,1082.165601,73.122431,506.277888,16.58665,83.460874,5.63949,39.046145,
06/30/2010,299222,2089538,118134,776814,60179,1792718,53732,197623,-2391,174.860916,1221.095138,69.035764,453.958626,14.85696,103.749667,5.865585,38.570341,
09/30/2010,340878,2317516,118695,883697,65705,1975772,53046,223834,595,196.098487,1333.208307,68.28223,508.368521,15.917015,108.214485,5.542364,41.263498,
12/31/2010,353826,1858762,110639,874296,62949,1511940,46097,205096,-2030,200.916493,1055.479086,62.82523,496.460087,16.708782,87.776616,5.224723,41.28702,
03/31/2011,356569,1700287,110678,905772,64835,1322965,45919,201837,2156,197.437956,941.476096,61.284178,501.540438,16.221241,77.350431,5.035027,41.205899,
06/30/2011,323812,1734372,109056,852251,71263,1374941,48514,211110,1849,177.063523,948.371327,59.632872,466.019062,14.412373,77.194222,4.853914,37.932377,
09/30/2011,305324,2374741,114059,863668,67163,1990314,49509,213887,-1234,167.496311,1302.748413,62.57111,473.795718,13.337352,103.734908,4.982396,37.727281,
12/31/2011,307573,2245722,113489,874762,56327,1864603,43091,201742,1031,167.54806,1223.340034,61.822272,476.519968,13.574635,99.114217,5.0088,38.607339,
03/31/2012,328397,2025610,106727,903590,58325,1651981,39570,211185,342,173.508076,1070.228088,56.389055,477.410458,14.154043,87.304604,4.599977,38.945092,
06/30/2012,301833,2097224,103881,842967,57778,1753946,36303,211342,929,157.555906,1094.744535,54.225565,440.026204,13.17964,91.575996,4.535999,36.808439,
09/30/2012,333191,2086496,102272,877385,59818,1726636,37719,201826,1530,166.851617,1044.851848,51.214614,439.366928,14.353737,89.885425,4.405837,37.7974,
12/31/2012,211646,2158838,99148,882235,47674,1672243,34609,185624,3718,103.71296,1057.896104,48.585527,432.321911,8.971316,91.509494,4.202716,37.396451,
03/31/2013,213456,2028639,67356,854018,50296,1540872,34421,181771,314,103.076017,979.611852,32.525617,412.397748,8.933647,84.903419,2.819011,35.742706,
06/30/2013,210168,1813354,65748,813709,66691,1370093,32909,201959,975,100.44399,866.642452,31.42244,388.889739,8.615229,74.333202,2.695149,33.355647,
09/30/2013,215538,1725437,67899,794560,68884,1309189,34106,205101,2733,104.290899,834.875405,32.853825,384.458315,8.749938,70.045496,2.756414,32.255799,
12/31/2013,209207,1596518,69310,760327,62424,1200452,33958,193999,7061,99.066664,756.005834,32.820654,360.040819,8.660345,66.08955,2.869161,31.47454,
03/31/2014,217264,1450673,63207,732949,72287,1077850,33894,198776,-270,98.911475,660.432496,28.77558,333.68191,8.771305,58.566056,2.551771,29.590357,
06/30/2014,228142,1511750,60380,762126,70918,1116327,31695,197892,399,100.364254,665.049227,26.562376,335.274554,9.052047,59.982082,2.395712,30.239063,
09/30/2014,235140,1599806,61805,780922,65722,1204776,33124,203620,-700,101.670291,691.727236,26.723366,337.656576,9.305086,63.308383,2.445781,30.903065,
12/31/2014,197652,1754920,50914,749730,64300,1359355,32069,211764,-1480,85.170965,756.219163,21.939543,323.068968,7.681396,68.201868,1.978683,29.136933,
03/31/2015,201437,1675415,46019,728994,67094,1311912,32286,219247,-270,85.403877,710.330953,19.51082,309.073873,7.816276,65.01043,1.785656,28.28685,
06/30/2015,199457,1341146,40636,690278,64403,993230,30487,201149,2670,82.691901,556.019154,16.84708,286.178976,8.142435,54.749614,1.658884,28.179224,
09/30/2015,176550,1437159,34902,662183,72181,1085245,26921,203975,-1889,71.847734,584.857647,14.20351,269.478041,7.304144,59.45747,1.443949,27.395526,
12/31/2015,179065,1316893,31227,624984,59164,996533,25528,191103,-238,72.328162,531.92109,12.613249,252.44433,7.614286,55.997539,1.327849,26.575861,
03/31/2016,190423,1528900,28469,641745,72800,1200447,26412,212849,-976,76.121396,611.176181,11.380453,256.536895,7.856357,63.078429,1.174557,26.476726,
06/30/2016,190066,1610505,26063,642164,87197,1274912,26878,224490,-380,75.296625,638.018326,10.325129,254.399956,7.707161,65.305852,1.056853,26.0397,
09/30/2016,207107,1439461,23035,631584,82893,1118843,27298,213877,49,81.432071,565.979373,9.057095,248.331505,8.215177,57.098153,0.913714,25.052627,
12/31/2016,223943,1258736,23240,647381,79025,946870,25402,207289,-299,88.100633,495.194933,9.142767,254.683898,8.990185,50.531921,0.932969,25.989092,
03/31/2017,256680,1126604,21799,668696,82046,830178,26675,214360,-152,100.319312,440.315325,8.519794,261.349238,10.080549,44.244921,0.856108,26.261581,
06/30/2017,237013,1118566,20439,656712,80842,815780,27279,215512,458,91.693844,432.742579,7.90729,254.063904,9.246856,43.639878,0.79741,25.621046,
09/30/2017,245246,1076069,19925,670461,79636,763094,29998,215981,651,94.916055,416.464382,7.71145,259.484407,9.568432,41.983532,0.777387,26.158472,
12/31/2017,208164,901387,19216,625737,74702,597700,32271,211644,1090,81.411693,352.527054,7.515262,244.721991,8.216135,35.577321,0.758446,24.697545,
03/31/2018,234459,907198,19483,663412,86679,587359,32239,225392,217,91.513694,354.096198,7.604576,258.942003,8.983843,34.761408,0.746537,25.420178,
06/30/2018,233029,914483,19303,660075,91175,601111,34925,235860,-215,90.511462,355.196964,7.497534,256.381623,8.997085,35.307542,0.745275,25.485029,
09/30/2018,232560,889238,19031,657743,91275,580271,36049,239882,494,89.806763,343.393472,7.349125,253.997976,8.892686,34.002898,0.727712,25.150936,
12/31/2018,236291,899182,17165,680612,85483,574090,34784,234238,-1346,92.115861,350.537785,6.691616,265.330293,9.010033,34.286788,0.65452,25.952476,
03/31/2019,327807,929985,17096,808746,101371,574221,37035,261411,1975,126.158707,357.910921,6.579509,311.251284,11.97605,33.975927,0.624583,29.5466,
06/30/2019,325610,998688,16543,837597,91347,621334,38770,259981,-226,123.704956,379.419106,6.284976,318.217807,11.938568,36.617133,0.606553,30.710693,
09/30/2019,391227,1047637,15123,887166,73659,687667,38638,249535,-1371,147.996959,396.309789,5.720868,335.605338,14.150994,37.893868,0.547011,32.089504,
12/31/2019,340962,928185,13543,802830,63182,601409,37673,233844,1234,130.471817,355.177362,5.182337,307.209276,12.687529,34.538671,0.503948,29.874089,
03/31/2020,394937,1569617,19159,1265456,108351,1063848,37530,498640,-3448,151.165114,600.782739,7.333252,484.362824,12.579891,49.996862,0.61027,40.308451,
06/30/2020,444804,1430821,17421,1286622,89521,944869,40206,1034390,1829,168.189484,541.022665,6.587236,486.498075,13.843389,44.53065,0.542184,40.042824,
