Date,Revenue,Cost of Revenue,Gross Profit,Operating Expenses,Operating Income or Losses,Interest Expense,Foreign Exchange Losses (Gains),Net Non-Operating Losses (Gains),Pretax Income,Income Tax Expense (Benefit),Income Before XO Items,Extraordinary Loss Net of Tax,Minority/Non Controlling Interests (Credits),Net Income/Net Profit (Losses),Total Cash Preferred Dividends,Other Adjustments,Net Inc Avail to Common Shareholders,Abnormal Losses (Gains),Tax Effect on Abnormal Items,Normalized Income,Basic EPS Before Abnormal Items,Basic EPS Before XO Items,Basic Earnings per Share,Basic Weighted Avg Shares,Diluted EPS Before Abnormal Items,Diluted EPS Before XO Items,Diluted EPS,Diluted Weighted Avg Shares,Source: Bloomberg
03/31/1990,8941,-7714.0,1227.0,-752.0,475,-145.0,0.0,215.0,545.0,-212.0,333,0.0,-5.0,328,,,328,,,328.0,,0.575,0.575,527.340027,0.575,0.575,0.575,527.340027,
06/30/1990,8447,-7272.0,1175.0,-762.0,413,-146.0,0.0,274.0,541.0,-193.0,348,0.0,5.0,353,-49.0,,304,,,304.0,,0.63,0.63,519.317993,0.63,0.63,0.63,519.317993,
09/30/1990,10790,-9361.0,1429.0,-854.0,575,-138.0,0.0,164.0,601.0,-218.0,383,0.0,-2.0,381,-16.0,,365,,,365.0,,0.69,0.69,516.388,0.69,0.69,0.69,516.388,
12/31/1990,12721,-11356.0,1365.0,-996.0,369,-139.0,129.0,141.0,500.0,-102.0,398,0.0,-10.0,388,-37.0,,351,,,351.0,0.68,0.68,0.68,516.283996,0.68,0.68,0.68,516.283996,
03/31/1991,9859,-8590.0,1269.0,-827.0,442,-147.0,0.0,321.0,616.0,-195.0,421,0.0,-6.0,415,-15.0,,400,,,400.0,,0.755,0.755,516.495972,0.755,0.755,0.755,516.495972,
06/30/1991,8823,-7729.0,1094.0,-857.0,237,-146.0,0.0,208.0,299.0,-27.0,272,0.0,-3.0,269,-37.0,,232,,,232.0,,0.47,0.47,516.653992,0.47,0.47,0.47,516.653992,
09/30/1991,9147,-8052.0,1095.0,-805.0,290,-133.0,0.0,209.0,366.0,-76.0,290,0.0,-4.0,286,-14.0,,272,,,272.0,,0.505,0.505,517.104004,0.505,0.505,0.505,517.104004,
12/31/1991,9442,-8521.0,921.0,-947.0,-26,-132.0,27.0,286.0,155.0,172.0,327,0.0,-3.0,324,-37.0,,287,,,287.0,0.555,0.555,0.555,516.979004,0.555,0.555,0.555,516.979004,
03/31/1992,8085,-7104.0,981.0,-736.0,245,-117.0,0.0,193.0,321.0,-92.0,229,-291.0,-6.0,-68,-25.0,,-93,,,198.0,,0.385,-0.18,517.05603,0.385,0.385,-0.18,517.05603,
06/30/1992,8943,-7959.0,984.0,-727.0,257,-125.0,0.0,144.0,276.0,-124.0,152,2.0,-3.0,151,-25.0,,126,,,124.0,,0.24,0.245,517.185974,0.24,0.24,0.245,517.185974,
09/30/1992,9483,-8370.0,1113.0,-754.0,359,-124.0,0.0,221.0,456.0,-127.0,329,-9.0,-4.0,316,-25.0,,291,,,300.0,,0.575,0.56,517.05603,0.575,0.575,0.56,517.05603,
12/31/1992,9176,-8136.0,1040.0,-900.0,140,-111.0,0.0,285.0,314.0,32.0,346,-28.0,-5.0,313,-24.0,,289,,,317.0,0.61,0.61,0.555,517.400024,0.61,0.61,0.555,517.400024,
03/31/1993,8061,-7040.0,1021.0,-694.0,327,-110.0,,172.0,389.0,-104.0,285,-3.0,-4.0,278,-27.0,,251,,,254.0,,0.49,0.485,517.593994,0.49,0.49,0.485,517.593994,
06/30/1993,8591,-7520.0,1071.0,-712.0,359,-115.0,,182.0,426.0,-110.0,316,-3.0,-4.0,309,-24.0,,285,,,288.0,,0.555,0.55,517.695984,0.555,0.555,0.55,517.695984,
09/30/1993,8276,-7403.0,873.0,-936.0,-63,-119.0,,214.0,32.0,287.0,319,-175.0,-2.0,142,-26.0,,116,,,291.0,,0.565,0.225,517.976013,0.565,0.565,0.225,517.976013,
12/31/1993,8317,-7358.0,959.0,-760.0,199,-115.0,,258.0,342.0,14.0,356,-10.0,-7.0,339,-24.0,,315,,,325.0,0.625,0.625,0.605,518.200012,0.625,0.625,0.605,518.200012,
03/31/1994,7232,-6322.0,910.0,-672.0,238,-122.0,,202.0,318.0,-105.0,213,0.0,-11.0,202,-24.0,,178,,,178.0,,0.345,0.345,518.369995,0.345,0.345,0.345,518.369995,
06/30/1994,7865,-7008.0,857.0,-774.0,83,-124.0,,135.0,94.0,28.0,122,-87.0,-7.0,28,-25.0,,3,,,90.0,,0.175,0.005,518.549988,0.175,0.175,0.005,518.549988,
09/30/1994,8725,-7724.0,1001.0,-646.0,355,-122.0,,235.0,468.0,-175.0,293,0.0,-12.0,281,-27.0,,254,,,254.0,,0.49,0.49,518.234009,0.49,0.49,0.49,518.234009,
12/31/1994,8718,-7681.0,1037.0,-780.0,257,-130.0,,241.0,368.0,27.0,395,18.0,-14.0,399,-15.0,,384,,,366.0,0.71,0.71,0.745,515.400024,0.71,0.71,0.745,515.400024,
03/31/1995,8585,-7654.0,931.0,-638.0,293,-124.0,,482.0,651.0,-216.0,435,-121.0,-17.0,297,-16.0,,281,,,402.0,,0.775,0.54,519.245972,0.775,0.775,0.54,519.245972,
06/30/1995,9031,-8024.0,1007.0,-654.0,353,-121.0,,228.0,460.0,-176.0,284,0.0,-13.0,271,-15.0,,256,,,256.0,,0.495,0.495,519.752014,0.495,0.495,0.495,519.752014,
09/30/1995,8621,-7615.0,1006.0,-680.0,326,-120.0,,193.0,399.0,-96.0,303,0.0,-13.0,290,-15.0,,275,,,275.0,,0.53,0.53,520.174011,0.53,0.53,0.53,520.174011,
12/31/1995,9314,-8277.0,1037.0,-763.0,274,-118.0,,-626.0,-470.0,230.0,-240,0.0,-11.0,-251,-14.0,,-265,,,-265.0,-0.51,-0.51,-0.51,520.599976,-0.51,-0.51,-0.51,520.599976,
03/31/1996,10059,-8816.0,1243.0,-662.0,581,-113.0,,212.0,680.0,-278.0,402,0.0,-16.0,386,-15.0,,371,,,371.0,0.71,0.71,0.71,521.307983,0.7,0.7,0.7,541.799988,
06/30/1996,10817,-9399.0,1418.0,-706.0,712,-108.0,,444.0,1048.0,-342.0,706,0.0,-17.0,689,-14.0,,675,-224.0,,451.0,0.865,1.3,1.3,521.528015,0.825,1.26,1.26,541.799988,
09/30/1996,10901,-9484.0,1417.0,-707.0,710,-107.0,,196.0,799.0,-348.0,451,0.0,-17.0,434,-14.0,,420,,,420.0,0.81,0.81,0.81,521.515991,0.79,0.79,0.79,541.799988,
12/31/1996,12784,-11377.0,1407.0,-860.0,547,-106.0,,87.0,528.0,3.0,531,0.0,-22.0,509,-15.0,,494,,,494.0,0.95,0.95,0.95,521.400024,0.91,0.91,0.91,541.799988,
03/31/1997,11813,-10399.0,1414.0,-722.0,692,-101.0,,216.0,807.0,194.0,1001,0.0,-21.0,980,-14.0,,966,-488.0,0.0,478.0,0.92,1.86,1.86,519.281982,,1.8,1.8,540.064026,
06/30/1997,10983,-9771.0,1212.0,-701.0,511,-102.0,,513.0,922.0,-335.0,587,0.0,-16.0,571,-14.0,,557,-131.0,0.0,426.0,0.82,1.07,1.07,519.375977,0.8,1.05,1.05,539.864014,
09/30/1997,10834,-9483.0,1351.0,-727.0,624,-106.0,,259.0,777.0,-270.0,507,0.0,-17.0,490,-14.0,,476,,,476.0,0.91,0.91,0.91,520.002991,0.9,0.9,0.9,540.192993,
12/31/1997,11557,-10200.0,1357.0,-857.0,500,-103.0,,492.0,889.0,-252.0,637,0.0,-14.0,623,-13.0,,610,-151.0,,459.0,0.87,1.15,1.15,530.299988,0.84,1.12,1.12,556.25,
03/31/1998,7922,-7082.0,840.0,-533.0,307,-118.0,,225.0,414.0,-140.0,274,-25.0,-15.0,234,-14.0,,220,,,245.0,0.46,0.46,0.41,531.914001,0.46,0.46,0.41,551.421021,
