Date,Market Capitalization,Cash & Equivalents,Preferred Equity,Minority Interest,Total Debt,Enterprise Value,Total Capital,Total Debt/Total Capital,Total Debt/EV,EV/Sales,EV/EBITDA,EV/EBIT,EV/Cash Flow to Firm,EV/Free Cash Flow to Firm,Diluted Market Cap,Diluted Enterprise Value,Periodic EV to Shares Outstanding,Trailing 12 Month Values for Ratios,Source: Bloomberg
12/31/1989,,,,,,,,,,,,,,,4755.30015,,,,
03/30/1990,5018.404448,-128.299999,600.0,16.4,1480.200012,6986.704461,2237.4,66.157147,0.21186,,,,,,5015.817207,6984.11722,9.005899,,
06/30/1990,5764.718512,-155.1,600.0,8.5,1450.99997,7669.118482,2233.99997,64.95076,0.1892,,,,,,5761.0375,7665.43747,9.873724,,
09/30/1990,4977.861147,-112.699998,600.0,8.9,1436.599976,6910.661125,2276.199966,63.113962,0.207882,1.663416,,,,,4977.194846,6909.994824,8.893664,,
12/31/1990,6100.429625,-81.2,607.599976,8.3,1416.099945,8051.229547,2289.799917,61.843829,0.175886,1.853158,8.477656,10.419606,14.566744,,6097.637125,8048.437046,10.35203,,
03/31/1991,7355.514375,-198.600006,607.5,9.4,1431.799988,9205.614357,2396.100001,59.755435,0.155536,2.086447,9.455232,11.700069,14.017499,,7353.548125,9203.648107,11.830828,,
06/30/1991,7487.49549,-108.200002,14.8,11.0,1250.299988,8655.395476,2278.699994,54.869004,0.144453,1.935507,8.563763,10.616209,13.300593,,7486.02274,8653.922726,9.898079,,
09/30/1991,8950.521661,-106.100002,14.7,11.5,1203.699982,10074.321641,2299.7,52.341609,0.119482,2.197906,9.794207,12.057836,16.186714,,8942.101043,10065.901023,11.501785,,
12/31/1991,12301.421431,-56.699999,22.299999,11.3,1202.200012,13480.521443,2370.600029,50.7129,0.089181,2.878055,12.786229,15.645916,20.73935,,12295.640725,13474.740737,15.376155,,
03/31/1992,10364.287783,-113.999998,22.0,12.8,1149.300018,11434.387803,2456.600048,46.784173,0.100513,2.394135,10.564897,12.856294,18.439988,,10360.696594,11430.796614,13.032126,,
06/30/1992,10451.734875,-81.199997,28.0,9.4,1163.199982,11571.13486,2549.499976,45.624632,0.100526,2.368174,10.411314,12.65158,17.545532,,10448.829512,11568.229497,13.181431,,
09/30/1992,12602.017412,-75.2,28.0,16.5,1206.199982,13777.517394,2711.299958,44.487884,0.087548,2.756992,12.01388,14.611854,20.47548,,12596.508953,13772.008935,15.681717,,
12/31/1992,12522.112216,-39.799999,34.400002,15.8,1030.0,13562.512219,2542.200002,40.516088,0.075945,2.626968,11.513168,14.023898,20.183986,,12505.675284,13546.075287,15.400115,,
03/31/1993,13329.541379,-154.000006,34.400002,24.799999,934.799988,14169.541362,2394.299977,39.042726,0.065972,2.739346,11.819771,14.443977,19.413924,,13323.31006,14163.310043,16.078146,,
06/30/1993,12149.991276,-111.799998,39.799999,0.0,1413.0,13490.991277,2955.700023,47.805934,0.104737,2.588945,11.11559,13.508552,19.982764,,12147.45525,13488.455251,15.302293,,
09/30/1993,12679.20977,-79.400002,39.799999,27.6,1329.5,13996.709767,2933.300023,45.324378,0.094987,2.640141,11.28949,13.603567,21.245137,,12676.334597,13993.834595,15.86871,,
12/31/1993,13170.56619,-38.599998,45.200001,21.299999,1281.299988,14479.76618,2781.599976,46.063417,0.088489,2.676086,11.088809,13.317177,18.827053,,13160.728483,14469.928473,16.387983,,
