Date,Level 1 Assets,Level 2 Assets,Level 3 Assets,Total FV Assets,Level 1 Liabilities,Level 2 Liabilities,Level 3 Liabilities,Total FV Liabilities,Level 3 Total Gains,Level 1 Assets/Total Equity,Level 2 Assets/Total Equity,Level 3 Assets/Total Equity,Total FV Assets/Total Equity,Level 1 Assets/Total Assets,Level 2 Assets/Total Assets,Level 3 Assets/Total Assets,Total FV Assets/Total Assets,Source: Bloomberg
12/28/2008,5009,7868,184,13061,100,124,0.0,224,,29.229153,45.912353,1.0737,76.215207,21.355788,33.545086,0.784481,55.685355,
03/29/2009,5202,8582,198,13982,89,51,0.0,140,,30.397943,50.14901,1.157015,81.703968,21.599402,35.633616,0.822123,58.05514,
06/28/2009,5439,10026,208,15673,105,52,0.0,157,,29.068462,53.583454,1.111646,83.763562,21.152724,38.99195,0.808929,60.953603,
09/27/2009,4332,13106,205,17643,115,58,0.0,173,-3.0,21.323095,64.51073,1.009057,86.842882,15.784296,47.753689,0.746948,64.284934,
12/27/2009,5141,13481,207,18829,130,35,0.0,165,6.0,24.076242,63.133986,0.969419,88.179647,17.787081,46.642217,0.716189,65.145487,
03/28/2010,3808,14121,203,18132,133,16,0.0,149,9.0,18.378378,68.151544,0.97973,87.509653,13.36281,49.552584,0.712356,63.62775,
06/27/2010,3824,13409,190,17423,133,20,0.0,153,6.0,19.229609,67.429347,0.955446,87.614402,13.00636,45.607292,0.646237,59.259889,
09/26/2010,4728,12914,144,17786,134,19,0.0,153,11.0,22.667562,61.913894,0.690383,85.271838,15.465131,42.241267,0.471019,58.177417,
12/26/2010,6016,12687,143,18846,153,18,0.0,171,5.0,26.460239,55.801372,0.628958,82.89057,19.225976,40.545205,0.457,60.228181,
03/27/2011,6351,15207,142,21700,163,17,8.0,188,1.0,25.402984,60.825567,0.567977,86.796528,18.776608,44.959201,0.41982,64.155629,
06/26/2011,6231,13287,147,19665,162,23,8.0,193,3.0,23.691114,50.518992,0.558914,74.76902,17.752137,37.854701,0.418803,56.025641,
09/25/2011,5894,14206,151,20251,152,122,7.0,281,-1.0,21.852291,52.669435,0.55984,75.081566,16.182527,39.003899,0.414585,55.60101,
12/25/2011,5199,15877,179,21255,175,56,6.0,237,-1.0,18.244026,55.714637,0.628136,74.586799,13.824922,42.219327,0.475988,56.520236,
03/25/2012,6241,19141,235,25617,192,12,5.0,209,3.0,19.58268,60.059617,0.737371,80.379667,15.027329,46.088464,0.565842,61.681635,
06/24/2012,6940,18555,258,25753,185,23,0.0,208,3.0,21.285079,56.90845,0.79129,78.984818,16.350571,43.715396,0.607845,60.673813,
09/30/2012,6134,19555,321,26010,197,11,,208,-7.0,18.285885,58.294828,0.956924,77.537636,14.261136,45.464057,0.746303,60.471496,
12/30/2012,6766,20836,327,27929,211,5,0.0,216,5.0,19.137863,58.93534,0.924931,78.998133,15.08887,46.466404,0.729243,62.284516,
03/31/2013,7656,22199,396,30251,225,10,,235,6.0,20.34655,58.99596,1.052408,80.394919,16.084372,46.637534,0.83195,63.553856,
