Date,Assets,Cash & Near Cash Items,Short-Term Investments,Accounts & Notes Receivable,Inventories,Other Current Assets,Total Current Assets,LT Investments & LT Receivables,Net Fixed Assets,Gross Fixed Assets,Accumulated Depreciation,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Liabilities & Shareholders' Equity,Accounts Payable,Short-Term Borrowings,Other Short-Term Liabilities,Total Current Liabilities,Long-Term Borrowings,Other Long-Term Liabilities,Total Long-Term Liabilities,Total Liabilities,Total Preferred Equity,Minority Interest,Share Capital & APIC,Retained Earnings & Other Equity,Total Equity,Total Liabilities & Equity,Source: Bloomberg
03/31/1990,,47.283001,59.165001,24.576,10.911,7.129,149.063995,0.0,137.707993,162.190002,-24.482,11.198,148.905993,297.970001,,5.792,0.0,11.749,17.541,75.0,12.373,87.373,104.914001,0,0,220.130005,-27.073999,193.056005,297.970006,
06/30/1990,,54.750999,47.323002,25.749001,11.659,6.335,145.817001,0.0,145.052002,170.669998,-25.618,12.386,157.438002,303.255005,,4.32,0.0,9.134,13.454,75.0,13.38,88.38,101.834001,0,0,222.440994,-21.02,201.420994,303.254994,
09/30/1990,,50.118,54.477001,29.396,13.056,5.709,152.755997,0.0,147.850006,175.046005,-27.195999,14.42,162.270006,315.026001,,5.682,0.0,10.234,15.916,75.0,15.031,90.031,105.947001,0,0,223.567001,-14.488,209.079001,315.026002,
12/31/1990,,206.005005,96.377998,32.603001,14.28,4.69,353.955994,0.0,150.406006,179.242004,-28.836,26.506001,176.912007,530.867981,,6.867,0.698,11.006,18.570999,279.498993,13.193,292.691993,311.262992,0,0,227.492004,-7.887,219.605004,530.867996,
03/31/1991,,116.654999,107.559998,35.102001,19.938,9.038,288.292999,75.732002,156.975006,187.479004,-30.504,26.054001,258.761009,547.054016,,8.104,0.0,6.141,14.245,201.927002,23.042999,224.970001,239.215001,0,0,308.125,-0.286,307.839,547.054001,
06/30/1991,,114.642998,74.830002,41.884998,22.034,8.111,261.502991,104.768997,167.389008,199.826996,-32.438,27.205,299.363005,560.866028,,5.253,0.0,7.296,12.549,205.649994,23.533001,229.182995,241.731995,0,0,310.666992,8.467,319.133992,560.865987,
09/30/1991,,72.030998,102.757004,57.782001,24.593,7.513,264.675995,118.862999,168.263,202.934998,-34.672001,28.344999,315.470999,580.146973,,5.442,0.0,8.816,14.258,209.498993,24.702999,234.201992,248.459992,0,0,313.259003,18.427999,331.687002,580.146995,
12/31/1991,,84.681999,87.509003,46.519001,19.415001,10.634,248.759003,124.396004,177.962997,213.300995,-35.338001,29.372,331.731001,580.48999,,6.56,0.938,13.311,20.809,218.414993,18.412001,236.826994,257.635994,0,0,393.177002,-70.322998,322.854004,580.489998,
03/31/1992,,68.444,94.130997,55.832001,22.096001,11.601,252.104004,138.559006,183.210999,220.707993,-37.497002,31.232,353.002005,605.106018,,8.622,0.0,13.313,21.934999,216.692993,23.559,240.251993,262.186993,0,0,397.143005,-54.223999,342.919006,605.105999,
06/30/1992,,70.749001,117.167999,53.752998,23.611,19.004,284.285004,126.408997,193.358002,233.065994,-39.708,32.632999,352.399998,636.684998,,9.983,0.0,15.789,25.771999,220.684998,25.863001,246.547998,272.319998,0,0,401.77301,-37.408001,364.365009,636.685007,
09/30/1992,,26.629,104.149002,48.372002,27.250999,17.32,223.720993,205.753006,201.867996,243.983994,-42.116001,33.584999,441.206001,664.927002,,8.377,0.0,18.018,26.395,224.802994,26.917,251.719994,278.114994,0,0,404.786987,-17.975,386.811987,664.926981,
12/31/1992,,26.656,103.966003,53.212002,29.888,14.171,227.893005,207.852005,210.067993,254.699005,-44.631001,52.568001,470.487999,698.380981,,11.538,0.866,26.745001,39.148998,231.630005,20.059,251.689005,290.838003,0,0,405.696014,1.847,407.543014,698.381017,
03/31/1993,,50.32,0.0,57.084999,32.321999,19.552999,159.279999,78.161003,216.582001,264.075989,-47.493999,283.717987,578.460991,737.741028,,10.464,0.0,30.580999,41.044998,233.244003,25.141001,258.385004,299.430002,0,0,409.122009,29.188999,438.311008,737.741011,
06/30/1993,,44.263,7.797,54.256001,31.979,19.169001,157.464005,112.041,223.281998,273.808014,-50.526001,38.695999,374.018997,531.482971,,5.771,0.0,21.506001,27.277,237.537003,26.882999,264.420002,291.697002,0,0,233.102997,6.683,239.785997,531.482999,
