Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
06/30/2012,2066.829,1724.612,691.435,-751.457,85.785,-837.242,402.239,611.03,-208.791,0.0,0.0,567.521,-425.116,0.0,,0.0,-425.116,-425.116,0.0,0.0,,,-230.849,0.0,-230.849,0.0,1223.486,236.216,-806.984,1297.74,1297.74,,0.0,-375.389,359.039,-734.428,120.849,-163.7,2706.866,,,
09/30/2012,3519.502,1942.803,759.728,957.183,75.608,881.575,-140.212,-54.22,-85.992,0.0,0.0,-531.607,-530.747,0.0,,,-530.747,-530.747,0.0,0.0,,,-421.624,0.0,-421.624,0.0,420.764,-2190.957,-805.405,-1908.411,-1908.411,,0.0,522.859,524.093,-1.234,0.0,147.234,944.172,,,
12/31/2012,1502.739,1053.0,587.57,1944.991,74.265,1870.726,-2082.822,-653.292,48.47,-1478.0,0.0,-704.149,-385.807,0.0,,,-385.807,-385.807,0.0,0.0,,,496.473,0.0,496.473,0.0,-814.815,1984.516,-812.063,3678.642,-4.358,14700.0,-11017.0,-361.063,279.589,-640.652,-521.0,21.766,2804.872,,,
03/31/2013,460.0,544.0,421.0,-363.0,126.0,-489.0,-142.0,-10.0,-132.0,0.0,0.0,-2108.0,-274.0,0.0,,,-274.0,-274.0,0.0,0.0,,,0.0,0.0,0.0,0.0,-1834.0,-4733.0,-224.0,2248.0,2248.0,,0.0,-856.0,69.0,-925.0,-5901.0,-48.0,-6429.0,,,
06/30/2013,716.559,476.055,435.83,-13.997,51.548,-65.545,-181.329,-81.072,-100.257,0.0,0.0,36.074,-290.419,0.0,,,-290.419,-290.419,0.0,0.0,,,0.0,0.0,0.0,0.0,326.493,464.513,-220.536,901.226,901.226,,0.0,-216.177,73.641,-289.818,0.0,-18.012,1199.134,,,
09/30/2013,522.125,966.0,436.692,-983.395,44.758,-1028.153,102.828,112.613,-9.785,0.0,,-2696.766,-276.457,0.0,,,-276.457,-276.457,0.0,0.0,,,-566.271,0.0,-566.271,0.0,-1854.038,-558.758,-219.687,374.281,374.281,,0.0,-313.352,37.656,-351.008,-400.0,43.599,-2689.8,,,
12/31/2013,1625.061,589.0,425.625,1627.194,39.948,1587.246,-1016.758,-134.79,88.032,-970.0,,839.703,-303.659,0.0,,,-303.659,-303.659,0.0,0.0,,,-13.729,0.0,-13.729,0.0,1157.091,-1869.055,-218.216,-1732.138,-1438.138,9.0,-303.0,175.899,214.74,-38.841,-94.6,-3.0,592.709,,,
03/31/2014,336.0,375.0,398.0,-429.0,119.0,-548.0,-8.0,82.0,-90.0,0.0,,-595.0,-255.0,0.0,,0.0,-255.0,-255.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,-340.0,-1152.0,-343.0,1213.0,1213.0,0.0,0.0,-2022.0,170.0,-2192.0,0.0,-4.0,-1415.0,,,
06/30/2014,900.0,466.0,400.0,243.0,49.0,194.0,-209.0,-158.0,-51.0,0.0,,1228.0,-258.0,0.0,,,-258.0,-258.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1486.0,-619.0,-333.0,-341.0,-341.0,0.0,0.0,55.0,56.0,-1.0,0.0,1.0,1510.0,,,
09/30/2014,1201.0,538.0,355.0,467.0,40.0,427.0,-159.0,-97.0,-62.0,0.0,,-825.0,-277.0,0.0,,,-277.0,-277.0,0.0,0.0,,,-2822.0,0.0,-2822.0,0.0,2274.0,-271.0,-331.0,397.0,397.0,0.0,0.0,63.0,64.0,-1.0,-400.0,-62.0,43.0,,,
12/31/2014,1238.0,905.0,395.0,52.0,38.0,14.0,-114.0,-22.0,-94.0,2.0,,-10.0,-287.0,0.0,,,-287.0,-287.0,0.0,0.0,0.0,0.0,-490.0,5.0,-495.0,0.0,767.0,-700.0,-335.0,-503.0,74.0,0.0,-577.0,138.0,139.0,-1.0,0.0,-78.0,450.0,,,
03/31/2015,2.0,2292.0,371.0,378.0,148.0,230.0,-218.0,-90.0,-128.0,0.0,,-205.0,-235.0,0.0,,,-235.0,-235.0,0.0,0.0,,,230.0,230.0,0.0,0.0,-200.0,-550.0,-364.0,1004.0,-1471.0,2485.0,-10.0,-1190.0,156.0,-1346.0,0.0,-84.0,-837.0,,,
06/30/2015,941.0,784.0,352.0,-79.0,57.0,-136.0,-117.0,-35.0,-82.0,0.0,,242.0,-216.0,0.0,,,-216.0,-216.0,0.0,0.0,,,-4.0,0.0,-4.0,0.0,462.0,-374.0,-360.0,-70.0,-47.0,0.0,-23.0,56.0,57.0,-1.0,0.0,13.0,822.0,,,
09/30/2015,1195.0,580.0,383.0,278.0,44.0,234.0,-29.0,-26.0,-3.0,0.0,,-1197.0,-411.0,0.0,,,-411.0,-411.0,0.0,0.0,,,-231.0,0.0,-231.0,0.0,-555.0,-815.0,-359.0,-504.0,-501.0,0.0,-3.0,48.0,50.0,-2.0,0.0,-99.0,-916.0,,,
12/31/2015,828.0,767.0,366.0,-510.0,43.0,-553.0,208.0,-20.0,-44.0,272.0,,1566.0,-248.0,0.0,0.0,0.0,-248.0,-248.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1814.0,-497.0,-360.0,717.0,738.0,0.0,-21.0,-837.0,51.0,-888.0,-17.0,-28.0,1869.0,,,
03/31/2016,-93.0,316.0,347.0,-632.0,152.0,-784.0,-99.0,-4.0,-95.0,0.0,,226.0,-243.0,0.0,0.0,0.0,-243.0,-243.0,0.0,0.0,,,25.0,25.0,0.0,0.0,444.0,-1432.0,-385.0,-590.0,-583.0,,-7.0,-432.0,87.0,-519.0,-25.0,-368.0,-1667.0,,,
06/30/2016,909.0,615.0,347.0,147.0,62.0,85.0,-200.0,-146.0,-54.0,0.0,,-1470.0,-247.0,0.0,,,-247.0,-247.0,0.0,0.0,,,-7.0,0.0,-7.0,0.0,-1216.0,-179.0,-384.0,295.0,298.0,,-3.0,42.0,43.0,-1.0,-132.0,-16.0,-756.0,,,
09/30/2016,1217.0,-329.0,340.0,1175.0,49.0,1126.0,31.0,34.0,-3.0,0.0,,-554.0,-312.0,0.0,,,-312.0,-312.0,0.0,0.0,,,-66.0,0.0,-66.0,0.0,-176.0,-746.0,-384.0,-398.0,-397.0,,-1.0,74.0,76.0,-2.0,-38.0,5.0,-78.0,,,
12/31/2016,1170.0,798.0,484.0,1133.0,47.0,1086.0,-1245.0,-61.0,54.0,-1238.0,,1550.0,-319.0,0.0,0.0,0.0,-319.0,-319.0,0.0,0.0,0.0,0.0,-7.0,0.0,-7.0,0.0,1876.0,13504.0,-386.0,13848.0,-1085.0,14934.0,-1.0,42.0,42.0,0.0,0.0,-104.0,16120.0,,,
03/31/2017,574.0,419.0,774.0,-487.0,171.0,-658.0,-132.0,30.0,-162.0,0.0,,-6154.0,-272.0,0.0,0.0,0.0,-272.0,-272.0,0.0,0.0,0.0,0.0,-7555.0,5472.0,-13027.0,0.0,1673.0,-4399.0,-460.0,-3960.0,-1455.0,0.0,-2505.0,34.0,129.0,-95.0,-13.0,65.0,-9914.0,,,
06/30/2017,1351.0,283.0,648.0,471.0,92.0,379.0,-51.0,-86.0,35.0,0.0,,-6.0,-255.0,0.0,0.0,0.0,-255.0,-255.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,250.0,-384.0,-462.0,24.0,26.0,0.0,-2.0,54.0,57.0,-3.0,0.0,8.0,969.0,,,
09/30/2017,2005.0,603.0,1596.0,916.0,75.0,841.0,53.0,-113.0,166.0,0.0,,-306.0,-263.0,0.0,0.0,,-263.0,-263.0,0.0,0.0,0.0,0.0,-29.0,-29.0,0.0,0.0,-14.0,-386.0,-463.0,-4.0,0.0,0.0,-4.0,81.0,89.0,-8.0,0.0,24.0,1337.0,,,
12/31/2017,1640.0,-2133.0,915.0,813.0,68.0,745.0,2045.0,-38.0,210.0,1873.0,,-3152.0,-345.0,0.0,0.0,,-345.0,-345.0,0.0,0.0,0.0,0.0,-3556.0,600.0,-4156.0,0.0,749.0,-112.0,-464.0,998.0,-1034.0,6742.0,-4710.0,-646.0,75.0,-721.0,0.0,19.0,-1605.0,,,
03/31/2018,1108.0,418.0,852.0,62.0,212.0,-150.0,-224.0,-53.0,-171.0,0.0,,-238.0,-275.0,0.0,0.0,0.0,-275.0,-275.0,0.0,0.0,0.0,0.0,-25.0,0.0,-25.0,0.0,62.0,-6455.0,-491.0,-5973.0,6.0,0.0,-5979.0,9.0,137.0,-128.0,0.0,35.0,-5550.0,,,
06/30/2018,1244.0,733.0,882.0,-122.0,101.0,-223.0,-249.0,-84.0,-165.0,0.0,,-299.0,-298.0,0.0,0.0,0.0,-298.0,-298.0,0.0,0.0,0.0,0.0,30.0,48.0,-18.0,0.0,-31.0,-1631.0,-494.0,-1167.0,134.0,0.0,-1301.0,30.0,33.0,-3.0,0.0,-106.0,-792.0,,,
09/30/2018,2183.0,563.0,813.0,1064.0,83.0,981.0,-257.0,-143.0,-114.0,0.0,,-323.0,-354.0,0.0,0.0,0.0,-354.0,-354.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,2471.0,-494.0,2894.0,-118.0,4011.0,-999.0,71.0,74.0,-3.0,0.0,-27.0,4304.0,,,
12/31/2018,1765.0,654.0,763.0,-234.0,81.0,-315.0,582.0,90.0,-64.0,556.0,,-496.0,-467.0,0.0,0.0,0.0,-467.0,-467.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-29.0,-4776.0,-495.0,-4204.0,,,,-77.0,27.0,-104.0,0.0,-18.0,-3525.0,,,
03/31/2019,712.0,672.0,753.0,-257.0,226.0,-483.0,-456.0,-170.0,-286.0,0.0,,-396.0,-335.0,0.0,0.0,0.0,-335.0,-335.0,0.0,0.0,0.0,0.0,-78.0,0.0,-78.0,0.0,17.0,-1142.0,-565.0,-487.0,13.0,0.0,-500.0,-90.0,127.0,-217.0,0.0,4.0,-822.0,,,
06/30/2019,1060.0,1006.0,751.0,-278.0,114.0,-392.0,-419.0,-165.0,-254.0,0.0,0.0,-498.0,-468.0,0.0,0.0,0.0,-468.0,-468.0,0.0,0.0,0.0,0.0,-34.0,48.0,-82.0,0.0,4.0,-449.0,-568.0,6.0,27.0,0.0,-21.0,113.0,117.0,-4.0,0.0,2.0,115.0,,,
09/30/2019,1948.0,960.0,754.0,446.0,94.0,352.0,-212.0,-22.0,-190.0,0.0,0.0,-432.0,-401.0,0.0,0.0,0.0,-401.0,-401.0,0.0,0.0,0.0,0.0,-11.0,0.0,-11.0,0.0,-20.0,-513.0,-569.0,10.0,12.0,0.0,-2.0,46.0,47.0,-1.0,0.0,-49.0,954.0,,,
12/31/2019,2416.0,1049.0,756.0,855.0,85.0,770.0,-244.0,82.0,137.0,-463.0,0.0,-489.0,-434.0,0.0,0.0,0.0,-434.0,-434.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-56.0,-2185.0,-568.0,-1128.0,-52.0,0.0,-1076.0,-489.0,7.0,-496.0,0.0,27.0,-231.0,,,
03/31/2020,715.0,564.0,828.0,-136.0,233.0,-369.0,-541.0,-104.0,-437.0,0.0,,-393.0,-360.0,0.0,0.0,0.0,-360.0,-360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.0,-735.0,-638.0,50.0,51.0,0.0,-1.0,-147.0,89.0,-236.0,0.0,-70.0,-483.0,,,
06/30/2020,1322.0,537.0,825.0,279.0,115.0,164.0,-319.0,231.0,-550.0,0.0,,-619.0,-642.0,0.0,0.0,0.0,-642.0,-642.0,0.0,0.0,0.0,0.0,16.0,48.0,-32.0,0.0,7.0,658.0,-642.0,1258.0,-20.0,1279.0,-1.0,53.0,57.0,-4.0,-11.0,25.0,1386.0,,,
