Date,Assets,Cash & Near Cash Items,Short-Term Investments,Accounts & Notes Receivable,Inventories,Other Current Assets,Total Current Assets,LT Investments & LT Receivables,Net Fixed Assets,Gross Fixed Assets,Accumulated Depreciation,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Liabilities & Shareholders' Equity,Accounts Payable,Short-Term Borrowings,Other Short-Term Liabilities,Total Current Liabilities,Long-Term Borrowings,Other Long-Term Liabilities,Total Long-Term Liabilities,Total Liabilities,Total Preferred Equity,Minority Interest,Share Capital & APIC,Retained Earnings & Other Equity,Total Equity,Total Liabilities & Equity,Source: Bloomberg
10/28/1989,,19.884001,0,783.218994,659.609009,39.762001,1502.473999,0,568.073975,1092.206055,-524.132019,98.382004,666.455978,2168.929932,,380.514008,102.367996,180.992996,663.875,913.637024,820.338013,1733.975037,2397.850037,0.0,0,587.531006,-816.450989,-228.919983,2168.930054,
02/03/1990,,18.211,0,893.14801,540.687988,38.355999,1490.402954,0,564.135986,1097.760986,-533.625,109.834999,673.970985,2164.374023,,234.063995,61.368999,197.031998,492.464996,912.708984,923.627014,1836.335999,2328.800995,0.0,0,631.984009,-796.411011,-164.427002,2164.373993,
05/05/1990,,12.818,0,791.85199,531.857971,34.097,1370.625,0,577.052002,1119.08606,-542.033997,117.777,694.829002,2065.454102,,231.923996,86.369003,141.587006,459.880005,911.763,863.820007,1775.583008,2235.463013,0.0,0,633.041992,-803.051025,-170.009033,2065.453979,
08/04/1990,,14.221,0,745.882996,550.432983,26.681,1337.218018,0,596.323975,1139.0,-542.676025,111.652,707.975975,2045.19397,,317.549011,43.721001,132.533997,493.803986,939.796997,805.413025,1745.210022,2239.014008,0.0,0,638.507996,-832.328003,-193.820007,2045.194,
11/03/1990,,11.629,0,639.312988,464.006012,347.261993,1462.209961,0,495.397003,978.424011,-483.027008,101.686996,597.084,2059.293945,,282.187012,284.45401,124.875999,691.517029,868.518005,704.517029,1573.035034,2264.552063,0.0,0,640.916992,-846.174988,-205.257996,2059.294067,
02/02/1991,,33.131001,0,699.960999,355.449005,65.523003,1154.063965,0,511.690002,1003.299988,-491.609985,89.667,601.357002,1755.421021,,29.961,2.89,143.130997,175.981995,515.289978,1336.776001,1852.065979,2028.047974,0.0,0,643.554993,-916.182007,-272.627014,1755.420959,
05/04/1991,,66.918999,0,599.747009,356.065002,46.868999,1069.599976,0,505.842987,,,82.486,588.328987,1657.928955,,126.845001,2.89,162.128998,291.864014,514.676025,1156.406982,1671.083008,1962.947021,0.0,0,643.554993,-948.572998,-305.018005,1657.929016,
08/03/1991,,37.183998,0,569.140015,341.610992,29.072001,977.007019,0,501.871002,,,95.873001,597.744003,1574.750977,,96.831001,38.889999,146.145004,281.865997,514.062012,1119.152954,1633.214966,1915.080963,0.0,0,643.525024,-983.85498,-340.329956,1574.751007,
11/02/1991,,40.098999,0,583.280029,437.821991,34.266998,1095.468018,0,504.743011,,,99.824997,604.568008,1700.036011,,171.755997,98.748001,159.022003,429.526001,509.476013,1118.322998,1627.799011,2057.325012,0.0,0,643.525024,-1000.814026,-357.289001,1700.036011,
02/01/1992,,37.515999,0,615.309021,384.446014,19.822001,1057.093018,0,509.188995,1023.099976,-513.911011,101.379997,610.568993,1667.661987,,135.278,39.866001,253.679001,428.822998,508.428986,1238.885986,1747.314972,2176.13797,0.0,0,643.497009,-1151.973022,-508.476013,1667.661957,
