Date,Level 1 Assets,Level 2 Assets,Level 3 Assets,Total FV Assets,Level 1 Liabilities,Level 2 Liabilities,Level 3 Liabilities,Total FV Liabilities,Level 1 Assets/Total Equity,Level 2 Assets/Total Equity,Level 3 Assets/Total Equity,Total FV Assets/Total Equity,Level 1 Assets/Total Assets,Level 2 Assets/Total Assets,Level 3 Assets/Total Assets,Total FV Assets/Total Assets,Source: Bloomberg
03/31/2008,,0.696,,0.696,,,,,,0.109487,,0.109487,,0.059093,,0.059093,
06/30/2008,,0.349,,0.349,,,,,,0.051426,,0.051426,,0.027784,,0.027784,
09/30/2008,,0.13,,0.13,,,,,,0.018986,,0.018986,,0.010115,,0.010115,
12/31/2008,,0.041,,0.041,,,,,,0.006353,,0.006353,,0.00272,,0.00272,
03/31/2009,,,,,,0.407,,0.407,,,,,,,,,
06/30/2009,,0.041,,0.041,,-0.511,,-0.511,,0.005829,,0.005829,,0.002808,,0.002808,
09/30/2009,,,,,,0.46,,0.46,,,,,,,,,
03/31/2010,,-0.866,,-0.866,,,,,,-0.10808,,-0.10808,,-0.052862,,-0.052862,
06/30/2010,,0.001,,0.001,,2.004,,2.004,,0.000124,,0.000124,,6.1e-05,,6.1e-05,
09/30/2010,,,,,,2.709,,2.709,,,,,,,,,
12/31/2010,,2.73,,2.73,,,,,,,,,,,,,
03/31/2011,,-2.354,,-2.354,,,,,,-0.242772,,-0.242772,,-0.124082,,-0.124082,
06/30/2011,,,,,,2.45,,2.45,,,,,,,,,
09/30/2011,,0.06,,0.06,,1.934,,1.934,,0.005916,,0.005916,,0.002992,,0.002992,
12/31/2011,,1.442,,1.442,,,,,,0.137642,,0.137642,,0.066792,,0.066792,
03/31/2012,,,,,,1.225,,1.225,,,,,,,,,
06/30/2012,,,,,,3.603,,3.603,,,,,,,,,
09/30/2012,,,,,,4.507,,4.507,,,,,,,,,
12/31/2012,,,,,,4.07,,4.07,,,,,,,,,
03/31/2013,,,,,,4.148,,4.148,,,,,,,,,
06/30/2013,,,,,,2.785,,2.785,,,,,,,,,
09/30/2013,,,,,,3.343,,3.343,,,,,,,,,
03/31/2014,,,,,0.0,2.596,0.0,2.596,,,,,,,,,
06/30/2014,,,,,0.0,3.494,0.0,3.494,,,,,,,,,
09/30/2014,,,,,0.0,2.389,0.0,2.389,,,,,,,,,
12/31/2014,,,,,0.0,3.351,0.0,3.351,,,,,,,,,
03/31/2015,,,,,0.0,5.11,0.0,5.11,,,,,,,,,
06/30/2015,,,,,0.0,4.186,0.0,4.186,,,,,,,,,
09/30/2015,,,,,0.0,5.798,0.0,5.798,,,,,,,,,
12/31/2015,,,,,0.0,4.474,0.0,4.474,,,,,,,,,
03/31/2016,,,,,0.0,6.091,0.0,6.091,,,,,,,,,
06/30/2016,,,,,0.0,6.592,0.0,6.592,,,,,,,,,
09/30/2016,,,,,0.0,5.708,0.0,5.708,,,,,,,,,
12/31/2016,,,,,0.0,3.888,0.0,3.888,,,,,,,,,
03/31/2017,,,,,0.0,2.969,0.0,2.969,,,,,,,,,
06/30/2017,,,,,0.0,2.476,0.0,2.476,,,,,,,,,
09/30/2017,,,,,0.0,1.952,0.0,1.952,,,,,,,,,
12/31/2017,,,,,0.0,1.163,0.0,1.163,,,,,,,,,
03/31/2018,,,,,0.0,0.545,0.0,0.545,,,,,,,,,
06/30/2018,,,,,0.0,1.163,0.0,1.163,,,,,,,,,
09/30/2018,,,,,0.0,0.087,0.0,0.087,,,,,,,,,
12/31/2018,,,,,0.0,1.163,0.0,1.163,,,,,,,,,
12/31/2019,0.0,12.6,0.0,12.6,0.0,19.2,0.0,19.2,0.0,0.126081,0.0,0.126081,0.0,0.066511,0.0,0.066511,
03/31/2020,0.0,10.8,0.0,10.8,0.0,13.4,0.0,13.4,0.0,0.11023,0.0,0.11023,0.0,0.057529,0.0,0.057529,
06/30/2020,0.0,9.8,0.0,9.8,0.0,9.3,0.0,9.3,0.0,0.099184,0.0,0.099184,0.0,0.053072,0.0,0.053072,
