Date,Revenue,Consensus Estimate,Comparable Actual,Revenue Surprise %,GAAP Actual,Adjusted Actual,Earnings Per Share,EPS Surprise %,EBIT,EBITDA,Gross Margin %,Pretax Income (Loss),Net Income,Net Income Surprise %,Source: Bloomberg
03/31/1993,,,0.113,,0.113,0.113,,,,,,,,,
06/30/1993,,,-5.181,,-5.181,-5.181,,,,,,,,,
09/30/1993,,,-0.191,,-0.191,-0.191,,,,,,,,,
12/31/1993,,,0.0,,1.247,1.247,,,,,,,,,
03/31/1994,,,-0.444,,-0.444,-0.444,,,,,,,,,
06/30/1994,,,0.773,,0.773,0.773,,,,,,,,,
09/30/1994,,,1.52,,1.52,1.52,,,,,,,,,
12/31/1994,,,0.0,,1.199,1.199,,,,,,,,,
03/31/1995,,,1.463,,1.463,1.463,,,,,,,,,
06/30/1995,,,0.943,,0.943,0.943,,,,,,,,,
09/30/1995,,,1.211,,1.82,1.82,,,,,,,,,
12/31/1995,,,0.0,,-14.764,-14.764,,,,,,,,,
03/31/1996,,,4.671,,4.671,4.671,,,,,,,,,
06/30/1996,,,1.807,,1.807,1.807,,,,,,,,,
09/30/1996,,,4.647,,4.647,4.647,,,,,,,,,
12/31/1996,,,0.0,,8.665,8.665,,,,,,,,,
03/31/1997,,,10.65,,10.65,10.65,,,,,,,,,
06/30/1997,,,3.735,,3.735,3.735,,,,,,,,,
09/30/1997,,,2.779,,2.779,2.779,,,,,,,,,
12/31/1997,,,0.0,,6.741,6.741,,,,,,,,,
03/31/1998,,,-0.184,,-0.184,-0.184,,,,,,,,,
06/30/1998,,,0.759,,0.759,0.759,,,,,,,,,
09/30/1998,,,-0.32,,-31.003999,-31.003999,,,,,,,,,
12/31/1998,,,-41.069,,-41.069001,-41.069001,,,,,,,,,
03/31/1999,,,-1.907,,-2.091,-2.091,,,,,,,,,
06/30/1999,,,-17.504,,28.340999,28.340999,,,,,,,,,
09/30/1999,,,11.075,,13.071,13.071,,,,,,,,,
12/31/1999,,,15.731,,5.643,5.643,,,,,,,,,
03/31/2000,,,14.067,,33.267002,33.267002,,,,,,,,,
06/30/2000,,,16.298,,0.798,0.798,,,,,,,,,
09/30/2000,,,41.166,,31.366001,31.366001,,13.0578512396694,,,,,,,
12/31/2000,,,67.304001,,49.804,49.804,,11.063829787234,,,,,,,
03/31/2001,,,91.336998,,46.748001,46.748001,,17.8761061946903,,,,,,,
06/30/2001,,,63.233002,,90.532997,90.532997,,11.9512195121951,,,,,,,
09/30/2001,,,58.641998,,70.342003,70.342003,,7.77070063694267,,,,,,,
12/31/2001,,,51.393002,,41.193001,41.193001,,5.00000000000001,,,,,,,
03/31/2002,,,45.068001,,45.068001,45.068001,,-10.0,,,,,,,
06/30/2002,,,39.709999,,34.610001,34.610001,,-8.57142857142857,,,,,,,
09/30/2002,,,48.493,,50.292999,50.292999,,9.68749999999999,,,,,,,
12/31/2002,,,54.588001,,56.088001,56.088001,,-0.12903225806452,,,,,,,
03/31/2003,,,64.452003,,66.230003,66.230003,,0.219780219780226,,,,,,,
06/30/2003,,,63.576,,57.334999,57.334999,,-7.79661016949151,,,,,,,
09/30/2003,,,92.265999,,102.806,102.806,,12.5358851674641,,,,,,,
12/31/2003,,,61.908001,,61.908001,61.908001,,-27.0046082949309,,,,,,,
03/31/2004,,,94.136002,,94.136002,94.136002,,-21.8241042345277,,,,,,,
06/30/2004,,,110.822998,,99.088997,99.088997,,-15.625,,,,,,,
09/30/2004,,,140.781998,,140.781998,140.781998,,-0.307692307692308,,,,,,,
12/31/2004,,178.0,173.875,,173.875,173.875,,0.5,,,,,,-2.31741573033708,
03/31/2005,,,166.294998,,166.295,166.295,,-17.9039301310044,,,,,,,
06/30/2005,,,219.667999,,219.668,219.668,,-0.4149377593361,,,,,,,
09/30/2005,,291.0,312.808014,,312.808,312.808,,4.13476263399694,,,,,,7.49416288659794,
12/31/2005,,416.286,454.0,,454.0,454.0,,13.7529137529138,,,,,,9.05963688425746,
03/31/2006,,458.667,467.0,0.722382585887587,467.0,467.0,,3.38461538461539,,,,,,1.81678647035868,
