Date,Market Capitalization,Cash & Equivalents,Preferred Equity,Minority Interest,Total Debt,Enterprise Value,EV/Sales,EV/EBITDA,EV/Market Cap,Total Debt/EV,EV/Net Income,Diluted Market Cap,Diluted Enterprise Value,EV per Share,Trailing 12 Month Values for Ratios,Source: Bloomberg
03/31/1994,277.29276,-0.323,0.0,0.0,125.439003,402.408763,,,1.451205,0.31172,,276.641375,401.757378,35.010331,,
06/30/1994,276.408005,-0.324,0.0,0.0,113.855003,389.939008,,,1.410737,0.291982,,276.120003,389.651006,33.857689,,
09/30/1994,256.965245,-0.694,0.0,0.0,111.440002,367.711248,,,1.430977,0.303064,,256.542494,367.288496,31.839229,,
12/31/1994,231.900005,-0.935,0.0,0.0,128.273001,359.238006,8.406768,9.799182,1.549107,0.35707,14.396586,231.459999,358.798,30.982147,,
03/31/1995,254.843742,-0.647,0.0,0.0,133.479002,387.675744,8.827665,10.258414,1.521229,0.344306,15.610685,254.165635,386.997636,33.276889,,
06/30/1995,241.230002,-0.659,0.0,0.0,176.151007,416.722009,10.198277,11.828612,1.727488,0.422706,19.229478,240.776246,416.268252,35.629446,,
09/30/1995,183.1875,-0.554,0.0,0.0,163.396002,346.029501,7.925731,10.339115,1.888936,0.472203,18.512171,182.937503,345.779505,29.514628,,
12/31/1995,216.612007,-0.86,0.0,0.0,162.759998,378.512005,8.487578,13.180305,1.747419,0.43,27.76236,213.821995,375.721993,31.453548,,
03/31/1996,267.336379,-0.998,0.0,0.0,198.610004,464.948383,10.138209,15.499313,1.739189,0.427166,32.185268,266.650501,464.262505,38.479548,,
06/30/1996,310.825495,-0.679,0.0,0.0,184.670994,494.817489,9.738585,14.134412,1.591946,0.37321,26.924447,280.746992,464.738985,34.226845,,
09/30/1996,373.858402,-3.476,0.0,0.0,186.020008,556.40241,10.79073,14.038513,1.48827,0.334326,24.823878,344.518496,527.062504,34.602288,,
12/31/1996,448.847142,-0.581,0.0,0.0,184.395004,632.661147,11.629586,13.023347,1.409525,0.291459,20.62465,402.044996,585.859001,34.533356,,
03/31/1997,516.260709,-0.121,0.0,0.0,192.597,708.736709,11.79655,13.127914,1.372827,0.271747,20.351962,461.937524,654.413524,32.604644,,
06/30/1997,535.907479,-0.973,0.0,0.0,216.672996,751.607475,11.761877,13.017779,1.402495,0.288279,19.684349,537.330562,753.030558,34.098156,,
09/30/1997,607.044645,-28.09,0.0,0.0,256.293007,835.247652,12.212473,13.261899,1.375925,0.306847,19.619187,611.554438,839.757445,37.751931,,
12/31/1997,684.591469,-1.381,0.0,0.0,249.069994,932.280463,12.717309,13.530136,1.361806,0.267162,20.058532,674.1,921.788994,38.300781,,
03/31/1998,697.61989,-1.689,0.0,0.0,319.65,1015.58089,13.026113,13.786665,1.45578,0.314746,20.286868,677.655,995.616,40.033942,,
06/30/1998,649.148068,-1.27,75.0,0.0,337.067006,1059.945074,12.820469,13.500421,1.632825,0.318004,20.04738,653.106,1063.903006,41.637033,,
09/30/1998,680.022016,-1.473,75.0,0.0,391.249988,1144.799004,12.726494,13.35541,1.683473,0.341763,20.039193,682.585098,1147.362086,44.82248,,
12/31/1998,730.710647,-1.269,75.0,0.0,418.978988,1223.420635,12.62,13.544951,1.674289,0.342465,19.634734,722.68875,1215.398738,43.322222,,
03/31/1999,608.822702,-1.231,150.0,,430.608,1188.199703,11.438085,12.246704,1.951635,0.362404,17.504931,610.4495,1189.8265,41.960153,,
06/30/1999,659.806891,-0.907,150.0,,503.986,1312.885891,11.598854,12.407605,1.989803,0.383876,18.164392,661.23,1314.309,46.262925,,
09/30/1999,568.267,-7.779,150.0,,529.464,1239.952,10.20419,10.89991,2.181988,0.427004,16.359285,568.36,1240.045,43.639768,,
12/31/1999,431.546494,-2.129,150.0,0.0,538.842003,1118.259497,8.695371,9.096422,2.591284,0.481858,14.784361,430.412136,1117.125139,39.19317,,
03/31/2000,400.076278,-1.38,150.0,,534.218,1082.914278,8.005754,8.366407,2.70677,0.493315,14.481529,399.644,1082.482,37.894773,,
06/30/2000,466.168161,-3.022,150.0,,442.682,1055.828161,7.722276,8.082586,2.264908,0.419275,14.344907,465.408328,1055.068328,36.84015,,
09/30/2000,509.300945,-3.516,150.0,,438.717,1094.501945,8.052782,8.427479,2.149028,0.400837,15.368333,508.5375,1093.7385,38.145245,,
12/31/2000,468.097496,-2.844,150.0,0.0,439.751991,1055.005487,7.764244,8.302684,2.253816,0.416824,15.502703,467.382486,1054.290477,36.624505,,
03/31/2001,600.684469,-2.537,150.0,,430.135,1178.282469,8.817499,9.450301,1.961566,0.365053,18.089296,600.5168,1178.1148,40.800581,,
06/30/2001,769.227207,-5.854,150.0,,371.318,1284.691207,9.703032,10.402863,1.670106,0.289033,20.62204,698.2975,1213.7615,39.665025,,
09/30/2001,821.412169,-43.564,150.0,,416.051,1343.899169,10.145468,10.866289,1.636084,0.309585,21.639843,825.6024,1348.0894,41.229313,,
12/31/2001,797.219041,-9.826,150.0,0.0,491.216003,1428.609044,10.796785,11.181799,1.791991,0.343842,23.593484,805.278829,1436.668832,43.634972,,
03/31/2002,947.803925,-8.122,150.0,,571.373,1661.054925,12.229465,12.649585,1.75253,0.343982,27.125464,940.70856,1653.95956,48.930641,,
06/30/2002,1167.727438,-9.256,135.0,,576.033,1869.504438,13.118409,13.525571,1.600977,0.308121,29.701074,1084.87885,1786.65585,47.949253,,
09/30/2002,1068.196396,-21.44,127.5,,639.537,1813.793396,12.153127,12.481718,1.697996,0.352596,27.590407,1075.5114,1821.1084,46.440195,,
12/31/2002,1084.326273,-9.55,127.5,0.0,676.331001,1878.607274,11.815512,12.092352,1.732511,0.360017,27.766636,1079.1868,1873.467801,46.864425,,
03/31/2003,1057.099129,-33.878,127.5,,740.83,1891.551129,11.323331,11.566149,1.789379,0.391652,26.616823,1060.3926,1894.8446,46.881733,,
06/30/2003,1291.884078,-7.953,106.15,,833.508,2223.589078,12.891343,13.179714,1.721199,0.374848,30.3367,1254.648,2186.353,52.496558,,
09/30/2003,1519.027099,-8.172,145.15,,903.164,2559.169099,14.105934,14.493383,1.684742,0.352913,32.462347,1383.09805,2423.24005,51.974298,,
12/31/2003,1813.01418,-124.496,120.761,,1013.184,2822.46318,14.162948,14.978126,1.556779,0.358972,34.112851,1804.283964,2813.732964,56.044059,,
03/31/2004,2084.136081,-47.063,119.631,,1012.616,3169.320081,14.665377,15.566252,1.520688,0.319506,37.565874,2085.1348,3170.3188,61.73992,,
06/30/2004,1678.312025,-33.99,116.859,,1012.936,2774.117025,12.0289,12.803302,1.652921,0.365138,31.984193,1684.41,2780.215,53.719929,,
09/30/2004,1845.059603,-15.419,289.294,,1101.341,3220.275603,13.135189,14.008202,1.74535,0.342002,38.686636,1830.6816,3205.8976,61.436336,,
12/31/2004,2019.073528,-19.763,283.751,0.0,1192.958,3476.019528,14.540669,15.334884,1.721591,0.343197,40.716631,2013.7096,3470.6556,65.67871,,
03/31/2005,1711.475936,-17.429,283.751,0.0,1208.006,3185.803936,13.094569,13.742517,1.861437,0.379184,36.332371,1710.528,3184.856,59.565971,,
06/30/2005,2026.66668,-15.067,283.751,0.0,1381.62,3676.97068,14.746164,15.321094,1.814295,0.37575,52.463697,2013.73901,3664.04301,68.380768,,
09/30/2005,2026.28482,-27.119,276.989,0.0,1373.154,3649.30882,14.254667,12.473498,1.800985,0.376278,49.599174,2016.17531,3639.19931,66.798538,,
12/31/2005,1897.054746,-36.237,276.875,0.0,1500.818,3638.510746,13.140589,11.623707,1.917979,0.412481,43.168625,1910.8752,3652.3312,65.019481,,
03/31/2006,2239.513199,-25.758,276.875,0.0,1528.324,4018.954199,13.969205,12.409389,1.794566,0.380279,46.718445,2230.1835,4009.6245,68.372964,,
06/30/2006,2185.114647,-15.2,276.875,,1470.533,3917.322647,13.048608,11.818138,1.792731,0.375392,35.548683,2162.2866,3894.4946,62.655947,,
09/30/2006,2523.319712,-15.49,276.875,0.0,1603.302,4388.006712,14.214147,14.92164,1.738982,0.365383,39.279636,2515.26866,4379.95566,69.576656,,
12/31/2006,3148.725347,-36.216,338.993,2.228,2145.786,5599.516347,17.47228,,1.778344,0.383209,54.496509,2782.83474,5233.62574,76.504352,,
03/31/2007,3252.600651,-31.293,338.993,2.354,2300.116,5862.770651,16.528396,,1.802487,0.392326,54.565319,3239.4249,5849.5949,79.129183,,
06/30/2007,3264.410354,-38.472,338.993,2.294,2404.366,5971.591354,15.329461,,1.829302,0.402634,53.614094,3210.47656,5917.65756,73.830616,,
09/30/2007,3600.435061,-31.44,338.993,4.928,2548.402,6461.318061,15.043394,,1.794594,0.394409,55.983833,3590.65112,6451.53412,79.392825,,
