Date,Revenue,Consensus Estimate,Comparable Actual,Revenue Surprise %,GAAP Actual,Adjusted Actual,Earnings Per Share,EBIT,EBIT Surprise %,EBITDA,EBITDA Surprise %,Gross Margin %,Gross Margin Surprise %,Pretax Income (Loss),Pretax Income (Loss) Surprise %,Net Income,Source: Bloomberg
03/30/1990,,,8.374,,8.374,8.374,,,,,,,,,,,
06/29/1990,,,11.004,,11.004,11.004,,,,,,,,,,,
09/28/1990,,,7.79,,7.79,7.79,,,,,,,,,,,
12/28/1990,,,0.0,,11.109,11.109,,,,,,,,,,,
03/29/1991,,,9.628,,9.628,9.628,,,,,,,,,,,
06/28/1991,,,11.933,,11.933,11.933,,,,,,,,,,,
09/27/1991,,,9.255,,9.255,9.255,,,,,,,,,,,
12/27/1991,,,0.0,,12.452,12.452,,,,,,,,,,,
03/28/1992,,,11.3,,-80.969002,-80.969002,,,,,,,,,,,
06/26/1992,,,13.484,,12.264,12.264,,,,,,,,,,,
09/25/1992,,,10.798,,9.557,9.557,,,,,,,,,,,
12/25/1992,,,0.0,,13.393,13.393,,,,,,,,,,,
03/26/1993,,,12.73,,12.73,12.73,,,,,,,,,,,
06/25/1993,,,14.555,,14.555,14.555,,,,,,,,,,,
09/30/1993,,,12.154,,12.153713,12.153713,,,,,,,,,,,
12/31/1993,,,0.0,,18.265356,18.265356,,,,,,,,,,,
04/01/1994,,,15.403,,15.403,15.403,,,,,,,,,,,
06/30/1994,,,16.659,,16.659,16.659,,,,,,,,,,,
09/30/1994,,,14.684,,14.684,14.684,,,,,,,,,,,
12/31/1994,,,0.0,,18.664,18.664,,,,,,,,,,,
03/31/1995,,,17.879999,,17.879999,17.879999,,,,,,,,,,,
06/30/1995,,,18.889999,,18.889999,18.889999,,,,,,,,,,,
09/30/1995,,,17.209999,,17.209999,17.209999,,,,,,,,,,,
12/31/1995,,,0.0,,-25.445999,-25.445999,,,,,,,,,,,
03/29/1996,,,23.436001,,23.436001,23.436001,,,,,,,,,,,
06/28/1996,,,25.065001,,25.065001,25.065001,,,,,,,,,,,
09/27/1996,,,23.965,,23.965,23.965,,,,,,,,,,,
12/31/1996,,,15.6,,9.774,9.774,,,,,,,,,,,
03/31/1997,,,20.221001,,20.221001,20.221001,,,,,,,,,,,
06/30/1997,,,9.433,,22.586,22.586,,,,,,,,,,,
09/26/1997,,,4.702,,-34.976002,-34.976002,,,,,,,,,,,
12/26/1997,,,10.875,,-2.207,-2.207,,,,,,,,,,,
03/27/1998,,,13.285,,13.285,13.285,,,,,,,,,,,
06/27/1998,,,20.337999,,12.845,12.845,,,,,,,,,,,
09/25/1998,,,20.448999,,-74.250999,-74.250999,,,,,,,,,,,
12/25/1998,,,2.3,,16.615,16.615,,,,,,,,,,,
03/26/1999,,,16.603001,,15.403,15.403,,,,,,,,,,,
06/25/1999,,,15.485,,5.385,5.385,,,,,,,,,,,
09/24/1999,,,13.29,,-22.91,-22.91,,,,,,,,,,,
12/31/1999,,,12.487,,-141.513,-141.513,,,,,,,,,,,
03/26/2000,,,7.924,,7.924,7.924,,,,,,,,,,,
06/30/2000,,,8.199,,8.199,8.199,,,,,,,,,,,
09/29/2000,,,9.697,,9.697,9.697,,,,,,,,,,,
12/29/2000,,,11.882,,11.882,11.882,,,,,,,,,,,
03/30/2001,,,6.974,,6.974,6.974,,,,,,,,,,,
06/30/2001,,,7.658,,-0.342,-0.342,,,,,,,,,,,
09/28/2001,,,1.211,,0.111,0.111,,,,,,,,,,,
12/31/2001,,,10.297,,-346.1,-346.1,,,,,,,,,,,
03/25/2002,,,-2.73,,-176.110001,-176.110001,,,,,,,,,,,
06/28/2002,,,-28.146,,-85.996002,-85.996002,,,,,,,,,,,
09/24/2002,,,-55.654999,,-151.009995,-151.009995,,,,,,,,,,,
12/27/2002,,,-31.177999,,-112.103,-112.103,,,,,,,,,,,
03/28/2003,,,-7.34,,-19.82,-19.82,,,,,,,,,,,
06/27/2003,,,-2.298,,-29.337999,-29.337999,,,,,,,,,,,
09/26/2003,,,-9.932,,-26.896999,-26.896999,,,,,,,,,,,
12/26/2003,,,-40.967999,,-81.008,-81.008,,,,,,,,,,,
03/26/2004,,,3.567,,-4.298,-4.298,,,,,,,,,,,
06/25/2004,,,-4.964,,29.834999,29.834999,,,,,,,,,,,
09/24/2004,,,-91.514999,,-215.470001,-215.470001,,,,,,,,,,,
12/31/2004,,,-15.861,,-95.361,-95.361,,,,,,,,,,,
04/01/2005,,,1.24,,1.24,1.24,,,,,,,,,,,
07/01/2005,,,27.879,,27.879,27.879,,,,,,,,,,,
09/30/2005,,-12.2,23.507,,-16.705999,-16.705999,,,,,,,,,,,
12/31/2005,,27.0,9.8,,-122.162003,-122.162003,,,,,,,,,,,
03/31/2006,,35.95,14.631,-5.02323823529411,14.631,14.631,,,,,,,,,,,
06/30/2006,,39.45,41.146,8.01550826086956,108.417999,108.417999,,,,,,,,,,,
09/29/2006,,3.5,54.576,24.736988630137,75.827003,75.827003,,,,,,,,,,,
12/29/2006,,74.65,40.321999,29.0772276906436,63.108002,63.108002,,,,,,,,,,,
03/30/2007,,72.0,114.824997,13.00852849436,114.824997,114.824997,,,,,,,,,,,
06/29/2007,,140.5,101.849998,-1.96932181562158,71.849998,71.849998,,,,,,,,,,,
09/28/2007,,141.0,120.468002,2.35212188976378,129.100998,129.100998,,,,,,,,,,,
12/28/2007,,157.0,80.585999,5.09021384008606,78.098,78.098,,,,,,,,,,,
03/28/2008,,148.0,128.841003,18.895899050077,138.063004,138.063004,,,,,,,,,,,
06/27/2008,,166.5,142.455002,-2.84038423532772,160.755005,160.755005,,,,,,,,,,,
09/26/2008,,165.667,129.645004,-2.5007543566294,127.919998,127.919998,,,,,,,,,,,
12/26/2008,,170.6,137.227005,-7.925526291843,99.882004,99.882004,,,,,,,,,,,
03/31/2009,,116.333,74.613,-13.9633951352271,72.863,72.863,,,-15.9869791666667,,-15.8824451410658,,,,-14.4524769411947,,
06/30/2009,,102.588,123.96,-5.06303496300595,122.204,122.204,,,44.6215139442231,,39.3344680851064,,,,59.015674347877,,
09/30/2009,,102.163,91.743,-6.52025557514399,89.998,89.998,,,12.5819757826905,,16.3935601207701,,24.53125,,28.0297172166048,,
12/31/2009,,106.24,86.205,2.8109577922078,65.091,78.806,,,8.36383618802797,,7.06904124574242,,6.51851851851853,,18.5306852409639,,
03/31/2010,,89.44,71.574,-19.6624468988955,72.06,69.46,,,12.0390804597701,,8.06057406538402,,19.5795006570302,,2.77616279069768,,
06/30/2010,,85.127,61.202,-8.22978149382978,58.858,56.908,,,-6.7259543662037,,-6.50542792224186,,-16.1345496009122,,-2.8381124672548,,
09/30/2010,,82.26,50.055,-18.3135025615374,51.72,47.1804,,,-11.5278450363196,,-9.26411429420568,,-12.1022727272727,,-2.25869195234622,,
12/31/2010,,77.188,38.247,20.7659845846474,32.769,38.64695,,,-22.8690926459008,,-13.1699898997923,,-23.6,,-7.84966575115303,,
03/31/2011,,64.71,23.371,-5.32906138684779,22.971,21.931,,,-45.2109346491298,,-37.9409173974206,,-34.1580756013746,,-34.974501622624,,
