Date,Last Price,Period-over-Period % Change,Open Price,High Price,Low Price,Market Capitalization,Current Shares Outstanding,Equity Float,Source: Bloomberg
01/23/1993,2.333333,,2.083333,2.916667,1.861111,246.47701,,,
04/24/1993,1.944444,-16.666667,2.333333,2.638889,1.75,205.397508,105.633004,,
07/31/1993,2.944444,51.428571,1.944444,3.0,1.888889,311.030512,105.633004,,
10/30/1993,3.583333,21.698113,2.944444,3.638889,2.944444,378.518265,105.633004,,
01/20/1994,3.625,1.162791,3.527778,3.666667,2.888889,382.952247,105.633004,,
04/30/1994,3.875,6.896552,3.638889,4.055556,3.416667,409.36275,105.641999,,
07/30/1994,3.041667,-21.505376,3.888889,3.972222,2.791667,321.327756,105.642002,,
10/29/1994,3.083333,1.369863,3.083333,3.5,2.625,325.803501,105.642002,,
01/28/1995,3.416667,10.810811,3.166667,3.770833,2.875,361.087007,105.666,,
04/29/1995,3.875,13.414634,3.416667,4.25,3.375,409.851,105.684002,,
07/29/1995,4.479167,15.591398,3.875,4.541667,3.625,474.505004,105.768002,,
10/28/1995,3.916667,-12.55814,4.5,4.916667,3.791667,415.386014,105.936001,,
01/27/1996,4.25,8.510638,3.958333,4.71875,3.875,451.069479,106.056004,,
04/27/1996,5.041667,18.627451,4.208333,5.291667,4.083333,535.468409,106.133995,,
07/27/1996,4.791667,-4.958678,4.958333,6.145833,4.791667,622.006257,106.206001,,
10/26/1996,4.75,-0.869565,4.791667,5.041667,3.333333,616.882513,129.810001,,
01/25/1997,4.541667,-4.385965,4.770833,4.791667,4.25,591.106985,129.870003,,
04/26/1997,5.145833,13.302752,4.583333,5.979167,4.5,449.323875,130.151997,,
07/25/1997,5.833333,13.360324,5.145833,6.083333,5.145833,767.51503,87.318003,,
10/25/1997,6.645833,13.928571,5.916667,7.020833,5.625,879.283649,131.574005,,
01/24/1998,7.3125,10.031348,6.541667,7.958333,5.979167,972.884241,132.306004,,
04/25/1998,7.875,7.692308,7.416667,8.166667,7.03125,1048.383032,133.044006,,
07/25/1998,8.96875,13.888889,7.75,9.875,7.25,1195.247423,133.128006,,
10/24/1998,9.46875,5.574913,9.0,9.8125,7.375,1262.108696,133.268005,,
01/23/1999,9.40625,-0.660066,9.40625,11.59375,9.15625,1265.629768,133.292007,,
04/24/1999,9.3125,-0.996678,9.25,11.4375,8.28125,1253.425176,134.552002,,
07/31/1999,9.828125,5.536913,9.3125,10.5,8.375,1323.96643,134.595993,,
10/30/1999,11.265625,14.626391,9.765625,12.53125,9.1875,1518.110525,134.712006,,
01/29/2000,11.015625,-2.21914,11.125,12.0625,9.71875,1483.584287,134.755997,,
04/29/2000,12.03125,9.219858,11.03125,12.375,8.125,1620.946202,134.679993,,
07/29/2000,12.9375,7.532468,11.75,14.0,10.71875,1743.975039,134.681595,,
10/28/2000,15.4375,19.323671,13.125,15.5,9.375,2081.376437,134.800201,,
01/27/2001,15.3125,-0.809717,15.0,17.25,13.03125,2067.708073,134.826797,,
04/28/2001,15.25,-0.408163,15.0625,16.9375,13.96875,2058.414439,135.033798,,
07/28/2001,16.985,11.377049,15.35,18.62,15.025,2305.373977,135.657394,,
10/27/2001,18.9,11.274654,16.925,19.265,15.5,2557.396724,135.729401,,
01/26/2002,20.47,8.306878,18.975,21.025,17.06,2774.039827,135.3116,,
04/27/2002,22.335,9.110894,20.5675,23.74,19.43,3043.127937,135.517395,,
07/27/2002,22.06,-1.231251,22.4,26.735,20.8,3007.849322,136.348602,,
10/26/2002,27.105,22.869447,22.455,27.555,22.125,3697.581972,136.348602,,
01/25/2003,21.125,-22.06235,27.3,27.3,19.05,2873.464835,136.417007,,
04/26/2003,19.32,-8.544379,21.005,23.62,17.705,2630.76576,136.022003,,
07/26/2003,25.46,31.780538,19.475,25.585,19.38,3472.030968,136.329407,,
10/25/2003,31.24,22.702278,25.6,32.02,24.675,4263.385284,136.371201,,
01/24/2004,33.675,7.794494,31.255,35.75,29.7,4606.133772,136.471603,123.3912,
04/24/2004,38.505,14.342984,33.625,39.75,31.875,5271.334269,136.781998,123.9022,
07/31/2004,36.71,-4.661732,38.595,39.1,34.38,5036.362592,137.103394,124.2998,
10/30/2004,37.5,2.152002,36.625,39.01,36.21,5152.43505,137.193207,124.854,
01/29/2005,45.67,21.786667,37.56,46.16,36.97,6275.617183,137.3983,126.9418,
04/30/2005,50.55,10.685351,45.93,52.3,45.81,6967.5087,137.412201,126.1502,
07/30/2005,44.6,-11.770524,50.4,53.85,40.85,6151.275708,137.847,126.6724,
10/29/2005,40.85,-8.408072,44.6,44.7,37.71,5648.669209,137.921005,126.7409,
01/28/2006,34.13,-16.450428,40.73,43.15,32.0,4731.885488,138.278305,127.132,
04/29/2006,32.58,-4.541459,34.36,36.97,32.26,4520.50758,138.643005,127.5349,
07/29/2006,33.93,4.143646,32.51,36.13,31.51,4714.713597,138.838303,127.695,
