Date,Basic Shares Outstanding,Diluted Weighted Avg Shares,Basic Weighted Avg Shares,Per Share Data Items,Revenue,EBITDA,Operating Income,Net Income to Common - Basic,Net Income before XO - Basic,Normalized Net Income - Basic,Net Income to Common - Diluted,Net Income before XO - Diluted,Normalized Net Income - Diluted,Dividends,Cash Flow,Free Cash Flow,Cash & Equivalents,Book Value,Tangible Book Value,Source: Bloomberg
12/30/1989,,164.764008,164.764008,,0.839831,,,-0.01,-0.01,,-0.01,-0.01,-0.01,,,,,,,
04/01/1990,165.916,165.563995,165.563995,,0.839989,0.136588,0.013578,0.0125,0.0075,,0.0125,0.0075,0.0075,,0.186768,,0.945141,1.758082,,
07/01/1990,166.175995,170.315994,170.315994,,0.937657,0.180018,0.066788,0.0375,0.0375,,0.0375,0.0375,0.0375,,-0.066424,,0.907953,1.812994,,
09/30/1990,168.251999,170.475998,170.475998,,1.011702,0.210047,0.084839,0.025,0.025,,0.025,0.025,0.025,,0.202128,,1.090347,1.90245,,
12/30/1990,168.252,168.252,168.252,,1.095084,0.112575,-0.225067,-0.255,-0.255,-0.255,-0.255,-0.255,-0.255,,0.16102,,0.943151,1.591238,,
03/31/1991,170.848007,169.800003,169.800003,,1.061502,0.151484,0.03811,0.0125,0.0125,,0.0125,0.0125,0.0125,,0.143198,,1.021147,1.650824,,
06/30/1991,172.307999,175.264008,175.264008,,1.032505,0.167861,0.061034,0.025,0.025,,0.025,0.025,0.025,,0.191523,,1.050236,1.68901,,
09/29/1991,172.716003,172.951996,172.951996,,0.996531,0.127613,0.024348,0.005,0.005,,0.005,0.005,0.005,,0.250127,,1.046064,1.706014,,
12/29/1991,174.908004,173.503996,173.503996,,0.946848,0.130464,-0.025775,0.005,0.005,0.005,0.005,0.005,0.005,,0.131928,,0.896974,1.675595,,
03/29/1992,175.667999,178.279999,178.279999,,0.844295,0.112761,0.010321,0.0025,0.0025,,0.0025,0.0025,0.0025,,0.205172,,0.971133,1.642382,,
06/28/1992,177.811996,177.800003,177.800003,,0.853971,0.051322,-0.048105,-0.0325,-0.0325,,-0.0325,-0.0325,-0.0325,,-0.001507,,0.806734,1.649799,,
09/27/1992,177.824005,177.815994,177.815994,,0.86585,0.084318,-0.016472,-0.6275,-0.6275,,-0.6275,-0.6275,-0.6275,,0.242768,,0.853777,1.05903,,
12/31/1992,181.64,183.472,183.472,,0.87833,0.152138,0.05839,0.0375,0.0375,0.0375,0.0375,0.0375,0.0375,,0.158923,,0.839776,1.088571,,
03/31/1993,185.436005,189.807999,189.807999,,0.889999,0.168807,0.088532,0.055,0.055,,0.055,0.055,0.055,,0.009167,,0.867631,1.183066,,
06/30/1993,190.772003,195.496002,195.496002,,0.905799,0.186577,0.104447,0.0675,0.0675,,0.0675,0.0675,0.0675,,0.054032,,0.90333,1.316619,,
09/30/1993,195.695999,200.996002,200.996002,,0.914252,0.193342,0.113017,0.0725,0.0725,,0.0725,0.0725,0.0725,,0.170158,,1.030517,1.428798,,
12/31/1993,198.912004,203.744004,203.744004,,0.927841,0.205562,0.117319,0.0775,0.0775,0.0775,0.0775,0.0775,0.0775,,0.132941,,1.015942,1.470168,,
03/31/1994,203.039993,206.524002,206.524002,,0.938448,0.242611,0.125056,0.0925,0.0925,,0.0925,0.0925,0.0925,,0.230225,,1.757782,1.610387,,
06/30/1994,204.216003,212.447998,212.447998,,0.99839,0.286592,0.165688,0.11,0.11,,0.11,0.11,0.11,,0.116899,,1.718029,1.782887,,
09/30/1994,227.559998,225.576004,225.576004,,1.064909,0.322184,0.197361,0.13,0.13,,0.13,0.13,0.13,,0.383237,,1.765011,2.180027,,
