Date,Level 1 Assets,Level 2 Assets,Level 3 Assets,Total FV Assets,Level 1 Liabilities,Level 2 Liabilities,Level 3 Liabilities,Total FV Liabilities,Level 1 Assets/Total Equity,Level 2 Assets/Total Equity,Level 3 Assets/Total Equity,Total FV Assets/Total Equity,Level 1 Assets/Total Assets,Level 2 Assets/Total Assets,Level 3 Assets/Total Assets,Total FV Assets/Total Assets,Source: Bloomberg
03/31/2008,118.3,2.3,,120.6,,11.3,,11.3,5.66788,0.110195,,5.778076,2.883256,0.056057,,2.939313,
06/30/2008,96.7,1.2,,97.9,,10.7,,10.7,4.647698,0.057676,,4.705373,2.29223,0.028445,,2.320675,
09/30/2008,108.5,10.3,,118.8,0.3,,,0.3,5.712029,0.542248,,6.254277,2.908457,0.276102,,3.18456,
12/31/2008,76.8,8.8,,85.6,2.8,,,2.8,4.646098,0.532365,,5.178463,2.428919,0.278314,,2.707233,
03/31/2009,63.5,7.8,,71.3,2.9,1.3,,4.2,3.917335,0.481184,0.0,4.398519,2.102231,0.258227,0.0,2.360458,
06/30/2009,76.8,8.8,,85.6,1.7,1.1,,2.8,4.610674,0.528306,,5.138981,2.502118,0.286701,,2.788819,
09/30/2009,158.1,12.6,,170.7,1.2,0.9,,2.1,9.705937,0.773528,,10.479465,5.107579,0.407056,,5.514635,
12/31/2009,186.4,5.8,,192.2,0.6,0.3,,0.9,11.831165,0.368137,,12.199302,6.089115,0.189468,,6.278584,
03/31/2010,165.1,6.7,0.0,171.8,1.2,0.0,0.0,1.2,10.724261,0.435206,0.0,11.159467,5.341832,0.216779,0.0,5.558611,
06/30/2010,173.4,27.1,0.0,200.5,0.8,6.7,0.0,7.5,11.650877,1.820869,0.0,13.471746,5.63115,0.88007,0.0,6.51122,
09/30/2010,183.1,29.9,0.0,213.0,1.6,12.3,0.0,13.9,12.081821,1.972946,0.0,14.054767,5.946157,0.971,0.0,6.917156,
12/31/2010,101.7,66.2,,167.9,1.1,0.2,,1.3,6.671477,4.342692,,11.01417,3.38887,2.205931,,5.594802,
03/31/2011,44.8,62.0,,106.8,0.8,1.5,,2.3,3.073124,4.252984,,7.326108,1.460758,2.021585,,3.482344,
06/30/2011,24.7,83.8,,108.5,1.6,5.1,,6.7,1.697945,5.760638,,7.458583,0.798139,2.707855,,3.505994,
09/30/2011,1.5,99.2,,100.7,3.0,32.4,,35.4,0.112099,7.413497,,7.525596,0.049631,3.282268,,3.3319,
12/31/2011,2.5,115.0,,117.5,4.7,34.8,,39.5,0.191175,8.794066,,8.985241,0.08576,3.944976,,4.030737,
