Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Discontinued Operations,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Deferred Tax Assets,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
05/31/1992,1073.485962,4.427,4.427,0.0,64.809998,,,76.002998,,,,,19.382999,,,,164.623001,681.218994,1111.853027,-430.634003,0.0,227.643997,,,,,,227.643997,908.862991,,35.834999,35.834999,,,,41.862999,,,,,,54.996002,,,54.996002,132.694,342.286987,,,,,230.311996,,,,230.311996,572.598984,705.292984,9.0,194.423004,,,0.0,,164.770004,368.193008,0.0,368.193008,1073.485992,
08/31/1992,1069.858032,2.037,2.037,0.0,50.959,,,93.249001,,,,,12.539,,,,158.783997,684.346985,1124.366943,-440.019989,0.0,226.727005,,,,,,226.727005,911.07399,,17.298,17.298,,,,21.863001,,,,,,63.146998,,,63.146998,102.307999,381.009003,,,,,223.964996,,,,223.964996,604.973999,707.281998,9.0,194.559006,,,0.0,,159.016998,362.576004,0.0,362.576004,1069.858002,
11/30/1992,1120.310059,7.138,7.138,0.0,112.219002,,,96.400002,,,,,20.299,,,,236.056,687.955994,1138.409058,-450.453003,0.0,196.298004,,,,,,196.298004,884.253998,,63.491001,63.491001,,,,48.813,,,,,,50.272003,,,50.272003,162.576004,377.859009,,,,,218.065994,,,,218.065994,595.925003,758.501007,9.0,194.559006,,,0.0,,158.25,361.809006,0.0,361.809006,1120.310013,
02/28/1993,1140.618042,26.794001,26.794001,0.0,151.751999,,,37.389999,,,,,37.866001,,,,253.802002,689.450989,1148.322998,-458.872009,0.0,197.365005,,,,,,197.365005,886.815994,,86.858002,86.858002,,,,18.813,,,,,,59.838993,,,59.838993,165.509995,371.921997,,,,,217.638,,,,217.638,589.559998,755.069992,9.0,194.365005,,,0.0,,182.182999,385.548004,0.0,385.548004,1140.617996,
05/31/1993,1093.547974,17.854,17.854,0.0,78.948997,,,57.176998,,,,,27.267,,,,181.246994,708.921021,1178.379028,-469.458008,0.0,203.380005,,,,,,203.380005,912.301025,,48.884998,48.884998,,,,16.049999,,,,,,50.589005,,,50.589005,115.524002,375.897003,,,,,221.126999,,,,221.126999,597.024002,712.548004,9.0,194.365005,,,0.0,,177.634995,381.0,0.0,381.0,1093.548004,
08/31/1993,1104.468018,9.667,9.667,0.0,51.544998,,,92.906998,,,,,13.966,,,,168.085007,721.747986,1196.432983,-474.684998,0.0,214.634995,,,,,,214.634995,936.382981,,38.782001,38.782001,,,,38.049999,,,,,,48.850999,,,48.850999,125.682999,375.897003,,,,,230.738998,,,,230.738998,606.636001,732.319,9.0,194.365005,,,0.0,,168.783997,372.149002,0.0,372.149002,1104.468002,
11/30/1993,1162.189941,15.75,15.75,0.0,93.072998,,,91.102997,,,,,18.83,,,,218.755997,727.177979,1210.631958,-483.45401,0.0,216.255997,,,,,,216.255997,943.433975,,110.852997,110.852997,,,,16.049999,,,,,,53.005009,,,53.005009,179.908005,375.897003,,,,,233.722,,,,233.722,609.619003,789.527008,9.0,194.365005,,,0.0,,169.298004,372.66301,0.0,372.66301,1162.190018,
02/28/1994,1164.072998,13.392,13.392,0.0,138.112,,,37.507999,,,,,23.774,,,,212.785995,733.487,1226.031006,-492.544006,0.0,217.800003,,,,,,217.800003,951.287003,,95.307999,95.307999,,,,16.049999,,,,,,46.832005,,,46.832005,158.190002,375.894012,,,,,237.313004,,,,237.313004,613.207016,771.397018,9.0,195.567993,,,0.0,,188.108002,392.675995,0.0,392.675995,1164.073013,
05/31/1994,1095.487061,0.0,0.0,0.0,71.723,,,53.987999,,,,,10.626,,,,136.337006,732.309021,1207.313965,-475.005005,0.0,226.841003,,,,,,226.841003,959.150024,,51.562,51.562,,,,14.05,,,,,,36.762,,,36.762,102.374001,362.897003,,,,,239.431,,,,239.431,602.328003,704.702003,9.0,195.567993,,,0.0,,186.216995,390.784988,0.0,390.784988,1095.486992,
08/31/1994,1137.0,4.545,4.545,0.0,49.078999,,,94.454002,,,,,21.174999,,,,169.253006,737.450989,1217.739014,-480.288025,0.0,230.296005,,,,,,230.296005,967.746994,,44.237999,44.237999,,,,64.050003,,,,,,40.219994,,,40.219994,148.507996,362.897003,,,,,246.100998,,,,246.100998,608.998001,757.505997,9.0,195.567993,,,0.0,,174.925995,379.493988,0.0,379.493988,1136.999985,
11/30/1994,1207.28894,5.67,5.67,0.0,84.242996,,,111.061996,,,,,20.641001,,,,221.615997,755.676025,1247.322998,-491.647003,0.0,229.996994,,,,,,229.996994,985.673019,,52.09,52.09,,,,114.050003,,,,,,51.550991,,,51.550991,217.690994,362.897003,,,,,246.998993,,,,246.998993,609.895996,827.58699,9.0,195.567993,,,0.0,,175.134003,379.701996,0.0,379.701996,1207.288986,
02/28/1995,1264.85498,14.933,14.933,0.0,164.401001,,,81.403,,,,,16.113001,,,,276.850006,757.575989,1257.578003,-500.002014,0.0,230.429001,,,,,,230.429001,988.00499,,94.306999,94.306999,,,,89.050003,,,,,,63.540993,,,63.540993,246.897995,362.848999,,,,,248.862,,,,248.862,611.710999,858.608994,9.0,201.404007,,,0.0,,195.841995,406.246002,0.0,406.246002,1264.854996,
05/31/1995,1189.383057,25.575001,25.575001,0.0,90.174004,,,82.75,,,,,8.198,,,,206.697006,760.486023,1265.427002,-504.94101,0.0,222.199997,,,,,,222.199997,982.68602,,63.708,63.708,,,,59.228001,,,,,,60.327,,,60.327,183.263,350.968994,,,,,247.539001,,,,247.539001,598.507996,781.770996,9.0,201.404007,,,0.0,,197.207993,407.612,0.0,407.612,1189.382996,
08/31/1995,1181.196045,12.499,12.499,0.0,81.767998,,,82.123001,,,,,19.695999,,,,196.085999,765.909973,1275.743042,-509.833008,0.0,219.199997,,,,,,219.199997,985.10997,,58.174,58.174,,,,68.324997,,,,,,46.074001,,,46.074001,172.572998,350.821014,,,,,260.173004,,,,260.173004,610.994018,783.567016,9.0,201.404007,,,0.0,,187.225006,397.629013,0.0,397.629013,1181.196029,
11/30/1995,1197.161987,6.644,6.644,0.0,105.612999,,,102.624001,,,,,13.031,,,,227.912003,764.304016,1286.05603,-521.752014,0.0,204.945999,,,,,,204.945999,969.250015,,56.587002,56.587002,,,,83.291,,,,,,60.319996,,,60.319996,200.197998,350.821014,,,,,247.483002,,,,247.483002,598.304016,798.502014,9.0,201.955002,,,0.0,,187.705002,398.660004,0.0,398.660004,1197.162018,
02/29/1996,1259.516968,3.41,3.41,0.0,208.957993,,,53.321999,,,,,24.976,,,,290.665985,773.73999,1294.73999,-521.0,0.0,195.110992,,,,,,195.110992,968.850983,,111.121002,111.121002,,,,63.284,,,,,,52.930996,,,52.930996,227.335999,350.821014,,,,,249.656998,,,,249.656998,600.478012,827.814011,9.0,204.421997,,,0.0,,218.281006,431.703003,0.0,431.703003,1259.517014,
05/31/1996,1233.79895,35.976002,35.976002,0.0,103.261002,,,63.881001,,,,,41.595001,,,,244.712997,792.65802,1325.647949,-532.98999,0.0,196.427994,,,,,,196.427994,989.086014,,91.651001,91.651001,,,,55.280998,,,,,,44.870003,,,44.870003,191.802002,336.821014,,,,,268.493011,,,,268.493011,605.314026,797.116028,9.0,205.959,,,0.0,,221.723999,436.682999,0.0,436.682999,1233.799026,
08/31/1996,1219.890991,0.598,0.598,0.0,119.337997,,,91.556,,,,,21.653999,,,,233.145996,795.033997,1336.651978,-541.617981,0.0,191.710999,,,,,,191.710999,986.744996,,96.872002,96.872002,,,,65.273003,,,,,,40.485,,,40.485,202.630005,336.821014,,,,,256.744995,,,,256.744995,593.566009,796.196014,9.0,207.084,,,0.0,,207.610992,423.694992,0.0,423.694992,1219.891006,
11/30/1996,1287.103027,13.028,13.028,0.0,168.987,,,102.258003,,,,,19.841,,,,304.114014,793.195007,1342.85498,-549.659973,0.0,189.794006,,,,,,189.794006,982.989014,,112.943001,112.943001,,,,100.269997,,,,,,52.740005,,,52.740005,265.953003,336.821014,,,,,255.598999,,,,255.598999,592.420013,858.373016,9.0,208.233002,,,0.0,,211.496994,428.729996,0.0,428.729996,1287.103012,
02/28/1997,1333.41394,6.095,6.095,0.0,232.947998,,,50.931999,,,,,27.575001,,,,317.549988,824.97998,1386.537964,-561.557983,0.0,190.884003,,,,,,190.884003,1015.863983,,146.481003,146.481003,,,,53.977001,,,,,,57.376987,,,57.376987,257.834991,342.217987,,,,,260.781006,,,,260.781006,602.998993,860.833984,9.0,222.177994,,,0.0,,241.401993,472.579987,0.0,472.579987,1333.413971,
05/31/1997,1220.074951,12.851,12.851,0.0,110.309998,,,64.612,,,,,15.892,,,,203.664993,827.994019,1400.223022,-572.229004,0.0,188.416,,,,,,188.416,1016.410019,,74.303001,74.303001,,,,20.118999,,,,,,66.264996,,,66.264996,160.686996,332.072998,,,,,253.908005,,,,253.908005,585.981003,746.667999,0.0,227.263,,,0.0,,246.143997,473.406998,0.0,473.406998,1220.074997,
08/31/1997,1237.406982,14.377,14.377,0.0,100.936996,,,78.330002,,,,,13.633,,,,207.276993,843.336975,1429.493042,-586.156006,0.0,186.792999,,,,,,186.792999,1030.129974,,80.154999,80.154999,,,,63.909,,,,,,44.982998,,,44.982998,189.046997,328.213989,,,,,257.519989,,,,257.519989,585.733978,774.780975,0.0,229.802994,,,0.0,,232.822998,462.625992,0.0,462.625992,1237.406967,
11/30/1997,2294.241943,12.895,12.895,0.0,322.825989,,,143.800995,,,,,53.159,,,,532.68103,1477.740967,2075.037109,-597.296021,0.0,283.820007,79.871002,,,,,203.949005,1761.560974,,131.774994,131.774994,,,,240.315002,,,,,,70.98999,,,70.98999,443.079987,328.213989,,,,,401.705994,,,,401.705994,729.919983,1172.999969,0.199,884.129028,,,0.0,,236.914001,1121.24203,0.0,1121.24203,2294.241999,
02/28/1998,2334.844971,86.700996,86.700996,0.0,368.898987,,,67.169998,,,,,17.177999,,,,539.947998,1491.972046,2072.419922,-580.447998,0.0,302.924988,91.074997,,,,,211.849991,1794.897034,,151.279999,151.279999,,,,171.024002,,,,,,105.534988,,,105.534988,427.838989,324.355011,,,,,395.837006,,,,395.837006,720.192017,1148.031006,0.199,894.312012,,,0.0,,292.303009,1186.814021,0.0,1186.814021,2334.845027,
05/31/1998,2309.00708,26.733999,26.733999,0.0,212.195999,,,99.814003,,,,,12.598,,,,351.34201,1642.869995,2239.679932,-596.809998,0.0,314.795013,90.924004,,,,,223.87101,1957.665009,,158.177002,158.177002,,,,123.908997,,,,,,120.70401,,,120.70401,402.790009,314.355011,,,,,396.516998,,,,396.516998,710.872009,1113.662018,567.421997,327.136993,,,0.0,,300.786011,1195.345001,0.0,1195.345001,2309.007019,
08/31/1998,2422.487061,0.086,0.086,0.0,177.649002,,,138.380005,10.046,0.0,128.334,,21.958,,,,338.072998,1686.161011,2601.929932,-915.768982,0.0,398.252991,77.421997,,,,,320.830994,2084.414001,,136.600998,136.600998,,,,228.908997,,,,,,95.302994,,,95.302994,460.812988,312.355011,,,,,480.447998,,,,480.447998,792.803009,1253.615997,0.2,329.740997,,,0.0,,838.929993,1168.87099,0.0,1168.87099,2422.486987,
11/30/1998,2496.155029,0.04,0.04,0.0,216.837006,,,173.141998,,,173.141998,0.0,14.339,,,,404.358002,1666.881958,2592.910889,-926.028992,0.0,424.915009,82.651001,82.651001,0.0,,,342.264008,2091.796967,,154.641998,154.641998,,,,84.908997,,,,,,98.915009,,,98.915009,338.466003,512.35498,,,,,481.312988,,,,481.312988,993.667969,1332.133972,0.2,328.453003,,,0.0,265.959015,569.408966,1164.020984,0.0,1164.020984,2496.154956,
02/28/1999,2696.785889,18.357,18.357,0.0,332.213989,,,84.015999,,,84.015999,,22.907,,,,457.493988,1734.900024,2680.361084,-945.460999,0.0,504.391998,78.106003,78.106003,0.0,,,426.285995,2239.292023,,178.169998,178.169998,,,,179.817001,,,,,,103.442993,,,103.442993,461.429993,529.719971,,,,,489.070007,,,,489.070007,1018.789978,1480.219971,569.06897,332.136993,,,0.0,315.359985,0.0,1216.565948,0.0,1216.565948,2696.785919,
05/31/1999,2935.163,6.759,6.759,,222.287,,,102.209,,,,,42.913,,,,374.168,2043.82,3010.539,-966.719,195.591,321.584,75.18,75.18,0.0,,,246.404,2560.995,,166.791,166.791,,,,413.817,,,,,,106.683,,,106.683,687.291,524.558,,,,,505.689,,,,505.689,1030.247,1717.538,569.07,332.142,,,-1.012,317.425,0.0,1217.625,,1217.625,2935.163,
08/31/1999,3024.945,4.402,4.402,0.0,228.336,,,118.951,10.792,0.0,108.159,0.0,87.578,,,,439.267,2068.829,3057.626,-988.797,73.777,443.072,81.56,81.56,0.0,,,361.512,2585.678,,183.759,183.759,,,,286.564,,,,,,73.259,,,73.259,543.582,810.087,,,,,496.817,,,,496.817,1306.904,1850.486,0.199,895.294,,,-22.57,301.536,0.0,1174.459,0.0,1174.459,3024.945,
03/31/2000,3574.548,50.001,50.001,0.0,394.444,,,61.345,,,,,106.633,,,,612.423,2423.817,3465.399,-1041.582,0.0,538.308,77.698,77.698,0.0,,,460.61,2962.125,,286.618,286.618,,,,276.868,,,,,,158.192,,,158.192,721.678,1122.184,,,,,544.178,,,,544.178,1666.362,2388.04,0.199,895.292,,,-69.307,361.988,-1.664,1186.508,0.0,1186.508,3574.548,
06/30/2000,5372.104,7.137,7.137,0.0,841.29,,,161.018,,,161.018,0.0,777.418,,,,1786.863,2919.512,3980.877,-1061.365,210.374,455.355,91.523,91.523,0.0,,,363.832,3585.241,,777.079,777.079,,,,257.87,,,,,,834.942,,,834.942,1869.891,1482.587,1357.869,124.718,124.718,,823.991,,,,823.991,2306.578,4176.469,0.199,895.292,,,-69.094,370.815,-1.577,1195.635,0.0,1195.635,5372.104,
09/30/2000,6346.951,0.137,0.137,0.0,1147.918,,,322.983,,,322.983,0.0,934.804,,,,2405.842,2976.553,4066.654,-1090.101,216.905,747.651,92.496,92.496,0.0,,,655.155,3941.109,,1129.389,1129.389,,,,495.472,,,,,,927.012,,,927.012,2551.873,1470.817,1348.955,121.862,121.862,,1136.557,,,,1136.557,2607.374,5159.247,0.199,895.292,,,-69.175,362.557,-1.169,1187.704,0.0,1187.704,6346.951,
12/31/2000,7360.345,0.249,0.249,0.0,1627.714,,,75.919,18.119,0.0,,57.8,1621.077,,,,3324.959,3096.013,4206.816,-1110.803,202.193,737.18,92.909,92.909,0.0,,,644.271,4035.386,,1247.519,1247.519,,,,834.873,,,,,,1444.169,,,1444.169,3526.561,1473.213,1336.082,137.131,137.131,,1135.614,,,,1135.614,2608.827,6135.388,0.199,895.984,,,-57.887,387.789,-1.128,1224.957,0.0,1224.957,7360.345,
03/31/2001,6293.215,0.249,0.249,0.0,1354.772,,,51.949,18.176,,,33.773,864.447,,,,2271.417,3131.479,4269.785,-1138.306,215.904,674.415,97.038,97.038,0.0,,,577.377,4021.798,,1062.885,1062.885,,,,199.558,,,,,,829.201,,,829.201,2091.644,1864.06,,,,,1069.15,,,,1069.15,2933.21,5024.854,0.199,900.501,,,-56.175,434.117,-10.281,1268.361,0.0,1268.361,6293.215,
06/30/2001,5935.696777,0.242,0.242,0.0,671.416016,,,95.841003,17.493999,0.0,78.347,0.0,1033.708008,,,,1801.207031,3181.862061,4354.354004,-1172.491943,200.682007,751.945984,117.933998,117.933998,0.0,,,634.011986,4134.490051,,527.057983,527.057983,,,,683.356018,,,,,,780.907043,,,780.907043,1991.321045,1622.88501,,,,,1045.702026,,,,1045.702026,2668.587036,4659.908081,0.199,901.966003,,,-55.910999,,429.534992,1275.788996,0.0,1275.788996,5935.697077,
09/30/2001,5691.939941,0.106,0.106,0.0,539.455994,,,114.231003,18.160999,0.0,96.07,0.0,889.497986,,,,1543.291016,3215.285889,4420.881836,-1205.595947,217.785995,715.577026,117.278999,117.278999,0.0,,,598.298027,4148.648911,,363.003998,363.003998,,,,795.330994,,,,,,614.852997,,,614.852997,1773.187988,1639.404053,,,,,996.916992,,,,996.916992,2636.321045,4409.509033,0.199,902.325989,,,-53.853001,,433.759007,1282.430995,0.0,1282.430995,5691.940028,
12/31/2001,5879.159,28.229,28.229,0.0,677.796,,,103.004,20.31,0.0,82.694,82.694,752.94,,,,1561.969,3272.968,4507.757,-1234.789,222.768,821.454,113.868,113.868,0.0,,,707.586,4317.19,,390.479,390.479,,,,599.356,,,,,,828.582,,,828.582,1818.417,1620.023,1498.012,122.011,122.011,,1175.429,,,,1175.429,2795.452,4613.869,0.199,902.903,,,-49.545,415.513,-3.78,1265.29,0.0,1265.29,5879.159,
03/31/2002,5527.111,150.705,150.705,0.0,719.842,,,58.982,19.872,0.0,39.11,0.0,423.696,,,,1353.225,3300.397,4567.014,-1266.617,247.098,626.391,113.868,113.868,0.0,,,512.523,4173.886,,355.506,355.506,,,,654.045,,,,,,388.174,,,388.174,1397.725,1493.899,1375.128,118.771,118.771,,1305.696,,,,1305.696,2799.595,4197.32,0.199,903.618,,,-45.516,469.566,1.924,1329.791,0.0,1329.791,5527.111,
06/30/2002,5706.131,43.778,43.778,0.0,561.753,,,75.206,17.897,0.0,57.309,0.0,824.482,,,,1505.219,3322.488,4630.169,-1307.681,176.207,702.217,113.868,113.868,0.0,,,588.349,4200.912,,435.94,435.94,,,,361.106,,,,,,777.82,,,777.82,1574.866,1634.78,1519.249,115.531,115.531,,1154.554,,,,1154.554,2789.334,4364.2,0.199,903.597,,,-43.783,,481.918,1341.931,0.0,1341.931,5706.131,
09/30/2002,5693.836,5.909,5.909,0.0,487.998,,,64.913,17.651,0.0,47.262,0.0,891.633,,,,1450.453,3327.039,4662.985,-1335.946,53.926,862.418,250.859,113.868,136.991,,,611.559,4243.383,,362.869,362.869,,,,377.44,,,,,,885.257,,,885.257,1625.566,1515.127,1402.836,112.291,112.291,,1207.62,,,,1207.62,2722.747,4348.313,0.199,903.779,,,-43.011,,484.556,1345.523,0.0,1345.523,5693.836,
12/31/2002,5730.858,73.522,73.522,0.0,773.017,,,75.493,16.949,0.0,58.544,0.0,704.616,,,,1626.648,3015.049,4215.5,-1200.451,55.526,1033.635,238.936,113.51,125.426,,,794.699,4104.21,,672.153,672.153,,,,271.834,,,,,,776.721,,,776.721,1720.708,1620.169,1511.118,109.051,109.051,,1024.369,,,,1024.369,2644.538,4365.246,0.199,904.552,,,-38.713,,499.574,1365.612,0.0,1365.612,5730.858,
03/31/2003,5990.126,282.988,282.988,0.0,1256.552,1256.552,,94.237,32.324,0.0,61.913,0.0,280.964,,,,1914.741,3317.209,4546.333,-1229.124,82.116,676.06,444.914,226.101,218.813,,,231.146,4075.385,,1189.689,1189.689,,,,6.334,,,,,,598.098,,,598.098,1794.121,2007.551,1897.025,110.526,110.526,,956.873,,,,956.873,2964.424,4758.545,0.218,1125.907,,,-334.504,456.581,-16.621,1231.581,0.0,1231.581,5990.126,
06/30/2003,5618.675,157.993,157.993,0.0,666.218,666.218,,350.782,19.048,,,,282.487,,,,1457.48,3340.929,4828.705,-1487.776,67.076,753.19,445.812,230.729,215.083,,,307.378,4161.195,,763.486,763.486,,,,6.334,,,,,,593.953,,,593.953,1363.773,2020.707,1913.421,107.286,107.286,,999.598,,,,999.598,3020.305,4384.078,0.218,1125.975,,,-332.86,447.043,-5.779,1234.597,0.0,1234.597,5618.675,
09/30/2003,5549.491,12.115,12.115,0.0,601.931,601.931,,532.136,19.288,0.0,512.848,0.0,268.523,,,,1414.705,3375.763,4893.773,-1518.01,71.98,687.043,364.442,228.662,135.78,,,322.601,4134.786,,650.003,650.003,,,,173.334,,,,,,551.548,,,551.548,1374.885,1998.142,1894.096,104.046,104.046,,975.693,,,,975.693,2973.835,4348.72,0.134,990.036,,,-237.358,433.075,14.884,1200.771,0.0,1200.771,5549.491,
12/31/2003,6314.048,12.172,12.172,0.0,970.141,,,519.401,18.962,0.0,500.439,0.0,378.025,,,,1879.739,3691.826,5179.674,-1487.848,69.283,673.2,346.233,225.615,120.618,,,326.967,4434.309,,813.895,813.895,,,,606.334,,,,,,805.574,,,805.574,2225.803,1978.556,1878.264,100.292,100.292,,868.297,,,,868.297,2846.853,5072.656,0.0,816.852,,,-50.383,495.971,-21.048,1241.392,0.0,1241.392,6314.048,
03/31/2004,5957.908,22.237,22.237,0.0,944.341,944.341,,20.684,,,,,516.698,,,,1503.96,3696.76,5225.959,-1529.199,78.005,679.183,225.363,225.363,0.0,,,453.82,4453.948,,820.359985,820.359985,,,,1161.694,,,,,,-216.162985,,,-216.162985,1765.891,1667.991,1571.068,96.923,96.923,,1040.304,,,,1040.304,2708.295,4474.186,0.0,979.011,,,-51.183,583.083,-27.189,1483.722,0.0,1483.722,5957.908,
06/30/2004,6068.859863,18.959999,18.959999,0.0,815.656982,815.656982,,466.144989,21.576,,,,286.954987,,,,1587.719971,3723.350098,5285.279785,-1561.930054,86.667999,671.120972,349.328003,225.363007,123.964996,,,321.792969,4481.139069,,882.77301,882.77301,,,,381.334015,,,,,,611.553009,,,611.553009,1875.660034,1619.540039,1525.985039,93.555,93.555,,1117.26001,,,,1117.26001,2736.800049,4612.460083,0.0,988.875977,,,-51.181,555.78302,-37.09201,1456.385986,0.0,1456.385986,6068.846069,
