Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Foreign Exch (Gain) Loss,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
03/31/1998,5363.700195,,-4791.0,,572.700195,,-348.200012,,,224.5,-59.799999,,24.799999,0.0,35.0,164.700001,-55.5,109.199997,0.0,,,109.200001,0.0,109.199997,0.0,,109.199997,109.199997,,407.099247,0.266667,0.266667,0.293333,415.95076,0.26,0.26,0.293333,
06/30/1998,5676.600098,,-5073.600098,,603.0,,-369.299988,,,233.699997,-54.5,,24.1,0.0,30.4,179.199997,-60.900002,118.300003,0.0,,,118.299995,0.0,118.300003,0.0,,118.300003,118.300003,,406.500766,0.293333,0.293333,0.328889,415.649255,0.286667,0.286667,0.32,
09/30/1998,5799.1,,-5207.7,,591.4,,-373.9,373.9,0.0,217.5,-58.7,,23.4,,35.3,158.8,-64.1,94.7,,,,94.7,,94.7,,0.0,94.7,94.7,22.36,622.8,0.151111,0.151111,0.187013,638.775,0.146667,0.146667,0.181671,
12/31/1998,6289.299805,,-5634.700195,,654.59961,,-401.399994,,,253.199997,-32.0,,28.9,0.0,3.1,221.199997,-79.699997,141.5,0.0,,,141.5,0.0,141.5,0.0,,141.5,141.5,,415.5,0.34,0.34,0.346667,426.75,0.333333,0.333333,0.34,
03/31/1999,6454.2,,-5772.5,,681.7,,-397.1,397.1,0.0,284.6,-118.2,,30.7,,87.5,166.4,-77.2,89.2,,,,89.2,,89.2,,0.0,89.2,89.2,,417.0,0.213333,0.213333,0.346667,429.0,0.206667,0.206667,0.333333,
06/30/1999,6568.9,,-5869.6,,699.3,,-408.5,408.5,0.0,290.8,-51.9,30.3,,0.0,21.6,238.9,-83.3,155.6,0.0,,,155.6,0.0,155.6,0.0,0.0,155.6,155.6,14.07,418.65,0.373333,0.373333,0.406667,429.3,0.36,0.36,0.393333,
09/30/1999,6783.7,,-6128.9,,654.8,,-391.3,,,263.5,-61.7,23.3,23.3,,38.4,201.8,-79.8,122.0,,,,122.0,,122.0,,,122.0,122.0,,420.0,0.293333,0.293333,0.293333,429.3,0.286667,0.286667,0.286667,
12/31/1999,9444.700195,,-8674.099609,,770.600586,,-444.5,,,326.100006,,,,,,,,326.100006,,,,,,182.399994,0.0,0.0,182.399994,182.399994,,420.599991,0.41,0.41,0.43,427.650009,0.41,0.41,0.42,
03/31/2000,9611.5,,-8820.0,,791.5,,-425.899994,,,365.600006,,,,,,,,365.600006,,,,,,198.399994,0.0,0.0,198.399994,198.399994,,420.150009,0.45,0.45,0.48,426.75,0.44,0.44,0.47,
06/30/2000,10535.1,,-9703.0,,832.1,,-462.0,462.0,0.0,370.1,-50.1,38.4,,,11.7,320.0,-114.0,206.0,,,,206.0,,206.0,,,206.0,206.0,,435.3,0.47,0.47,0.49,445.0,0.46,0.46,0.48,
09/30/2000,11039.900391,,-10235.700195,,804.200196,,-467.399994,,,336.799988,-46.0,,33.7,0.0,12.3,290.799988,-100.800003,190.0,0.0,,,189.999985,0.0,190.0,0.0,0.0,190.0,190.0,,438.900009,0.43,0.43,0.456667,450.900009,0.42,0.42,0.446667,
12/31/2000,11926.599609,,-11041.200195,,885.399414,,-491.700012,,,393.700012,-47.5,,39.5,0.0,8.0,346.200012,-125.0,221.199997,0.0,,,221.200012,0.0,221.199997,0.0,0.0,221.199997,221.199997,,441.799485,0.5,0.5,0.513333,454.199982,0.5,0.5,0.513333,
03/31/2001,12580.099609,,-11634.0,,946.099609,,-509.899994,,,436.200012,-130.0,,,0.0,130.0,306.200012,-113.300003,192.899994,0.0,,,192.900009,0.0,192.899994,0.0,0.0,192.899994,192.899994,,444.298508,0.43,0.43,0.57,456.499512,0.42,0.42,0.56,
06/30/2001,12401.0,,-11425.1,,975.9,,-530.6,,,445.3,-56.3,,38.0,0.0,18.3,389.0,-135.7,253.3,0.0,,,253.3,0.0,253.3,0.0,0.0,253.3,253.3,,446.7,0.57,0.57,0.6,458.6,0.55,0.55,0.58,
09/30/2001,11773.4,,-10858.7,,914.7,,-502.4,,,412.299988,-40.9,,28.6,0.0,12.3,371.399988,-125.0,246.399994,70.099998,,,176.29999,0.0,176.300003,0.0,0.0,176.300003,176.300003,,449.600006,0.39,0.55,0.57,460.600006,0.38,0.53,0.55,
12/31/2001,13092.099609,,-12091.599609,,1000.5,,-514.0,,,486.5,-55.6,,38.8,0.0,16.8,430.9,-147.600006,283.299988,0.0,,,283.299994,0.0,283.299988,0.0,0.0,283.299988,283.299988,,449.899994,0.63,0.63,0.65,459.700012,0.62,0.62,0.64,
03/31/2002,13242.0,,-12173.5,,1068.5,,-536.0,,,532.5,-78.7,,39.6,0.0,39.1,453.8,-153.5,300.299988,0.0,,,300.3,0.0,300.299988,0.0,0.0,300.299988,300.299988,,449.899994,0.67,0.67,0.72,459.100006,0.66,0.66,0.71,
06/30/2002,11765.9,,-10703.4,,1062.5,,-521.4,,,541.1,-95.9,25.5,25.5,0.0,70.4,445.2,-148.9,296.3,0.0,,,296.3,0.0,296.3,0.0,0.0,296.3,296.3,,451.2,0.66,0.66,0.76,460.0,0.64,0.64,0.74,
09/30/2002,13086.099609,,-12079.200195,,1006.899414,,-520.700012,,,486.200012,-49.299999,,,0.0,49.299999,436.900013,-148.600006,288.299988,0.0,,,288.300007,0.0,288.299988,0.0,0.0,288.299988,288.299988,,446.200012,0.65,0.65,0.68,454.200012,0.64,0.64,0.67,
12/31/2002,14091.0,,-13011.5,,1079.5,,-526.200012,,,553.299988,6.1,,,0.0,-6.1,559.399988,-191.899994,367.5,0.0,,,367.499994,0.0,367.5,0.0,0.0,367.5,367.5,,442.0,0.83,0.83,0.78,450.0,0.82,0.82,0.77,
03/31/2003,14371.299805,,-13177.200195,,1194.09961,,-576.099976,,,618.0,-40.400002,,,0.0,40.400002,577.599998,-192.699997,384.899994,1.8,,,383.100001,0.0,383.100006,0.0,0.0,383.100006,383.100006,,449.100006,0.85,0.86,0.87,456.299988,0.84,0.85,0.86,
06/30/2003,15183.8,,-13968.3,,1215.5,,-609.0,609.0,0.0,606.5,-71.6,22.6,22.6,,49.0,534.9,-175.7,359.2,4.3,,,354.9,,354.9,0.0,,354.9,354.9,,446.8,0.79,0.8,0.87,453.3,0.78,0.79,0.86,
09/30/2003,15388.2,,-14315.4,,1072.8,,-547.6,547.6,0.0,525.2,-41.2,,28.0,0.0,13.2,484.0,-160.5,323.5,40.3,,,283.2,0.0,283.2,0.0,0.0,283.2,283.2,,440.5,0.64,0.73,0.75,446.700012,0.63,0.72,0.74,
12/31/2003,16350.4,,-15179.7,,1170.7,,-586.9,586.9,0.0,583.8,-15.9,,27.6,0.0,-11.7,567.9,-187.0,380.9,5.1,,,375.8,0.0,375.8,0.0,0.0,375.8,375.8,,433.2,0.87,0.88,0.87,439.0,0.86,0.87,0.86,
03/31/2004,16391.800781,,-15108.400391,,1283.40039,,-608.900024,608.0,0.900024,674.5,-35.900001,,28.200001,0.0,7.7,638.599999,-208.5,430.100006,0.8,,,429.299999,0.0,429.299988,0.0,0.0,429.299988,429.299988,,433.399994,0.99,1.0,1.01,439.0,0.98,0.99,1.0,
06/30/2004,16922.699219,,-15698.700195,,1223.999024,,-602.099976,602.1,-2.4e-05,621.900024,-63.200001,23.8,23.799999,,39.400001,558.700023,-161.300003,397.399994,3.9,,,393.50002,0.0,393.5,0.0,,393.5,393.5,,430.399994,0.91,0.92,0.98,436.700012,0.9,0.91,0.97,
09/30/2004,17792.3,,-16701.8,,1090.5,,-692.5,692.5,0.0,398.0,-73.1,37.4,,0.0,35.7,324.9,-102.6,222.3,9.0,,,213.3,0.0,213.3,0.0,0.0,213.3,213.3,,431.7,0.49,0.51,0.56,434.7,0.49,0.51,0.56,
12/31/2004,18554.6,,-17348.1,,1206.5,,-699.6,699.6,0.0,506.9,-203.0,16.9,16.9,0.0,186.1,303.9,-100.1,203.8,-10.2,,,214.0,0.0,214.0,0.0,0.0,214.0,214.0,,432.1,0.49,0.47,0.75,437.1,0.49,0.47,0.75,
03/31/2005,18959.6,,-17630.7,,1328.9,,-678.7,678.7,0.0,650.2,-98.9,40.0,,0.0,58.9,551.3,-176.8,374.5,8.8,,,365.7,0.0,365.7,0.0,0.0,365.7,365.7,,431.8,0.85,0.87,0.93,437.8,0.84,0.86,0.92,
06/30/2005,18965.1,,-17664.5,,1300.6,,-699.7,699.7,0.0,600.9,-86.7,-94.3,113.1,0.0,181.0,514.2,-206.5,307.7,50.0,,,257.7,0.0,257.7,0.0,0.0,257.7,257.7,,426.8,0.6,0.72,0.85,432.4,0.59,0.71,0.84,
09/30/2005,19237.2,,-18043.0,,1194.2,,-793.7,793.7,0.0,400.5,-54.8,31.0,,0.0,23.8,345.7,-108.2,237.5,9.2,,,228.3,0.0,228.3,0.0,0.0,228.3,228.3,,426.3,0.54,0.56,0.65,431.4,0.53,0.55,0.64,
12/31/2005,19346.9,,-18181.2,,1165.7,,-696.9,696.9,0.0,468.8,-38.3,26.6,,0.0,11.7,430.5,-144.7,285.8,-18.2,,,304.0,0.0,304.0,0.0,0.0,304.0,304.0,,425.5,0.71,0.67,0.7,431.9,0.7,0.66,0.69,
06/30/2006,21251.7,,-19959.5,,1292.2,,-770.9,770.9,0.0,521.3,-61.7,27.7,,,34.0,459.6,-155.8,303.8,-17.3,,,321.1,,321.1,0.0,0.0,321.1,321.1,,413.8,0.77,0.73,0.7875,421.7,0.76,0.72,0.776,
09/30/2006,20937.5,,-19737.0,,1200.5,,-725.5,725.5,0.0,475.0,-61.6,37.8,,0.0,23.8,413.4,-122.0,291.4,20.7,,,270.7,0.0,270.7,0.0,0.0,270.7,270.7,,404.5,0.67,0.72,0.76,413.0,0.66,0.71,0.75,
12/31/2006,21784.6,,-20484.7,,1299.9,,-755.8,755.8,0.0,544.1,-64.6,32.4,,0.0,32.2,479.5,-164.0,315.5,-423.8,,,739.3,0.0,739.3,0.0,0.0,739.3,739.3,,402.2,1.84,0.78,0.83,410.6,1.8,0.77,0.82,
03/31/2007,21867.1,,-20479.6,,1387.5,,-781.7,781.7,0.0,605.8,-647.8,32.2,,0.0,615.6,-42.0,37.1,-4.9,-23.9,,,19.0,0.0,19.0,0.0,0.0,19.0,19.0,,394.6,0.05,-0.01,0.99,394.6,0.05,-0.01,0.99,
06/30/2007,22262.8,,-20905.4,,1357.4,,-819.3,819.3,0.0,538.1,-136.7,19.1,,0.0,117.6,401.4,-163.7,237.7,-664.5,,,902.2,0.0,902.2,0.0,0.0,902.2,902.2,,378.2,2.39,0.63,0.91,387.4,2.33,0.61,0.89,
09/30/2007,21973.4,,-20631.2,,1342.2,0.0,-830.1,830.1,0.0,512.1,-65.2,,42.9,,22.3,446.9,-143.7,303.2,1.4,,,301.8,,301.8,,0.0,301.8,301.8,14.495,363.0,0.83,0.835262,0.869931,370.2,0.82,0.823782,0.859155,
12/31/2007,23282.7,,-21928.1,,1354.6,0.0,-828.9,828.9,0.0,525.7,-56.5,50.0,,,6.5,469.2,-144.1,325.1,0.4,,,324.7,,324.7,,0.0,324.7,324.7,4.225,358.7,0.91,0.91,0.92,364.6,0.89,0.89,0.9,
03/31/2008,22909.6,,-21441.8,,1467.8,0.0,-854.5,854.5,0.0,613.3,-67.9,31.1,,,36.8,545.4,-179.5,365.9,9.9,,,356.0,,356.0,,0.0,356.0,356.0,15.535,355.5,1.0,1.03,1.07,360.2,0.99,1.02,1.06,
06/30/2008,22894.3,,-21439.6,,1454.7,0.0,-927.4,895.0,32.4,527.3,-47.0,47.0,,,0.0,480.3,-164.4,315.9,-2.1,,,318.0,,318.0,0.0,0.0,318.0,318.0,,355.5,0.89,0.888608,0.950759,359.8,0.88,0.874163,0.940033,
09/30/2008,23437.1,23437.1,-22535.9,22535.9,901.2,0.0,-614.6,590.3,24.3,286.6,-31.8,29.3,,,2.5,254.8,-82.6,172.2,-76.9,-76.9,0.0,249.1,0.0,249.1,0.0,0.0,249.1,169.955,-2.245,356.7,0.7,0.48,0.476465,361.1,0.69,0.48,0.473783,
12/31/2008,24117.8,24117.8,-23202.7,23202.7,915.1,0.0,-602.0,578.5,23.5,313.1,-41.9,22.2,,,19.7,271.2,-102.2,169.0,-147.5,-147.5,0.0,316.5,0.0,316.5,0.0,0.0,316.5,182.7,13.7,357.3,0.89,0.48,0.511335,360.3,0.88,0.47,0.508024,
03/31/2009,24089.3,24089.3,-23102.4,23102.4,986.9,0.0,-606.0,573.0,33.0,380.9,-36.8,30.3,,,6.5,344.1,-129.0,215.1,-97.8,-97.8,0.0,312.9,0.0,312.9,0.0,0.0,312.9,236.7,21.6,358.1,0.88,0.6,0.660989,360.9,0.87,0.6,0.65985,
06/30/2009,24347.3,24347.3,-23403.0,23403.0,944.3,0.0,-637.5,591.7,45.8,306.8,-17.1,32.6,,,-15.5,289.7,-87.7,202.0,-71.2,-71.2,0.0,273.2,0.0,273.2,0.0,0.0,273.2,228.5,26.5,358.2,0.76,0.56,0.637912,361.1,0.75,0.56,0.633387,
09/30/2009,24780.7,24780.7,-23871.9,23871.9,908.8,0.0,-668.9,586.1,82.8,239.9,-64.9,33.9,,,31.0,175.0,-236.8,-61.8,-23.6,-23.6,0.0,-38.2,0.0,-38.2,0.0,0.0,-38.2,19.7,81.5,359.1,-0.11,-0.17,0.054859,359.1,-0.11,-0.17,0.054859,
12/31/2009,24919.7,24919.7,-23962.0,23962.0,957.7,0.0,-590.9,605.2,-14.3,366.8,-1.8,27.4,,,-25.6,365.0,-134.8,230.2,-4.3,-4.3,0.0,234.5,0.0,234.5,0.0,0.0,234.5,206.6,-23.6,359.0,0.65,0.64,0.575487,361.0,0.65,0.64,0.574626,
03/31/2010,24342.8,24342.8,-23332.7,23332.7,1010.1,0.0,-643.8,628.6,15.2,366.3,-3.1,27.7,,,-24.6,363.2,-138.4,224.8,2.4,2.4,0.0,222.4,0.0,222.4,0.0,0.0,222.4,221.9,-2.9,358.7,0.62,0.63,0.618623,361.8,0.61,0.62,0.611985,
06/30/2010,24459.6,24459.6,-23555.5,23555.5,904.1,0.0,-570.2,588.2,-18.0,333.9,-25.5,24.5,,,1.0,308.4,-114.6,193.8,-29.7,-29.7,0.0,223.5,0.0,223.5,0.0,0.0,223.5,181.2,-12.6,358.3,0.62,0.54,0.505721,361.8,0.62,0.54,0.505174,
09/30/2010,24437.5,24437.5,-23475.3,23475.3,962.2,0.0,-598.3,581.5,16.8,363.9,60.3,22.0,,,-82.3,424.2,-129.8,294.4,-0.4,-0.4,0.0,294.8,0.0,294.8,0.0,0.0,294.8,224.9,-69.5,348.9,0.84,0.84,0.644597,351.9,0.84,0.84,0.642501,
12/31/2010,25371.8,25371.8,-24377.6,24377.6,994.2,0.0,-650.3,621.9,28.4,343.9,-16.1,21.9,,,-5.8,327.8,-112.8,215.0,-0.4,-0.4,0.0,215.4,0.0,215.4,0.0,0.0,215.4,242.7,27.7,347.6,0.62,0.62,0.698216,350.7,0.61,0.61,0.688985,
03/31/2011,26071.4,26071.4,-24909.2,24909.2,1162.2,0.0,-714.9,697.3,17.6,447.3,-22.2,25.1,,,-2.9,425.1,-175.6,249.5,3.5,3.5,0.0,246.0,0.0,246.0,0.0,0.0,246.0,265.8,16.3,348.5,0.71,0.72,0.762697,352.9,0.7,0.71,0.756189,
06/30/2011,26763.5,26763.5,-25720.1,25720.1,1043.4,0.0,-684.6,683.8,0.8,358.8,-17.5,23.8,,,-6.3,341.3,-134.0,207.3,4.6,4.6,0.0,202.7,0.0,202.7,0.0,0.0,202.7,207.6,0.3,349.4,0.58,0.59,0.594161,354.6,0.57,0.58,0.580846,
09/30/2011,26792.0,26792.0,-25708.0,25708.0,1084.0,0.0,-672.0,644.0,28.0,412.0,-27.0,23.0,,,4.0,385.0,-148.0,237.0,0.0,0.0,0.0,237.0,0.0,237.0,0.0,0.0,237.0,245.0,8.0,345.0,0.69,0.69,0.710145,349.0,0.68,0.68,0.702923,
12/31/2011,27078.0,27078.0,-25964.0,25964.0,1114.0,0.0,-665.0,640.0,25.0,449.0,-23.0,23.0,,,0.0,426.0,-162.0,264.0,2.0,2.0,0.0,262.0,0.0,262.0,0.0,0.0,262.0,268.0,4.0,345.0,0.76,0.77,0.776812,349.0,0.75,0.76,0.771461,
03/31/2012,26918.0,26918.0,-25711.0,25711.0,1207.0,0.0,-680.0,683.0,-3.0,527.0,-17.0,24.0,,,-7.0,510.0,-178.0,332.0,-1.0,-1.0,0.0,333.0,0.0,333.0,0.0,0.0,333.0,314.0,-18.0,345.0,0.96,0.96,0.910145,349.0,0.95,0.95,0.898424,
06/30/2012,26764.0,26764.0,-25628.0,25628.0,1136.0,0.0,-733.0,712.0,21.0,403.0,-26.0,25.0,,,1.0,377.0,-141.0,236.0,0.0,0.0,0.0,236.0,0.0,236.0,0.0,0.0,236.0,243.65,7.65,345.0,0.68,0.68,0.706232,349.0,0.68,0.68,0.70192,
09/30/2012,25889.0,25889.0,-24730.0,24730.0,1159.0,0.0,-702.0,690.0,12.0,457.0,-18.0,26.0,,,-8.0,439.0,-167.0,272.0,1.0,1.0,0.0,271.0,0.0,271.0,0.0,0.0,271.0,268.0,-4.0,341.0,0.8,0.8,0.785924,344.0,0.79,0.79,0.778372,
12/31/2012,25232.0,25232.0,-24008.0,24008.0,1224.0,0.0,-718.0,699.0,19.0,506.0,-23.0,27.0,,,-4.0,483.0,-180.0,303.0,0.0,0.0,0.0,303.0,0.0,303.0,0.0,0.0,303.0,304.65,1.65,340.0,0.89,0.89,0.896029,343.0,0.88,0.88,0.88481,
03/31/2013,24552.0,24552.0,-23261.0,23261.0,1291.0,0.0,-816.0,712.0,104.0,475.0,-28.0,34.0,,,-6.0,447.0,-101.0,346.0,1.0,1.0,0.0,345.0,0.0,345.0,0.0,0.0,345.0,396.0,50.0,341.0,1.01,1.01,1.16129,345.0,1.0,1.0,1.144928,
06/30/2013,25420.0,25420.0,-24173.0,24173.0,1247.0,0.0,-1689.0,775.0,914.0,-442.0,-38.0,36.0,,,2.0,-480.0,-106.0,-586.0,0.0,0.0,0.0,-586.0,0.0,-586.0,0.0,0.0,-586.0,243.0,829.0,341.0,-1.72,-1.72,0.71261,341.0,-1.72,-1.72,0.711085,
09/30/2013,24523.0,24523.0,-23259.0,23259.0,1264.0,0.0,-793.0,732.0,61.0,471.0,-29.0,33.0,,,-4.0,442.0,-102.0,340.0,1.0,1.0,0.0,339.0,0.0,339.0,0.0,0.0,339.0,350.0,10.0,340.0,1.0,1.0,1.029412,344.0,0.99,0.99,1.01907,
12/31/2013,22240.0,22240.0,-20895.0,20895.0,1345.0,0.0,-826.0,766.0,60.0,519.0,-27.0,33.0,,,-6.0,492.0,-217.0,275.0,-3.0,-3.0,0.0,278.0,0.0,278.0,0.0,0.0,278.0,283.0,8.0,342.0,0.81,0.8,0.827485,346.0,0.8,0.79,0.813121,
03/31/2014,21427.0,21427.0,-20130.0,20130.0,1297.0,0.0,-789.0,736.0,53.0,508.0,-1.0,34.0,,,-33.0,507.0,-192.0,315.0,0.0,0.0,0.0,315.0,0.0,315.0,0.0,0.0,315.0,319.0,4.0,342.0,0.92,0.92,0.932749,347.0,0.91,0.91,0.921527,
06/30/2014,22894.0,22894.0,-21638.0,21638.0,1256.0,0.0,-869.0,795.0,74.0,387.0,-30.0,33.0,,,-3.0,357.0,-123.0,234.0,0.0,0.0,0.0,234.0,0.0,234.0,0.0,0.0,234.0,283.0,49.0,339.0,0.69,0.69,0.834808,343.0,0.68,0.68,0.822857,
09/30/2014,24070.0,24070.0,-22729.0,22729.0,1341.0,0.0,-875.0,775.0,100.0,466.0,-31.0,34.0,,,-3.0,435.0,-169.0,266.0,0.0,0.0,0.0,266.0,0.0,266.0,0.0,0.0,266.0,340.0,74.0,336.0,0.79,0.79,1.011905,340.0,0.78,0.78,0.997647,
12/31/2014,25537.0,25537.0,-24083.0,24083.0,1454.0,0.0,-908.0,815.0,93.0,546.0,-95.0,36.0,,,59.0,451.0,-162.0,289.0,0.0,0.0,0.0,289.0,0.0,289.0,0.0,0.0,289.0,370.45,81.45,331.0,0.87,0.87,1.119184,334.0,0.86,0.86,1.103862,
03/31/2015,25375.0,25375.0,-23916.0,23916.0,1459.0,0.0,-868.0,803.0,65.0,591.0,-33.0,35.0,,,-2.0,558.0,-193.0,365.0,0.0,0.0,0.0,365.0,0.0,365.0,0.0,0.0,365.0,395.35,30.35,330.0,1.1,1.1,1.19803,334.0,1.09,1.09,1.180868,
06/30/2015,27547.0,27547.0,-26089.0,26089.0,1458.0,0.0,-900.0,847.0,53.0,558.0,-35.0,36.0,,,-1.0,523.0,-230.0,293.0,-2.0,-2.0,0.0,295.0,0.0,295.0,0.0,0.0,295.0,333.0,40.0,330.0,0.89,0.89,1.009091,333.0,0.88,0.88,1.00012,
09/30/2015,28055.0,28055.0,-26476.0,26476.0,1579.0,0.0,-959.0,842.0,117.0,620.0,-52.0,44.0,,,8.0,568.0,-184.0,384.0,0.0,0.0,0.0,384.0,-1.0,383.0,0.0,0.0,383.0,386.7,3.7,328.0,1.17,1.17,1.178963,331.0,1.15,1.15,1.161178,
12/31/2015,31445.0,31445.0,-29836.0,29836.0,1609.0,0.0,-1046.0,922.0,124.0,563.0,-43.0,45.0,,,-2.0,520.0,-194.0,326.0,0.0,0.0,0.0,326.0,0.0,326.0,0.0,0.0,326.0,342.1,16.1,329.0,0.99,0.99,1.039818,332.0,0.98,0.98,1.028494,
03/31/2016,30662.0,30662.0,-28973.0,28973.0,1689.0,0.0,-1033.0,914.0,119.0,656.0,-44.0,44.0,,,0.0,612.0,-226.0,386.0,0.0,0.0,0.0,386.0,0.0,386.0,0.0,0.0,386.0,391.7,5.7,328.0,1.18,1.18,1.194207,331.0,1.17,1.17,1.187221,
