Date,Last Price,Period-over-Period % Change,Open Price,High Price,Low Price,Market Capitalization,Current Shares Outstanding,Source: Bloomberg
12/31/1983,6.667525,,6.381774,6.858026,6.381774,,,
03/31/1984,6.223023,-6.666667,6.667525,6.699275,5.33402,,,
06/30/1984,5.746772,-7.653061,6.286524,6.445274,5.143519,,,
09/30/1984,6.699275,16.574586,5.746772,6.762775,5.175269,,,
12/31/1984,6.540525,-2.369668,6.667525,6.762775,5.937272,,,
03/31/1985,7.048527,7.76699,6.540525,7.778779,6.223023,,,
06/30/1985,8.445532,19.81982,7.048527,8.699533,6.381774,,,
09/30/1985,8.223281,-2.631579,8.445532,8.985284,7.87403,,,
12/31/1985,8.858283,7.722008,8.223281,9.429785,7.90578,,,
03/31/1986,9.652036,8.960573,8.826533,10.064788,8.572532,,,
06/30/1986,8.572532,-11.184211,9.525036,9.525036,8.286781,,,
09/30/1986,7.302527,-14.814815,8.572532,8.763033,6.667525,,,
12/31/1986,7.524778,3.043478,7.334278,8.921784,7.175527,,,
03/31/1987,10.160038,35.021097,7.524778,10.414039,7.524778,,,
06/30/1987,12.700048,25.0,10.001288,13.589051,9.048784,,,
09/30/1987,16.160811,27.25,12.763548,16.446562,12.668298,,,
12/31/1987,11.684044,-27.701375,16.224311,16.510062,9.302785,,,
03/31/1988,4.349766,-62.771739,11.652294,12.160296,4.032265,,,
06/30/1988,5.016519,15.328467,4.286266,5.746772,3.619514,,155.975998,
09/30/1988,4.984769,-0.632911,5.016519,5.27052,4.476767,,155.975998,
12/31/1988,4.381516,-12.101911,4.984769,5.20702,4.000515,,155.975998,
03/31/1989,5.39752,23.188406,4.381516,6.381774,4.381516,,155.975998,
06/30/1989,5.524521,2.352941,5.39752,6.159523,5.27052,,157.416,
09/30/1989,5.905522,6.896552,5.556271,6.540525,5.42927,,157.416,
12/31/1989,4.699018,-20.430108,5.905522,6.032523,4.254516,,157.416,
03/31/1990,4.921269,4.72973,4.667268,5.27052,4.476767,3062.606392,157.416,
06/30/1990,5.36577,9.032258,4.921269,5.873772,4.794268,3342.545481,158.070007,
09/30/1990,3.492513,-34.911243,5.30227,5.492771,3.302012,2376.302586,158.227005,
12/31/1990,3.5893,2.771267,3.524263,3.934425,2.984511,1124.305006,172.822006,
03/31/1991,4.210525,17.307692,3.520275,4.6937,2.830025,1331.530867,172.822006,
06/30/1991,4.900775,16.393443,4.1415,5.591025,4.072475,1550.56905,174.626999,
09/30/1991,5.176875,5.633803,4.900775,5.66005,4.486625,1677.93746,174.712006,
12/31/1991,7.7308,49.333333,5.176875,7.7308,5.038825,2517.367944,178.979996,
03/31/1992,6.557375,-15.178571,7.31665,7.799825,6.143225,2144.731798,178.979996,
06/30/1992,6.695425,2.105263,6.557375,7.385675,6.0742,2191.690697,179.811996,
09/30/1992,6.695425,0.0,6.6264,7.109575,6.005175,2194.04295,180.757996,
12/31/1992,7.109575,6.185567,6.6264,7.661775,5.867125,2341.022573,180.951996,
03/31/1993,8.283,16.504854,7.109575,8.628125,7.04055,2734.210739,180.951996,
06/30/1993,10.146675,22.5,8.283,10.146675,8.0069,3364.043163,182.280701,
09/30/1993,10.07765,-0.680272,10.07765,10.560825,9.24935,3372.20713,183.077194,
12/31/1993,12.28645,21.917808,10.07765,12.4245,9.9396,4129.600134,183.077194,
03/31/1994,12.56255,2.247191,12.217425,14.49525,11.941325,4237.938358,184.778503,
06/30/1994,11.389125,-9.340659,12.217425,13.805,10.90595,3847.036772,186.283005,
09/30/1994,12.493525,9.69697,11.73425,12.7006,9.9396,4230.78455,186.522995,
12/31/1994,17.5,40.072558,12.125,17.625,12.125,3295.250053,186.996002,
03/31/1995,22.875,30.714286,17.375,23.375,17.125,3479.630751,186.996002,
06/30/1995,25.5,11.47541,22.875,25.75,21.875,3872.251419,152.115005,
