Date,Revenue,Consensus Estimate,Comparable Actual,Revenue Surprise %,GAAP Actual,Adjusted Actual,Earnings Per Share,EPS Surprise %,EBIT,EBIT Surprise %,EBITDA,EBITDA Surprise %,Gross Margin %,Pretax Income (Loss),Pretax Income (Loss) Surprise %,Net Income,Net Income Surprise %,Source: Bloomberg
12/31/1989,,,0.0,,27.0,27.0,,,,,,,,,,,,
03/31/1990,,,14.1,,14.100001,14.100001,,,,,,,,,,,,
06/30/1990,,,32.799999,,53.300002,53.300002,,,,,,,,,,,,
09/30/1990,,,48.5,,48.499999,48.499999,,,,,,,,,,,,
12/31/1990,,,0.0,,11.9,11.9,,,,,,,,,,,,
03/31/1991,,,-5.0,,-5.0,-5.0,,,,,,,,,,,,
06/30/1991,,,6.2,,6.2,6.2,,,,,,,,,,,,
09/30/1991,,,18.6,,18.600001,18.600001,,,,,,,,,,,,
12/31/1991,,,0.0,,-108.699997,-108.699997,,,,,,,,,,,,
03/31/1992,,,-2.0,,-290.499994,-290.499994,,,,,,,,,,,,
06/30/1992,,,11.0,,9.4,9.4,,,,,,,,,,,,
09/30/1992,,,2.3,,0.6,0.6,,,,,,,,,,,,
12/31/1992,,,0.0,,-23.700001,-23.700001,,,,,,,,,,,,
03/31/1993,,,-9.7,,-9.7,-9.7,,,,,,,,,,,,
06/30/1993,,,54.099998,,54.100001,54.100001,,,,,,,,,,,,
09/30/1993,,,15.2,,15.200001,15.200001,,,,,,,,,,,,
12/31/1993,,,0.0,,60.5,60.5,,,,,,,,,,,,
03/31/1994,,,2.9,,2.9,2.9,,,,,,,,,,,,
06/30/1994,,,16.5,,16.5,16.5,,,,,,,,,,,,
09/30/1994,,,21.299999,,31.299999,31.299999,,,,,,,,,,,,
12/31/1994,,,0.0,,17.0,17.0,,,,,,,,,,,,
03/31/1995,,,15.7,,15.7,15.7,,,,,,,,,,,,
06/30/1995,,,42.299999,,42.299999,42.299999,,,,,,,,,,,,
09/30/1995,,,31.200001,,31.200001,31.200001,,,,,,,,,,,,
12/31/1995,,,0.0,,23.200001,23.200001,,,,,,,,,,,,
03/31/1996,,,19.9,,19.9,19.9,,,,,,,,,,,,
06/30/1996,,,37.900002,,37.900002,37.900002,,,,,,,,,,,,
09/30/1996,,,25.299999,,64.599998,64.599998,,,,,,,,,,,,
12/31/1996,,,0.0,,29.299999,29.299999,,,,,,,,,,,,
03/31/1997,,,25.5,,93.900002,93.900002,,,,,,,,,,,,
06/30/1997,,,12.3,,67.900002,67.900002,,,,,,,,,,,,
09/30/1997,,,67.699997,,51.6,51.6,,,,,,,,,,,,
12/31/1997,,,0.0,,-35.200001,-35.200001,,,,,,,,,,,,
03/31/1998,,,80.099998,,78.5,78.5,,,,,,,,,,,,
06/30/1998,,,106.5,,102.199997,102.199997,,,,,,,,,,,,
09/30/1998,,,21.200001,,85.1,85.1,,,,,,,,,,,,
12/31/1998,,,6.5,,87.900002,87.900002,,,,,,,,,,,,
03/31/1999,,,76.300003,,76.3,76.3,,,,,,,,,,,,
06/30/1999,,,100.900002,,97.9,97.9,,,,,,,,,,,,
09/30/1999,,,64.5,,-70.900017,-70.900017,,,,,,,,,,,,
12/31/1999,,,86.5,,66.299828,66.299828,,,,,,,,,,,,
03/31/2000,,,89.5,,86.1,86.1,,,,,,,,,,,,
06/30/2000,,,91.400002,,81.7,81.7,,,,,,,,,,,,
09/30/2000,,,85.199997,,79.9,79.9,,,,,,,,,,,,
12/31/2000,,,73.099998,,78.199997,78.199997,,,,,,,,,,,,
03/31/2001,,,69.300003,,172.3,172.3,,,,,,,,,,,,
06/30/2001,,,80.900002,,83.3,83.3,,,,,,,,,,,,
09/30/2001,,,83.0,,88.0,88.0,,,,,,,,,,,,
12/31/2001,,,73.099998,,-54.4,-54.4,,,,,,,,,,,,
03/31/2002,,,54.400002,,14.3,14.3,,,,,,,,,,,,
06/30/2002,,,61.0,,45.9,45.9,,,,,,,,,,,,
09/30/2002,,,50.200001,,46.0,46.0,,,,,,,,,,,,
12/31/2002,,,71.699997,,11.7,11.7,,,,,,,,,,,,
03/31/2003,,,36.200001,,29.4,29.4,,,,,,,,,,,,
