Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Accts Payable,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
01/31/1990,5.1,17.594999,9.028,8.094,,,8.094,-29.617001,,,,-29.617001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04/30/1990,62.105999,17.622,8.09,4.392,,,4.392,32.001999,,,,32.001999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07/31/1990,-4.34,17.249001,9.609,10.691,,,10.691,-41.889,,,,-41.889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/31/1990,69.717003,20.591999,8.594,-1.492,,,-1.492,42.022999,,,,42.022999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/31/1991,-16.044001,13.672,10.296,2.111,,,2.111,-42.123001,,,,-42.123001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04/30/1991,18.860001,17.799,10.151,-1.387,,,-1.387,-7.703,,,,-7.703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07/31/1991,-5.947,14.512,9.73,-1.715,,,-1.715,-28.474001,,,,-28.474001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/31/1991,60.667999,18.627001,9.043,15.523,,,15.523,17.475,,,,17.475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/31/1992,-60.141998,10.575,10.271,0.128,,,0.128,-81.115997,,,,-81.115997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04/30/1992,11.524,13.806,10.454,1.497,,,1.497,-14.233,,,,-14.233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07/31/1992,-38.823002,11.605,10.65,-7.043,,,-7.043,-54.035,,,,-54.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/31/1992,68.313004,20.700001,11.37,6.352,,,6.352,29.891001,,,,29.891001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/31/1993,-50.875,0.739,13.083,0.629,,,0.629,-65.325996,,,,-65.325996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04/30/1993,61.764,3.829,10.802,7.265,,,7.265,39.868,,,,39.868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07/31/1993,44.452,-44.942001,9.683,48.230999,,,48.230999,31.48,,,,31.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/31/1993,12.536,23.32,10.932,-21.5,,,-21.5,-0.216,,,,-0.216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/31/1994,19.282,-77.652,12.752,80.013,,,80.013,4.169,,,,4.169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04/30/1994,-3.514,5.105,10.789,-36.167999,,,-36.167999,16.76,,,,16.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07/31/1994,-1.015,2.985,11.664,22.111,,,22.111,-37.775002,,,,-37.775002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/31/1994,102.587997,15.65,38.037998,-4.927,,,-4.927,53.827,,,,53.827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/31/1995,-19.74,-22.922001,18.285999,27.605,,,27.605,-42.709,,,,-42.709,,,-10.262,,,,-10.262,,,,,,,,,,10.262,,,,,,,,,,,,,,,
04/30/1995,20.822001,19.268999,18.471001,4.598,,,4.598,-21.516001,,,,-21.516001,,,-14.538,,,,-14.538,,,,,,,,,,14.538,,,,,,,,,,,,,,,
07/31/1995,21.214001,37.612,17.548,10.009,,,10.009,-43.955002,,,,-43.955002,,,-16.591,,,,-16.591,,,,,,,,,,16.591,,,,,,,,,,,,,,,
10/31/1995,103.004997,23.445,16.207001,-8.033,,,-8.033,71.386002,,,,71.386002,,,-20.368999,,,,-20.368999,,,,,,,,,,20.368999,,,,,,,,,,,,,,,
01/31/1996,-61.603001,23.191,22.922001,3.186,,,3.186,-110.902,,,,-110.902,,,-18.49,,,,-18.49,,,,,,,,,,18.49,,,,,,,,,,,,,,,
04/30/1996,29.327999,33.555,19.763,6.548,,,6.548,-30.538,,,,-30.538,,,-11.212,,,,-11.212,,,,,,,,,,11.212,,,,,,,,,,,,,,,
07/31/1996,59.676998,37.692001,24.879999,2.938,,,2.938,-5.833,,,,-5.833,,,-18.063,,,,-18.063,,,,,,,,,,18.063,,,,,,,,,,,,,,,
10/31/1996,52.949001,19.778999,21.705,30.372,,,30.372,-18.907,,,,-18.907,,-18.797001,-18.797001,,,,-18.797001,,,,,,,,,,0.0,,,,,,,,,,,,34.152,,,
