Date,Basic Shares Outstanding,Diluted Weighted Avg Shares,Basic Weighted Avg Shares,Per Share Data Items,Revenue,EBITDA,Operating Income,Net Income to Common - Basic,Net Income before XO - Basic,Normalized Net Income - Basic,Net Income to Common - Diluted,Net Income before XO - Diluted,Normalized Net Income - Diluted,Dividends,Cash Flow,Free Cash Flow,Cash & Equivalents,Book Value,Tangible Book Value,Source: Bloomberg
09/30/1990,,55.114925,55.114925,,0.106113,,,-0.105,-0.105,,-0.105,-0.105,-0.105,,,,,,,
12/31/1990,,72.703201,72.703201,,0.097186,,,0.019375,0.019375,,0.019375,0.019375,0.019375,,,,,,,
03/31/1991,3.04,73.311996,73.311996,,0.085198,0.00637,0.002619,0.004312,0.004312,,0.004312,0.004312,0.004312,,0.003492,,2.347039,3.693421,,
06/30/1991,75.167999,71.440002,71.440002,,0.104087,0.009029,0.007825,0.00875,0.00875,,0.00875,0.00875,0.00875,,0.028289,,0.279321,0.381559,,
09/30/1991,75.584,87.424004,87.424004,,0.085926,0.009242,0.007847,0.01125,0.01125,,0.01125,0.01125,0.01125,,0.011999,,0.252209,0.392266,,
12/31/1991,81.807999,78.695999,78.695999,,0.117668,0.021742,0.014855,0.01375,0.01375,,0.01375,0.01375,0.01375,,0.00554,,0.180557,0.384632,,
03/31/1992,85.744003,92.704002,92.704002,,0.127654,0.015986,0.005814,0.00375,0.00375,,0.00375,0.00375,0.00375,,-0.002891,,0.054908,0.432928,,
06/30/1992,110.127998,128.848007,128.848007,,0.120669,0.019275,0.010623,0.01,0.01,,0.01,0.01,0.01,,-0.011031,,0.288283,0.61108,,
09/30/1992,110.160004,129.455994,129.455994,,0.121708,0.022326,0.014357,0.0125,0.0125,,0.0125,0.0125,0.0125,,0.005812,,0.287001,0.624283,,
12/31/1992,121.584,118.863327,118.863327,,0.154095,0.023331,0.018943,0.014375,0.014375,,0.014375,0.014375,0.014375,,0.008673,,0.262633,0.589527,,
03/31/1993,122.463997,131.223038,131.223038,,0.148223,0.026743,0.01897,0.0105,0.0105,,0.0105,0.0105,0.0105,,0.014883,,0.277208,0.60292,,
06/30/1993,122.781021,131.865677,131.865677,,0.175218,0.02975,0.02087,0.015625,0.015625,,0.015625,0.015625,0.015625,,0.020772,,0.292,0.618289,,
