Date,Level 1 Assets,Level 2 Assets,Level 3 Assets,Total FV Assets,Level 1 Liabilities,Level 2 Liabilities,Level 3 Liabilities,Total FV Liabilities,Level 1 Assets/Total Equity,Level 2 Assets/Total Equity,Level 3 Assets/Total Equity,Total FV Assets/Total Equity,Level 1 Assets/Total Assets,Level 2 Assets/Total Assets,Level 3 Assets/Total Assets,Total FV Assets/Total Assets,Source: Bloomberg
03/30/2008,604.6,2195.687,,2800.287,,0.08,,0.08,11.969627,43.469327,,55.438954,8.297045,30.131844,,38.428889,
06/29/2008,393.821,1986.587,,2380.408,,16.933,,16.933,7.935276,40.028632,,47.963908,5.538532,27.938517,,33.477049,
09/28/2008,450.195,2039.815,,2490.01,,8.593,,8.593,9.279704,42.045956,,51.32566,6.419403,29.086052,,35.505455,
12/28/2008,354.308,1613.407,,1967.715,,153.523,,153.523,10.297493,46.891538,,57.189031,5.972684,27.197723,,33.170407,
03/29/2009,429.034,1294.22,0.0,1723.254,0.0,8.292,0.0,8.292,13.503984,40.735994,0.0,54.239978,8.144463,24.568511,0.0,32.712973,
06/28/2009,445.913,1376.697,0.0,1822.61,0.0,10.3,0.0,10.3,13.655476,42.159462,0.0,55.814938,8.500086,26.242885,0.0,34.742971,
09/27/2009,591.066,1629.224,0.0,2220.29,0.0,33.235,0.0,33.235,16.611363,45.787832,0.0,62.399194,10.280689,28.337859,0.0,38.618548,
01/03/2010,1016.314,1778.059,0.0,2794.373,0.0,23.247,0.0,23.247,26.003266,45.493166,0.0,71.496432,16.933715,29.625829,0.0,46.559544,
04/04/2010,968.026,2156.072,0.0,3124.098,0.0,22.463,0.0,22.463,23.299389,51.894433,0.0,75.193821,15.782334,35.151791,0.0,50.934124,
07/04/2010,1222.871,2314.733,0.0,3537.604,0.0,43.003,0.0,43.003,26.765395,50.663351,0.0,77.428745,18.142464,34.341283,0.0,52.483747,
10/03/2010,795.265,4030.487,0.0,4825.752,0.0,59.048,0.0,59.048,15.345866,77.774472,0.0,93.120338,9.798564,49.660159,0.0,59.458723,
01/02/2011,709.201,4441.875,0.0,5151.076,0.0,76.762,0.0,76.762,12.271198,76.857093,0.0,89.128291,8.080488,50.609796,0.0,58.690284,
04/03/2011,821.545,4435.101,0.0,5256.646,0.0,69.604,0.0,69.604,13.715514,74.043038,0.0,87.758552,9.222477,49.787434,0.0,59.009912,
07/03/2011,695.998,4337.751,0.0,5033.749,0.0,50.979,0.0,50.979,10.942825,68.200265,0.0,79.143089,7.33571,45.719216,0.0,53.054926,
10/02/2011,656.051,4226.363,0.0,4882.414,0.0,79.106,0.0,79.106,9.769192,62.934366,0.0,72.703558,6.653057,42.859832,0.0,49.512889,
01/01/2012,1115.931,4338.523,0.0,5454.454,0.0,45.835,0.0,45.835,15.80451,61.444865,0.0,77.249375,10.96776,42.640522,0.0,53.608282,
04/01/2012,767.645,4470.633,0.0,5238.278,0.0,103.042,0.0,103.042,10.921173,63.603042,0.0,74.524215,7.667167,44.652269,0.0,52.319437,
07/01/2012,731.733,4287.125,0.0,5018.858,0.0,19.841,0.0,19.841,10.397064,60.914997,0.0,71.312061,7.262319,42.548946,0.0,49.811265,
09/30/2012,629.833,4457.998,0.0,5087.831,0.0,6.759,0.0,6.759,8.737958,61.847825,0.0,70.585783,6.10214,43.191331,0.0,49.293471,
12/30/2012,610.129,4937.997,0.0,5548.126,0.0,13.584,0.0,13.584,8.404444,68.020235,0.0,76.424679,5.901166,47.76029,0.0,53.661455,
03/31/2013,860.953,5134.374,0.0,5995.327,0.0,34.821,0.0,34.821,11.762032,70.143983,0.0,81.906015,8.297191,49.481079,0.0,57.778271,
06/30/2013,742.523,4377.916,0.0,5120.439,0.0,10.351,0.0,10.351,10.109498,59.605604,0.0,69.715102,7.71934,45.513232,0.0,53.232572,
09/29/2013,618.33,3492.867,0.0,4111.197,0.0,1.759,0.0,1.759,9.365144,52.902501,0.0,62.267645,6.912939,39.050309,0.0,45.963248,
12/29/2013,920.557,4985.836,0.0,5906.393,0.0,45.859,0.0,45.859,13.215588,71.577048,0.0,84.792636,8.776641,47.535232,0.0,56.311873,
03/30/2014,1027.165,5107.984,0.0,6135.149,0.0,17.129,0.0,17.129,14.2067,70.648431,0.0,84.855131,9.702711,48.250567,0.0,57.953278,
06/29/2014,826.689,5261.276,0.0,6087.965,0.0,7.358,0.0,7.358,11.324653,72.073202,0.0,83.397855,7.70468,49.034703,0.0,56.739383,
09/28/2014,737.594,4216.587,0.0,4954.181,0.0,24.031,0.0,24.031,10.443856,59.704157,0.0,70.148013,6.888084,39.376954,0.0,46.265038,
12/28/2014,558.295,4218.399,0.0,4776.694,0.0,8.224,0.0,8.224,8.390589,63.398115,0.0,71.788704,5.434149,41.059673,0.0,46.493823,
03/29/2015,439.248,3769.372,0.0,4208.62,0.0,1.448,0.0,1.448,7.379697,63.32829,0.0,70.707987,4.642614,39.840228,0.0,44.482842,
06/28/2015,445.396,3344.05,0.0,3789.446,0.0,1.284,0.0,1.284,7.777603,58.394534,0.0,66.172137,4.868019,36.549267,0.0,41.417286,
09/27/2015,466.206,3200.581,0.0,3666.787,0.0,1.723,0.0,1.723,8.274757,56.807568,0.0,65.082325,5.138387,35.275873,0.0,40.41426,
01/03/2016,1303.513,2612.499,0.0,3916.012,0.0,1.747,0.0,1.747,22.399394,44.892835,0.0,67.292228,14.121403,28.302098,0.0,42.423501,
04/03/2016,2548.994,1427.691,0.0,3976.685,0.0,0.512,0.0,0.512,45.196307,25.314442,0.0,70.51075,26.798072,15.009594,0.0,41.807666,
