Date,Assets,Cash & Near Cash Items,Short-Term Investments,Accounts & Notes Receivable,Inventories,Other Current Assets,Total Current Assets,LT Investments & LT Receivables,Net Fixed Assets,Gross Fixed Assets,Accumulated Depreciation,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Liabilities & Shareholders' Equity,Accounts Payable,Short-Term Borrowings,Other Short-Term Liabilities,Total Current Liabilities,Long-Term Borrowings,Other Long-Term Liabilities,Total Long-Term Liabilities,Total Liabilities,Total Preferred Equity,Minority Interest,Share Capital & APIC,Retained Earnings & Other Equity,Total Equity,Total Liabilities & Equity,Source: Bloomberg
05/04/1989,,124.739998,0.0,35.522999,438.709015,31.868999,630.841003,0.0,997.250977,1533.909058,-536.65802,41.339001,1038.589977,1669.43103,,383.661011,11.2,136.248993,531.109985,176.473007,132.716995,309.190002,840.299988,0.0,0.0,100.875,728.255005,829.130005,1669.429993,
08/03/1989,,90.954002,0.0,45.028999,431.753998,38.241001,605.978027,0.0,1040.494019,1597.56897,-557.075012,43.855,1084.349018,1690.327026,,389.928986,11.341,114.752998,516.02301,174.731995,136.973999,311.705994,827.729004,0.0,0.0,102.115997,760.481995,862.597992,1690.326996,
11/02/1989,,63.877998,0.0,43.835999,514.55603,36.987,659.257019,0.0,1105.089966,1686.66394,-581.573975,45.914001,1151.003967,1810.260986,,436.475006,11.414,117.259003,565.14801,199.470993,144.459,343.929993,909.078003,0.0,0.0,107.899002,793.283997,901.182999,1810.261002,
02/01/1990,,43.708,0.0,44.103001,544.676025,35.618,668.10498,0.0,1146.712036,1745.220947,-598.508972,47.872002,1194.584038,1862.688965,,429.821991,11.13,114.030998,554.982971,218.451996,159.761993,378.213989,933.19696,0.0,0.0,89.306,840.185974,929.491974,1862.688934,
05/03/1990,,93.597,0.0,43.849998,548.440979,38.813999,724.702026,0.0,1170.157959,1793.256958,-623.098999,48.542,1218.699959,1943.401978,,486.363007,11.162,157.621994,655.146973,167.386002,163.270996,330.656998,985.80397,0.0,0.0,82.25,875.346985,957.596985,1943.400955,
08/02/1990,,42.230999,0.0,44.264999,525.875977,45.938,658.309998,0.0,1200.569946,1846.504028,-645.934021,51.382,1251.951946,1910.261963,,447.208008,11.191,123.009003,581.40802,164.498993,169.149994,333.648987,915.057007,0.0,0.0,134.494003,860.710999,995.205002,1910.262009,
11/01/1990,,20.072001,0.0,51.375999,571.89801,39.298,682.643982,0.0,1238.300049,1908.61499,-670.315002,56.588001,1294.88805,1977.531982,,460.885986,24.216,126.225998,611.328003,161.266998,176.972,338.238998,949.567001,0.0,0.0,133.856995,894.107971,1027.964966,1977.531967,
01/31/1991,,23.433001,0.0,52.273998,562.713013,38.971001,677.390991,0.0,1268.453978,1959.44397,-690.98999,67.665001,1336.118979,2013.51001,,405.799988,9.907,169.860001,585.567017,159.095001,180.966003,340.061004,925.628021,0.0,0.0,135.951004,951.93103,1087.882034,2013.510055,
05/02/1991,,109.317001,0.0,52.477001,559.812988,48.369999,769.97699,0.0,1274.98999,1976.477051,-701.487,74.886002,1349.875992,2119.853027,,390.147003,9.596,234.201996,633.945007,157.792999,198.832993,356.625992,990.570999,0.0,0.0,137.40625,991.875,1129.28125,2119.852249,
08/01/1991,,62.985001,0.0,51.958,544.442993,52.337002,711.723022,0.0,1307.480957,2033.795044,-726.314026,65.888,1373.368958,2085.092041,,398.292999,10.03,193.253998,601.577026,155.697006,200.621002,356.318008,957.895035,0.0,0.0,132.938995,994.257996,1127.196991,2085.092026,
10/31/1991,,20.002001,0.0,56.951,630.812012,50.096001,757.861023,0.0,1358.996948,2109.02002,-750.02301,68.635002,1427.63195,2185.49292,,450.054993,10.143,204.218002,664.416016,154.684998,201.895004,356.580002,1020.996017,0.0,0.0,132.942993,1031.553955,1164.496948,2185.492966,
01/31/1992,,34.403999,0.0,55.834999,613.232971,47.813999,751.286011,0.0,1392.6781,2166.205078,-773.526978,72.282997,1464.961097,2216.24707,,430.416992,9.222,212.608002,652.247009,151.669006,212.878998,364.548004,1016.795013,0.0,0.0,132.848999,1066.603027,1199.452026,2216.247039,
04/30/1992,,93.245003,0.0,71.790001,777.591003,52.743999,995.369995,0.0,1723.936035,2509.775879,-785.840027,76.337997,1800.274033,2795.644043,,530.565979,10.717,249.192993,790.476013,576.801025,223.556,800.357025,1590.833038,0.0,0.0,133.298996,1071.511963,1204.810959,2795.643997,
07/30/1992,,12.061,0.0,70.667,774.526001,57.466999,914.721008,0.0,1758.902954,2575.12207,-816.218994,78.570999,1837.473953,2752.195068,,495.237,33.423,235.779999,764.440002,512.138977,225.826004,737.964981,1502.404984,0.0,0.0,133.466995,1116.322998,1249.789993,2752.194977,
10/31/1992,,68.573997,0.0,78.091003,834.598022,53.238998,1034.501953,0.0,1826.03894,2676.129883,-850.091003,81.027,1907.065941,2941.568115,,519.617004,61.757,247.195007,828.56897,584.244019,226.300003,810.544022,1639.112991,0.0,0.0,135.800003,1166.655029,1302.455032,2941.568024,
01/31/1993,,39.541,0.0,90.945,830.085999,52.890999,1013.463013,0.0,1845.019043,2727.27002,-882.250977,87.091003,1932.110046,2945.572998,,518.614014,36.800999,260.403992,815.81897,508.23999,233.085999,741.325989,1557.144959,0.0,0.0,137.238998,1251.188965,1388.427963,2945.572922,
04/29/1993,,50.568001,0.0,88.042,791.846008,58.862999,989.31897,0.0,1886.017944,2804.689941,-918.671997,93.107002,1979.124947,2968.444092,,498.022003,41.810001,289.548004,829.380005,717.22699,234.546997,951.773987,1781.153992,0.0,0.0,126.560997,1060.729004,1187.290001,2968.443993,
07/29/1993,,35.116001,0.0,91.177002,760.523987,70.973999,957.791016,0.0,1941.077026,2890.75708,-949.679993,100.084999,2041.162025,2998.952881,,516.830017,91.964996,244.766006,853.560974,664.47699,240.406998,904.883987,1758.444962,0.0,0.0,126.691002,1113.817017,1240.508018,2998.95298,
10/28/1993,,43.278999,0.0,125.162003,832.361023,70.991997,1071.793945,0.0,2004.892944,2995.441895,-990.549011,88.737999,2093.630943,3165.425049,,559.221985,82.013,259.153015,900.388,734.685974,246.477997,981.163971,1881.551971,0.0,0.0,254.173996,1029.698975,1283.872971,3165.424942,
02/03/1994,,62.463001,0.0,114.492996,871.718994,73.556,1122.230957,0.0,2081.854126,3109.172119,-1027.317993,90.809998,2172.664124,3294.89502,,600.375977,92.886002,296.799988,990.062012,665.010986,250.442993,915.453979,1905.515991,0.0,0.0,255.524002,1133.85498,1389.378982,3294.894973,
05/05/1994,,99.738998,0.0,116.502998,838.859985,79.203003,1134.305054,0.0,2108.995117,3179.64502,-1070.650024,95.499001,2204.494118,3338.799072,,549.427002,232.699005,343.653015,1125.779053,509.264008,260.481995,769.746002,1895.525055,0.0,0.0,258.53125,1184.737061,1443.268311,3338.793365,
08/04/1994,,79.065002,0.0,101.102997,835.273987,94.417,1109.859009,0.0,2163.62793,3270.558105,-1106.930054,114.360001,2277.98793,3387.846924,,566.903015,207.927994,301.652008,1076.483032,528.515991,273.78299,802.298981,1878.782013,0.0,0.0,258.544006,1250.520996,1509.065002,3387.847015,
