Date,Level 1 Assets,Level 2 Assets,Level 3 Assets,Total FV Assets,Level 1 Liabilities,Level 2 Liabilities,Level 3 Liabilities,Total FV Liabilities,Level 1 Assets/Total Equity,Level 2 Assets/Total Equity,Level 3 Assets/Total Equity,Total FV Assets/Total Equity,Level 1 Assets/Total Assets,Level 2 Assets/Total Assets,Level 3 Assets/Total Assets,Total FV Assets/Total Assets,Source: Bloomberg
12/31/2013,1.2,0.0,0.0,1.2,8.4,0.0,33.6,42.0,0.058369,0.0,0.0,0.058369,0.038751,0.0,0.0,0.038751,
03/31/2014,1.4,0.0,0.0,1.4,8.8,0.0,36.0,44.8,0.066278,0.0,0.0,0.066278,0.042798,0.0,0.0,0.042798,
12/31/2014,8.0,0.0,0.0,8.0,2.9,0.0,50.7,53.6,0.35233,0.0,0.0,0.35233,0.242424,0.0,0.0,0.242424,
12/31/2015,0.0,4.4,1.1,5.5,0.0,1.7,67.2,68.9,0.0,0.208284,0.052071,0.260355,0.0,0.123308,0.030827,0.154135,
03/31/2016,0.0,7.2,2.8,10.0,0.0,1.8,57.6,59.4,0.0,0.327169,0.127232,0.454401,0.0,0.205603,0.079957,0.285559,
11/30/2016,,186.2,,186.2,,768.7,,768.7,,2.286879,,2.286879,,1.33605,,1.33605,
02/28/2017,,1.8,,1.8,,17.5,,17.5,0.0,0.023226,0.0,0.023226,0.0,0.012852,0.0,0.012852,
05/31/2017,,2.5,,2.5,,16.3,,16.3,0.0,0.032608,0.0,0.032608,0.0,0.017767,0.0,0.017767,
08/31/2017,,2.5,,2.5,,16.8,,16.8,0.0,0.032168,0.0,0.032168,0.0,0.017836,0.0,0.017836,
11/30/2017,,201.6,,201.6,,760.6,,760.6,,2.512619,,2.512619,,1.385148,,1.385148,
02/28/2018,,1.3,,1.3,,4.4,,4.4,0.0,0.015911,0.0,0.015911,0.0,0.008846,0.0,0.008846,
05/31/2018,,1.0,,1.0,,3.6,,3.6,0.0,0.012859,0.0,0.012859,0.0,0.006913,0.0,0.006913,
08/31/2018,,2.8,,2.8,,1.0,,1.0,0.0,0.03545,0.0,0.03545,0.0,0.017277,0.0,0.017277,
11/30/2018,,175.6,,175.6,,766.2,,766.2,,2.18778,,2.18778,,1.093243,,1.093243,
02/28/2019,,10.4,,10.4,,751.7,,751.7,0.0,0.124551,0.0,0.124551,0.0,0.063479,0.0,0.063479,
05/31/2019,,0.3,,0.3,,14.0,,14.0,0.0,0.00357,0.0,0.00357,0.0,0.001871,0.0,0.001871,
08/31/2019,,0.0,,0.0,,6.8,,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
11/30/2019,,202.9,,202.9,,802.1,,802.1,,2.406623,,2.406623,,1.261251,,1.261251,
02/29/2020,,1.1,,1.1,,7.4,,7.4,0.0,0.013122,0.0,0.013122,0.0,0.006715,0.0,0.006715,
05/31/2020,,3.7,,3.7,,3.2,,3.2,0.0,0.045558,0.0,0.045558,0.0,0.02294,0.0,0.02294,
