Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Prepaid Expenses,Derivative & Hedging Assets,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,LT Marketable Securities,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Deferred Tax Liabilities,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
03/31/2005,1398.914,383.805,317.898,65.907,250.968,250.968,,208.92,46.6,52.1,110.22,0.0,77.362,,,,,921.055,197.303,452.303,-255.0,110.785,,,169.771,113.3325,113.276,0.0565,56.4385,477.859,,67.145,67.145,,,,9.658,,,,,,221.677,,,,221.677,298.48,425.807,,,,,50.341,,,,,50.341,476.148,774.628,0.0,52.684,,,0.0,522.748,48.854,624.286,0.0,624.286,1398.914,
06/30/2005,1392.575,343.384,252.132,91.252,243.387,243.387,,211.526,45.8,56.0,109.7,0.0,119.061,,,,,917.358,189.802,447.702,-257.9,118.879,,,166.536,166.576,113.276,53.3,-0.04,475.217,,69.254,69.254,,,,11.479,,,,,,210.115,,,,210.115,290.848,425.864,,,,,47.219,,,,,47.219,473.083,763.931,0.0,54.806,,,0.0,541.136,32.702,628.644,0.0,628.644,1392.575,
09/30/2005,1425.991,358.502,243.98,114.522,244.466,244.466,,223.146,49.9,54.8,118.446,0.0,126.529,,,,,952.643,182.045,444.145,-262.1,127.318,,,163.985,163.976,113.276,50.7,0.009,473.348,,68.076,68.076,,,,8.985,,,,,,222.172,,,,222.172,299.233,425.812,,,,,51.989,,,,,51.989,477.801,777.034,0.0,57.596,,,0.0,557.355,34.006,648.957,0.0,648.957,1425.991,
12/31/2005,1426.582,413.059,296.716,116.343,247.192,247.192,,212.342,48.271,51.601,112.47,0.0,135.618,,,,,1008.211,180.258,452.206,-271.948,82.385,,,238.113,141.725,113.276,28.449,96.388,500.756,,72.95,72.95,,,,3.341,,,,,,242.952,,,,242.952,319.243,425.687,,,,,23.678,,,,,23.678,449.365,768.608,0.0,60.115,,,0.0,570.807,27.052,657.974,0.0,657.974,1426.582,
03/31/2006,1414.785,394.763,265.587,129.176,259.231,259.231,,225.844,49.0,55.9,120.9,0.044,111.811,,,,,991.649,180.774,463.574,-282.8,101.817,,,140.545,140.576,113.276,27.3,-0.031,423.136,,66.643,66.643,,,,3.785,,,,,,188.704,,,,188.704,259.132,425.971,,,,,27.027,,,,,27.027,452.998,712.13,0.0,64.003,,,0.0,602.005,36.647,702.655,0.0,702.655,1414.785,
06/30/2006,1494.036,433.965,245.646,188.319,273.014,,,244.339,52.3,63.0,129.039,0.0,106.855,,,,,1058.173,183.783,468.883,-285.1,112.566,,,139.514,139.514,113.276,26.238,0.0,435.863,,69.302,69.302,,,,4.478,,,,,,207.241,,,,207.241,281.021,425.873,,,,,31.028,,,,,31.028,456.901,737.922,0.0,68.773,,,0.0,634.271,53.07,756.114,0.0,756.114,1494.036,
09/30/2006,1523.635,481.573,238.418,243.155,273.367,273.367,,246.207,52.4,60.1,133.7,,91.566,,,,,1092.713,182.728,470.728,-288.0,109.992,,,138.202,138.202,113.276,24.926,0.0,430.922,,143.969,143.969,,,,3.768,,,,,,133.575,,,,133.575,281.312,425.75,,,,,31.833,,,,,31.833,457.583,738.895,0.0,75.274,,,0.0,657.421,52.045,784.74,0.0,784.74,1523.635,
12/31/2006,1596.168,488.08,223.607,264.473,292.97,0.0,,253.045,59.356,57.682,136.007,0.0,95.682,,,,,1129.777,189.627,489.154,-299.527,103.567,,,173.197,164.097,119.492,44.605,9.1,466.391,,83.411,83.411,,,,3.042,3.042,0.0,0.0,,,233.08,,,,233.08,319.533,425.625,425.625,0.0,0.0,,31.472,,,,,31.472,457.097,776.63,0.0,78.233,,,0.0,674.07,67.235,819.538,0.0,819.538,1596.168,
03/31/2007,1607.043,471.732,230.314,241.418,290.116,290.116,,259.965,48.2,58.5,153.265,0.0,107.879,,,,,1129.692,188.763,501.2,-312.437,124.876,,,163.712,163.692,119.492,44.2,0.02,477.351,,61.946,61.946,,,,4.609,,,,,,205.536,,,,205.536,272.091,425.504,,,,,48.784,,,,,48.784,474.288,746.379,0.0,85.63,,,0.0,696.07,78.964,860.664,0.0,860.664,1607.043,
06/30/2007,1654.743,502.866,232.403,270.463,303.266,303.266,,265.185,49.6,64.9,150.7,0.0,96.422,,,,,1167.739,191.6,510.2,-318.6,129.635,,,165.769,165.792,121.492,44.3,-0.023,487.004,,67.229,67.229,,,,4.604,,,,,,210.016,,,,210.016,281.849,426.165,,,,,49.93,,,,,49.93,476.095,757.944,0.0,89.293,,,0.0,721.741,85.765,896.799,0.0,896.799,1654.743,
09/30/2007,1712.484,543.405,472.792,70.613,303.201,303.201,,273.575,51.3,65.5,156.8,0.0,99.381,,,,,1219.562,201.608,536.5,-334.892,127.287,,,164.027,163.992,121.492,42.5,0.035,492.922,,68.102,68.102,,,,4.907,,,,,,213.452,,,,213.452,286.461,426.141,,,,,53.542,,,,,53.542,479.683,766.144,0.0,94.091,,,0.0,749.712,102.537,946.34,0.0,946.34,1712.484,
12/31/2007,1971.594,223.741,161.764,61.977,358.076,358.076,,321.015,61.555,88.375,171.085,0.0,126.142,,,,,1028.974,271.561,614.329,-342.768,111.887,,,559.172,538.743,328.439,210.304,20.429,942.62,,96.47,96.47,,,,15.627,,,,,,302.071,,,,302.071,414.168,441.805,,,,,109.497,,,,,109.497,551.302,965.47,0.0,98.632,,,0.0,762.067,110.991,971.69,34.434,1006.124,1971.594,
03/31/2008,2053.288,177.123,129.48,47.643,366.509,366.509,,365.059,70.0,101.3,193.8,0.0,140.34,,,,,1049.031,287.573,650.3,-362.727,131.399,,,585.285,585.271,352.671,232.6,0.014,1004.257,,98.929,98.929,,,,15.677,,,,,,272.84,,,,272.84,387.446,442.446,,,,,110.88,,,,,110.88,553.326,940.772,0.0,105.999,,,0.0,788.562,187.706,1082.267,30.249,1112.516,2053.288,
06/30/2008,2098.92,227.155,183.643,43.512,376.985,376.985,,382.684,74.9,109.9,197.9,0.0,132.958,,,,,1119.782,290.737,665.3,-374.563,119.281,,,569.12,569.139,347.439,221.7,-0.019,979.138,,102.32,102.32,,,,14.68,,,,,,291.087,,,,291.087,408.087,440.687,,,,,103.413,,,,,103.413,544.1,952.187,0.0,110.799,,,0.0,831.96,171.799,1114.558,32.175,1146.733,2098.92,
09/30/2008,2014.945,234.312,193.627,40.685,348.253,348.253,,383.266,71.9,106.2,205.2,0.0,117.615,,,,,1083.446,293.128,660.8,-367.672,112.961,,,525.41,525.441,325.641,199.8,-0.031,931.499,,100.626,100.626,,,,11.886,,,,,,273.302,,,,273.302,385.814,446.378,,,,,96.934,,,,,96.934,543.312,929.126,0.0,118.589,,,0.0,859.793,71.853,1050.235,35.584,1085.819,2014.945,
12/31/2008,2037.264,243.474,204.524,38.95,339.653,339.653,,375.616,69.549,105.007,201.06,,135.198,,,,,1093.941,300.732,675.909,-375.177,79.8,,,562.791,550.42,321.82,228.6,12.371,943.323,,117.982,117.982,,,,9.578,,,,,,290.474,,,,290.474,418.034,445.979,,,,,102.611,,,,,102.611,548.59,966.624,0.0,124.404,,,0.0,851.577,65.158,1041.139,29.501,1070.64,2037.264,
03/31/2009,1955.308,222.83,192.87,29.96,326.307,326.307,0.0,369.041,70.0,105.1,193.9,0.041,131.744,,,,131.744,1049.922,294.611,674.211,-379.6,91.614,91.614,,519.161,519.161,307.916,211.245,0.0,905.386,,251.613,95.952,36.739,,118.922,6.253,0.0,,,,6.253,98.013,,,39.965,98.013,355.879,444.209,444.209,,,,96.921,,,,,56.956,541.13,897.009,0.0,128.38,0.003,128.377,0.0,881.841,16.391,1026.612,31.687,1058.299,1955.308,
06/30/2009,2344.457,563.359,533.474,29.885,335.828,335.828,0.0,377.594,69.6,109.2,198.8,-0.006,121.054,,,,121.054,1397.835,302.836,706.836,-404.0,98.4,98.4,,545.386,532.197,318.264,213.933,13.189,946.622,,276.976,90.85,46.486,,139.64,5.874,0.0,,,,5.874,100.759,,,42.418,100.759,383.609,738.454,738.454,,,,94.753,,,,,52.335,833.207,1216.816,0.0,118.923,0.003,118.92,0.0,919.81,71.448,1110.181,17.46,1127.641,2344.457,
09/30/2009,2478.206,642.109,554.179,87.93,350.762,350.762,0.0,383.896,71.2,114.3,198.4,-0.004,126.634,,,,126.634,1503.401,305.921,725.421,-419.5,108.1,108.1,,560.784,544.199,327.469,216.73,16.585,974.805,,310.657,92.381,53.81,,164.466,5.346,0.0,,,,5.346,99.692,,,41.218,99.692,415.695,738.687,738.687,,,,96.153,,,,,54.935,834.84,1250.535,0.0,125.086,0.003,125.083,0.0,958.335,125.24,1208.661,19.01,1227.671,2478.206,
12/31/2009,2535.853,744.814,649.938,94.876,345.734,345.734,0.0,351.206,68.155,97.513,185.538,0.0,120.92,,0.0,13.272,77.818,1562.674,302.417,728.151,-425.734,101.8,101.8,,568.962,532.405,327.626,204.779,23.285,973.179,,308.704,92.988,42.322,0.0,173.394,5.132,0.0,0.0,0.0,,5.132,106.136,0.0,0.0,42.894,100.669,419.972,737.919,737.919,0.0,0.0,,98.749,0.0,0.0,0.0,0.0,55.855,836.668,1256.64,0.0,130.447,0.003,130.444,0.0,996.197,133.082,1259.726,19.487,1279.213,2535.853,
03/31/2010,2546.872,691.782,598.134,93.648,344.989,344.989,0.0,380.707,78.0,107.8,194.9,0.007,125.809,,,,125.809,1543.287,313.549,744.949,-431.4,107.1,107.1,,582.936,548.427,335.085,213.342,34.509,1003.585,,297.532,99.16,41.881,,156.491,5.104,0.0,,,,5.104,95.534,,,,95.534,398.17,738.662,738.662,,,,109.117,,,,,109.117,847.779,1245.949,0.0,134.939,0.003,134.936,0.0,1031.058,116.19,1282.187,18.736,1300.923,2546.872,
06/30/2010,2527.124,717.709,614.223,103.486,335.354,335.354,0.0,370.272,76.5,113.4,180.4,-0.028,132.492,,,,132.492,1555.827,305.936,737.036,-431.1,101.1,101.1,,564.261,529.308,329.386,199.922,34.953,971.297,,277.454,95.161,44.003,,138.29,9.75,0.0,,,,9.75,102.291,,,,102.291,389.495,734.339,734.339,,,,100.558,,,,,100.558,834.897,1224.392,0.0,140.736,0.003,140.733,0.0,1069.015,75.38,1285.131,17.601,1302.732,2527.124,
09/30/2010,2682.204,738.0,630.64,107.36,368.603,368.603,0.0,402.883,77.6,117.3,208.0,-0.017,142.223,,,,142.223,1651.709,321.507,784.107,-462.6,115.6,115.6,,593.388,558.476,351.86,206.616,34.912,1030.495,,296.344,99.12,52.176,,145.048,9.161,0.0,,,,9.161,105.189,,,,105.189,410.694,733.574,733.574,,,,109.804,,,,,109.804,843.378,1254.072,0.0,150.139,0.003,150.136,0.0,1113.779,159.914,1423.832,4.3,1428.132,2682.204,
12/31/2010,3062.764,1025.187,906.551,118.636,387.996,387.996,0.0,398.1,82.27,110.527,205.303,0.0,164.063,,0.0,12.976,116.042,1975.346,333.617,812.133,-478.516,145.6,145.6,,608.201,567.862,363.981,203.881,27.363,1087.418,,319.7,113.44,50.935,0.0,155.325,233.181,0.0,,,,233.181,113.746,0.0,0.0,59.738,113.746,666.627,731.1,731.1,,,,124.518,0.0,0.0,0.0,0.0,64.78,855.618,1522.245,0.0,156.989,0.003,156.986,0.0,1181.687,198.02,1536.696,3.823,1540.519,3062.764,
03/31/2011,2908.773,791.436,627.908,163.528,388.554,388.554,0.0,429.975,96.156,116.435,217.384,0.0,187.345,,,,187.345,1797.31,337.625,841.902,-504.277,169.1,169.1,,604.738,567.765,369.107,198.658,36.973,1111.463,,306.802,111.373,59.658,,135.771,10.269,0.0,,,,10.269,110.52,,,,110.52,427.591,731.214,731.214,,,,136.48,,,,,136.48,867.694,1295.285,0.0,167.906,0.003,167.903,0.0,1214.726,229.66,1612.292,1.196,1613.488,2908.773,
06/30/2011,3044.245,886.248,670.301,215.947,394.913,394.913,0.0,449.337,99.238,127.484,222.615,0.0,159.158,,,,159.158,1889.656,348.439,875.133,-526.694,178.2,178.2,,627.95,594.55,393.125,201.425,33.4,1154.589,,318.528,120.514,49.373,,148.641,1.363,0.0,,,,1.363,122.953,,,,122.953,442.844,731.331,731.331,,,,144.155,,,,,144.155,875.486,1318.33,0.0,174.495,0.003,174.492,0.0,1254.774,296.565,1725.834,0.081,1725.915,3044.245,
09/30/2011,2969.795,910.202,671.028,239.174,375.031,375.031,0.0,445.581,101.881,123.616,220.084,0.0,146.889,,,,146.889,1877.703,338.942,862.143,-523.201,166.6,166.6,,586.55,551.455,371.227,180.228,35.095,1092.092,,301.62,113.476,46.368,,141.776,0.806,0.0,,,,0.806,112.9,,,,112.9,415.326,731.597,731.597,,,,129.226,,,,,129.226,860.823,1276.149,0.0,179.843,0.003,179.84,0.0,1300.671,212.635,1693.149,0.497,1693.646,2969.795,
12/31/2011,3096.803,813.115,574.231,238.884,398.674,398.674,0.0,433.51,99.326,120.191,213.993,0.0,152.856,,0.0,11.189,99.079,1798.155,349.501,881.912,-532.411,186.6,186.6,,762.547,728.43,468.933,259.497,22.928,1298.648,,319.192,129.124,52.285,0.0,137.783,0.814,0.0,,,,0.814,139.109,0.0,0.0,85.522,114.787,459.115,731.698,731.698,,,,161.608,0.0,0.0,0.0,0.0,76.086,893.306,1352.421,0.0,185.337,0.003,185.334,0.0,1359.91,198.69,1743.937,0.445,1744.382,3096.803,
03/31/2012,3187.874,807.05,533.812,273.238,387.619,387.619,0.0,463.369,102.444,125.813,235.112,0.0,159.41,,,,159.41,1817.448,369.199,925.489,-556.29,226.8,226.8,,774.427,738.372,480.06,258.312,36.055,1370.426,,302.285,109.571,50.032,,142.682,0.809,0.0,,,,0.809,140.986,,,,140.986,444.08,731.899,731.899,,,,171.849,,,,,171.849,903.748,1347.828,0.0,192.344,0.003,192.341,0.0,1390.915,256.39,1839.649,0.397,1840.046,3187.874,
06/30/2012,3168.895,835.257,456.487,378.77,373.817,373.817,0.0,449.457,93.707,122.227,233.523,0.0,152.541,,,,152.541,1811.072,380.656,937.723,-557.067,233.3,233.3,,743.867,707.498,466.157,241.341,36.369,1357.823,,286.937,119.448,32.609,,134.88,0.783,0.0,,,,0.783,129.464,,,,129.464,417.184,732.054,732.054,,,,167.165,,,,,167.165,899.219,1316.403,0.0,198.495,0.003,198.492,-0.101,1439.258,214.236,1851.888,0.604,1852.492,3168.895,
09/30/2012,3303.016,853.621,426.457,427.164,375.8,375.8,0.0,458.428,93.222,123.908,241.298,0.0,157.592,,,,157.592,1845.441,397.949,974.406,-576.457,265.0,265.0,,794.626,758.221,489.355,268.866,36.405,1457.575,,296.07,113.282,30.396,,152.392,0.306,0.0,,,,0.306,137.29,,,,137.29,433.666,732.233,732.233,,,,201.635,,,,,201.635,933.868,1367.534,0.0,204.558,0.003,204.555,-0.101,1481.642,248.783,1934.882,0.6,1935.482,3303.016,
12/31/2012,3443.503,921.073,463.388,457.685,398.739,398.739,0.0,455.12,93.009,124.737,237.374,0.0,161.75,,0.0,,161.75,1936.682,416.938,1012.034,-595.096,293.613,293.613,,796.27,756.357,495.418,260.939,39.913,1506.821,,331.319,130.867,34.779,0.0,165.673,1.75,0.0,,,,1.75,139.331,0.0,0.0,115.054,113.043,472.4,732.414,732.414,,,,223.149,0.0,0.0,0.0,0.0,108.095,955.563,1427.963,0.0,212.247,0.003,212.244,-0.101,1528.327,274.532,2015.005,0.535,2015.54,3443.503,
03/31/2013,3456.803,836.832,368.629,468.203,377.548,377.548,0.0,467.321,98.512,125.38,243.429,0.0,183.479,,,,183.479,1865.18,422.699,1027.789,-605.09,339.8,339.8,,829.124,788.867,502.145,286.722,40.257,1591.623,,307.444,119.34,32.956,,155.148,1.698,0.0,,,,1.698,137.598,,,,137.598,446.74,732.586,732.586,,,,246.26,,,,,246.26,978.846,1425.586,0.0,218.695,0.003,218.692,-0.101,1543.187,269.436,2031.217,0.0,2031.217,3456.803,
06/30/2013,3482.821,834.432,366.999,467.433,395.974,395.974,0.0,484.667,101.16,127.383,256.124,0.0,187.963,,,,187.963,1903.036,418.53,1032.393,-613.863,342.7,342.7,,818.555,778.801,501.496,277.305,39.754,1579.785,,293.798,129.119,25.898,,138.781,1.693,0.0,,,,1.693,135.753,,,,135.753,431.244,732.8,732.8,,,,247.835,,,,,247.835,980.635,1411.879,0.0,225.788,0.003,225.785,-0.101,1577.861,267.394,2070.942,0.0,2070.942,3482.821,
09/30/2013,3280.408,561.82,291.793,270.027,383.471,383.471,0.0,523.503,105.246,132.111,286.146,0.0,205.749,,,,205.749,1674.543,425.076,1065.684,-640.608,354.733,354.733,,826.056,789.759,513.705,276.054,36.297,1605.865,,317.401,131.899,32.424,,153.078,1.705,0.0,,,,1.705,143.779,,,,143.779,462.885,435.541,435.541,,,,257.742,,,,,257.742,693.283,1156.168,0.0,232.034,0.003,232.031,-0.101,1575.981,316.326,2124.24,0.0,2124.24,3280.408,
12/31/2013,3388.79,608.92,331.551,277.369,422.66,422.66,0.0,516.245,105.708,129.894,280.643,0.0,209.654,,0.0,,209.654,1757.479,414.401,1059.828,-645.427,377.87,377.87,,839.04,783.958,517.77,266.188,55.082,1631.311,,342.723,148.51,33.555,0.0,160.658,1.786,0.0,0.0,0.0,,1.786,142.963,0.0,0.0,162.11,116.573,487.472,435.615,435.615,0.0,0.0,,278.981,0.0,0.0,0.0,0.0,116.871,714.596,1202.068,0.0,239.989,0.003,239.986,-0.101,1606.117,340.717,2186.722,0.0,2186.722,3388.79,
03/31/2014,3441.378,641.333,364.507,276.826,383.928,383.928,0.0,513.852,108.549,145.172,260.131,0.0,227.697,,,,227.697,1766.81,430.876,1105.803,-674.927,420.241,420.241,,823.451,776.969,520.525,256.444,46.482,1674.568,,296.508,130.864,32.596,,133.048,1.732,0.0,,,,1.732,183.011,,,,183.011,481.251,435.611,435.611,,,,291.913,,,,,291.913,727.524,1208.775,0.0,247.321,0.003,247.318,-0.101,1612.785,372.598,2232.603,0.0,2232.603,3441.378,
06/30/2014,3467.751,647.578,384.67,262.908,378.891,378.891,0.0,520.642,112.878,144.753,263.011,0.0,220.383,,,,220.383,1767.494,440.326,1130.388,-690.062,382.913,382.913,,877.018,827.77,535.223,292.547,49.248,1700.257,,279.09,125.461,18.724,,134.905,1.725,0.0,,,,1.725,199.433,,,,185.678,480.248,435.607,435.607,,,,301.952,,,,,301.952,737.559,1217.807,0.0,254.344,0.003,254.341,-0.101,1644.416,351.285,2249.944,0.0,2249.944,3467.751,
09/30/2014,3386.024,702.578,424.593,277.985,354.401,354.401,0.0,516.047,119.667,135.524,260.856,0.0,191.419,,,,191.419,1764.445,420.897,1088.124,-667.227,364.129,364.129,,836.553,786.981,513.454,273.527,49.572,1621.579,,348.772,126.64,24.399,,197.733,1.471,0.0,,,,1.471,153.54,,,,153.54,503.783,435.739,435.739,,,,269.772,,,,,269.772,705.511,1209.294,0.0,259.868,0.003,259.865,-0.101,1655.925,261.038,2176.73,0.0,2176.73,3386.024,
12/31/2014,3341.278,697.635,413.251,284.384,377.64,377.64,0.0,470.997,106.028,131.783,233.186,0.0,170.095,,0.0,,170.095,1716.367,428.836,1089.098,-660.262,389.309,389.309,,806.766,754.669,500.441,254.228,52.097,1624.911,,317.199,128.608,35.165,0.0,153.426,0.265,0.0,,,,0.265,129.297,0.0,0.0,154.917,102.581,446.761,435.71,435.71,,,,273.652,0.0,0.0,0.0,0.0,118.735,709.362,1156.123,0.0,271.349,0.003,271.346,-0.101,1694.962,218.945,2185.155,0.0,2185.155,3341.278,
03/31/2015,3326.196,710.686,425.728,284.958,342.223,342.223,0.0,478.375,108.616,126.436,243.323,0.0,170.56,,,,170.56,1701.844,428.3,1076.843,-648.543,400.262,400.262,,795.79,746.392,503.422,242.97,49.398,1624.352,,282.739,,31.926,,250.813,0.264,0.0,,,,0.264,133.879,,,,133.879,416.882,435.661,435.661,,,,275.14,,,,,275.14,710.801,1127.683,0.0,278.388,0.003,278.385,-0.101,1712.78,207.446,2198.513,0.0,2198.513,3326.196,
06/30/2015,3525.343,727.646,450.133,277.513,354.161,354.161,0.0,500.975,115.508,123.938,261.529,0.0,159.146,,,,159.146,1741.928,439.644,1109.122,-669.478,541.732,541.732,,802.039,751.784,514.078,237.706,50.255,1783.415,,265.085,,25.238,,239.847,0.268,0.0,,,,0.268,138.541,,,211.959,138.541,403.894,435.66,435.66,,,,326.892,,,,,114.933,762.552,1166.446,0.0,285.748,0.003,285.745,-0.101,1741.203,332.047,2358.897,0.0,2358.897,3525.343,
09/30/2015,3666.396,786.078,507.329,278.749,341.548,341.548,0.0,512.736,121.695,118.891,272.15,0.0,154.054,,,,154.054,1794.416,433.822,1105.833,-672.011,663.533,663.533,,774.625,728.608,503.588,225.02,46.017,1871.98,,290.849,,22.621,,268.228,0.379,0.0,,,,0.379,144.007,,,254.644,144.007,435.235,435.728,435.728,,,,365.704,,,,,111.06,801.432,1236.667,0.0,291.877,0.003,291.874,-0.101,1758.573,379.38,2429.729,0.0,2429.729,3666.396,
12/31/2015,3709.718,786.267,457.549,328.718,391.485,391.485,0.0,490.224,109.928,114.438,265.858,0.0,109.62,94.369,0.0,,15.251,1777.596,437.69,1117.086,-679.396,719.84,719.84,,774.592,709.974,495.948,214.026,64.618,1932.122,,309.587,122.391,29.339,,157.857,0.298,0.0,0.0,0.0,,0.298,131.466,0.0,0.0,233.475,101.783,441.351,433.883,433.883,0.0,0.0,,343.981,0.0,0.0,0.0,0.0,110.506,777.864,1219.215,0.0,300.411,0.003,300.408,-0.101,1808.055,382.138,2490.503,0.0,2490.503,3709.718,
03/31/2016,3753.413,748.66,403.615,345.045,381.1,381.1,0.0,533.312,115.329,121.489,296.494,0.0,112.192,,,,112.192,1775.264,449.226,1159.054,-709.828,711.437,711.437,,817.486,751.846,509.582,242.264,65.64,1978.149,,268.974,,27.725,,241.249,0.296,0.0,,,,0.296,131.618,,,,131.618,400.888,433.98,433.98,,,,374.096,,,,,374.096,808.076,1208.964,0.0,308.879,0.003,308.876,-0.101,1820.331,415.34,2544.449,0.0,2544.449,3753.413,
06/30/2016,3874.635,791.595,418.651,372.944,366.281,366.281,0.0,541.514,113.74,127.702,300.072,0.0,106.298,,,,106.298,1805.688,457.685,1179.109,-721.424,810.463,810.463,,800.799,736.02,505.311,230.709,64.779,2068.947,,277.968,,21.856,,256.112,0.294,0.0,,,,0.294,132.143,,,,132.143,410.405,434.057,434.057,,,,415.612,,,,,415.612,849.669,1260.074,0.0,316.757,0.003,316.754,-0.101,1838.345,459.56,2614.561,0.0,2614.561,3874.635,
09/30/2016,4019.726,806.116,417.939,388.177,367.662,367.662,0.0,556.358,117.562,130.964,307.832,0.0,119.967,,,,119.967,1850.103,474.667,1217.176,-742.509,903.658,903.658,,791.298,727.477,506.573,220.904,63.821,2169.623,,302.727,,22.274,,280.453,0.297,0.0,,,,0.297,139.694,4.4,,295.245,139.694,442.718,434.137,434.137,,,,440.18,,,,,140.535,874.317,1317.035,0.0,324.639,0.003,324.636,-0.101,1856.75,521.403,2702.691,0.0,2702.691,4019.726,
12/31/2016,3850.504,839.44,456.264,383.176,372.348,372.348,0.0,524.961,116.54,125.982,282.439,0.0,107.775,91.014,0.0,,16.761,1844.524,488.614,1227.388,-738.774,830.79,830.79,,686.576,638.724,477.115,161.609,47.852,2005.98,,324.597,133.109,28.124,,163.364,0.334,0.0,0.0,0.0,,0.334,146.391,0.0,0.0,225.299,115.388,471.322,434.186,434.186,0.0,0.0,,365.836,0.0,0.0,0.0,0.0,140.537,800.022,1271.344,0.0,332.914,0.003,332.911,-0.101,1828.581,417.766,2579.16,0.0,2579.16,3850.504,
03/31/2017,3952.769,674.075,291.663,382.412,373.443,373.443,0.0,559.819,120.243,126.62,312.956,0.0,125.234,,,,125.234,1732.571,505.104,1261.505,-756.401,955.62,955.62,,759.474,706.805,516.191,190.614,52.669,2220.198,,264.527,,33.042,,231.485,0.466,0.0,,,,0.466,142.511,,,,142.511,407.504,434.289,434.289,,,,403.51,,,,,403.51,837.799,1245.303,0.0,342.587,0.003,342.584,-0.101,1848.337,516.643,2707.466,0.0,2707.466,3952.769,
06/30/2017,4143.459,712.852,321.584,391.268,392.842,392.842,0.0,580.581,115.043,133.055,332.483,0.0,140.253,,,,140.253,1826.528,503.329,1277.97,-774.641,1040.959,1040.959,,772.643,715.106,530.287,184.819,57.537,2316.931,,310.874,,33.308,,277.566,0.505,0.0,,,,0.505,143.731,,,294.843,143.731,455.11,434.386,434.386,,,,442.966,,,,,148.123,877.352,1332.462,0.0,347.661,0.003,347.658,-0.984,1853.372,610.948,2810.997,0.0,2810.997,4143.459,
09/30/2017,4185.728,716.457,328.894,387.563,419.708,419.708,0.0,601.571,112.972,143.071,345.528,0.0,154.715,,,,154.715,1892.451,500.687,1297.243,-796.556,1032.801,1032.801,,759.789,701.839,520.706,181.133,57.95,2293.277,,304.941,,30.983,,273.958,0.452,0.0,,,,0.452,161.063,,,288.571,161.063,466.456,434.475,434.475,,,,436.35,,,,,147.779,870.825,1337.281,0.0,350.737,0.003,350.734,-0.217,1880.765,617.162,2848.447,0.0,2848.447,4185.728,
12/31/2017,4273.012,754.978,383.824,371.154,464.847,464.847,0.0,594.804,113.925,142.589,338.29,0.0,162.02,146.135,0.0,,15.885,1976.649,493.496,1305.15,-811.654,1027.736,1027.736,,775.131,680.182,506.069,174.113,94.949,2296.363,,346.755,135.182,39.941,,171.632,0.42,0.0,0.0,0.0,,0.42,155.521,0.0,0.0,222.209,127.288,502.696,434.581,434.581,0.0,0.0,,405.485,0.0,0.0,0.0,0.0,183.276,840.066,1342.762,0.0,361.234,0.003,361.231,-0.217,1830.439,738.794,2930.25,0.0,2930.25,4273.012,
03/31/2018,6214.912,762.933,407.272,355.661,430.361,430.361,0.0,612.217,115.135,142.935,354.147,0.0,171.605,,,,171.605,1977.116,499.708,1320.93,-821.222,2981.768,2981.768,,756.32,678.571,510.359,168.212,77.749,4237.796,,301.742,,42.377,,259.365,0.369,0.0,,,,0.369,154.087,,,644.957,154.087,456.198,434.678,434.678,,,,835.945,,,,,190.988,1270.623,1726.821,0.0,370.991,0.003,370.988,-0.217,4013.232,104.085,4488.091,0.0,4488.091,6214.912,
06/30/2018,6386.223,818.247,403.006,415.241,404.091,404.091,0.0,591.433,118.999,140.917,331.517,0.0,178.563,,,,178.563,1992.334,490.249,1289.367,-799.118,3170.82,3170.82,,732.82,658.057,500.022,158.035,74.763,4393.889,,291.306,,29.585,,261.721,1.721,0.0,,,,1.721,149.394,,,686.906,149.394,442.421,438.776,438.776,,,,866.08,,,,,179.174,1304.856,1747.277,0.0,376.598,0.003,376.595,-0.217,4281.275,-18.71,4638.946,0.0,4638.946,6386.223,
