Date,Last Price,Period-over-Period % Change,Open Price,High Price,Low Price,Market Capitalization,Current Shares Outstanding,Equity Float,Source: Bloomberg
01/10/2007,13.26,,12.0,16.38,10.92,714.733532,54.5,54.5,
04/04/2007,17.9,34.992459,13.1,19.75,12.84,964.836367,53.901501,53.9015,
06/27/2007,30.38,69.72067,17.79,32.4,17.05,1637.52675,53.901501,49.0655,
09/19/2007,19.7,-35.154707,30.53,31.45,18.73,1061.859018,53.901501,49.0623,
01/09/2008,17.44,-11.472081,19.59,23.86,14.8,941.76,53.901501,49.0623,
04/02/2008,18.0,3.211009,17.63,18.95,14.45,973.24641,53.901501,49.0548,
06/25/2008,17.49,-2.833333,17.8,19.17,15.0,945.883039,54.069199,49.2298,
09/17/2008,13.34,-23.727844,17.44,19.41,12.38,724.167983,54.224998,52.2801,
01/07/2009,15.69,17.616192,13.72,16.24,10.094,852.434029,54.286201,53.9803,
04/01/2009,9.54,-39.196941,15.7,15.73,8.01,519.727685,54.3312,53.9948,
06/24/2009,12.97,35.953878,9.73,15.72,9.24,706.651514,54.479801,54.148,
09/16/2009,13.84,6.707787,12.9,16.0,12.36,759.135958,54.723801,54.2674,
01/06/2010,10.05,-27.384393,13.85,15.08,9.8,552.09283,54.683498,54.1314,
03/31/2010,12.49,24.278607,10.01,13.17,8.895,688.016259,54.9375,54.3564,
06/30/2010,9.64,-22.818255,12.58,13.9,9.6,530.92139,55.0863,54.5113,
09/22/2010,6.95,-27.904564,9.62,10.44,6.25,385.940603,55.337299,54.6506,
01/12/2011,6.47,-6.906475,6.91,7.4575,5.95,361.082127,55.534698,54.7149,
04/06/2011,6.77,4.636785,6.51,7.2,6.05,377.876453,55.810299,51.9428,
06/29/2011,8.5,25.553914,6.77,9.56,6.53,474.47136,55.817799,52.0744,
09/21/2011,6.41,-24.588235,8.49,10.08,6.04,360.393821,55.822601,52.0862,
01/11/2012,9.38,46.333853,6.24,9.425,5.07,530.48273,56.226601,52.3576,
