Date,Level 1 Assets,Level 2 Assets,Level 3 Assets,Total FV Assets,Level 1 Liabilities,Level 2 Liabilities,Level 3 Liabilities,Total FV Liabilities,Level 1 Assets/Total Equity,Level 2 Assets/Total Equity,Level 3 Assets/Total Equity,Total FV Assets/Total Equity,Level 1 Assets/Total Assets,Level 2 Assets/Total Assets,Level 3 Assets/Total Assets,Total FV Assets/Total Assets,Source: Bloomberg
05/03/2008,17.027,5.958,,22.985,,12.752,,12.752,0.296716,0.103825,,0.400542,0.187905,0.065751,,0.253655,
08/02/2008,,3.688,,3.688,,12.319,,12.319,,0.06125,,0.06125,,0.024249,,0.024249,
11/01/2008,,41.135,,41.135,,,,,,0.756102,,0.756102,,0.293126,,0.293126,
01/31/2009,,67.425,,67.425,,3.55,,3.55,,1.199214,,1.199214,,0.515755,,0.515755,
05/02/2009,,55.199,,55.199,,3.282,,3.282,,0.948146,,0.948146,,0.423,,0.423,
08/01/2009,,30.384,,30.384,,-2.164,,-2.164,,0.491579,,0.491579,,0.228505,,0.228505,
10/31/2009,,34.121,,34.121,,1.847,,1.847,,0.513221,,0.513221,,0.249544,,0.249544,
01/30/2010,,33.796,,33.796,,1.382,,1.382,,0.493017,,0.493017,,0.246374,,0.246374,
05/01/2010,,24.766,,24.766,,5.418,,5.418,,0.360603,,0.360603,,0.182823,,0.182823,
07/31/2010,,53.031,,53.031,,5.343,,5.343,,0.820741,,0.820741,,0.400718,,0.400718,
10/30/2010,,62.45,,62.45,,5.836,,5.836,,0.920716,,0.920716,,0.449903,,0.449903,
01/29/2011,260.67,44.373,,305.043,,13.532,,13.532,3.75001,0.638352,,4.388362,1.873751,0.318962,,2.192713,
04/30/2011,224.642,43.318,,267.96,,30.425,,30.425,3.08827,0.595515,0.0,3.683786,1.630931,0.314494,0.0,1.945425,
07/30/2011,149.363,46.647,0.0,196.01,0.0,32.745,0.0,32.745,2.097897,0.655187,0.0,2.753084,1.091737,0.340956,0.0,1.432694,
10/29/2011,139.576,8.125,,147.701,,-21.505,,-21.505,1.943956,0.113162,,2.057118,1.025162,0.059677,,1.084839,
01/28/2012,468.913,,,468.913,,36.418,,36.418,6.677567,,,6.677567,3.491372,,,3.491372,
04/28/2012,471.359,,,471.359,,52.029,,52.029,6.643284,,0.0,6.643284,3.528594,,0.0,3.528594,
07/28/2012,377.677,7.138,0.0,384.815,0.0,23.487,0.0,23.487,5.556727,0.105021,0.0,5.661748,2.906754,0.054937,0.0,2.961691,
10/27/2012,473.39,0.529,0.0,473.919,0.0,26.02,0.0,26.02,7.661608,0.008562,0.0,7.67017,3.895578,0.004353,0.0,3.899931,
02/02/2013,585.479,,,585.479,,20.153,,20.153,9.541559,,0.0,9.541559,4.767742,,0.0,4.767742,
05/04/2013,565.095,0.465,,565.56,,8.431,,8.431,9.269793,0.007628,0.0,9.277421,4.610715,0.003794,0.0,4.614509,
08/03/2013,330.277,1.406,0.0,331.683,0.0,1.295,0.0,1.295,5.470118,0.023286,0.0,5.493404,2.752391,0.011717,0.0,2.764108,
11/02/2013,613.788,0.0,0.0,613.788,,,,,10.122862,0.0,0.0,10.122862,5.039515,0.0,0.0,5.039515,
02/01/2014,37.288,0.0,0.0,37.288,0.0,4.688,0.0,4.688,0.607214,0.0,0.0,0.607214,0.333677,0.0,0.0,0.333677,
05/03/2014,50.656,0.541,0.0,51.197,,,,,0.820854,0.008767,0.0,0.829621,0.442663,0.004728,0.0,0.447391,
08/02/2014,8.116,0.0,0.0,8.116,0.0,0.244,0.0,0.244,0.133667,0.0,0.0,0.133667,0.071963,0.0,0.0,0.071963,
11/01/2014,14.574,0.544,0.0,15.118,,,,,0.241588,0.009018,0.0,0.250605,0.128923,0.004812,0.0,0.133736,
01/31/2015,13.971,0.333,0.0,14.304,0.0,0.648,0.0,0.648,0.262959,0.006268,0.0,0.269226,0.135536,0.003231,0.0,0.138766,
05/02/2015,3.0,,,3.0,,,,,0.056222,,,0.056222,0.028741,,,0.028741,
10/31/2015,985.0,,,985.0,,,,,18.421545,,0.0,18.421545,9.546424,,0.0,9.546424,
01/30/2016,,,,,984.0,,,984.0,,,,,,,,,
04/30/2016,16.0,,,16.0,,,,,0.291492,,,0.291492,0.124854,,,0.124854,
07/30/2016,39.0,,,39.0,,,,,0.853018,,,0.853018,0.411262,,,0.411262,
10/29/2016,1014.0,,,1014.0,,,,,21.783029,,0.0,21.783029,10.802173,,0.0,10.802173,
01/28/2017,,,,,1012.0,,,1012.0,,,,,,,,,
04/29/2017,111.0,,,111.0,1006.0,,,1006.0,3.295724,,,3.295724,1.478029,,,1.478029,
07/29/2017,111.0,,,111.0,1008.0,,,1008.0,3.269514,,,3.269514,1.447952,,,1.447952,
