Date,Basic Shares Outstanding,Diluted Weighted Avg Shares,Basic Weighted Avg Shares,Per Share Data Items,Revenue,EBITDA,Operating Income,Net Income to Common - Basic,Net Income before XO - Basic,Normalized Net Income - Basic,Net Income to Common - Diluted,Net Income before XO - Diluted,Normalized Net Income - Diluted,Dividends,Cash Flow,Free Cash Flow,Cash & Equivalents,Book Value,Tangible Book Value,Source: Bloomberg
03/31/2006,728.3,739.0,737.8,,3.208864,0.955544,0.84508,0.43,0.43,0.43,0.43,0.43,0.43,0.0,0.535104,0.499458,0.637375,9.652753,-5.726074,
06/30/2006,752.2,721.3,720.4,,3.951555,1.148667,0.9206,0.61,0.58,0.48,0.61,0.58,0.48,0.0,2.014714,1.91935,0.414916,9.164983,-5.987104,
09/30/2006,,707.3,706.5,,3.727105,1.065251,0.926256,0.51,0.5,0.51,0.5,0.5,0.51,0.0,-0.861146,-0.944515,,,,
12/31/2006,693.200012,697.900024,696.799988,,5.118112,1.334816,1.187285,0.69,0.69,0.64,0.69,0.69,0.64,0.0,2.04779,1.93097,1.018177,10.337853,-7.017167,
03/31/2007,690.400024,694.099976,692.299988,,3.926044,0.775675,0.637007,0.29,0.29,0.34,0.29,0.29,0.34,0.0,0.504117,0.444894,0.576912,10.499999,-6.844583,
06/30/2007,678.5,687.8,686.4,,4.641608,1.165501,1.022727,0.63,0.63,0.54,0.63,0.63,0.54,0.0,0.664336,0.606061,0.619013,10.591599,-6.825055,
09/30/2007,658.4,668.2,667.1,,4.902713,1.376405,1.221856,0.96,0.67,0.65,0.96,0.67,0.65,0.0,0.447009,0.347174,0.567132,10.709903,-7.36209,
12/31/2007,644.799988,653.299988,651.799988,,6.517797,1.646824,1.5,0.86,0.84,0.84,0.86,0.83,0.83,0.0,1.033292,0.896594,1.427109,11.028536,-7.674008,
03/31/2008,634.599976,641.0,639.599976,,4.873359,1.030331,0.886492,0.42,0.42,0.44,0.42,0.42,0.44,0.0,0.142276,0.00469,1.279546,11.060511,-7.995588,
06/30/2008,622.8,630.1,629.2,,6.130006,1.412905,1.258741,0.65,0.65,0.65,0.65,0.64,0.64,0.0,-0.13986,-0.289256,1.183365,11.229929,-8.269107,
09/30/2008,615.3,619.3,618.9,,5.506544,1.261916,1.113265,0.65,0.62,0.55,0.65,0.62,0.55,0.0,0.99693,0.911294,0.853242,11.620348,-8.124492,
12/31/2008,606.8,611.5,611.2,,6.942081,0.980039,0.77716,0.28,0.281414,0.28,0.28,0.278365,0.28,0.0,2.316754,2.230039,1.305208,11.385959,-8.627225,
03/31/2009,606.9,607.1,606.8,,4.787409,0.863546,0.728411,0.29,0.29,0.29,0.29,0.29,0.29,0.0,0.247198,0.224127,0.509145,11.60323,-8.325919,
06/30/2009,607.3,608.1,607.0,,5.434926,1.097199,0.965404,0.46,0.46,0.490939,0.46,0.46,0.490939,0.0,0.016474,-0.026359,0.512103,12.341512,-7.553104,
09/30/2009,607.4,608.6,607.3,,5.46188,1.422691,1.29096,0.76,0.73,0.693232,0.76,0.73,0.693232,0.0,0.941874,0.884242,0.530128,13.218637,-6.687521,
