Date,Cash From Operating Activities,Net Income,Depreciation & Amortization,Other Non-Cash Adjustments,Changes in Non-Cash Capital,Cash From Operations,Cash From Investing Activities,Disposal of Fixed Assets,Capital Expenditures,Increase in Investments,Decrease in Investments,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Change in Short-Term Borrowings,Increase in Long-Term Borrowings,Decrease In Long-Term Borrowings,Increase in Capital Stocks,Decrease in Capital Stocks,Other Financing Activities,Net Changes in Cash,Direct Method Cashflow,Source: Bloomberg
09/29/1989,,8.835,3.131,1.4,0.772,14.138,,,,,,,,,,,,,,,,,
12/29/1989,,10.348,,,,15.874,,,,,,,,,,,,,,,,,
03/30/1990,,11.806,,,,15.65,,,,,,,,,,,,,,,,,
06/29/1990,,13.31,,,,21.589001,,,,,,,,,,,,,,,21.589001,,
09/28/1990,,5.534,,,,11.7,,,,,,,,,,,,,,,,,
12/28/1990,,3.337,,,,1.316,,,,,,,,,,,,,,,,,
03/29/1991,,0.478,,,,23.226999,,,,,,,,,,,,,,,,,
06/28/1991,,-8.292,,,,7.479,,,,,,,,,,,,,,,7.479,,
09/27/1991,,2.278,,,,6.453,,,,,,,,,,,,,,,,,
12/27/1991,,2.213,,,,0.612,,,,,,,,,,,,,,,,,
03/27/1992,,4.014,,,,0.797,,,,,,,,,,,,,,,,,
06/26/1992,,7.772,,,,-0.454,,,,,,,,,,,,,,,-0.454,,
09/25/1992,,2.09,,,,-0.274,,,,,,,,,,,,,,,,,
01/01/1993,,1.425,,,,-3.142,,,,,,,,,,,,,,,,,
04/02/1993,,6.922,,,,-0.517,,,,,,,,,,,,,,,,,
07/02/1993,,9.537,,,,23.250999,,,,,,,,,,,,,,,23.250999,,
10/01/1993,,7.15,,,,21.295,,,,,,,,,,,,,,,,,
12/31/1993,,-4.581,,,,-5.027,,,,,,,,,,,,,,,,,
03/31/1994,,11.907,,,,-0.932,,,,,,,,,,,,,,,,,
07/01/1994,,20.546,,,,33.198002,,,,,,,,,,,,,,,33.198002,,
09/30/1994,,12.109,,,,-17.34,,,,,,,,,,,,,,,,,
12/30/1994,,15.013,,,,-11.595,,,,,,,,,,,,,,,,,
03/31/1995,,15.671,,,,12.191,,,,,,,,,,,,,,,,,
06/30/1995,,20.747,29.790001,9.201,-78.517998,40.757,,,,,,,,,,,,,,,40.757,,
09/29/1995,,-9.124,,,,-15.616,,,-14.02,,,,,,,,,,,,,,
12/29/1995,,6.601,,,,-7.045,,,-15.684,,,,,,,,,,,,,,
03/29/1996,,11.525,,,,41.015999,,,-23.375999,,,,,,,,,,,,,,
06/28/1996,,-15.036,,,,25.789,-7.732,,-7.732,,,,,,,,,,,,18.057,,
09/27/1996,,14.211,,,,26.823,,,-15.861,,,,,,,,,,,,,,
12/27/1996,,13.752,,,,64.25,,,-13.765,,,,,,,,,,,,,,
03/28/1997,,16.459999,,,,-3.312,,,-10.479,,,,,,,,,,,,,,
06/27/1997,,19.618999,,,,37.341,-12.971,,-12.971,,,,,,,,,,,,24.37,,
09/26/1997,,16.485001,,,,-19.448,-10.628,0.0,-10.518,0.0,0.0,-0.11,7.387,-1.176,0.0,0.0,-0.24,8.803,0.0,0.0,-22.688999,,
12/26/1997,,14.832,,,,4.94,-0.558,0.0,-8.752,0.0,0.0,8.194,0.318,-1.184,0.0,0.0,-0.098,1.6,0.0,0.0,4.7,,
03/27/1998,,17.136999,,,,60.719002,8.25,0.18,-10.697,0.0,0.0,18.767,-7.834,-1.178,0.0,0.0,-0.214,1.069,-7.511,0.0,61.134998,,
06/26/1998,,32.339001,,,,34.053001,-11.904,0.128,-10.676,0.0,0.0,-1.356,2.954,-1.185,0.0,0.0,-0.391,4.53,0.0,0.0,25.103001,,
09/25/1998,,14.994,,,,-5.821,-13.07,0.0,-13.219,0.0,0.0,0.149,-8.896,-1.191,0.537,0.0,-0.133,3.314,-11.423,0.0,-27.787001,,
01/01/1999,,19.188,,,,-5.546,50.033001,0.0,-14.482,0.0,0.0,64.514999,-52.915001,-1.125,-0.537,0.0,-0.102,2.654,-53.805,0.0,-8.428,,
04/02/1999,,20.813999,,,,26.167,-13.575,0.0,-13.659,0.0,0.0,0.084,22.854,-1.144,0.0,0.0,-0.418,24.416,0.0,0.0,35.445999,,
07/02/1999,,47.347,,,,31.351999,83.654999,0.469,-9.992,0.0,0.0,93.178001,10.824,-1.158,0.0,0.0,-0.27,12.252,0.0,0.0,125.831001,,
10/01/1999,,25.254,,,,24.268,-29.532,3.259,-12.156,0.0,0.0,-20.635,19.898001,-1.173,0.0,0.0,0.0,21.070999,0.0,0.0,14.634,,
12/31/1999,,33.372002,,,,34.512001,-7.719,0.0,-16.451,0.0,0.0,8.732,6.072,-1.183,0.0,0.0,-0.111,7.366,0.0,0.0,32.865002,,
03/31/2000,,38.109001,,,,25.348,-24.26,0.0,-24.27,0.0,0.0,0.01,15.141,-1.59,0.0,0.0,-0.128,16.858999,0.0,0.0,16.229,,
06/30/2000,,59.073002,,,,138.093002,-42.171001,,-33.153999,0.0,0.0,-9.017,2.392,-1.595,0.0,0.0,-0.059,7.791,-3.745,0.0,98.314003,,
09/29/2000,,113.282997,,,,49.146999,46.102001,0.0,-30.562,0.0,0.0,76.664001,29.042,-1.607,0.0,0.0,-0.169,30.818001,0.0,0.0,124.291,,
12/29/2000,,70.802002,,,,-100.391998,-40.242001,0.0,-36.269001,0.0,0.0,-3.973,1.407,-1.612,0.0,0.0,-0.021,3.04,0.0,0.0,-139.227005,,
03/31/2001,,76.236,,,,168.218002,-31.708,0.0,-26.712999,0.0,0.0,-4.995,5.449,-1.618,0.0,0.0,-0.164,7.231,0.0,0.0,141.959,,
06/29/2001,,73.400002,,,,141.906006,-212.903,0.0,-11.266,0.0,0.0,-201.636993,44.799999,-1.621,0.0,0.0,-0.043,46.464001,0.0,0.0,-26.197001,,
09/28/2001,,37.111,,,,30.058001,-34.942001,0.0,-8.33,0.0,0.0,-26.612,-184.912003,-1.56,0.0,0.0,-0.091,0.732,-183.992996,0.0,-189.796005,,
12/28/2001,,39.154999,,,,143.703003,16.514999,0.0,-6.454,0.0,0.0,22.969,0.208,-1.563,0.0,0.0,0.0,1.771,0.0,0.0,160.425995,,
03/29/2002,,43.783001,,,,188.270004,-172.054001,0.0,-8.834,0.0,0.0,-163.220001,-23.604,-1.564,0.0,0.0,-23.128,1.088,0.0,0.0,-7.388,,
06/28/2002,,-15.665,,,,-3.824,-146.677002,0.0,-12.576,0.0,0.0,-134.100998,0.366,-1.567,0.0,0.0,0.0,1.933,0.0,0.0,-150.134995,,
09/27/2002,,11.014,,,,88.616997,-3.737,0.0,-8.677,0.0,0.0,4.94,-33.933998,-1.541,0.0,0.0,-0.7,0.717,-32.41,0.0,50.945999,,
12/27/2002,,15.148,,,,25.825001,-55.992001,0.0,-5.644,0.0,0.0,-50.348,-0.663,-1.545,0.0,0.0,-0.339,1.221,0.0,0.0,-30.83,,
03/28/2003,,26.82,,,,185.639999,-165.904007,0.0,-5.197,0.0,0.0,-160.707001,-73.547997,-1.493,0.0,0.0,-0.349,0.356,-72.061996,0.0,-53.812,,
06/27/2003,,47.362999,,,,61.369999,-48.820999,0.0,-4.922,0.0,0.0,-43.898998,4.498,-1.493,0.0,0.0,-0.312,6.303,0.0,0.0,17.047001,,
10/03/2003,,42.669998,,,,40.299999,-75.519997,0.0,-5.147,0.0,0.0,-70.373001,37.07,-1.513,0.0,0.0,-0.28,38.862999,0.0,0.0,1.85,,
01/02/2004,,51.131001,,,,77.946999,10.214,0.0,-6.458,0.0,0.0,16.672001,0.682,-1.519,0.0,0.0,-0.295,2.496,0.0,0.0,88.843002,,
04/02/2004,,53.952999,,,,86.530998,-106.084999,0.0,-8.128,0.0,0.0,-97.957001,13.029,-1.528,0.0,0.0,-0.31,14.867,0.0,0.0,-6.525,,
07/02/2004,,70.247002,,,,118.641998,-97.519997,0.0,-10.939,0.0,0.0,-86.581001,4.626,-1.533,0.0,0.0,-0.299,6.458,0.0,0.0,25.747999,,
10/01/2004,,55.877998,,,,40.220001,-213.912003,0.0,-45.750999,0.0,0.0,-168.160995,-0.201,-1.534,0.0,0.0,-0.302,1.635,0.0,0.0,-173.893005,,
12/31/2004,,58.693,,,,89.863,30.563,0.0,-12.32,0.0,0.0,42.883,-49.13,-1.518,0.0,0.0,-0.323,3.414,-50.703,0.0,71.296,,
04/01/2005,,61.738998,,,,106.612999,71.557999,0.0,-9.784,0.0,0.0,81.342003,1.373,-1.522,0.0,0.0,-0.337,3.232,0.0,0.0,179.544006,,
07/01/2005,,34.450001,,,,112.917999,-7.237,0.0,-7.785,0.0,0.0,0.548,7.795,-1.526,0.0,0.0,-0.324,9.645,0.0,0.0,113.475998,,
09/30/2005,,60.744,,,,27.469,-19.183,0.0,-9.559,0.0,0.0,-9.624,12.919,-1.533,0.0,0.0,-0.314,13.113,0.0,1.653,21.205,,
12/30/2005,,53.447,,,,93.912,-21.278,0.0,-7.111,0.0,0.0,-14.167,15.468,-1.538,0.0,0.0,-0.299,18.958,0.0,-1.653,88.102,,
