Date,Net Revenue,Net Interest Income,Total Interest Income,Interest Income,Investment Income,Total Interest Expense,Total Non-Interest Income,Trading Securities G/L,Trading Account Profits/Losses,Investments & Loans Income (Loss),Other Income (Loss),Commissions & Fees Earned,Other Operating Income (Losses),Provision for Loan Losses,Net Revenue after Provisions,Total Non-Interest Expense,Commissions & Fees Paid,Other Operating Expenses,Operating Income (Loss),Non-Operating (Income) Loss,Other Non-Operating (Income) Loss,"Pretax Income (Loss), GAAP",Income Tax Expense (Benefit),Tax Allowance/Credit,Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,Extraordinary & Accounting Items,Income (Loss) incl. Minority Interest,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
12/31/2001,1700.783,511.768,826.606,787.626,38.98,-314.838,1189.015,0.0,,,,1189.015,0.0,-339.641,1361.142,-1074.567,0.0,1074.567,286.575,0.0,0.0,286.575,-108.894,,177.681,0.0,,,177.681,0.0,177.681,0.0,0.0,177.681,177.681,,214.718,0.83,0.83,0.83,223.35,0.8,0.8,0.8,
03/31/2002,1852.763,611.239,934.362,892.018,42.344,-323.123,1241.524,0.0,,,,1241.524,0.0,-389.618,1463.145,-1159.895,0.0,1159.895,303.25,0.0,0.0,303.25,-115.235,,188.015,0.0,,,188.015,0.0,188.015,0.0,0.0,188.015,188.015,,217.548,0.86,0.86,0.86,226.605,0.83,0.83,0.83,
06/30/2002,2039.224,654.412,1024.661,978.846,45.815,-370.249,1384.812,0.0,,,,1316.684,68.128,-541.841,1497.383,-1153.646,0.0,1153.646,343.737,0.0,0.0,343.737,-130.62,,213.117,0.0,,,213.117,0.0,213.117,0.0,0.0,213.117,213.117,,219.961,0.97,0.97,0.97,231.684,0.92,0.92,0.92,
09/30/2002,2242.607,722.429,1108.079,1062.114,45.965,-385.65,1520.178,0.0,,,,1520.178,0.0,-674.111,1568.496,-1151.02,0.0,1151.02,417.476,0.0,0.0,417.476,-158.641,,258.835,0.0,,,258.835,0.0,258.835,0.0,0.0,258.835,258.835,,220.564,1.17,1.17,1.17,228.418,1.13,1.13,1.13,
12/31/2002,2051.354,731.032,1113.664,1063.381,50.283,-382.632,1320.322,0.0,,,,1320.322,0.0,-543.758,1507.596,-1121.02,0.0,1121.02,386.576,0.0,0.0,386.576,-146.899,,239.677,0.0,,,239.677,0.0,239.677,0.0,0.0,239.677,239.677,,221.807,1.08,1.08,1.08,228.214,1.05,1.05,1.05,
03/31/2003,2039.407,734.804,1106.566,1063.635,42.931,-371.762,1304.603,0.0,,,,1256.266,48.337,-375.851,1663.556,-1173.932,0.0,1173.932,489.624,0.0,0.0,489.624,-181.161,,308.463,0.0,,,308.463,0.0,308.463,0.0,0.0,308.463,308.463,,222.951,1.38,1.38,1.38,228.422,1.35,1.35,1.35,
06/30/2003,1992.885,682.263,1070.28,1022.385,47.895,-388.017,1310.622,0.0,,,,1310.622,0.0,-387.097,1605.788,-1151.556,0.0,1151.556,454.232,0.0,0.0,454.232,-168.066,,286.166,0.0,,,286.166,0.0,286.166,0.0,0.0,286.166,286.166,,223.691,1.28,1.28,1.28,232.552,1.23,1.23,1.23,
09/30/2003,2067.129,703.921,1103.025,1053.585,49.44,-399.104,1363.208,0.0,,,,1363.208,0.0,-364.144,1702.985,-1241.763,0.0,1241.763,461.222,0.0,0.0,461.222,-170.653,,290.569,15.037,,,275.532,0.0,275.532,0.0,0.0,275.532,275.532,,224.615,1.23,1.29,1.29,236.293,1.17,1.23,1.23,
12/31/2003,2101.592,664.101,1087.783,1035.455,52.328,-423.682,1437.491,0.0,,,,1437.491,0.0,-390.405,1711.187,-1289.472,0.0,1289.472,421.715,0.0,0.0,421.715,-156.034,,265.681,0.0,,,265.681,0.0,265.681,0.0,0.0,265.681,265.681,,228.1,1.16,1.16,1.16,239.206,1.11,1.11,1.11,
03/31/2004,2175.156,732.022,1164.731,1101.015,63.716,-432.709,1443.134,0.0,,,,1377.757,65.377,-243.668,1931.488,-1224.896,0.0,1224.896,706.592,0.0,0.0,706.592,-255.786,,450.806,0.0,,,450.806,0.0,450.806,0.0,0.0,450.806,450.806,,232.021,1.94,1.94,1.94,245.413,1.84,1.84,1.84,
06/30/2004,2107.081,711.017,1151.946,1075.865,76.081,-440.929,1396.064,0.0,,,,1353.839,42.225,-242.256,1864.825,-1228.812,0.0,1228.812,636.013,0.0,0.0,636.013,-228.626,,407.387,0.0,,,407.387,0.0,407.387,0.0,0.0,407.387,407.387,,234.732,1.74,1.74,1.89,247.591,1.65,1.65,1.8,
09/30/2004,2314.754,775.374,1228.412,1143.92,84.492,-453.038,1539.38,0.0,,,,1445.274,94.106,-267.795,2046.959,-1248.88,0.0,1248.88,798.079,-63.1,63.1,734.979,-244.819,,490.16,0.0,,,490.16,0.0,490.16,0.0,0.0,490.16,490.16,,236.405,2.07,2.07,2.16,249.007,1.97,1.97,2.06,
12/31/2004,2306.139,784.564,1249.33,1161.245,88.085,-464.766,1521.575,0.0,,,,1425.402,96.173,-467.133,1839.006,-1514.427,0.0,1514.427,324.579,-42.1,42.1,282.479,-87.351,,195.128,0.0,,,195.128,0.0,195.128,0.0,0.0,195.128,195.128,,239.247,0.82,0.82,0.82,253.008,0.77,0.77,0.77,
03/31/2005,2376.5,860.521,1336.268,1246.104,90.164,-475.747,1515.979,0.0,,,,1476.228,39.751,-259.631,2116.869,-1327.832,0.0,1327.832,789.037,0.0,0.0,789.037,-282.475,,506.562,0.0,,,506.562,0.0,506.562,0.0,0.0,506.562,506.562,,243.978,2.08,2.08,2.08,255.181,1.99,1.99,1.99,
06/30/2005,2454.499,872.503,1351.9,1260.655,91.245,-479.397,1581.996,0.0,,,,1517.107,64.889,-291.6,2162.899,-1335.617,0.0,1335.617,827.282,0.0,0.0,827.282,-296.164,,531.118,0.0,,,531.118,0.0,531.118,0.0,0.0,531.118,531.118,,252.585,2.1,2.1,2.1,261.664,2.03,2.03,2.03,
09/30/2005,2504.835,910.219,1404.615,1316.637,87.978,-494.396,1594.616,0.0,,,,1500.623,93.993,-374.167,2130.668,-1365.638,0.0,1365.638,765.03,0.0,0.0,765.03,-273.881,,491.149,0.0,,,491.149,0.0,491.149,0.0,0.0,491.149,491.149,,260.918,1.88,1.88,1.88,270.693,1.81,1.81,1.81,
12/31/2005,2702.513,1036.999,1634.098,1514.909,119.189,-597.099,1665.514,,,,,1530.872,134.642,-565.674,2136.839,-1689.186,0.0,1689.186,447.653,0.0,0.0,447.653,-167.335,,280.318,0.0,,,280.318,0.0,280.318,0.0,0.0,280.318,280.318,,278.8,1.01,1.01,1.01,287.7,0.97,0.97,0.97,
03/31/2006,3065.128,1206.877,1878.582,1713.482,165.1,-671.705,1858.251,0.0,,,,1708.826,149.425,-170.27,2894.858,-1573.479,0.0,1573.479,1321.379,0.0,0.0,1321.379,-438.04,,883.339,0.0,,,883.339,0.0,883.339,0.0,0.0,883.339,883.339,,299.257,2.95,2.95,2.84,309.121,2.86,2.86,2.75,
06/30/2006,2906.995,1197.082,1897.157,1729.353,167.804,-700.075,1709.913,0.0,,,,1570.442,139.471,-362.445,2544.55,-1680.897,0.0,1680.897,863.653,0.0,0.0,863.653,-311.066,,552.587,0.0,,,552.587,0.0,552.587,0.0,0.0,552.587,552.587,,300.829,1.84,1.84,1.84,309.988,1.78,1.78,1.78,
09/30/2006,3055.9,1294.515,2065.071,1904.873,160.198,-770.556,1761.385,0.0,,,,1680.69,80.695,-430.566,2625.334,-1726.629,0.0,1726.629,898.705,0.0,0.0,898.705,-310.866,,587.839,0.0,,,587.839,0.0,587.839,0.0,0.0,587.839,587.839,,301.571,1.95,1.95,1.95,310.386,1.89,1.89,1.89,
12/31/2006,3120.343,1448.868,2379.821,2138.501,241.32,-930.953,1671.475,0.0,,,,1569.093,102.382,-513.157,2607.186,-1962.686,0.0,1962.686,644.5,0.0,0.0,644.5,-185.992,,458.508,11.884,,,446.624,0.0,446.624,0.0,0.0,446.624,446.624,,336.5,1.16,1.2,1.2,343.8,1.14,1.17,1.17,
03/31/2007,3378.913,1604.543,2712.309,2508.229,204.08,-1107.766,1774.37,0.0,,,,1585.66,188.71,-350.045,3028.868,-1974.047,0.0,1974.047,1054.821,0.0,0.0,1054.821,-368.697,,686.124,11.074,,,675.05,0.0,675.05,0.0,0.0,675.05,675.05,,408.709,1.65,1.68,1.68,415.53,1.62,1.65,1.65,
06/30/2007,3510.432,1538.581,2638.686,2400.708,237.978,-1100.105,1971.851,0.0,,,,1835.854,135.997,-396.713,3113.719,-1943.461,0.0,1943.461,1170.258,-91.074,91.074,1079.184,-311.572,,767.612,17.24,,,750.372,0.0,750.372,0.0,0.0,750.372,750.372,,390.847,1.92,1.96,2.11,397.473,1.89,1.93,2.08,
09/30/2007,3774.136,1624.474,2766.967,2514.417,252.55,-1142.493,2149.662,0.0,,,,1980.476,169.186,-595.534,3178.602,-1914.867,0.0,1914.867,1263.735,-19.354,19.354,1244.381,-428.01,,816.371,898.029,,,-81.658,0.0,-81.658,0.0,0.0,-81.658,-81.658,,386.133,-0.21,2.11,2.14,390.844,-0.21,2.09,2.12,
12/31/2007,3920.587,1762.247,2960.194,2703.83,256.364,-1197.947,2158.34,0.0,,,,1997.025,161.315,-1294.21,2626.377,-2107.398,0.0,2107.398,518.979,-27.809,27.809,491.17,-169.558,,321.612,95.044,,,226.568,0.0,226.568,0.0,0.0,226.568,226.568,,375.6,0.6,0.85,0.9,378.4,0.6,0.85,0.9,
03/31/2008,3868.395,1811.917,2879.525,2621.778,257.747,-1067.608,2056.478,0.0,,,,1809.025,247.453,-1079.072,2789.323,-1769.518,0.0,1769.518,1019.805,-52.759,52.759,967.046,-334.491,,632.555,84.051,,,548.504,0.0,548.504,0.0,0.0,548.504,548.504,,370.743,1.48,1.71,1.8,372.272,1.47,1.7,1.79,
06/30/2008,3350.072,1727.756,2691.857,2410.768,281.089,-964.101,1622.316,0.0,,,,1491.679,130.637,-829.13,2520.942,-1806.041,0.0,1806.041,714.901,-13.56,13.56,701.341,-238.843,,462.498,9.593,,,452.905,0.0,452.905,0.0,0.0,452.905,452.905,,372.348,1.21,1.24,1.24,373.653,1.21,1.24,1.24,
09/30/2008,3503.536,1806.645,2771.796,2454.522,317.274,-965.151,1696.891,0.0,,,,1600.556,96.335,-1093.917,2409.619,-1794.9,0.0,1794.9,614.719,-15.306,15.306,599.413,-213.624,,385.789,11.65,,,374.139,0.0,374.139,0.0,0.0,374.139,374.139,,372.928,1.0,1.03,1.03,374.293,1.0,1.03,1.03,
12/31/2008,3170.683,1802.397,2768.821,2400.919,367.902,-966.424,1368.286,0.0,,,,1277.688,90.598,-2098.921,1071.762,-1894.228,0.0,1894.228,-822.466,-863.715,863.715,-1686.181,289.856,,-1396.325,25.221,,,-1421.546,0.0,-1421.546,-32.723,0.0,-1454.269,-1454.269,,389.0,-3.74,-3.67,-3.67,389.0,-3.74,-3.67,-3.67,
03/31/2009,2882.832,1792.988,2650.009,2254.735,395.274,-857.021,1089.844,0.0,0.0,0.0,0.0,1099.363,-9.519,-1279.137,1603.695,-1745.289,0.0,1745.289,-141.594,0.0,0.0,-141.594,58.49,,-83.104,24.958,24.958,0.0,-108.062,0.0,-108.062,-64.19,0.0,-172.252,-172.252,11.45755,390.456,-0.44,-0.38,-0.347892,390.456,-0.44,-0.38,-0.350656,
06/30/2009,3177.0,1945.0,2717.0,2305.0,412.0,-772.0,1232.0,0.0,0.0,0.0,0.0,981.0,251.0,-934.0,2243.0,-1922.0,0.0,1922.0,321.0,0.0,0.0,321.0,-92.0,,229.0,6.0,6.0,0.0,223.0,0.0,223.0,-38.3,-461.7,-277.0,-277.0,80.275,422.0,-0.66,-0.64,-0.451955,422.0,-0.66,-0.64,-0.451955,
09/30/2009,3558.0,2005.0,2702.0,2303.0,399.0,-697.0,1553.0,0.0,0.0,0.0,0.0,1340.0,213.0,-1173.0,2385.0,-1802.0,0.0,1802.0,583.0,0.0,0.0,583.0,-146.0,,437.0,43.0,43.0,0.0,394.0,0.0,394.0,0.0,0.0,394.0,394.0,16.9,449.0,0.88,0.97,1.010913,453.0,0.87,0.96,0.997307,
12/31/2009,3366.0,1954.0,2595.0,2191.0,404.0,-641.0,1412.0,0.0,0.0,0.0,0.0,1358.0,54.0,-844.0,2522.0,-1948.0,0.0,1948.0,574.0,0.0,0.0,574.0,-170.0,,404.0,28.0,28.0,0.0,376.0,0.0,376.0,0.0,0.0,376.0,376.0,35.85205,450.0,0.83,0.9,0.977449,454.9,0.83,0.89,0.968813,
03/31/2010,4289.0,3228.0,4030.0,3681.0,349.0,-802.0,1061.0,0.0,0.0,0.0,0.0,860.0,201.0,-1478.0,2811.0,-1847.0,0.0,1847.0,964.0,0.0,0.0,964.0,-244.0,,720.0,84.0,84.0,0.0,636.0,0.0,636.0,0.0,0.0,636.0,636.0,0.0,451.0,1.41,1.59,1.59,455.0,1.4,1.58,1.58,
06/30/2010,3904.0,3097.0,3835.0,3493.0,342.0,-738.0,807.0,0.0,0.0,0.0,0.0,850.0,-43.0,-723.0,3181.0,-2000.0,0.0,2000.0,1181.0,0.0,0.0,1181.0,-369.0,,812.0,204.0,204.0,0.0,608.0,0.0,608.0,0.0,0.0,608.0,608.0,0.0,452.0,1.34,1.79,1.79,456.0,1.33,1.78,1.78,
09/30/2010,4016.0,3109.0,3815.0,3468.0,347.0,-706.0,907.0,0.0,0.0,0.0,0.0,855.0,52.0,-867.0,3149.0,-1996.0,0.0,1996.0,1153.0,0.0,0.0,1153.0,-335.0,,818.0,15.0,15.0,0.0,803.0,0.0,803.0,0.0,0.0,803.0,803.0,0.0,453.0,1.78,1.81,1.81,457.0,1.76,1.79,1.79,
12/31/2010,3962.0,3023.0,3674.0,3369.0,305.0,-651.0,939.0,0.0,0.0,0.0,0.0,858.0,81.0,-839.0,3123.0,-2091.0,0.0,2091.0,1032.0,0.0,0.0,1032.0,-331.0,,701.0,4.0,4.0,0.0,697.0,0.0,697.0,0.0,0.0,697.0,697.0,0.0,452.7,1.54,1.55,1.55,457.2,1.52,1.53,1.53,
