Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Margins,EBITDA Margin,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
05/31/1989,,,,,,67.871364,18.219632,,18.219632,10.93353,6.101703,10.933531,,39.99039,40.208252,,
08/31/1989,,,,,,68.486688,22.029627,,22.029627,13.219327,7.551056,13.219326,,39.992959,34.496918,,
11/30/1989,,,,,,64.759289,22.053084,,22.053084,13.231851,7.873733,13.231851,,40.0,31.64387,,
02/28/1990,,,,,,67.907582,20.935737,,20.935737,12.561442,7.577255,12.561442,,39.999999,34.869563,,
05/31/1990,,12.919308,1.488568,1.950201,,66.759224,24.000802,42.567867,24.000802,14.401149,9.42959,14.401149,,39.997216,27.869232,9.318796,
08/31/1990,,13.642315,1.49733,1.896494,,66.074714,25.711367,38.382488,25.711367,15.426219,9.953277,13.998978,,40.002338,18.780854,11.080172,
11/30/1990,,14.404687,1.770782,2.340774,,68.363326,29.105314,58.960495,29.105314,17.463188,11.103406,14.736359,,40.000001,19.750682,11.559663,
02/28/1991,,15.915513,2.275048,3.252942,,68.369284,30.58849,58.562829,30.58849,18.353094,12.037284,15.868118,,39.999999,29.375639,11.240229,
05/31/1991,,14.592865,2.279573,3.064626,,67.053004,34.622253,57.788946,34.622253,20.773811,14.626992,18.598902,,39.998676,20.974888,11.532028,
08/31/1991,,17.648544,2.463924,3.227264,,70.635092,37.764554,58.540511,37.764554,22.658733,16.225932,20.852271,,39.999998,17.253327,14.603583,
11/30/1991,,15.822146,2.82853,3.606851,,72.586349,42.567999,56.97653,42.567999,25.540502,19.633162,24.130819,,40.000698,14.610749,13.510412,
02/29/1992,,16.297608,3.408633,4.252243,,81.209198,44.458595,55.717427,44.458595,26.674915,20.96084,25.522727,,40.000544,15.762211,13.728745,
05/31/1992,,19.36444,3.479697,4.105437,,77.038166,46.58646,55.301341,46.58646,27.951877,21.372769,27.049767,,39.999998,14.467114,16.562965,
08/31/1992,,23.809202,3.828502,4.303603,,73.827462,46.454925,52.965059,46.454925,27.872792,22.168317,27.111328,,40.00035,14.244518,20.417696,
11/30/1992,,22.958078,4.363393,4.921871,,73.28716,46.10356,49.546299,46.10356,27.66199,21.295206,27.003858,,40.000317,13.975113,19.74966,
02/28/1993,,21.824494,4.907002,5.537732,,86.868937,45.712624,47.433874,45.712624,27.427856,20.910316,26.927585,,39.999384,15.990931,18.334554,
05/31/1993,,22.932239,3.797879,4.12853,,70.467001,43.297636,37.888578,43.297636,25.978462,19.825269,25.640058,,40.000275,12.601502,20.042433,
08/31/1993,,23.252011,3.662601,3.908375,,74.347884,40.773454,30.119722,40.773454,24.464073,18.012483,24.464072,,40.0,13.897393,20.020587,
11/30/1993,,22.947958,3.724633,4.003429,,72.202032,36.44869,14.411741,36.44869,21.869111,15.562816,21.869112,,40.000282,15.500106,19.391001,
02/28/1994,,22.72098,4.039775,4.365078,,67.087983,38.478038,21.75957,38.478038,23.087019,16.756713,23.004747,,39.99949,12.653539,19.845972,
05/31/1994,,20.652738,3.404376,3.677053,,52.427096,31.738728,,31.738728,19.043237,14.009329,19.043237,,40.0,21.862492,16.137535,
08/31/1994,,16.616729,2.609965,2.813821,,41.672973,19.001964,-217.373921,19.001964,11.401537,8.608573,11.401537,,39.998116,37.739402,10.345675,
11/30/1994,,13.144148,1.959071,2.110008,,44.1694,16.90828,-120.183428,16.90828,10.144591,7.175785,10.144592,,40.002227,45.197425,7.203332,
02/28/1995,,9.700691,1.565321,1.717467,,67.364119,32.78971,-43.795599,32.78971,19.673825,10.639989,19.673827,,40.000002,37.944362,6.019825,
05/31/1995,,9.664625,1.554116,1.698194,,56.864997,33.69076,221.082644,33.69076,20.214232,13.963523,20.214232,,40.000664,20.497015,7.683665,
08/31/1995,,11.289675,1.856486,2.006846,,51.778833,31.022708,52.146696,31.022708,18.613777,13.555005,18.613777,,39.999509,16.418123,9.436122,
11/30/1995,,14.350473,2.210911,2.434708,,56.527728,39.126561,92.510285,39.126561,23.475848,17.790035,23.475847,,40.000226,15.764624,12.088175,
02/29/1996,,17.302646,2.724419,3.067432,,60.479501,49.716132,67.375532,49.716132,29.829784,25.680463,29.829781,,39.999789,12.424094,15.152949,
05/31/1996,,18.741379,2.77323,3.099617,,54.498927,37.748119,46.359669,37.748119,23.026263,17.812357,23.026261,,39.000239,13.497953,16.211676,
08/31/1996,,17.617967,2.901247,3.335213,,54.285736,37.831731,266.615492,37.831731,23.077378,18.007653,23.077378,,38.999941,13.12223,15.306097,
11/30/1996,,17.686192,2.871528,3.303645,,54.585134,38.393776,35.44011,38.393776,23.420239,18.378171,23.420239,,38.999908,12.594222,15.458754,
02/28/1997,,17.559392,3.148737,3.604417,,54.63755,37.721292,15.352465,37.721292,23.010089,17.833746,23.010089,,38.999731,12.153377,15.425333,
05/31/1997,,17.435005,2.729095,3.174402,,51.878126,35.997114,27.670106,35.997114,21.958293,17.471328,21.958293,,38.999852,12.145379,15.317457,
08/31/1997,,19.323096,3.286116,3.980781,,52.267829,35.224786,26.051189,51.724246,31.551722,24.506044,31.55172,,39.000133,7.812884,17.813405,
11/30/1997,,19.018999,3.191069,3.671426,,51.797821,35.039626,24.952202,35.039626,21.374097,16.523923,21.374097,,39.000213,10.769116,16.970821,
