Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Unbilled Revenues,Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Discontinued Operations,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Prepaid Expense,Prepaid Pension Costs,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Deferred Compensation,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
06/27/2004,540.0,24.1,24.1,0.0,147.300003,147.300003,,,79.300003,28.1,66.300003,8.9,0.0,30.4,,,,,,281.100006,85.199997,235.600006,-150.399994,0.0,173.699997,115.900002,115.900002,0.0,,,57.799995,258.899994,,54.900002,54.900002,,,,2.8,2.8,0.0,0.0,,,85.799999,,,85.799999,143.5,60.099998,,,,,97.5,,,,,,,97.5,157.599998,301.099998,0.0,134.899994,,,0.0,115.400002,-11.400002,238.899994,0.0,238.899994,539.999992,
09/26/2004,579.500122,15.7,15.7,0.0,149.199997,149.199997,,,87.900002,32.400002,71.400002,8.9,0.0,31.799999,,,,,,284.600006,87.5,242.899994,-155.399994,0.0,207.399994,137.5,137.5,0.0,,,69.899994,294.899994,,63.0,63.0,,,,2.9,2.9,0.0,0.0,,,92.700006,,,92.700006,158.600006,63.900002,60.100002,3.8,3.8,,102.099998,,,,,,,102.099998,166.0,324.600006,0.0,138.300003,,,0.0,127.900002,-11.300003,254.900002,0.0,254.900002,579.500008,
01/02/2005,624.8,11.4,11.4,0.0,141.7,141.7,,,97.7,35.8,80.2,8.9,-27.2,36.1,,,,,,286.9,90.8,246.4,-155.6,0.0,247.1,192.0,166.0,26.0,,,55.1,337.9,,62.3,62.3,,,,3.2,3.1,0.1,0.1,,,97.0,,,97.0,162.5,74.4,70.6,3.8,3.8,,125.8,,,,,,,125.8,200.2,362.7,0.0,143.1,,,0.0,141.3,-22.3,262.1,0.0,262.1,624.8,
04/03/2005,655.0,12.2,12.2,0.0,163.300003,163.300003,,,108.099998,33.299999,91.0,9.2,-25.4,36.0,,,,,,319.600006,88.5,247.399994,-158.899994,0.0,246.899994,187.199997,163.199997,24.0,,,59.699997,335.399994,,67.800003,67.800003,,,,0.1,,,,,,92.099997,,,92.099997,160.0,70.099998,,,,,139.600006,,,,,,,139.600006,209.700005,369.700005,0.0,150.300003,,,0.0,157.100006,-22.100006,285.300003,0.0,285.300003,655.000008,
07/03/2005,676.700012,12.3,12.3,0.0,165.0,165.0,,,108.900002,36.900002,87.699997,10.4,-26.1,39.0,,,,,,325.200012,95.900002,267.299988,-171.399994,0.0,255.600006,199.899994,173.800003,26.099991,,,55.700012,351.500008,,64.599998,64.599998,,,,1.0,1.0,0.0,0.0,,,94.200005,,,94.200005,159.800003,68.699997,0.0,68.699997,68.699997,,146.199997,,,,,,,146.199997,214.899994,374.699997,0.0,151.300003,,,0.0,173.199997,-22.5,302.0,0.0,302.0,676.699997,
10/02/2005,727.400024,12.8,12.8,0.0,173.300003,173.300003,,,114.900002,36.700001,94.199997,13.9,-29.9,40.599998,,,,,,341.600006,94.599998,272.100006,-177.5,0.0,291.200012,232.0,199.300003,32.699997,,,59.200012,385.800011,,69.5,69.5,,,,0.5,0.5,0.0,0.0,,,108.399994,,,108.399994,178.399994,73.900002,0.0,73.900002,73.900002,,151.800003,,,,,,,151.800003,225.700005,404.099998,0.0,157.100006,,,0.0,188.899994,-22.699997,323.300003,0.0,323.300003,727.400002,
01/01/2006,728.2,9.3,9.3,0.0,167.6,167.6,,,117.3,44.7,92.1,12.2,-31.7,37.3,,,,,,331.5,96.7,278.1,-181.4,0.0,300.0,230.6,197.0,33.6,,,69.4,396.7,,76.2,76.2,,,,0.2,0.1,0.1,0.1,,,101.1,,,101.1,177.5,47.0,43.6,3.4,3.4,,177.7,,,,,,,177.7,224.7,402.2,0.0,159.7,,,0.0,205.5,-39.2,326.0,0.0,326.0,728.2,
04/02/2006,795.3,9.2,9.2,0.0,183.3,183.3,,,137.7,44.3,108.7,11.7,-27.0,41.5,,,,,,371.7,99.7,285.8,-186.1,0.0,323.9,254.5,216.6,37.9,,,69.4,423.6,,82.4,82.4,,,,0.2,0.2,0.0,0.0,,,109.0,,,109.0,191.6,66.6,66.6,0.0,0.0,,180.7,,,,,,,180.7,247.3,438.9,0.0,171.9,,,0.0,223.4,-38.9,356.4,0.0,356.4,795.3,
07/02/2006,813.4,7.9,7.9,0.0,189.0,189.0,,,146.6,55.4,100.7,15.3,-24.8,35.0,,,,,,378.5,99.9,291.0,-191.1,0.0,335.0,263.4,224.4,39.0,,,71.6,434.9,,87.0,87.0,,,,0.2,0.2,0.0,0.0,,,114.1,,,114.1,201.3,44.7,44.7,0.0,0.0,,185.0,,,,,,,185.0,229.7,431.0,0.0,176.7,,,0.0,244.3,-38.6,382.4,0.0,382.4,813.4,
10/01/2006,1079.8,27.4,27.4,,232.0,232.0,,,158.3,61.2,107.3,14.3,-24.5,50.8,,,,,,468.5,171.5,367.9,-196.4,,439.8,372.5,301.7,70.8,,,67.3,611.3,,99.6,99.6,,,,4.7,,,,,,143.6,,,143.6,247.9,253.8,,,,,164.5,,,,,,,164.5,418.3,666.2,,185.0,,,0.0,266.9,-38.3,413.6,,413.6,1079.8,
12/31/2006,1061.4,13.0,13.0,0.0,226.1,226.1,,,155.8,59.3,106.2,15.9,-25.6,51.9,,,,,,446.8,164.8,367.9,-203.1,0.0,449.8,383.0,313.6,69.4,,,66.8,614.6,,94.1,94.1,,,,1.2,0.8,0.4,0.4,,,135.1,,,135.1,230.4,230.7,226.8,3.9,3.9,,168.5,,,,,,,168.5,399.2,629.6,0.0,188.3,,,0.0,285.8,-42.3,431.8,0.0,431.8,1061.4,
04/01/2007,1125.7,16.3,16.3,,245.6,245.6,,,166.4,63.6,110.0,19.4,-26.6,48.5,,,,,,476.8,171.4,379.6,-208.2,,477.5,409.4,345.7,63.7,,,68.1,648.9,,102.5,102.5,,,,1.2,,,,,,148.7,,,148.7,252.4,243.3,,,,,165.9,,,,,,,165.9,409.2,661.6,,194.0,,,0.0,306.1,-42.4,457.7,6.4,464.1,1125.7,
07/01/2007,1153.1,12.2,12.2,0.0,242.7,242.7,,,184.9,63.9,126.6,20.3,-25.9,46.9,,,,,,486.7,174.3,389.0,-214.7,0.0,492.1,414.5,351.5,63.0,,,77.6,666.4,,105.0,105.0,,,,0.9,0.9,0.0,0.0,,,160.0,,,160.0,265.9,219.2,219.2,0.0,0.0,,172.5,,,,,,,172.5,391.7,657.6,0.0,199.9,,,0.0,330.4,-42.1,488.2,7.3,495.5,1153.1,
09/30/2007,1150.5,16.1,16.1,0.0,236.5,236.5,,,182.699997,72.400002,121.0,19.6,-30.299999,49.5,,,,,,484.799988,175.100006,386.100006,-211.0,0.0,490.600006,411.799988,350.600006,61.199982,,,78.800018,665.700012,,101.5,101.5,,,,1.1,1.1,0.0,0.0,,,170.500006,,,170.500006,273.100006,180.100006,180.100006,0.0,0.0,,170.699997,,,,,,,170.699997,350.800003,623.900009,0.0,202.800003,,,0.0,357.5,-41.899994,518.400009,8.2,526.600009,1150.500018,
12/30/2007,1159.4,13.4,13.4,0.0,241.1,241.1,,,174.6,64.7,122.6,17.6,-30.3,47.6,,,,,,476.7,177.2,395.5,-218.3,0.0,505.5,413.3,351.6,61.7,,,92.2,682.7,,105.1,105.1,,,,0.8,0.4,0.4,0.4,,,157.1,,,157.1,263.0,142.4,138.6,3.8,3.8,,223.8,,,,,,,223.8,366.2,629.2,0.0,207.3,,,0.0,384.1,-61.2,530.2,0.0,530.2,1159.4,
03/30/2008,1381.599976,21.200001,21.200001,0.0,282.100006,282.100006,,,204.199997,78.300003,133.0,23.1,-30.200001,52.5,,,,,,560.0,187.199997,413.799988,-226.600006,0.0,634.400024,547.700012,450.299988,97.400024,,,86.700012,821.600021,,122.900002,122.900002,,,,0.9,0.9,0.0,0.0,,,160.800005,,,160.800005,284.600006,299.5,299.5,0.0,0.0,,222.600006,,,,,,,222.600006,522.100006,806.700012,0.0,214.300003,,,0.0,412.0,-61.299988,565.000015,9.9,574.900015,1381.600027,
06/29/2008,1409.3,17.7,17.7,0.0,284.5,284.5,,,207.6,83.9,133.4,22.0,-31.7,51.7,,,,,,561.5,188.8,422.2,-233.4,0.0,659.0,574.0,465.1,108.9,,,85.0,847.8,,120.2,120.2,,,,0.9,0.9,0.0,0.0,,,158.0,,,158.0,279.1,295.5,295.5,0.0,0.0,,224.7,,,,,,,224.7,520.2,799.3,0.0,222.7,,,0.0,444.6,-62.3,605.0,5.0,610.0,1409.3,
09/28/2008,1459.1,14.8,14.8,0.0,293.1,293.1,,,216.9,87.7,139.4,21.0,-31.2,71.1,,,,,,595.9,196.3,436.5,-240.2,0.0,666.9,600.2,484.3,115.9,,,66.7,863.2,,128.8,128.8,,,,0.8,0.8,0.0,0.0,,,206.7,,,206.7,336.3,287.5,287.5,0.0,0.0,,187.0,,,,,,,187.0,474.5,810.8,0.0,237.3,,,0.0,475.5,-69.3,643.5,4.8,648.3,1459.1,
12/28/2008,1534.5,20.4,20.4,,281.4,281.4,,,207.0,89.8,125.8,22.2,-30.8,84.2,,,,,,593.0,202.6,447.4,-244.8,,738.9,619.5,502.5,117.0,,,119.4,941.5,,108.2,108.2,,,,1.1,,,,,,202.4,,,202.4,311.7,332.1,,,,,355.5,,,,,,,355.5,687.6,999.3,0.0,240.4,,,0.0,471.2,-205.8,505.8,29.4,535.2,1534.5,
03/29/2009,1499.5,21.8,21.8,0.0,276.8,276.8,0.0,,205.0,113.8,102.5,22.7,-34.0,60.6,,,88.4,,20.7,564.2,206.4,458.5,-252.1,0.0,728.9,610.1,498.8,111.3,,,30.4,935.3,,306.7,106.5,,,200.2,0.9,0.0,,,,0.9,0.0,,,0.0,307.6,360.7,360.7,,,,286.7,,169.5,,,,,117.2,647.4,955.0,0.0,245.8,0.4,245.4,-0.8,492.0,-215.2,521.8,22.7,544.5,1499.5,
06/28/2009,1484.8,24.1,24.1,0.0,271.8,271.8,0.0,,197.6,111.3,105.4,15.2,-34.3,52.8,,,80.8,,19.6,546.3,205.0,465.9,-260.9,0.0,733.5,619.3,506.3,113.0,,,33.4,938.5,,271.3,104.5,,,166.8,1.1,0.0,,,,1.1,0.0,,,0.0,272.4,333.9,333.9,,,,292.2,,174.2,,,,,118.0,626.1,898.5,0.0,247.2,0.4,246.8,-0.8,515.9,-200.2,562.1,24.2,586.3,1484.8,
09/27/2009,1460.1,21.6,21.6,0.0,261.7,261.7,0.0,,192.0,110.0,99.5,17.8,-35.3,66.3,,,59.5,,32.4,541.6,206.2,474.7,-268.5,0.0,712.3,618.3,510.5,107.8,,,34.5,918.5,,284.1,102.0,,,182.1,0.5,0.0,,,,0.5,0.0,,,0.0,284.6,313.1,313.1,,,,257.9,,141.9,,,,,116.0,571.0,855.6,0.0,252.7,0.4,252.3,-0.8,551.0,-199.4,603.5,1.0,604.5,1460.1,
01/03/2010,1421.5,26.1,26.1,0.0,228.7,228.7,0.0,,164.8,77.3,99.2,12.9,-24.6,149.0,0.0,,17.6,64.5,32.6,568.6,187.9,423.4,-235.5,0.0,665.0,611.1,501.5,109.6,,,36.3,852.9,,261.0,96.7,0.0,0.0,164.3,0.5,0.0,,,,0.5,64.5,0.0,0.0,0.0,326.0,251.6,240.0,11.6,11.6,,176.5,2.7,95.5,,,,,78.3,428.1,754.1,0.0,255.1,0.4,254.7,0.0,583.2,-171.8,666.5,0.9,667.4,1421.5,
04/04/2010,1445.4,30.4,30.4,0.0,270.0,270.0,0.0,,201.1,110.2,105.0,15.5,-29.6,57.1,,,32.7,,18.9,558.6,202.5,485.4,-282.9,0.0,684.3,603.8,499.0,104.8,,,47.8,886.8,,270.5,113.1,,,157.4,0.6,0.0,,,,0.6,0.0,,,0.0,271.1,260.4,260.4,,,,223.2,,96.0,,,,,127.2,483.6,754.7,0.0,260.0,0.4,259.6,0.0,608.2,-178.4,689.8,0.9,690.7,1445.4,
07/04/2010,1456.0,36.5,36.5,0.0,270.0,270.0,0.0,,191.3,101.9,100.0,17.0,-27.6,64.2,,,33.8,,26.2,562.0,199.9,489.8,-289.9,0.0,694.1,606.0,502.6,103.4,,,54.3,894.0,,275.4,103.6,,,171.8,0.6,0.0,,,,0.6,0.0,,,0.0,276.0,236.5,236.5,,,,223.2,,96.5,,,,,126.7,459.7,735.7,0.0,262.1,0.4,261.7,0.0,636.8,-179.6,719.3,1.0,720.3,1456.0,
10/03/2010,1527.9,27.1,27.1,0.0,277.5,277.5,0.0,,208.5,103.1,116.7,16.4,-27.7,54.1,,,27.9,,18.6,567.2,215.4,513.8,-298.4,0.0,745.3,667.4,547.5,119.9,,,50.0,960.7,,295.6,122.5,,,173.1,3.1,0.0,,,,3.1,0.0,,,0.0,298.7,266.0,266.0,,,,203.8,0.3,69.5,,,,,134.0,469.8,768.5,0.0,264.3,0.4,263.9,0.0,667.1,-173.0,758.4,1.0,759.4,1527.9,
01/02/2011,1557.8,75.1,75.1,0.0,254.8,254.8,0.0,,172.3,90.6,97.8,18.3,-34.4,145.8,0.0,,6.1,61.3,42.3,648.0,203.4,457.4,-254.0,0.0,706.4,660.2,546.3,113.9,,,40.1,909.8,,277.9,100.6,0.0,0.0,177.3,2.0,0.0,,,,2.0,61.3,0.0,0.0,0.0,341.2,265.3,250.0,15.3,15.3,,164.3,0.3,78.6,,,,,85.4,429.6,770.8,0.0,267.9,0.4,267.5,0.0,703.7,-185.6,786.0,1.0,787.0,1557.8,
04/03/2011,1943.2,29.9,29.9,0.0,301.1,301.1,0.0,,214.8,106.3,118.0,23.9,-33.4,144.3,,,,62.2,38.4,690.1,255.3,518.5,-263.2,0.0,997.8,927.8,723.0,204.8,,,70.0,1253.1,,304.1,124.1,,,180.0,1.9,0.3,,,,1.6,62.2,,,0.0,368.2,578.6,578.6,,,,148.3,,43.7,,,,,104.6,726.9,1095.1,0.0,280.2,0.4,279.8,0.0,735.7,-173.7,842.2,5.9,848.1,1943.2,
07/03/2011,1867.6,33.2,33.2,0.0,280.6,280.6,0.0,,230.4,110.7,118.7,25.2,-24.2,49.0,,,,,18.0,593.2,255.6,,,0.0,1018.8,919.2,721.5,197.7,28.5,,71.1,1274.4,,393.7,129.6,,,264.1,2.1,0.4,,,,1.7,0.6,,,0.0,396.4,324.8,324.8,,,,132.9,,15.8,,,,,117.1,457.7,854.1,0.0,284.2,0.4,283.8,0.0,888.0,-164.7,1007.5,6.0,1013.5,1867.6,
10/02/2011,1844.3,37.9,37.9,0.0,281.0,281.0,0.0,,229.8,109.9,117.5,23.1,-20.7,49.6,,,,,17.6,598.3,251.8,530.4,-278.6,0.0,994.2,905.2,717.9,187.3,27.2,,61.8,1246.0,,390.9,116.2,,,274.7,4.1,2.7,,,,1.4,3.7,,,0.0,398.7,287.9,287.9,,,,124.3,,15.6,,,,,108.7,412.2,810.9,0.0,291.2,0.4,290.8,0.0,922.0,-185.8,1027.4,6.0,1033.4,1844.3,
01/01/2012,1826.1,49.4,49.4,0.0,270.0,270.0,0.0,,219.4,107.3,104.9,28.0,-20.8,63.9,0.0,,,,28.8,602.7,254.6,542.6,-288.0,0.0,968.8,899.2,717.8,181.4,,,69.6,1223.4,,330.0,102.0,0.0,0.0,228.0,1.7,0.3,,,,1.4,2.5,0.0,0.0,0.0,334.2,311.4,298.0,13.4,13.4,,196.4,0.0,79.2,,,,,117.2,507.8,842.0,0.0,292.1,0.4,291.7,-30.6,958.9,-241.1,979.3,4.8,984.1,1826.1,
04/01/2012,1939.6,84.9,84.9,0.0,292.5,292.5,0.0,,238.7,112.3,117.5,29.1,-20.2,58.2,,,,,19.9,674.3,265.1,561.9,-296.8,0.0,1000.2,926.4,737.0,189.4,,,73.8,1265.3,,340.6,125.4,,,215.2,1.4,0.0,,,,1.4,0.2,,,0.0,342.2,400.0,400.0,,,,150.9,,30.4,,,,,120.5,550.9,893.1,0.0,289.5,0.4,289.1,-14.6,994.6,-227.7,1041.8,4.7,1046.5,1939.6,
07/01/2012,1988.9,26.1,26.1,0.0,312.8,312.8,0.0,,249.4,106.7,136.8,28.5,-22.6,59.8,,,,,19.5,648.1,289.3,594.5,-305.2,0.0,1051.5,997.3,793.8,203.5,,,54.2,1340.8,,360.8,129.2,,,231.6,1.8,0.0,,,,1.8,2.5,,,0.0,365.1,330.4,330.4,,,,164.7,,30.6,,,,,134.1,495.1,860.2,0.0,291.4,0.4,291.0,-12.2,1034.1,-238.2,1075.1,53.6,1128.7,1988.9,
09/30/2012,2434.0,24.2,24.2,0.0,349.5,349.5,0.0,,287.6,128.1,152.4,31.5,-24.4,73.7,,,,,28.1,735.0,343.1,660.3,-317.2,0.0,1355.9,1267.7,990.4,277.3,,,88.2,1699.0,,391.9,152.5,,,239.4,2.1,0.0,,,,2.1,0.3,,,0.0,394.3,645.6,645.6,,,,195.2,,20.2,,,,,175.0,840.8,1235.1,0.0,292.8,0.4,292.4,-7.0,1076.8,-219.3,1143.3,55.6,1198.9,2434.0,
