Date,Cash From Operating Activities,Net Income,Depreciation & Amortization,Provision for Doubtful Accounts,Other Non-Cash Adjustments,Changes in Non-Cash Capital,Cash From Investing Activities,Disposal of Fixed Assets,Property Additions,Property Improvements,Change in Investments,Change in Notes,Change in Mortgages,Change in Real Estate Interest,Other Investing Activities,Cash from Investing Activities,Cash from Financing Activities,Dividends Paid,Preferred Dividends Other Distributions,Proceeds from Repayments of Borrowings,Change in Unsecured Debt,Change in Secured Debt,Increase in Capital Stocks,Decrease in Capital Stocks,Other Financing Activities,Net Changes in Cash,Source: Bloomberg
06/30/2000,25.29,17.964,5.814,0.25,-0.091,1.353,,66.624,-17.875,,,,39.15,,-1.102,86.797,-110.445,-20.095,,-91.536,,,1.285,,-0.099,1.642,
09/30/2000,16.17,17.162,6.557,0.25,-0.069,-7.73,,14.31,-9.77,,,,6.688,,-4.079,7.149,-22.825,-20.117,,-3.965,,,1.325,,-0.068,0.494,
12/31/2000,24.179001,14.812,8.465,0.25,-2.962,3.614,,0.0,-8.616,0.0,9.127,0.0,-6.733,0.0,-0.083,-6.305,-18.546,-20.201,0.0,1.034,,,0.782,0.0,-0.161,-0.672,
03/31/2001,17.824,15.203,7.513,0.25,-0.643,-4.499,,,-6.857,,-0.228,,19.019,,-0.079,11.855,-29.986,-20.231,,-9.617,-9.6,-0.017,1.213,,-1.351,-0.307,
06/30/2001,19.887,15.123,7.733,0.25,-0.748,-2.471,,11.611,-36.1,,-0.457,,11.688,,0.165,-13.093,-3.477,-20.271,,-68.434,-58.4,-10.034,75.634,,-0.023,3.317,
09/30/2001,23.251,16.965,8.079,0.25,-0.311,-1.732,,10.531,-36.572,,-0.228,,20.26,,-0.061,-6.07,20.529,-22.323,,44.733,-61.5,106.233,2.321,,-4.202,37.71,
12/31/2001,27.596001,13.258,12.24,0.25,-1.094,2.942,,0.561,-67.552002,0.0,-0.228,0.0,-4.914,0.0,-0.059,-72.192001,10.858,-22.445,0.0,29.961006,,,3.831,0.0,-0.489,-33.737999,
03/31/2002,17.63,15.888,9.677,0.25,-0.352,-7.833,,,-97.659,,,,-6.607,,-0.236,-104.502,85.168,-22.527,,77.91,78.0,-0.09,29.996,,-0.211,-1.704,
06/30/2002,29.99,16.832,10.675,0.25,0.158,2.075,,2.011,-107.023,,,,-0.268,,-0.05,-105.33,76.474,-23.196,,4.66,-19.0,23.66,95.124,,-0.114,1.134,
09/30/2002,23.551,19.764,11.271,0.25,-1.15,-6.584,,47.508,-86.757,,,,-19.355,,-0.427,-59.031,47.664,-25.696,,63.503,123.6,-60.097,13.827,,-3.97,12.184,
12/31/2002,34.195999,15.175,15.616,0.25,-3.742,6.897,,2.76,-118.266998,0.0,0.0,0.0,30.684,0.0,0.256,-84.567001,38.480999,-25.719999,0.0,36.794002,,,27.587,0.0,-0.18,-11.89,
03/31/2003,19.303,19.297,12.845,0.25,-0.115,-12.974,,0.144,-38.796,,0.3,,-0.653,,-0.07,-39.075,44.1,-26.361,,64.499,64.6,-0.101,2.824,,3.138,24.328,
06/30/2003,34.934,19.062,12.593,0.25,-0.081,3.11,,0.145,-113.419,,,,-7.438,,0.107,-120.605,59.746,-25.92,,78.697,,,8.212,,-1.243,-25.925,
09/30/2003,20.435,25.301,14.189,0.25,-4.386,-14.919,,64.871,-214.909,,0.114,,-27.068,,-0.239,-177.231,157.015,-27.808,,64.489,68.9,-4.411,276.452,-75.0,-2.522,0.219,
12/31/2003,54.848999,19.08,17.200001,2.12,-4.938,21.386999,,0.295,-43.289001,0.0,4.223,0.0,-13.415,0.0,0.351,-51.834999,113.309998,-30.992001,0.0,106.519989,,,40.797001,0.0,-3.015,116.323997,
03/31/2004,22.95,20.925,18.252,0.3,,-16.527,,,-85.39,,,,-4.873,,0.703,-89.56,-10.823,-31.88,,-0.568,,-0.568,21.632,,-0.007,-77.433,
06/30/2004,39.894,21.429,18.774,0.3,-1.129,0.52,,34.937,-70.017,,,,2.581,,0.413,-32.086,-20.881,-33.022,,0.32,,,11.982,,-0.161,-13.073,
09/30/2004,32.454,21.807,19.91,0.3,0.314,-9.877,,0.0,-276.516,,,,-14.678,,0.212,-290.982,239.957,-33.854,,88.958,90.801,-1.843,184.643,,-0.038,-18.571,
12/31/2004,48.727,21.21,21.326,0.3,-0.385,6.276,,2.63,-110.624,0.0,0.0,0.0,10.555,0.0,2.705,-94.734,50.351,-36.968,0.0,70.236,,,17.131,0.0,-0.048,4.344,
03/31/2005,32.46,23.239,21.438,0.3,-2.745,-9.772,,9.188,-35.382,,,,9.299,,0.06,-16.835,-17.959,-37.351,,6.177,12.5,-6.323,13.401,,-0.186,-2.334,
06/30/2005,33.71,3.831,23.323,0.3,-1.153,7.409,,0.712,-180.525,0.0,0.0,0.0,-0.652,0.0,0.117,-180.348,144.276,-38.609,0.0,173.614,,,14.022,0.0,-4.751,-2.362,
09/30/2005,114.973,25.297,67.74,0.9,23.054,-2.018,,9.9,-226.085,0.0,0.0,0.0,17.248,0.0,0.259,-198.678,91.061,-114.847,0.0,164.62,172.83,-8.21,46.429,0.0,-5.141,7.356,
12/31/2005,58.782,31.92,22.063,0.3,1.515,2.984,,81.425,-373.206,0.0,0.0,0.0,41.003,0.0,0.387,-250.391,200.727,-39.295,0.0,118.269,,,118.633,0.0,3.12,9.118,
03/31/2006,64.553,24.978,26.469,0.25,6.357,6.499,,14.527,-89.994,0.0,0.0,0.0,18.77,0.0,-0.496,-57.193,-17.839,-41.656,0.0,5.357,6.0,-0.643,18.985,0.0,-0.525,-10.479,
06/30/2006,36.41,28.001,22.341,0.25,2.916,-17.098,,16.951,-87.59,0.0,-2.1,0.0,-0.579,0.0,0.122,-73.196,26.228,-45.122,0.0,-55.768,,,127.305,0.0,-0.187,-10.558,
09/30/2006,58.021,26.812,25.307,0.25,2.084,6.062,,3.81,-113.012,0.0,0.0,0.0,-49.849,0.0,-0.364,-159.415,101.684,-45.492,0.0,129.227,,,19.518,0.0,-1.569,0.29,
12/31/2006,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/31/2007,61.358,29.673,33.4,0.0,1.347,-3.062,,11.537,-161.675,0.0,-2.716,0.0,-62.498,0.0,-0.523,-215.875,149.594,-28.602,0.0,154.106,156.0,-1.894,24.467,0.0,-0.377,-4.923,
06/30/2007,57.577,31.937,38.323,0.0,-2.741,-9.942,,12.646,-108.448,0.0,1.327,0.0,8.14,-141.963,-8.176,-236.474,186.076,-59.556,-0.22,-39.006,,,285.363,0.0,-0.505,7.179,
09/30/2007,82.177,30.846,42.033,0.0,2.25,7.048,,41.757,-175.78,0.0,-0.803,0.0,-21.922,0.0,-4.367,-161.115,71.906,-59.881,-0.087,115.257,,,17.589,0.0,-0.972,-7.032,
12/31/2007,70.349,48.947,35.078,0.0,-19.055,5.379,,32.374,-185.306,0.0,-20.806,0.0,-107.268,0.0,1.556,-279.45,207.93,-60.06,-0.112,100.328,,,164.174,0.0,3.6,-1.171,
03/31/2008,75.672,35.396,39.311,0.0,-1.444,2.409,,0.099,-168.414,0.0,-26.819,0.0,-5.67,0.0,-3.093,-203.897,130.238,-63.337,-0.144,55.394,83.17,-27.776,138.254,0.0,0.071,2.013,
06/30/2008,100.459,161.259,45.782,,-109.576,2.994,,182.982,-365.564,-10.23,17.056,0.0,-48.281,0.0,-134.536,-358.573,250.382,-67.005,-0.266,298.664,,,18.84,0.0,0.149,-7.732,
09/30/2008,108.273,59.319,47.018,,-12.195,14.131,,25.213,-338.033,-6.364,7.106,0.0,-6.878,0.0,64.704,-254.252,139.702,-70.398,-2.056,-369.438,,,580.231,0.0,1.363,-6.277,
12/31/2008,76.279,27.325,29.895,0.094,24.83,-5.865,,78.753,-183.771,,5.094,0.0,-4.111,0.0,-90.606,-218.803,147.621,-76.12,-0.3,106.682,137.5,-30.818,44.96,0.0,1.625,5.097,
03/31/2009,94.422,66.643,40.97,0.14,-5.696,-7.635,,61.304,-159.696,0.0,-11.543,0.0,2.168,0.0,127.847,20.08,-118.692,-81.51,-0.976,-257.002,-254.796,-2.206,223.393,0.0,-2.597,-4.19,
06/30/2009,89.911,64.755,40.363,0.0,-3.56,-11.647,,70.981,-138.663,0.0,8.987,0.0,-8.137,0.0,-13.501,-80.333,50.747,-81.254,-0.87,106.486,7.0,99.486,25.803,0.0,0.582,60.325,
09/30/2009,106.116,24.65,52.809,0.0,25.314,3.343,,21.222,-119.019,0.0,2.556,0.0,-6.021,0.0,-25.048,-128.866,45.598,-81.753,-0.121,-303.89,-103.975,-199.915,434.687,0.0,-3.325,22.848,
12/31/2009,90.81,37.22,29.068,23.121,21.852,-20.44,,70.5,-181.581,0.0,0.0,0.0,49.352,0.0,-19.212,-80.941,-76.746,-89.322,-0.137,-8.101,-279.277,271.176,20.65,0.0,0.164,-66.877,
03/31/2010,92.488,31.321,43.094,0.0,19.174,-1.101,,38.059,-161.811,0.0,-0.114,0.0,-6.485,-159.981,-1.531,-291.863,200.457,-90.032,-2.462,274.44,277.818,-3.378,17.791,0.0,0.72,1.082,
06/30/2010,99.018,51.13,46.642,0.0,5.84,-4.594,,16.433,-228.062,0.0,-9.937,0.0,-25.879,-14.593,-47.239,-309.277,229.124,-90.03,-0.132,299.853,225.052,74.801,19.769,0.0,-0.336,18.865,
09/30/2010,97.098,0.782,51.576,28.918,1.401,14.421,,80.23,-411.091,0.0,-65.298,0.0,-1.316,-0.118,-1.517,-399.11,427.736,-91.495,-0.055,70.167,239.768,-169.601,449.005,0.0,0.114,125.724,
12/31/2010,76.137,45.293,58.375,0.766,-11.34,-16.968,,84.305,-1273.212,0.0,-58.545,0.0,-20.09,-21.618,-22.629,-1311.789,1186.075,-98.666,-0.652,778.276,743.503,34.773,508.873,0.0,-1.756,-49.577,
03/31/2011,113.787,32.052,74.11,0.248,-19.226,26.603,,44.048,-683.352,0.0,-2.815,0.0,-10.771,0.378,41.132,-611.38,3034.018,-110.72,-7.057,1075.18,1081.086,-5.906,2084.859,0.0,-8.244,2536.425,
06/30/2011,127.811,87.2,110.655,0.168,-34.83,-35.382,,164.644,-2687.245,0.0,4.558,0.0,120.7,-0.088,-6.088,-2403.519,-63.529,-143.878,-9.747,51.295,0.0,51.295,33.073,0.0,5.728,-2339.237,
09/30/2011,176.035,53.842,115.108,0.131,-7.715,14.669,,12.893,-659.847,0.0,-8.269,0.0,2.586,12.191,-17.29,-657.736,289.619,-144.321,-5.106,384.796,390.0,-5.204,69.186,0.0,-14.936,-192.082,
12/31/2011,170.591,44.516,121.225,1.463,3.368,0.019,,25.625,-785.431,-89.247,-16.46,0.0,24.819,-6.13,-0.67,-847.494,703.709,-145.329,-8.795,214.844,219.997,-5.153,646.913,0.0,-3.924,26.806,
03/31/2012,174.044,58.514,127.17,,7.389,-19.029,,32.584,-570.2,0.0,22.438,0.0,-6.36,0.0,-16.299,-537.837,669.528,-162.126,-3.477,-535.614,-605.022,69.408,1365.678,0.0,5.067,305.735,
06/30/2012,176.994,77.696,133.01,,-41.54,7.828,,124.105,-588.066,,-2.291,,-1.133,-227.554,4.934,-690.005,523.689,-175.303,-6.196,672.544,855.756,-183.212,32.275,0.0,0.369,10.678,
09/30/2012,212.432,53.871,133.83,27.008,-10.577,8.3,,145.688,-961.53,0.0,6.605,0.0,-11.824,12.411,-61.122,-869.772,1559.697,-176.034,-5.61,-400.841,-388.935,-11.906,2415.966,-275.0,1.216,902.357,
12/31/2012,254.663,107.178,139.74,0.0,-15.084,22.829,,307.894,-1089.865,-135.45,-1.327,0.0,-610.757,0.544,33.596,-1495.365,892.214,-208.987,-14.07,1061.279,1183.385,-122.106,45.06,0.0,8.932,-348.488,
03/31/2013,199.808,71.66,187.294,,-70.45,11.304,,294.607,-1826.449,-24.129,-1.978,0.0,37.955,-349.659,-99.05,-1968.703,1004.973,-216.148,-4.522,1188.931,1207.862,-18.931,45.377,0.0,-8.665,-763.922,
06/30/2013,206.929,8.094,200.55,,20.438,-22.153,,26.696,-725.26,-24.351,10.029,0.0,-35.48,3.338,11.162,-733.866,769.567,-216.87,-5.338,-693.289,-710.003,16.714,1684.858,0.0,0.206,242.63,
09/30/2013,219.17,37.293,243.048,,-213.198,-45.226,,64.19,-720.488,-34.039,-24.64,0.0,5.744,-3.647,212.895,-499.985,-66.819,-235.779,-35.889,128.422,616.438,-488.016,62.317,0.0,14.11,-347.634,
12/31/2013,362.59,28.0,430.822,2.11,-174.407,76.061,,96.53,-573.318,-53.313,0.955,0.0,-22.392,281.052,-58.553,-329.039,-39.609,-237.478,-13.09,159.608,254.27,-94.662,62.085,0.0,-10.734,-6.058,
03/31/2014,258.661,66.375,233.584,,2.809,-44.107,,0.0,-107.758,-27.406,1.787,,-19.063,-202.37,3.419,-351.391,119.878,-247.154,-8.561,313.15,431.999,-118.849,63.755,,-1.312,27.148,
06/30/2014,336.873,88.181,214.547,,6.06,28.085,,140.819,-475.509,-27.282,-49.645,0.0,-14.873,-21.499,0.958,-447.031,131.584,-248.102,-6.822,-652.441,-562.0,-90.441,1038.214,,0.735,21.426,
09/30/2014,258.635,152.607,201.109,,-40.11,-54.971,,301.914,-548.877,-31.636,8.656,0.0,0.94,15.336,-54.807,-308.474,841.163,-262.724,-16.701,-26.362,-47.59,21.228,1158.939,0.0,-11.989,791.324,
12/31/2014,284.501,204.988,195.629,,-113.089,-3.027,,468.332,-1276.337,-46.456,-60.831,0.0,-63.715,-87.78,47.477,-1019.31,209.857,-277.089,-12.782,412.121,456.395,-44.274,82.96,0.0,4.647,-524.952,
03/31/2015,226.182,207.151,188.942,,-99.43,-70.481,,177.265,-1560.546,-29.828,-102.126,0.0,-368.194,5.231,68.43,-1809.768,1312.133,-288.921,-7.417,130.013,255.346,-125.333,1489.547,0.0,-11.089,-271.453,
06/30/2015,393.164,328.923,209.559,,-184.168,38.85,,345.91,-707.902,-37.258,-8.405,0.0,-11.052,-5.99,12.023,-412.674,35.179,-305.696,-16.695,298.695,360.511,-61.816,72.803,0.0,-13.928,15.669,
09/30/2015,416.978,198.394,207.793,,-20.624,31.415,,144.586,-386.208,-55.554,-18.78,0.0,4.372,1.021,27.363,-283.2,-59.678,-307.001,-6.481,23.31,83.004,-59.694,79.631,0.0,150.863,74.1,
12/31/2015,346.275,149.282,223.964,,-18.697,-8.274,,156.203,-942.992,-65.112,-12.683,0.0,-92.018,-29.705,-10.126,-996.433,701.109,-308.515,-25.947,930.881,1028.743,-97.862,113.741,,-9.051,50.951,
03/31/2016,380.609,165.321,228.926,,-1.928,-11.71,,0.0,-238.221,-35.025,-30.773,0.0,66.523,-1.037,-3.431,-241.964,-143.604,-322.122,-76.222,43.353,98.56,-55.207,93.433,0.0,117.954,-4.959,
06/30/2016,475.048,211.826,226.671,,-15.771,52.322,,130.298,-299.101,-52.504,14.109,0.0,50.761,-19.306,56.272,-119.471,-244.941,-323.744,-14.911,41.148,105.0,-63.852,65.599,0.0,-13.033,110.636,
09/30/2016,424.511,351.161,218.091,,-148.191,3.45,,407.734,-1236.176,-53.671,-71.734,0.0,2.312,51.16,-29.326,-929.701,467.222,-324.57,-14.943,445.702,605.0,-159.298,361.035,0.0,-0.002,-37.968,
12/31/2016,366.718,349.395,227.876,,-170.574,-39.979,,1812.036,-775.007,-77.946,93.158,0.0,0.072,-12.509,67.889,1107.693,-1357.59,-328.489,-28.502,-996.25,-1170.863,174.613,14.127,0.0,-18.476,116.821,
03/31/2017,385.526,336.787,228.284,,-185.952,6.407,,1087.074,-171.69,-42.115,48.311,0.0,-16.583,11.088,4.089,920.174,-1489.783,-329.794,-20.052,-932.902,-123.0,-809.902,119.651,-287.5,-39.186,-184.083,
06/30/2017,458.583,200.109,224.888,,-26.205,59.791,,116.708,-214.475,-51.032,4.146,0.0,2.366,-29.335,8.088,-163.534,-230.545,-330.561,-18.091,-185.428,-137.0,-48.428,304.8,0.0,-1.265,64.504,
09/30/2017,318.355,85.725,230.27,,-20.835,19.04,,34.069,-385.905,-65.995,-1.58,0.0,26.429,3.199,33.561,-356.222,-154.463,-332.266,-13.681,35.41,37.5,-2.09,106.541,0.0,49.533,-192.33,
12/31/2017,271.713,-99.847,238.635,,167.868,-34.943,,140.163,-264.217,-91.134,6.508,0.0,0.073,-29.03,-136.978,-374.615,-11.884,-332.996,-35.887,256.846,299.0,-42.154,90.995,0.0,9.158,-114.786,
03/31/2018,368.644,449.347,228.919,,-304.506,-5.116,,892.209,-428.344,-46.547,-49.279,0.0,63.184,0.514,-10.66,421.077,-834.905,-335.508,-12.564,-481.329,-304.0,-177.329,7.214,0.0,-12.718,-45.184,
06/30/2018,469.78,166.108,236.92,,30.584,36.168,,55.009,-230.23,-64.785,1.067,0.0,-20.048,-10.385,-21.454,-290.826,-170.69,-335.351,-46.92,217.051,220.074,-3.023,2.974,0.0,-8.444,8.264,
09/30/2018,372.724,76.06,243.77,,-8.305,61.199,,261.283,-2620.106,-62.303,-1.36,0.0,39.32,28.427,91.195,-2263.544,1899.722,-335.415,-26.978,2038.915,2052.824,-13.909,232.223,0.0,-9.023,8.902,
12/31/2018,372.796,113.439,243.458,,31.559,-15.66,,333.369,-442.386,-92.548,-0.858,0.0,15.326,-64.494,-1.587,-253.178,-84.774,-342.589,-23.409,-289.855,-166.722,-123.133,547.164,0.0,23.915,34.844,
03/31/2019,343.895,280.47,244.046,18.69,-146.695,-52.616,,602.732,-293.001,-56.935,-7.829,0.0,-38.242,-7.13,-2.327,197.268,-449.853,-342.803,-21.83,-621.693,-740.743,119.05,533.543,0.0,2.93,91.31,
06/30/2019,510.587,137.762,247.936,0.0,20.175,104.714,,14.088,-2581.216,-67.241,-9.144,0.0,-18.52,-41.027,-25.572,-2728.632,2170.324,-352.296,-42.174,2448.114,2449.895,-1.781,113.613,0.0,3.067,-47.721,
09/30/2019,355.418,589.876,272.112,0.0,-447.062,-59.508,,1984.251,-388.664,-82.237,4.336,0.0,5.88,-47.453,-3.074,1473.039,-1857.44,-352.869,-74.266,-1407.917,-1375.55,-32.367,38.949,0.0,-61.337,-28.983,
12/31/2019,326.068,224.324,262.303,0.0,-75.483,-85.076,,49.579,-1020.29,-122.411,5.022,0.0,58.222,32.21,7.202,-990.466,719.429,-352.744,-34.67,720.625,746.264,-25.639,370.02,0.0,16.198,55.031,
03/31/2020,411.857,310.284,274.236,7.072,-192.989,13.254,,801.392,-439.577,-69.382,-3.612,0.0,-0.396,-133.574,-5.103,149.748,-554.305,-354.678,-50.124,-729.257,-742.612,13.355,591.001,0.0,-11.247,7.3,
06/30/2020,399.759,179.246,264.928,1.422,-109.804,63.967,,1196.695,-44.256,-52.721,-0.083,0.0,-6.346,-83.354,-17.503,992.432,40.986,-256.169,-130.751,429.79,743.564,-313.774,4.312,-7.656,1.46,1433.177,
