Date,Cash From Operating Activities,Net Income,Depreciation & Amortization,Other Non-Cash Adjustments,Changes in Non-Cash Capital,Cash From Operations,Cash From Investing Activities,Disposal of Fixed Assets,Capital Expenditures,Increase in Investments,Decrease in Investments,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Change in Short-Term Borrowings,Increase in Long-Term Borrowings,Decrease In Long-Term Borrowings,Increase in Capital Stocks,Decrease in Capital Stocks,Other Financing Activities,Net Changes in Cash,Direct Method Cashflow,Source: Bloomberg
03/31/1992,,-0.126,4.067,-17.778,-11.313,-25.15,,,,,,,,,,,,,,,,,
06/30/1992,,6.539,5.391,0.0,-4.621,7.309,,,,,,,,,,,,,,,,,
09/30/1992,,8.936,5.199,0.0,6.002,20.136999,,,,,,,,,,,,,,,,,
12/31/1992,,2.886,5.238,12.651,-15.449,5.326,,,,,,,,,,,,,,,,,
03/31/1993,,4.411,5.053,,-8.686,0.778,,,,,,,,,,,,,,,,,
06/30/1993,,1.304,5.31,5.388,-3.834,8.168,,,,,,,,,,,,,,,,,
09/30/1993,,13.043,5.66,-0.128,16.554001,35.129002,,,,,,,,,,,,,,,,,
12/31/1993,,-1.727,5.878,30.076,-10.63,23.597,,,,,,,,,,,,,,,23.597,,
03/31/1994,,9.918,5.731,,-12.095,3.554,,,,,,,,,,,,,,,,,
06/30/1994,,14.102,6.024,,6.376,26.502001,,,,,,,,,,,,,,,,,
09/30/1994,,18.601,6.272,-0.362,17.733999,42.244999,,,,,,,,,,,,,,,,,
12/31/1994,,10.868,6.479,6.299,-6.871,16.775,,,,,,,,,,,,,,,16.775,,
03/31/1995,,12.062,6.87,-1.826,-8.11,8.996,,,-2.191,,,,,,,,,,,,,,
06/30/1995,,20.183001,7.09,,-8.319,18.954,-1.883,,-1.883,,,,,,,,,,,,17.071,,
09/30/1995,,27.118999,8.72,0.0,20.646999,56.486,,,-1.706,,,,,,,,,,,,,,
12/31/1995,,20.365999,9.417,,-12.431,34.938999,-24.523001,,-24.523001,,,,,,,,,,,,10.415998,,
03/31/1996,,22.818001,10.556,-8.239,-13.053,12.082,,,-7.075,,,,,,,,,,,,,,
06/30/1996,,59.938999,13.676,-12.956,-10.544,50.115002,-6.034,,-6.034,,,,,,,,,,,,44.081002,,
09/30/1996,,84.874001,,,,,,,,,,,,,,,,,,,,,
12/31/1996,,46.952,28.863001,46.404999,-79.269997,42.950001,,,-17.632999,,,,,,,,,,,,,,
03/31/1997,,58.939999,36.451,-36.451,,61.896,-103.426003,21.75,-13.864,0.0,0.0,-111.311996,44.331001,0.0,0.0,236.399002,-27.146999,7.984,-171.317993,-1.587,2.801,,
06/30/1997,,-106.448997,43.418,-43.418,,1021.703003,-964.560974,0.0,-18.656,-16.325001,0.0,-929.580017,-70.973,-6.644,-54.948002,1047.796997,-1106.285034,27.815001,0.0,21.292,-13.831,,
09/30/1997,,157.403,44.541,-44.541,,229.192001,-699.468994,0.0,-30.142,,16.325001,-685.651978,505.433014,0.0,-638.942993,1762.46106,-615.468994,17.503,0.0,-20.118999,35.155998,,
