Date,Cash From Operating Activities,Net Income,Depreciation & Amortization,Other Non-Cash Adjustments,Changes in Non-Cash Capital,Cash From Investing Activities,Disposal of Fixed Assets,Capital Expenditures,Increase in Investments,Decrease in Investments,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Change in Short-Term Borrowings,Increase in Long-Term Borrowings,Decrease In Long-Term Borrowings,Increase in Capital Stocks,Decrease in Capital Stocks,Change in Insurance Reserves,Other Financing Activities,Net Changes in Cash,Source: Bloomberg
06/30/2002,-525.825989,-91.748001,3.513,256.389008,-693.97998,-671.995972,,-0.082,-10700.741211,10080.050781,-51.223999,276.381012,-64.288002,,0.0,0.0,12.922,-1.575,328.850006,0.472,-921.440979,
09/30/2002,2698.091064,186.436005,3.775,-30.688999,2538.569092,-1599.946045,,-2.305,-9785.630859,8591.749023,-403.759003,494.328003,-69.095001,,0.0,0.0,225.464996,0.0,338.428986,-0.471,1592.473022,
12/31/2002,1472.136,221.39,5.312,1245.434,1070.945,2431.201,0.0,0.0,,50608.165,720.271,737.413,,0.0,600.0,,315.955,,492.979,0.315,1383.754,
03/31/2003,579.239,250.005,3.524,31.639,294.071,-971.371,,0.0,-16056.4,15079.363,5.666,-13.355,-75.528,,,,3.145,-0.209,60.176,-0.939,-405.487,
06/30/2003,946.664001,357.671997,4.705,128.718994,455.567993,-1655.077026,,,-10282.640625,8655.09082,-27.527,563.211975,-76.030998,,,,26.434,-0.031,612.45697,0.383,-145.201004,
09/30/2003,706.033997,109.051003,4.072,-261.092987,854.004028,-1977.965942,,0.0,-10754.544922,8946.228516,-169.649994,324.414001,-75.976997,,0.0,0.0,4.353,-0.001,394.899994,1.139,-947.518005,
12/31/2003,1198.396,-304.749,10.251,-404.195,1897.089,-1216.586,,-3.338,-8548.288,7286.306,48.734,361.702,-75.961,,0.0,0.0,8.181,-1.333,428.752,2.063,343.512,
03/31/2004,526.134,462.249,8.043,-169.543,225.385,-1238.097,,,-7246.272,6058.158,-49.983,769.429,-77.615,0.0,800.195,0.0,4.724,0.0,225.587,-183.462,57.466,
06/30/2004,1445.287,373.684,4.175,-230.312,1297.74,-1841.869,,0.0,-12366.844,10477.946,47.029,680.873,-77.823,0.0,0.0,-128.835,12.027,-2.676,456.751,421.429,284.291,
09/30/2004,1116.362,32.552,7.542,-3.907,1080.175,-1671.104,,,-8184.072,6499.04,13.928,-55.877,-77.431,0.0,296.946,-187.922,7.956,-1.564,276.312,-370.174,-610.619,
12/31/2004,1356.255,298.128,24.46,-195.279,1228.946,-1833.48,0.0,0.0,-6943.339,5059.502,50.357,227.408,-77.904,0.0,645.176,-657.627,16.773,-0.362,493.843,-192.491,-249.817,
03/31/2005,270.569,453.025,9.131,-250.573,58.986,-529.529,,0.0,-6631.155,6083.467,18.159,241.61,-79.137,-69.725,0.0,0.0,16.242,-3.837,379.549,-1.482,-17.35,
06/30/2005,2360.481,145.975,11.346,212.424,1990.736,-2993.989,,0.0,-9331.226,6353.105,-15.868,822.472,-79.211,69.725,0.0,0.0,24.204,-0.559,880.299,-71.986,188.964,
09/30/2005,1321.014,-1039.121,7.516,-258.995,2611.614,-1830.556,,0.0,-7668.967,5826.748,11.663,190.791,-79.236,0.0,0.0,0.0,0.0,-0.543,303.309,-32.739,-318.751,
12/31/2005,1085.286,-811.855,15.763,-169.777,2051.155,-3315.942,0.0,0.0,-10431.534,7005.604,109.988,3867.542,-79.393,0.0,790.291,-100.0,2437.619,-0.592,479.968,339.649,1636.886,
03/31/2006,490.203,468.583,18.975,88.879,-86.234,-1509.375,,0.0,-7761.036,6004.699,246.962,-411.479,-77.498,9.78,0.0,-45.291,2.546,-3.516,-302.377,4.877,-1430.651,
06/30/2006,271.936,387.169,11.029,-74.345,-51.917,661.647,,,-5779.968,6510.111,-68.496,-629.639,-77.547,-90.892,0.0,0.0,5.395,-0.935,-484.521,18.861,303.944,
09/30/2006,749.996,425.87,15.919,170.1,138.107,-1589.037,,,-7734.632,6050.229,95.366,400.494,-77.666,81.112,0.0,0.0,5.352,-1.165,388.345,4.516,-438.547,
12/31/2006,2438.655,1762.767,58.518,418.322,199.048,-2972.325,4.087,,-30142.723,26991.093,175.218,-936.057,-318.004,,,-45.291,31.972,-5.626,-734.185,135.077,-1469.727,
03/31/2007,547.396,562.507,12.017,-330.222,303.094,-237.744,,0.0,-7850.653,7688.444,-75.535,837.399,-78.462,97.003,0.0,0.0,988.282,-231.834,76.052,-13.642,1147.051,
06/30/2007,696.367,554.615,16.116,-114.826,240.462,-1571.205,,,-9526.625,7879.458,75.962,248.391,-82.713,-43.594,322.836,-825.0,863.262,-599.704,359.232,254.072,-626.447,
09/30/2007,755.475,371.636,10.016,235.523,138.3,-106.471,,,-5868.961,5873.51,-111.02,-208.117,-67.727,143.327,0.0,0.0,7.585,-407.796,82.674,33.82,440.887,
12/31/2007,241.628,-1212.869,13.197,1668.511,-227.211,2033.778,0.0,0.0,-3000.88,4990.326,44.332,-1580.615,-114.649,-186.545,0.0,0.0,3.893,-414.116,-877.987,8.789,694.791,
03/31/2008,473.013,244.373,10.584,112.119,105.937,3468.721,0.0,0.0,-3505.721,6913.452,60.99,-3916.798,-67.013,167.671,0.0,0.0,0.0,-3.88,-4108.428,94.852,24.936,
06/30/2008,174.288,237.851,16.389,-97.24,17.288,665.017,0.0,0.0,-4295.956,4820.214,140.759,-1040.022,-100.868,19.029,0.0,0.0,0.0,-0.367,-948.154,-9.662,-200.717,
09/30/2008,-1311.232,-1616.524,19.618,-63.621,349.295,599.186,0.0,0.0,-2584.398,3082.662,100.922,2617.8,-63.005,-36.85,557.75,-255.0,2731.0,-0.588,-211.384,-104.123,1905.754,
12/31/2008,236.671,-1419.513,11.026,2186.553,-541.395,-923.691,0.0,0.0,-3893.86,2888.71,81.459,-569.157,-95.487,-53.381,0.0,0.0,0.0,-0.131,-360.211,-59.947,-1256.177,
03/31/2009,-118.188,3.097,10.511,-111.771,-20.025,1233.791,0.0,0.0,-3418.511,4198.512,453.79,-403.242,-51.86,0.0,0.0,-745.0,745.0,-105.235,-83.465,-162.682,712.361,
06/30/2009,-402.78,85.541,9.202,40.762,-538.285,-532.889,,,-4092.69,3415.739,144.062,-141.146,-66.69,,,-104.718,104.694,,-55.511,-18.921,-1076.815,
09/30/2009,546.051,21.098,5.663,461.603,57.687,-557.376,0.0,0.0,-4399.989,3715.665,126.948,-71.77,-39.766,0.0,0.0,0.0,0.0,-0.035,-59.377,27.408,-83.095,
12/31/2009,-67.843,-34.745,30.702,466.908,-530.708,71.117,0.0,0.0,-5589.941,5708.31,-47.252,-265.854,-66.692,0.0,104.718,,0.0,-104.768,-191.222,-7.89,-262.58,
03/31/2010,206.821,143.879,16.338,-55.569,102.173,-253.772,0.0,0.0,-2351.468,2010.868,86.828,-221.227,-39.767,0.0,0.0,0.0,0.0,-95.997,-47.999,-37.464,-268.178,
06/30/2010,164.206,194.006,22.393,-1.842,-50.351,390.305,0.0,0.0,-1540.202,1851.884,78.623,-128.836,-66.704,0.0,0.0,0.0,0.0,0.0,-16.121,-46.011,425.675,
09/30/2010,458.249,77.543,31.875,-113.494,462.325,487.124,0.0,0.0,-1703.201,2125.473,64.852,-788.938,-35.562,0.0,0.0,0.0,0.79,-268.975,-559.392,74.201,156.435,
12/31/2010,-234.52,188.122,-30.183,254.464,-646.923,-362.176,0.0,0.0,-2637.1,2186.119,88.805,-338.065,-32.1,0.0,0.0,0.0,0.392,-251.209,-23.307,-31.841,-934.761,
03/31/2011,63.335,-227.284,11.969,-70.091,348.741,500.093,0.0,0.0,-1432.738,1881.661,51.17,-200.491,-34.021,0.0,0.0,0.0,0.0,-166.502,-26.648,26.68,362.937,
06/30/2011,43.992,225.663,12.279,35.017,-228.967,-415.729,0.0,0.0,-2476.789,2100.546,-39.486,-154.726,-34.052,0.0,0.0,0.0,1.089,-92.401,-25.917,-3.445,-526.463,
09/30/2011,258.19,42.398,19.356,-50.075,246.511,184.338,0.0,0.0,-2112.892,2141.964,155.266,-125.587,-35.258,0.0,396.4,0.0,0.107,-380.303,-63.907,-42.626,316.941,
12/31/2011,-38.315,-515.537,13.256,662.694,-198.728,563.401,0.0,0.0,-2138.712,2768.862,-66.749,123.756,-34.719,0.0,,-575.541,924.317,-103.732,-36.145,-50.424,648.842,
03/31/2012,153.37,176.628,13.859,-23.115,-14.002,-762.11,0.0,0.0,-3550.366,2753.898,34.358,-710.067,-1.218,0.0,0.0,-600.0,0.942,-100.49,-30.437,21.136,-1318.807,
06/30/2012,330.226,221.154,13.62,125.065,-29.613,756.587,0.0,0.0,-869.515,1622.023,4.079,-281.985,-67.097,0.0,0.0,0.0,0.272,-125.488,-26.473,-63.199,804.828,
09/30/2012,334.728,171.901,14.256,11.802,136.769,-332.268,0.0,0.0,-1857.874,1505.628,19.978,-190.657,-33.438,0.0,1.5,0.0,3.437,-125.18,-57.466,20.49,-188.197,
12/31/2012,237.782,81.444,15.545,115.7,25.093,-604.802,0.0,0.0,-2987.145,2524.511,-142.168,-136.051,-33.046,0.0,0.0,-1.5,0.762,-51.772,-20.574,-29.921,-503.071,
03/31/2013,145.644,350.79,13.109,-138.103,-80.152,-2.493,0.0,0.0,-2350.044,2409.938,-62.387,-288.242,-0.805,0.0,0.0,0.0,3.248,-224.42,-38.704,-27.561,-145.091,
06/30/2013,214.009,272.698,10.584,-107.685,38.412,-39.945,0.0,0.0,-2090.001,2041.178,8.878,-227.269,-41.17,0.0,0.0,0.0,5.137,-151.003,-5.413,-34.82,-53.205,
09/30/2013,493.237,135.649,20.454,204.329,132.805,-527.431,0.0,0.0,-2508.941,1829.053,152.457,-254.995,-79.156,,0.5,0.0,1.333,-150.097,-43.671,16.096,-289.189,
12/31/2013,-72.912,300.78,12.082,75.985,-461.759,-627.994,0.0,0.0,-2839.477,2315.131,-103.648,370.845,-39.024,0.0,592.115,0.0,2.905,-150.097,-6.598,-28.456,-330.061,
03/31/2014,200.068,255.717,14.961,-91.191,20.581,700.28,0.0,0.0,-1598.355,2239.666,58.969,-225.133,-43.847,0.0,0.0,0.0,1.31,-176.496,-17.27,11.17,675.215,
06/30/2014,153.561,-279.26,14.146,595.684,-177.009,869.129,0.0,0.0,-2442.434,2936.76,374.803,-427.598,-43.209,0.0,0.0,0.0,1.747,-175.158,-196.599,-14.379,595.092,
09/30/2014,374.396,72.384,14.404,443.96,-156.352,-63.619,0.0,0.0,-1902.522,1922.997,-84.094,-1028.182,-42.434,0.0,0.0,-600.0,2.354,-275.12,-52.673,-60.309,-717.405,
12/31/2014,195.718,139.499,12.607,169.483,-125.871,205.831,0.0,0.0,-1660.451,1969.892,-103.61,-272.91,-40.13,0.0,0.0,0.0,0.956,-175.179,-1.756,-56.801,128.639,
03/31/2015,34.978,36.281,10.907,-119.676,107.466,-195.554,0.0,0.0,-2961.586,2717.153,48.879,848.696,-40.922,0.0,980.6,0.0,1.772,-1.966,-38.788,-52.0,688.12,
06/30/2015,-14.474,915.039,18.442,-593.081,-354.874,-153.821,0.0,0.0,-5320.145,5844.962,-678.638,-200.798,-48.131,0.0,0.0,0.0,3.055,-110.419,-10.6,-34.703,-369.093,
09/30/2015,488.996,27.282,21.313,304.642,135.759,315.979,0.0,0.0,-4875.828,5238.404,-46.597,-305.746,-59.977,0.0,0.0,0.0,3.077,-179.884,-30.556,-38.406,499.229,
12/31/2015,134.981,228.55,41.651,401.533,-536.753,169.828,0.0,0.0,-7127.839,7483.618,-185.951,-388.643,-59.486,0.0,0.0,-87.447,2.072,-176.702,-4.814,-62.266,-83.834,
03/31/2016,-144.039,21.885,22.592,-194.885,6.369,203.961,0.0,0.0,-4381.09,4784.193,-199.142,-495.261,-57.861,0.0,0.0,0.0,0.491,-355.901,-8.546,-73.444,-435.339,
06/30/2016,339.24,43.782,36.051,161.08,98.327,594.245,0.0,0.0,-4230.46,4869.037,-44.332,-437.633,-55.87,0.0,0.0,-8.248,1.236,-328.485,-6.261,-40.005,495.852,
09/30/2016,510.528,70.601,27.371,273.161,139.395,-70.587,0.0,0.0,-3556.581,3349.501,136.493,-363.413,-55.615,0.0,0.0,0.0,4.008,-221.751,-48.681,-41.374,76.528,
12/31/2016,266.348,304.7,32.049,-143.157,72.756,10.148,0.0,0.0,-4393.005,4451.337,-48.184,-242.785,-53.415,,0.0,0.0,4.119,-144.913,-5.994,-42.582,33.711,
03/31/2017,-47.497,152.843,19.429,-423.023,203.254,241.506,0.0,0.0,-3680.974,3766.74,155.74,-261.327,-58.392,0.0,0.0,0.0,23.296,-200.488,-7.771,-17.972,-67.318,
06/30/2017,-74.445,301.62,17.138,67.516,-460.719,-398.947,0.0,0.0,-5315.379,4933.966,-17.534,223.379,-57.197,0.0,558.311,0.0,19.334,-250.141,-3.379,-43.549,-250.013,
09/30/2017,313.06,-1043.689,17.542,55.027,1284.18,180.481,0.0,0.0,-5774.745,5905.074,50.152,-597.275,-56.316,0.0,0.0,-17.909,7.01,-532.449,-23.257,25.646,-103.734,
12/31/2017,-150.495,28.828,42.929,114.353,-336.605,615.521,0.0,0.0,-4837.309,5324.391,128.439,-59.16,-56.327,0.0,0.0,0.0,0.994,-0.028,-0.158,-3.641,405.866,
03/31/2018,-238.124,152.648,22.481,-189.628,-223.625,340.442,0.0,0.0,-4950.421,5149.319,141.544,-55.983,0.0,0.0,0.0,0.0,46.504,-1.663,-71.124,-29.7,46.335,
06/30/2018,-373.493,318.996,22.435,-111.385,-603.539,-145.906,,0.0,-3876.38,3806.248,-75.774,-193.042,-113.726,,0.0,0.0,14.351,-0.394,-47.989,-45.284,-712.441,
