Date,Assets,Cash & Near Cash Items,Short-Term Investments,Accounts & Notes Receivable,Inventories,Other Current Assets,Total Current Assets,LT Investments & LT Receivables,Net Fixed Assets,Gross Fixed Assets,Accumulated Depreciation,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Liabilities & Shareholders' Equity,Accounts Payable,Short-Term Borrowings,Other Short-Term Liabilities,Total Current Liabilities,Long-Term Borrowings,Other Long-Term Liabilities,Total Long-Term Liabilities,Total Liabilities,Total Preferred Equity,Minority Interest,Share Capital & APIC,Retained Earnings & Other Equity,Total Equity,Total Liabilities & Equity,Source: Bloomberg
03/31/1990,,108.103996,28.052,680.849976,274.559998,405.234985,1496.801025,0.0,6003.852051,9216.331055,-3212.479004,1451.506958,7455.359009,8952.160156,,1112.688965,149.630005,389.404999,1651.723999,2699.145996,2658.199951,5357.345947,7009.069946,237.613007,94.008003,702.177002,909.291992,1943.090004,8952.15995,
06/30/1990,,63.333,28.049,587.825989,241.737,403.837006,1324.781982,0.0,6132.062012,9408.708984,-3276.646973,1464.468994,7596.531006,8921.313477,,918.857971,151.632004,366.319,1436.80896,2959.462891,2582.397949,5541.86084,6978.6698,237.613007,93.848,706.690979,904.491028,1942.643013,8921.312813,
09/30/1990,,115.509003,28.047001,998.494995,311.631012,489.213989,1942.895996,0.0,6146.082031,9486.922852,-3340.841064,1538.05603,7684.138062,9627.03418,,1462.522949,153.199005,445.726013,2061.447998,3128.710938,2510.51709,5639.228027,7700.676025,237.587006,94.667999,711.164978,882.937988,1926.357971,9627.033997,
12/31/1990,,185.753998,28.044001,1149.844971,257.277008,515.776001,2136.696045,0.0,6219.463867,9640.587891,-3421.124023,1493.141968,7712.605835,9849.301758,,1665.537964,163.807999,591.502991,2420.849121,2982.903076,2492.00708,5474.910156,7895.759277,237.585007,97.370003,720.036011,898.552002,1953.543023,9849.3023,
03/31/1991,,120.330002,28.041,958.203003,139.621002,440.343994,1686.53894,0.0,6208.416016,9717.969727,-3509.553955,1541.874023,7750.290039,9436.829102,,1225.496948,148.901993,471.59201,1845.990967,3146.599121,2431.735107,5578.334229,7424.325195,237.542999,97.623001,720.84198,956.495972,2012.503952,9436.829147,
06/30/1991,,94.208,22.986,959.541016,202.501999,454.95401,1734.19104,0.0,6276.306152,9864.364258,-3588.058105,1605.579956,7881.886108,9616.077148,,1265.852051,146.445999,458.657013,1870.954956,3308.373047,2408.580078,5716.953125,7587.908081,237.542999,97.974998,742.106018,950.544983,2028.168999,9616.07708,
09/30/1991,,134.306,22.983,845.268982,208.923004,390.17099,1601.651978,0.0,6344.998047,10005.639648,-3660.64209,1567.401001,7912.399048,9514.050781,,1229.078003,145.694,523.703979,1898.475952,3237.969971,2345.190918,5583.160889,7481.636841,237.488998,99.886002,751.335999,943.703003,2032.414001,9514.050842,
12/31/1991,,193.852005,0.0,454.699005,177.563004,1401.93103,2228.044922,123.274002,6574.415039,10208.055664,-3633.640625,1437.144043,8134.833084,10362.87793,,796.296021,0.0,1792.121948,2588.417969,3108.792969,2634.225098,5743.018067,8331.436036,222.735001,102.254997,1032.687988,673.763977,2031.441963,10362.877999,
03/31/1992,,178.669006,20.214001,668.836975,190.432007,530.302979,1588.454956,0.0,6684.581055,10456.462891,-3771.88208,1614.616943,8299.197998,9887.65332,,1262.047974,140.175995,722.143982,2124.36792,3153.61499,2492.229004,5645.843994,7770.211914,221.513,104.738998,1013.827026,777.362,2117.441025,9887.652939,
06/30/1992,,102.810997,14.89,739.867004,306.988007,661.97998,1826.536011,0.0,6723.404785,10542.027344,-3818.62207,1646.845947,8370.250732,10196.787109,,1249.359009,127.124001,698.025024,2074.508057,3170.498047,2530.100098,5700.598145,7775.106201,220.020996,106.456001,1252.31604,842.888,2421.681038,10196.787239,
09/30/1992,,175.940002,8.669,469.342987,212.695007,1385.68103,2252.327881,0.0,6552.692871,10285.550781,-3732.85791,1883.848022,8436.540894,10688.869141,,701.106995,112.833,1279.666992,2093.606934,3026.650879,2928.278076,5954.928955,8048.535889,216.561005,160.432999,1449.275024,814.064026,2640.333054,10688.868942,
12/31/1992,,141.688995,0.0,514.505005,293.80899,701.853027,1651.855957,360.860992,6545.763184,10415.276367,-3869.513183,1753.123047,8659.747223,10311.602539,,1323.781982,0.0,894.145996,2217.927979,2458.924072,2937.037109,5395.961181,7613.88916,182.964005,179.397003,1512.60498,822.747986,2697.713974,10311.603134,
03/31/1993,,189.270004,0.0,731.211975,95.366997,1287.972046,2303.821045,0.0,6474.145996,10376.152344,-3902.006104,2216.898926,8691.044922,10994.866211,,777.838013,0.0,1592.04895,2369.886963,3050.113037,2810.589111,5860.702148,8230.589111,172.106003,183.947006,1498.651001,909.572998,2764.277008,10994.866119,
06/30/1993,,110.851997,0.0,685.27002,136.585007,1528.490967,2461.197998,0.0,6469.445801,10426.459961,-3957.013916,2464.554932,8934.000732,11395.199219,,810.56897,0.0,1724.345947,2534.915039,3170.123047,2918.022949,6088.145996,8623.061035,163.608002,187.917999,1474.19104,946.421021,2772.138062,11395.199097,
09/30/1993,,138.632996,0.0,592.687012,209.695999,1328.598022,2269.614014,0.0,6513.225098,10540.816406,-4027.591064,2661.725098,9174.950195,11444.564453,,826.784973,0.0,1857.105957,2683.891113,3069.412109,2936.045898,6005.458008,8689.349121,153.227997,192.792999,1496.302979,912.890991,2755.214966,11444.564087,
12/31/1993,,140.240005,0.0,783.603027,197.737,897.030029,2018.609985,887.34198,6722.771973,10886.858398,-4164.086425,1875.590942,9485.704895,11504.31543,,1477.290039,0.0,1198.29895,2675.589111,2661.23999,3134.086914,5795.326904,8470.916015,363.417999,196.274994,1732.848022,740.857971,3033.398986,11504.315001,
03/31/1994,,135.727997,0.0,699.539978,46.787998,842.14801,1724.203979,0.0,6608.687988,10785.227539,-4176.540039,2790.773926,9399.461914,11123.666016,,822.530029,0.0,1120.588989,1943.119019,2890.818115,3116.168945,6006.987061,7950.106079,355.528992,192.925995,1757.659058,867.445984,3173.560028,11123.666107,
06/30/1994,,120.024002,0.0,482.003998,119.030998,849.143982,1570.203003,0.0,6599.88916,10832.148438,-4232.258789,3251.904053,9851.793213,11421.996094,,694.768982,0.0,1182.348999,1877.118042,3206.185059,3128.824951,6335.01001,8212.128052,355.468994,196.464996,1781.18396,876.75,3209.86795,11421.996002,
09/30/1994,,199.341995,0.0,511.356995,134.910004,1072.411011,1918.02002,0.0,6681.809082,10936.75,-4254.940918,3559.162109,10240.971191,12158.991211,,696.937988,0.0,1320.465942,2017.404053,3417.664062,3361.677002,6779.341064,8796.745117,429.828003,202.645996,1811.090942,918.68103,3362.245972,12158.991089,
12/31/1994,,132.335999,0.0,604.984985,138.404999,1033.266968,1908.993042,0.0,6738.660156,10964.401367,-4225.741211,3318.35791,10057.018066,11966.010742,,924.445984,0.0,1372.939941,2297.385986,2805.14209,3316.259033,6121.401123,8418.787109,517.247986,290.145996,1813.352051,926.478027,3547.22406,11966.011169,
03/31/1995,,93.030998,0.0,488.665009,106.736,1164.387939,1852.819946,0.0,6731.519043,11122.040039,-4390.520996,3696.937012,10428.456055,12281.276367,,709.679016,0.0,1259.733032,1969.411987,3099.342041,3476.601074,6575.943115,8545.355103,535.486023,301.032013,1808.276001,1091.126953,3735.92099,12281.276093,
06/30/1995,,140.516006,0.0,523.888,105.619003,1183.63501,1953.657959,0.0,6777.619141,11157.084961,-4379.46582,4040.718018,10818.337158,12771.995117,,743.776001,0.0,1060.291016,1804.067017,3417.584961,3757.645996,7175.230957,8979.297974,535.174988,308.946991,1804.087036,1144.488037,3792.697052,12771.995026,
09/30/1995,,106.344002,0.0,565.335022,127.32,1218.031006,2017.030029,0.0,6803.86377,11124.46582,-4320.602051,4207.719238,11011.583008,13028.613281,,740.560974,0.0,1121.317017,1861.878052,3425.204102,3922.468994,7347.673096,9209.551147,534.35498,315.821014,1817.916992,1150.968994,3819.061981,13028.613129,
12/31/1995,,114.917,0.0,1115.708984,111.462997,1384.817993,2726.906982,0.0,6868.435059,11107.180664,-4238.745605,3643.593018,10512.028077,13238.93457,,1020.598999,0.0,1411.392944,2431.991943,3064.839111,3651.48999,6716.329101,9148.321044,514.299988,548.64801,1816.536987,1211.129028,4090.614013,13238.935057,
03/31/1996,,199.156006,0.0,1109.921021,72.748001,1195.328003,2577.153076,0.0,6786.012207,10900.975586,-4114.963867,3687.959961,10473.972168,13051.125,,1059.432983,0.0,1055.865967,2115.299072,3126.602051,3503.407959,6630.01001,8745.309082,514.159973,569.094971,1880.435059,1342.125977,4305.815979,13051.125061,
06/30/1996,,133.001999,0.0,1156.392944,105.096001,1793.452026,3187.943115,0.0,6787.402832,10959.498047,-4172.095215,4652.437012,11439.839844,14627.783203,,1060.411987,0.0,1493.82605,2554.238037,3329.795898,4193.975098,7523.770996,10078.009033,528.968018,604.159973,1929.811035,1486.834961,4549.773987,14627.78302,
09/30/1996,,104.529999,0.0,863.960999,123.099998,1493.727051,2585.318115,0.0,6919.174805,11163.452148,-4244.276855,5316.591797,12235.766602,14821.084961,,995.645996,0.0,1374.946045,2370.592041,3563.208008,4274.461914,7837.669922,10208.261963,528.927979,628.323975,1916.97998,1538.590942,4612.822876,14821.084839,
12/31/1996,,256.0,0.0,1841.0,164.0,1718.0,3979.0,0.0,7112.0,11348.0,-4236.0,5046.0,12158.0,16137.0,,1955.0,0.0,1753.0,3708.0,3349.0,4010.0,7359.0,11067.0,729.0,755.0,1896.0,1690.0,5070.0,16137.0,
03/31/1997,,255.0,0.0,1496.0,111.0,1411.0,3273.0,0.0,7079.0,11324.0,-4245.0,4796.0,11875.0,15148.0,,1488.0,0.0,1294.0,2782.0,3564.0,3370.0,6934.0,9716.0,901.0,754.0,1905.0,1872.0,5432.0,15148.0,
06/30/1997,,211.0,0.0,1165.0,121.0,2325.0,3822.0,0.0,7202.0,11539.0,-4337.0,5061.0,12263.0,16085.0,,1452.0,0.0,1828.0,3280.0,4537.0,3103.0,7640.0,10920.0,1098.0,770.0,1907.0,1390.0,5165.0,16085.0,
09/30/1997,,194.0,0.0,1755.0,0.0,2815.0,4764.0,0.0,9029.0,13476.0,-4447.0,9017.0,18046.0,22810.0,,2036.0,0.0,1589.0,3625.0,6931.0,5455.0,12386.0,16011.0,1127.0,767.0,3755.0,1150.0,6799.0,22810.0,
12/31/1997,,170.0,0.0,1697.0,0.0,2802.0,4669.0,0.0,9170.0,13742.0,-4572.0,9583.0,18753.0,23422.0,,2119.0,0.0,2293.0,4412.0,6254.0,4998.0,11252.0,15664.0,1127.0,1147.0,4224.0,1260.0,7758.0,23422.0,
03/31/1998,,173.0,0.0,1636.0,0.0,3579.0,5388.0,0.0,9247.0,13942.0,-4695.0,10085.0,19332.0,24720.0,,2075.0,0.0,2827.0,4902.0,6835.0,5023.0,11858.0,16760.0,1126.0,1153.0,4230.0,1451.0,7960.0,24720.0,
06/30/1998,,175.0,0.0,2815.0,0.0,4488.0,7478.0,0.0,9508.0,14318.0,-4810.0,11272.0,20780.0,28258.0,,2730.0,0.0,3659.0,6389.0,6989.0,6011.0,13000.0,19389.0,1125.0,1089.0,5084.0,1571.0,8869.0,28258.0,
09/30/1998,,383.0,0.0,2661.0,0.0,3505.0,6549.0,0.0,10027.0,15064.0,-5037.0,13173.0,23200.0,29749.0,,2898.0,1102.0,3115.0,7115.0,8475.0,5073.0,13548.0,20663.0,1125.0,1142.0,5110.0,1709.0,9086.0,29749.0,
12/31/1998,,111.0,0.0,2060.0,514.0,3248.0,5933.0,0.0,10657.0,15792.0,-5135.0,12760.0,23417.0,29350.0,,2380.0,0.0,3727.0,6107.0,7357.0,5694.0,13051.0,19158.0,1133.0,2143.0,5117.0,1799.0,10192.0,29350.0,
03/31/1999,,296.0,0.0,2190.0,458.0,3501.0,6445.0,0.0,11585.0,17197.0,-5612.0,14669.0,26254.0,32699.0,,2694.0,0.0,2950.0,5644.0,9419.0,5686.0,15105.0,20749.0,2132.0,2125.0,6249.0,1444.0,11950.0,32699.0,
06/30/1999,,286.0,0.0,2730.0,557.0,3320.0,6893.0,0.0,11816.0,17507.0,-5691.0,15438.0,27254.0,34147.0,,2603.0,0.0,3843.0,6446.0,8979.0,6040.0,15019.0,21465.0,2132.0,2475.0,6588.0,1487.0,12682.0,34147.0,
09/30/1999,,316.0,0.0,3200.0,613.0,3438.0,7567.0,0.0,9775.0,12924.0,-3149.0,16234.0,26009.0,33576.0,,2281.0,0.0,4388.0,6669.0,8592.0,6147.0,14739.0,21408.0,2131.0,1822.0,6640.0,1575.0,12168.0,33576.0,
12/31/1999,,288.0,0.0,3030.0,598.0,3339.0,7255.0,0.0,10681.0,13912.0,-3231.0,15445.0,26126.0,33381.0,,2154.0,1001.0,3604.0,6759.0,7151.0,6471.0,13622.0,20381.0,2130.0,2430.0,6637.0,1803.0,13000.0,33381.0,
03/31/2000,,466.0,0.0,3899.0,437.0,4531.0,9333.0,0.0,10697.0,14012.0,-3315.0,17454.0,28151.0,37484.0,,2914.0,1884.0,4392.0,9190.0,8288.0,6895.0,15183.0,24373.0,2228.0,1872.0,7041.0,1970.0,13111.0,37484.0,
06/30/2000,,718.0,0.0,5314.0,571.0,7767.0,14370.0,0.0,11211.0,14682.0,-3471.0,19985.0,31196.0,45566.0,,4400.0,1486.0,6336.0,12222.0,10211.0,9572.0,19783.0,32005.0,2026.0,1893.0,7665.0,1977.0,13561.0,45566.0,
09/30/2000,,697.0,0.0,6494.0,1942.0,9673.0,18806.0,0.0,11453.0,15133.0,-3680.0,22737.0,34190.0,52996.0,,5390.0,3117.0,8595.0,17102.0,10664.0,11161.0,21825.0,38927.0,2031.0,1889.0,8003.0,2146.0,14069.0,52996.0,
12/31/2000,,1374.0,0.0,10396.0,953.0,17658.0,30381.0,0.0,11743.0,15459.0,-3716.0,23379.0,35122.0,65503.0,,9777.0,1679.0,16950.0,28406.0,8550.0,13759.0,22309.0,50715.0,2028.0,2414.0,8348.0,1998.0,14788.0,65503.0,
03/31/2001,,1086.0,0.0,8949.0,650.0,18482.0,29167.0,0.0,11575.0,15297.0,-3722.0,26518.0,38093.0,67260.0,,8686.0,2159.0,16725.0,27570.0,9763.0,14878.0,24641.0,52211.0,2025.0,2418.0,9513.0,1093.0,15049.0,67260.0,
06/30/2001,,847.0,0.0,11234.0,913.0,13330.0,26324.0,0.0,10741.0,14287.0,-3546.0,26327.0,37068.0,63392.0,,9646.0,3457.0,11210.0,24313.0,9355.0,14686.0,24041.0,48354.0,2019.0,2395.0,9416.0,1208.0,15038.0,63392.0,
09/30/2001,,1001.0,0.0,9208.0,836.0,13802.0,24847.0,0.0,10915.0,14623.0,-3708.0,26021.0,36936.0,61783.0,,7787.0,6434.0,12784.0,27005.0,6544.0,15346.0,21890.0,48895.0,2018.0,2387.0,8132.0,351.0,12888.0,61783.0,
