Date,Basic Shares Outstanding,Diluted Weighted Avg Shares,Basic Weighted Avg Shares,Per Share Data Items,Revenue,EBITDA,Operating Income,Net Income to Common - Basic,Net Income before XO - Basic,Normalized Net Income - Basic,Net Income to Common - Diluted,Net Income before XO - Diluted,Normalized Net Income - Diluted,Dividends,Cash Flow,Free Cash Flow,Cash & Equivalents,Book Value,Tangible Book Value,Source: Bloomberg
03/31/1994,,372.200012,372.200012,,13.53036,1.687265,1.080064,0.59,0.69,,0.59,0.69,0.69,,0.806018,0.507791,,,,
06/30/1994,,373.200012,373.200012,,14.903536,1.926581,1.213826,0.655,0.655,,0.655,0.655,0.655,,0.493033,0.179528,,,,
09/30/1994,,380.0,380.0,,15.010526,1.65,1.165789,0.64,0.64,,0.64,0.64,0.64,,2.086842,1.794737,,,,
12/31/1994,398.200012,378.200012,378.200012,,17.46166,1.961925,1.271814,0.675,0.675,,0.675,0.675,0.675,,0.571126,0.121629,1.604721,12.772476,,
03/31/1995,399.493988,377.0,377.0,,14.970822,1.795756,1.206897,0.325,0.325,,0.325,0.325,0.325,,0.493369,0.156499,1.284124,12.961397,,
06/30/1995,400.578003,378.600006,378.600006,,14.807184,1.883254,1.241416,-0.18,-0.18,,-0.18,-0.18,-0.18,0.175,0.192816,-0.18225,0.616609,12.629251,,
09/30/1995,398.303986,380.0,380.0,,14.607895,1.868421,1.342105,0.715,0.715,0.715,0.715,0.715,0.715,0.175,0.947368,0.618421,0.306299,13.193441,,
12/31/1995,397.497986,378.200012,378.200012,,16.002115,2.096774,1.419884,0.78,0.78,0.78,0.78,0.78,0.78,0.175,1.779482,1.41724,1.642776,13.667994,,
03/31/1996,398.10199,417.885986,378.600006,,13.494453,1.811939,1.246698,0.675,0.675,0.675,0.615,0.615,0.615,0.2,-0.367142,-0.692023,0.391859,14.207415,,
06/30/1996,400.209991,423.880005,380.399994,,18.601472,2.660358,1.821767,0.75,0.75,0.75,0.67,0.67,0.67,0.2,1.435331,0.846477,0.974488,14.772245,,
09/30/1996,385.411987,422.858002,382.399994,,18.378661,2.709205,1.765167,0.775,0.775,0.775,0.7,0.7,0.7,0.2,2.356172,1.744247,0.838064,16.058141,,
12/31/1996,385.778016,420.559998,370.399994,,20.685745,2.008639,1.190605,1.2,1.2,0.815,1.07,1.07,0.73,0.2,0.885529,0.464363,0.0,15.179714,,
03/31/1997,386.256012,429.630004,369.0,,18.086721,2.620596,1.777778,0.745,0.745,0.745,0.675,0.675,0.675,0.2,0.289973,-0.197832,0.0,15.771923,,
06/30/1997,382.029999,432.399994,369.399994,,18.673525,2.301029,1.724418,0.795,0.795,0.795,0.71,0.71,0.71,0.2,-0.389821,-0.868977,0.0,16.569379,,
09/30/1997,388.757996,435.200012,371.799988,,17.802583,2.509414,1.820871,0.85,0.85,0.85,0.755,0.755,0.755,0.2,0.720818,0.242066,0.282952,17.116047,,
12/31/1997,389.403992,406.399994,373.0,,21.120643,1.605898,0.876676,0.995,0.995,0.975,0.915,0.915,0.895,0.2,2.619303,2.042895,0.0,13.292108,-16.039897,
03/31/1998,391.079986,379.399994,373.899994,,16.627441,2.3295,1.652848,0.72,0.72,0.72,0.71,0.71,0.71,0.2,-0.596416,-0.938754,0.0,13.89997,-14.984147,
06/30/1998,391.437988,381.0,375.799988,,17.349655,2.33901,1.697712,0.77,0.77,0.74,0.76,0.76,0.73,0.2,0.380522,-0.095796,0.0,14.653662,-14.017546,
09/30/1998,392.511993,381.200012,377.200012,,16.831919,2.507953,1.845175,0.845,0.845,0.815,0.83,0.83,0.8,0.2,2.086426,1.635737,0.466228,15.306539,-13.036544,
12/31/1998,393.414001,383.0,378.799988,,18.954594,1.744984,1.055966,0.33,0.33,0.755,0.33,0.33,0.75,0.22,3.495248,2.914467,0.724428,15.599343,-12.205971,
03/31/1999,394.325012,382.600006,380.299988,,16.271365,1.885354,1.280568,-0.23,0.7,0.51,-0.23,0.7,0.51,0.22,-0.402314,-0.746779,0.109047,15.350282,-12.139732,
06/30/1999,395.157013,381.399994,381.399994,,16.263765,0.928159,0.343471,-0.11,-0.11,-0.08,-0.11,-0.11,-0.08,0.22,-0.060304,-0.440482,0.0,15.110449,-12.050906,
09/30/1999,395.953003,384.700012,382.799988,,16.084118,1.933124,1.274817,0.57,0.57,0.48,0.57,0.57,0.48,0.22,1.460293,1.026646,0.0,15.471533,-11.120007,
12/31/1999,398.165009,385.200012,384.600006,,18.153926,2.139886,1.453458,0.76,0.76,0.59,0.76,0.76,0.59,0.22,1.804472,1.214249,1.142742,15.975789,-10.196777,
03/31/2000,400.252924,387.5,387.1,,14.36838,1.405322,0.808577,0.14,0.14,0.14,0.14,0.14,0.14,0.11,1.245156,1.028158,1.331658,16.177271,13.129198,
06/30/2000,401.84201,391.195007,389.5,,15.584082,1.722721,1.106547,0.11,0.11,0.29,0.11,0.11,0.29,0.11,2.865212,2.605905,3.108187,16.02371,-9.379308,
09/30/2000,430.756012,405.600006,405.600006,,14.105029,1.642012,1.018245,-1.74,-1.73,0.29,-1.74,-1.73,0.29,0.11,0.362426,0.120809,4.499067,16.440862,-6.581452,
12/31/2000,432.14801,425.200012,421.0,,17.375297,1.551069,1.182898,0.21,0.5,0.44,0.21,0.5,0.44,0.11,0.643705,0.128266,3.482603,16.568397,-3.221119,
03/31/2001,434.327,427.8,423.3,,11.214269,1.363099,0.826837,0.25,0.3,0.28,0.25,0.3,0.28,0.11,2.478148,2.308056,5.500464,16.715516,-5.914898,
06/30/2001,435.984985,430.100006,425.700012,,13.361522,1.482264,0.93728,0.34,0.35,0.35,0.33,0.34,0.34,0.11,0.347663,0.063425,2.802849,16.995998,-5.305229,
09/30/2001,440.518005,433.200012,428.0,,14.535047,1.581776,1.023364,0.5,-0.2,0.44,0.49,-0.2,0.43,0.11,2.329439,2.051402,4.088369,17.779069,-4.004377,
12/31/2001,443.386,432.4,432.4,,16.961147,1.112396,0.823312,-3.49,-0.34,0.55,-3.49,-0.34,0.55,0.11,-0.853377,-1.563367,2.056899,14.531356,-4.210778,
03/31/2002,450.706,444.7,437.4,,13.639689,1.307727,1.001372,0.5,0.51,0.51,0.49,0.5,0.5,0.11,0.978509,0.738455,3.033019,15.222784,-3.146175,
06/30/2002,454.908997,452.5,444.5,,14.150731,1.397075,1.086614,0.76,0.79,0.59,0.75,0.78,0.58,0.11,2.519685,2.168729,5.339529,16.2538,-1.877299,
09/30/2002,456.079987,455.700012,448.5,,14.586399,1.525084,1.232999,0.65,0.67,0.67,0.64,0.66,0.66,0.11,2.630992,2.329989,7.652167,16.883003,-1.133573,
12/31/2002,455.709,449.8,449.8,,17.296576,1.400622,1.056025,-0.77,-0.76,0.83,-0.77,-0.76,0.83,0.11,-0.978213,-1.569586,6.00822,12.870055,-5.110718,
03/31/2003,450.097992,452.5,448.799988,,15.72861,1.361408,1.051693,0.56,0.56,0.56,0.55,0.55,0.55,0.12,1.212121,1.038324,4.643433,12.972731,-5.181094,
06/30/2003,450.872009,448.700012,445.299988,,17.311925,1.253088,0.920728,0.54,0.54,0.6,0.54,0.54,0.6,0.12,1.897597,1.619133,4.234018,13.509377,-4.526784,
09/30/2003,450.875,450.399994,446.600006,,18.087774,1.542768,1.204657,0.49,0.49,0.67,0.48,0.48,0.66,0.12,0.638155,0.268697,4.069864,13.968395,-3.998891,
12/31/2003,447.253,448.4,445.2,,20.166217,1.632974,1.248877,0.77,0.77,0.75,0.77,0.77,0.75,0.22,0.303235,-0.415544,2.794839,15.105544,-4.315231,
03/31/2004,448.791,447.5,444.3,,18.786856,1.417961,1.053342,0.66,0.66,0.66,0.65,0.65,0.65,0.22,2.390277,2.151699,4.732715,15.650938,-3.623067,
06/30/2004,444.885986,447.0,443.899994,,19.770217,1.547646,1.200721,0.67,0.67,0.67,0.66,0.66,0.66,0.22,1.653526,1.306601,5.041741,15.810792,-3.553719,
09/30/2004,442.677002,445.899994,441.399994,,19.116448,1.554146,1.171273,0.69,0.69,0.69,0.69,0.69,0.69,0.22,2.353874,2.05256,6.573642,16.35504,-3.024779,
12/31/2004,441.141338,448.2,442.9,,22.499436,1.402122,1.016031,0.84,0.84,0.86,0.83,0.83,0.85,0.25,0.200948,-0.648002,3.30053,15.915534,-3.497745,
03/31/2005,443.990087,446.5,441.3,,19.234081,1.796964,1.4276,0.84,0.84,0.81,0.83,0.83,0.8,0.25,3.507818,3.306141,7.056464,16.759383,-3.446023,
06/30/2005,443.781409,451.3,445.3,,20.873568,2.097462,1.715697,1.03,1.03,0.97,1.02,1.02,0.96,0.25,1.565237,1.298001,7.832685,17.77001,-2.357016,
09/30/2005,436.056619,445.8,440.5,,20.887628,2.00227,1.602724,0.97,0.97,0.97,0.96,0.96,0.96,0.25,2.027242,1.677639,8.177837,17.733936,-2.662498,
12/31/2005,436.911542,439.0,434.2,,23.558268,2.491939,2.040534,1.31,1.31,1.14,1.29,1.29,1.12,0.3,0.128973,-1.02948,6.117943,18.005933,-2.609224,
03/31/2006,431.882361,441.3,436.0,,21.133028,2.626147,2.227064,1.36,1.36,1.28,1.34,1.34,1.26,0.3,2.71789,2.493119,7.268183,18.375374,-2.630346,
06/30/2006,423.867513,433.7,428.8,,23.229944,2.637593,2.19916,1.35,1.35,1.32,1.34,1.34,1.31,0.3,3.76166,3.376866,7.988345,18.066966,-3.996532,
09/30/2006,423.895827,431.9,424.3,,22.637285,2.568937,2.132925,1.48,1.48,1.32,1.46,1.46,1.3,0.3,1.536649,1.088852,6.329385,19.068364,-4.373716,
