Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Prepaid Expenses,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Taxes Receivable,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
08/02/2003,751.466003,144.147003,144.147003,0.0,6.213,,,156.373993,0.0,0.0,156.373993,0.0,30.906,,,,,,,337.640015,91.665001,160.466995,-68.802002,0.0,322.161011,320.69101,320.69101,0.0,1.470001,413.826012,,120.736,120.736,,,,0.0,0.0,0.0,0.0,,,68.452003,,,68.452003,189.188004,0.0,0.0,0.0,0.0,,9.001,,,,,,9.001,9.001,198.189004,0.0,497.027008,,,0.0,67.836998,-11.586998,553.277008,0.0,553.277008,751.466012,
11/01/2003,866.021973,91.577003,91.577003,0.0,8.013,,,309.69101,0.0,0.0,309.69101,0.0,33.796001,,,,,,,443.076996,100.718002,176.785004,-76.067001,0.0,322.22699,320.825989,320.825989,0.0,1.401001,422.944992,,239.184006,239.184006,,,,0.0,0.0,0.0,0.0,,,75.334,,,75.334,314.518005,0.0,0.0,0.0,0.0,,8.888,,,,,,8.888,8.888,323.406005,0.0,499.117004,,,-35.006001,78.529999,-0.024998,542.616005,0.0,542.616005,866.02201,
01/31/2004,902.189026,204.904999,204.904999,0.0,9.545,9.545,,223.526001,0.0,0.0,223.526001,0.0,34.776001,,,,,,,472.752014,107.295998,195.783005,-88.487,0.0,322.140991,320.825989,320.825989,0.0,1.315002,429.436989,,204.011002,204.011002,,,,0.0,0.0,0.0,0.0,,,79.839005,,,79.839005,283.850006,0.0,0.0,0.0,0.0,,24.306,,,,,,24.306,24.306,308.156006,0.0,510.656006,,,-35.006001,118.086998,0.296001,594.033005,0.0,594.033005,902.189011,
05/01/2004,843.606995,167.093002,167.093002,0.0,6.101,,,194.565994,0.0,0.0,194.565994,0.0,30.35,,,,,,,398.109985,123.393997,219.212997,-95.819,0.0,322.102997,320.825989,320.825989,0.0,1.277008,445.496994,,134.084,134.084,,,,0.0,0.0,0.0,0.0,,,78.466995,,,78.466995,212.550995,0.0,0.0,0.0,0.0,,24.443001,,,,,,24.443001,24.443001,236.993996,0.0,516.734985,,,-35.006001,124.764999,0.118999,606.612984,0.0,606.612984,843.606979,
07/31/2004,844.362,159.748001,159.748001,0.0,6.547,,,184.059006,0.0,0.0,184.059006,0.0,34.257,,,,,,,384.610992,137.164993,241.266998,-104.101997,0.0,322.585999,320.888,320.888,0.0,1.697998,459.750992,,130.360992,130.360992,,,,0.0,0.0,0.0,0.0,,,89.965012,,,89.965012,220.326004,0.0,0.0,0.0,0.0,,24.601999,,,,,,24.601999,24.601999,244.928003,0.0,516.872009,,,-50.0,132.436996,0.125,599.434006,0.0,599.434006,844.362009,
10/30/2004,893.828979,101.563004,101.563004,0.0,10.49,,,274.752014,0.0,0.0,274.752014,0.0,34.695,,,,,,,421.5,149.591995,259.027008,-109.434998,0.0,322.737,320.888,320.888,0.0,1.848999,472.328995,,190.656998,190.656998,,,,49.673,49.673,0.0,0.0,,,104.348011,,,104.348011,344.678009,24.347,24.347,0.0,0.0,,21.184,,,,,,21.184,45.531,390.209009,0.0,496.07901,,,-50.0,57.104,0.437,503.62001,0.0,503.62001,893.829019,
01/29/2005,914.983,170.992,170.992,0.0,9.812,9.812,,216.296,0.0,0.0,216.296,0.0,26.888,,,,,,,423.988,168.399,292.964,-124.565,0.0,322.596,320.888,320.888,0.0,1.708,490.995,,206.739,206.739,,,,12.173,12.173,0.0,0.0,,,94.983,,,94.983,313.895,24.347,24.347,0.0,0.0,,33.73,,,,,,33.73,58.077,371.972,0.0,500.823,,,-50.0,91.621,0.567,543.011,0.0,543.011,914.983,
04/30/2005,942.156006,149.414001,149.414001,0.0,10.136,10.136,,255.121994,0.0,0.0,255.121994,0.0,23.629999,,,,,,,438.302002,180.697998,314.681,-133.983002,0.0,323.156006,320.888,320.888,0.0,2.268005,503.854004,,211.686005,211.686005,,,,12.173,,,,,,96.864994,,,96.864994,320.723999,24.347,,,,,34.647999,,,,,,34.647999,58.994999,379.718998,0.0,510.023987,,,-50.0,101.946999,0.466,562.436985,0.0,562.436985,942.155983,
07/30/2005,920.671997,98.954002,98.954002,0.0,9.418,9.418,,257.395996,0.0,0.0,257.395996,0.0,42.271,,,,,,,408.039001,188.733994,333.087006,-144.352997,,323.898987,320.888,320.888,0.0,3.010986,512.63298,,166.070007,166.070007,,,,12.173,,,,,,103.705997,,,103.705997,281.949005,24.347,,,,,35.401001,,,,,,35.401001,59.748001,341.697006,0.0,519.16803,,,-50.0,109.849998,-0.042999,578.975029,0.0,578.975029,920.672035,
10/29/2005,2925.832031,81.030998,81.030998,0.0,34.661999,34.661999,,746.562988,,,746.562988,,123.503998,,,,,,,985.76001,425.497009,587.638,-162.141006,0.0,1514.574951,1440.938965,1440.938965,0.0,73.635986,1940.07196,,519.971985,519.971985,,,,12.936,,,,,,297.798985,,,297.798985,830.70697,963.728027,,,,,111.948997,,,,,,111.948997,1075.677025,1906.383995,0.0,911.958008,,,,107.389999,0.099998,1019.448006,0.0,1019.448006,2925.832001,
01/28/2006,3015.119,401.593,401.593,0.0,38.738,38.738,,603.178,0.0,0.0,603.178,0.0,97.053,,,,,,,1140.562,432.125,617.062,-184.937,0.0,1461.729,1392.352,1392.352,0.0,69.377,1893.854,,543.288,543.288,,,,12.527,,,,,,331.859,,,331.859,887.674,963.463,,,,,49.269,,,,,,49.269,1012.732,1900.406,0.0,921.422,,,0.0,192.405,0.886,1114.713,0.0,1114.713,3015.119,
04/29/2006,2913.31,224.881,224.881,0.0,33.375,33.375,,631.874,0.0,0.0,631.874,0.0,132.54,,,,,,,1022.67,430.881,641.68,-210.799,0.0,1459.759,1392.467,1392.467,0.0,67.292,1890.64,,410.808,410.808,,,,12.173,,,,,,294.85,,,294.85,717.831,963.14,,,,,50.291,,,,,,50.291,1013.431,1731.262,0.0,973.556,,,0.0,204.047,4.445,1182.048,0.0,1182.048,2913.31,
07/29/2006,2855.236,218.726,218.726,0.0,28.596,28.596,,574.067,,,,,163.118,,,,,,,984.507,431.233,666.532,-235.299,0.0,1439.496,1392.926,1392.926,0.0,46.57,1870.729,,366.221,366.221,,,,12.173,,,,,,281.969,,,281.969,660.363,948.116,,,,,51.064,,,,,,51.064,999.18,1659.543,0.0,983.637,,,0.0,207.283,4.773,1195.693,0.0,1195.693,2855.236,
10/28/2006,3086.77002,180.947998,180.947998,0.0,32.841,32.841,,844.979004,0.0,0.0,844.979004,0.0,150.044006,,,,,,,1208.812012,438.528992,696.51001,-257.980988,0.0,1439.428955,1395.823975,1395.823975,0.0,43.60498,1877.957947,,605.77301,605.77301,,,,12.24,,,,,,308.12499,,,308.12499,926.138,877.004028,,,,,50.056,,,,,,50.056,927.060028,1853.198029,0.0,1006.887024,,,,220.852005,5.832993,1233.572021,0.0,1233.572021,3086.77005,
02/03/2007,3349.584,652.403,652.403,0.0,34.268,34.268,,675.385,0.0,0.0,675.385,0.0,78.285,,,,,,,1440.341,456.463,742.359,-285.896,0.0,1452.78,1403.907,1403.907,0.0,48.873,1909.243,,717.868,717.868,,,,12.176,,,,,,357.013,,,357.013,1087.057,843.723,,,,,42.926,,,,,,42.926,886.649,1973.706,0.0,1022.055,,,0.0,350.596,3.227,1375.878,0.0,1375.878,3349.584,
05/05/2007,3186.778,307.328,307.328,,38.856,38.856,,793.517,,,,,134.077,,,,,,,1273.778,459.756,777.032,-317.276,,1453.244,1403.557,1403.557,0.0,49.687,1913.0,,597.444,597.444,,,,12.173,,,,,,287.394,,,287.394,897.011,737.374,,,,,70.951,,,,,,70.951,808.325,1705.336,0.0,1109.287,,,0.0,358.64,13.515,1481.442,0.0,1481.442,3186.778,
08/04/2007,3181.505,349.277,349.277,,29.798,29.798,,713.836,,,,,162.882,,,,,,,1255.793,473.767,823.694,-349.927,,1451.945,1402.845,1402.845,0.0,49.1,1925.712,,517.233,517.233,,,,12.173,,,,,,339.94,,,339.94,869.346,693.993,,,,,72.492,,,,,,72.492,766.485,1635.831,0.0,1145.865,,,0.0,380.45,19.359,1545.674,0.0,1545.674,3181.505,
11/03/2007,3614.84,277.808,277.808,,47.443,47.443,,1164.229,,,,,171.33,,,,,,,1660.81,500.58,887.238,-386.658,,1453.45,1402.845,1402.845,0.0,50.605,1954.03,,977.83,977.83,,,,0.0,,,,,,313.844,,,313.844,1291.674,574.229,,,,,78.692,,,,,,78.692,652.921,1944.595,0.0,1200.747,,,0.0,432.407,37.091,1670.245,0.0,1670.245,3614.84,
02/02/2008,3775.891,857.414,857.414,,56.019,56.019,,801.025,,,,,80.259,,,,,,,1794.717,511.669,929.219,-417.55,,1469.505,1402.44,1402.44,0.0,67.065,1981.174,,844.376,844.376,,,,0.0,,,,,,416.181,,,416.181,1260.557,574.473,,,,,78.415,,,,,,78.415,652.888,1913.445,0.0,1208.635,,,0.0,622.208,31.603,1862.446,0.0,1862.446,3775.891,
05/03/2008,3767.785,625.986,625.986,0.0,66.662,66.662,0.0,988.584,,,,,81.367,53.106,,,29.059,,3.497,1762.599,516.889,968.361,-451.472,0.0,1488.297,1431.941,1415.509,16.432,27.297,2005.186,,1152.527,781.927,4.674,,365.926,0.0,0.0,,,,,0.0,,,0.0,1152.527,544.992,544.992,,,,79.857,,,,,,79.857,624.849,1777.376,0.0,1271.239,0.163,1271.076,0.0,684.333,34.837,1990.409,0.0,1990.409,3767.785,
08/02/2008,3772.397,539.898,539.898,0.0,60.966,60.966,0.0,970.057,,,,,154.052,64.048,,,31.863,,63.111,1724.973,524.998,1010.663,-485.665,0.0,1522.426,1462.977,1447.572,15.405,27.586,2047.424,,1081.107,692.098,0.0,,389.009,0.0,0.0,,,,,0.0,,,0.0,1081.107,545.22,545.22,,,,82.299,,,,,,82.299,627.519,1708.626,0.0,1288.891,0.164,1288.727,0.0,741.496,33.384,2063.771,0.0,2063.771,3772.397,
11/01/2008,4163.701,478.056,478.056,0.0,50.73,50.73,0.0,1424.249,,,,,199.871,124.981,,,28.681,,45.69,2152.906,503.106,1005.454,-502.348,0.0,1507.689,1457.17,1443.782,13.388,21.838,2010.795,,1468.786,1102.639,0.0,,366.147,0.0,0.0,,,,,0.0,,,0.0,1468.786,545.462,545.462,,,,85.273,,,,,,85.273,630.735,2099.521,0.0,1299.885,0.164,1299.721,0.0,788.165,-23.87,2064.18,0.0,2064.18,4163.701,
01/31/2009,4512.59,578.141,578.141,0.0,65.981,65.981,0.0,1075.792,,,,,98.127,59.101,2.134,,0.0,,3.307,1818.041,549.254,1084.893,-535.639,0.0,2145.295,2109.897,1862.107,247.79,33.264,2694.549,,1550.945,1047.963,,0.0,502.982,0.0,0.0,0.0,0.0,,,11.766,0.0,0.905,0.0,1562.711,545.712,545.712,0.0,0.0,,104.486,0.0,0.0,0.0,0.0,,103.581,650.198,2212.909,0.0,1307.617,0.164,1307.453,0.0,1020.49,-28.426,2299.681,0.0,2299.681,4512.59,
05/02/2009,4251.153,230.255,230.255,0.0,47.265,47.265,0.0,1160.769,,,,,88.792,60.339,0.719,,0.0,,3.438,1527.081,559.444,1129.506,-570.062,0.0,2164.628,2127.636,1873.503,254.133,36.273,2724.072,,1220.133,775.554,43.261,,401.318,0.0,0.0,,,,,9.781,,0.215,0.0,1229.914,495.571,495.571,,,,108.212,,,,,6.308,101.689,603.783,1833.697,0.0,1317.265,0.165,1317.1,0.0,1090.923,9.268,2417.456,0.0,2417.456,4251.153,
08/01/2009,4282.136,197.856,197.856,0.0,40.119,40.119,0.0,1099.325,,,,,107.035,71.59,0.004,,0.0,,3.7,1444.335,579.156,1191.353,-612.197,0.0,2258.645,2221.447,1948.178,273.269,37.194,2837.801,,1072.504,615.364,0.0,,457.14,0.0,0.0,,,,,23.147,,1.068,0.0,1095.651,495.807,495.807,,,,113.493,,,,,7.312,105.113,609.3,1704.951,0.0,1325.657,0.165,1325.492,0.0,1129.608,121.92,2577.185,0.0,2577.185,4282.136,
10/31/2009,5083.323,292.027,292.027,0.0,52.543,52.543,0.0,1733.962,,,,,115.562,74.587,0.0,,0.0,,3.824,2194.094,591.695,1220.971,-629.276,0.0,2297.534,2258.554,1978.987,279.567,38.98,2889.229,,1810.48,1328.041,0.0,,482.439,0.0,0.0,,,,,27.857,,0.604,0.0,1838.337,447.121,447.121,,,,111.127,,,,,6.792,103.731,558.248,2396.585,,1334.646,0.165,1334.481,0.0,1181.833,170.259,2686.738,0.0,2686.738,5083.323,
01/30/2010,4955.3,905.4,905.4,0.0,64.0,64.0,0.0,1053.6,0.0,0.0,,0.0,104.3,59.4,,,,,3.638,2127.3,584.2,1246.0,-661.8,0.0,2243.8,2206.4,1946.5,259.9,37.4,2828.0,,1646.709,961.7,61.9,,623.109,0.0,0.0,0.0,0.0,,,8.991,0.0,,0.0,1655.7,447.3,447.3,0.0,0.0,,129.3,0.0,0.0,0.0,0.0,25.5,103.8,576.6,2232.3,0.0,1210.7,0.2,1210.5,0.0,1397.8,114.7,2723.2,-0.2,2723.0,4955.3,
05/01/2010,4535.4,431.9,431.9,0.0,36.0,36.0,0.0,1152.1,,,,,116.4,69.2,0.1,,,,3.4,1736.4,575.3,1273.0,-697.7,0.0,2223.7,2187.0,1941.3,245.7,36.6,2799.0,,1278.9,767.5,32.1,,479.3,0.0,0.0,,,,,6.5,,0.1,0.0,1285.4,447.5,447.5,,,,122.6,,,,,19.9,102.6,570.1,1855.5,0.0,1092.1,0.2,1091.9,0.0,1472.9,115.4,2680.4,-0.5,2679.9,4535.4,
07/31/2010,4363.0,289.3,289.3,0.0,44.3,44.3,,1129.5,,,,,122.7,83.6,1.7,,,,3.5,1585.8,575.3,1296.4,-721.1,,2201.9,2163.8,1924.2,239.6,36.4,2777.2,,1147.9,625.0,0.0,,522.9,0.0,,,,,,6.5,,0.4,0.0,1154.4,447.8,447.8,,,,118.8,,,,,16.8,101.6,566.6,1721.0,0.0,1046.9,0.1,1046.8,0.0,1513.3,82.8,2643.0,-1.0,2642.0,4363.0,
10/30/2010,5215.1,181.1,181.1,0.0,58.8,58.8,0.0,1942.4,,,,,117.8,82.2,2.5,,,,3.7,2300.1,606.1,1375.0,-768.9,0.0,2308.9,2267.8,2004.6,263.2,38.6,2915.0,,2092.9,1514.6,0.0,,578.3,0.0,0.0,,,,,-14.0,,1.5,0.0,2078.9,248.9,248.9,,,,118.1,,,,,18.0,98.6,367.0,2445.9,0.0,1035.0,0.2,1034.8,0.0,1568.0,167.6,2770.6,-1.4,2769.2,5215.1,
01/29/2011,5063.8,710.8,710.8,0.0,65.5,65.5,0.0,1257.5,0.0,0.0,,0.0,121.0,75.7,1.0,,,,3.5,2154.8,613.8,1419.0,-805.2,0.0,2295.2,2250.9,1996.3,254.6,43.3,2909.0,,1736.6,1028.1,62.7,,645.8,0.0,0.0,0.0,0.0,,,11.2,0.0,1.6,0.0,1747.8,249.0,249.0,0.0,0.0,,171.1,0.0,0.0,0.0,0.0,74.9,94.6,420.1,2167.9,0.0,929.0,0.1,928.9,0.0,1805.8,162.5,2897.3,-1.4,2895.9,5063.8,
04/30/2011,4927.4,395.8,395.8,0.0,50.6,50.6,0.0,1306.1,,,,,130.3,83.3,2.4,,,,3.9,1882.8,619.4,1457.2,-837.8,0.0,2425.2,2359.8,2081.2,278.6,63.0,3044.6,,1524.3,872.2,34.7,,617.4,0.0,0.0,,,,,-23.0,,4.7,0.0,1501.3,249.2,249.2,,,,177.2,,,,,73.4,99.1,426.4,1927.7,0.0,823.2,0.1,823.1,0.0,1886.2,292.3,3001.7,-2.0,2999.7,4927.4,
07/30/2011,4539.4,224.8,224.8,0.0,44.2,44.2,0.0,1059.9,,,,,181.0,136.7,2.2,,,,3.7,1509.9,614.9,1486.2,-871.3,0.0,2414.6,2351.3,2073.2,278.1,61.1,3029.5,,1156.0,469.7,0.0,,686.3,0.0,0.0,,,,,-14.3,,1.5,0.0,1141.7,249.3,249.3,,,,168.3,,,,,69.3,97.5,417.6,1559.3,,799.5,0.1,799.4,0.0,1917.1,265.9,2982.5,-2.4,2980.1,4539.4,
10/29/2011,5432.6,442.6,442.6,0.0,58.1,58.1,0.0,1778.3,,,,,157.1,112.8,2.0,,,,3.7,2436.1,602.9,1504.4,-901.5,0.0,2393.6,2330.5,2060.3,270.2,61.1,2996.5,,2174.1,1464.3,0.0,,709.8,124.7,124.7,,,,,0.0,,1.2,0.0,2298.8,0.0,0.0,,,,172.3,,,,,67.0,104.1,172.3,2471.1,0.0,762.1,0.1,762.0,0.0,1971.0,230.0,2963.1,-1.6,2961.5,5432.6,
01/28/2012,4847.4,655.0,655.0,0.0,64.4,64.4,0.0,1137.5,0.0,0.0,,0.0,140.4,79.9,4.7,,,,3.5,1997.3,573.3,1501.3,-928.0,0.0,2276.8,2228.1,2019.0,209.1,44.0,2850.1,,1631.9,804.3,79.8,0.0,747.8,0.0,0.0,0.0,0.0,,,2.0,0.0,0.5,0.0,1633.9,0.0,0.0,0.0,0.0,,173.3,0.0,0.0,0.0,0.0,67.1,105.7,173.3,1807.2,0.0,726.7,0.1,726.6,0.0,2145.7,169.7,3042.1,-1.9,3040.2,4847.4,
04/28/2012,4459.0,329.1,329.1,0.0,48.1,48.1,0.0,1118.2,,,,,140.2,85.6,2.7,,,,3.4,1635.6,549.2,1501.9,-952.7,0.0,2274.2,2227.2,2021.3,205.9,44.3,2823.4,,1317.5,656.4,8.5,,652.6,0.0,0.0,,,,,1.5,,0.6,0.0,1319.0,0.0,0.0,,,,162.7,,,,,62.6,99.5,162.7,1481.7,0.0,611.4,0.1,611.3,0.0,2197.6,170.4,2979.4,-2.1,2977.3,4459.0,
07/28/2012,4131.8,138.7,138.7,0.0,40.2,40.2,0.0,980.2,,,,,220.3,149.9,6.0,,,,0.0,1379.4,529.4,1506.3,-976.9,0.0,2223.0,2171.3,1981.8,189.5,45.7,2752.4,,1181.6,462.1,0.0,,719.5,0.0,0.0,,,,,1.7,,0.0,0.0,1183.3,0.0,0.0,,,,159.2,,,,,60.9,98.3,159.2,1342.5,0.0,479.2,0.1,479.1,0.0,2198.7,111.4,2789.3,0.0,2789.3,4131.8,
10/27/2012,4349.3,366.4,366.4,0.0,49.6,49.6,0.0,1645.7,,,,,190.7,130.7,5.2,,,,0.1,2252.4,519.9,1517.5,-997.6,0.0,1577.0,1527.6,1377.9,149.7,44.2,2096.9,,2097.5,1277.6,0.0,,819.9,0.0,0.0,,,,,3.1,,0.3,0.0,2100.6,0.0,0.0,,,,151.1,,,,,55.6,95.2,151.1,2251.7,0.0,409.9,0.1,409.8,0.0,1543.1,144.6,2097.6,0.0,2097.6,4349.3,
02/02/2013,4133.6,635.8,635.8,0.0,73.6,73.6,0.0,1171.3,0.0,0.0,,0.0,130.2,61.2,0.9,,,,0.0,2010.9,524.8,1554.9,-1030.1,0.0,1597.9,1536.5,1383.1,153.4,60.5,2122.7,,1706.2,870.9,103.4,0.0,731.9,0.0,0.0,0.0,0.0,,,9.1,0.0,4.4,0.0,1715.3,0.0,0.0,0.0,0.0,,132.0,0.0,0.0,0.0,0.0,31.5,96.1,132.0,1847.3,0.0,348.4,0.1,348.3,0.0,1773.5,164.4,2286.3,0.0,2286.3,4133.6,
05/04/2013,3553.1,153.7,153.7,0.0,57.2,57.2,0.0,1112.3,,,,,147.2,,1.5,,,,85.1,1470.4,500.7,1555.9,-1055.2,0.0,1582.0,1524.5,1378.2,146.3,56.0,2082.7,,1140.7,467.6,0.0,,673.1,0.0,0.0,,,,0.0,3.0,,1.2,0.0,1143.7,0.0,0.0,,,,113.1,,,,,29.2,82.7,113.1,1256.8,0.0,355.1,0.1,355.0,0.0,1794.9,146.3,2296.3,0.0,2296.3,3553.1,
08/03/2013,3438.3,127.4,127.4,0.0,55.7,55.7,0.0,1004.4,,,,,204.9,,0.3,,,50.9,96.2,1392.4,479.4,1554.2,-1074.8,0.0,1566.5,1509.5,1365.1,144.4,56.7,2045.9,,1115.0,315.8,0.0,,799.2,50.0,0.0,,,,50.0,12.8,,8.0,0.0,1177.8,0.0,0.0,,,,103.8,,,,,27.3,68.5,103.8,1281.6,0.0,286.4,0.1,286.3,,1772.0,98.3,2156.7,0.0,2156.7,3438.3,
11/02/2013,4565.0,471.9,471.9,0.0,88.6,88.6,0.0,1717.0,,,,,180.0,,5.5,,,30.4,92.0,2457.5,472.9,1578.2,-1105.3,0.0,1634.6,1514.3,1371.4,142.9,114.8,2107.5,,2301.8,1356.6,0.0,,945.2,0.0,0.0,,,,0.0,13.8,,3.5,0.0,2315.6,0.0,0.0,,,,102.1,,,,,26.2,72.4,102.1,2417.7,0.0,220.9,0.1,220.8,0.0,1807.8,118.6,2147.3,0.0,2147.3,4565.0,
