Date,Revenue,Consensus Estimate,Comparable Actual,Revenue Surprise %,GAAP Actual,Adjusted Actual,Earnings Per Share,EPS Surprise %,EBIT,EBIT Surprise %,EBITDA,EBITDA Surprise %,Gross Margin %,Gross Margin Surprise %,Pretax Income (Loss),Pretax Income (Loss) Surprise %,Net Income,Net Income Surprise %,Source: Bloomberg
03/31/1993,,,7.623,,7.623,7.623,,,,,,,,,,,,,
06/30/1993,,,-4.203,,-4.203,-4.203,,,,,,,,,,,,,
09/30/1993,,,11.027,,11.026,11.026,,,,,,,,,,,,,
12/31/1993,,,0.0,,-0.394,-0.394,,,,,,,,,,,,,
03/31/1994,,,12.355,,12.355,12.355,,,,,,,,,,,,,
06/30/1994,,,14.034,,14.034,14.034,,,,,,,,,,,,,
09/30/1994,,,13.781,,13.856,13.856,,,,,,,,,,,,,
12/31/1994,,,0.0,,21.753,21.753,,,,,,,,,,,,,
03/31/1995,,,12.972,,12.972,12.972,,,,,,,,,,,,,
06/30/1995,,,13.237,,13.237,13.237,,,,,,,,,,,,,
09/30/1995,,,9.479,,9.479,9.479,,,,,,,,,,,,,
12/31/1995,,,0.0,,18.275,18.275,,,,,,,,,,,,,
03/31/1996,,,14.987,,14.987,14.987,,,,,,,,,,,,,
06/30/1996,,,17.77,,17.77,17.77,,,,,,,,,,,,,
09/30/1996,,,13.873,,13.873,13.873,,,,,,,,,,,,,
12/31/1996,,,0.0,,20.591999,20.591999,,,,,,,,,,,,,
03/31/1997,,,16.924,,16.924,16.924,,,,,,,,,,,,,
06/30/1997,,,17.843,,17.843,17.843,,,,,,,,,,,,,
09/30/1997,,,16.256001,,16.256001,16.256001,,,,,,,,,,,,,
12/31/1997,,,0.0,,23.531,23.531,,,,,,,,,,,,,
03/31/1998,,,18.997,,18.997,18.997,,,,,,,,,,,,,
06/30/1998,,,19.384001,,0.584,0.584,,,,,,,,,,,,,
09/30/1998,,,17.627001,,17.627001,17.627001,,,,,,,,,,,,,
12/31/1998,,,24.216999,,-2.383,-2.383,,,,,,,,,,,,,
03/31/1999,,,19.527,,19.527,19.527,,,,,,,,,,,,,
06/30/1999,,,21.190001,,21.190001,21.190001,,,,,,,,,,,,,
09/30/1999,,,20.686001,,20.686001,20.686001,,,,,,,,,,,,,
12/31/1999,,,28.459999,,28.459999,28.459999,,,,,,,,,,,,,
03/31/2000,,,22.193001,,22.193001,22.193001,,,,,,,,,,,,,
06/30/2000,,,24.627001,,24.627001,24.627001,,,,,,,,,,,,,
09/30/2000,,,23.334999,,23.334999,23.334999,,-2.02702702702703,,,,,,,,,,,
12/31/2000,,,30.805,,30.861,30.861,,1.01010101010101,,,,,,,,,,,
03/31/2001,,,24.525999,,34.326,34.326,,1.07548387096774,,,,,,,,,,,
06/30/2001,,,27.403999,,27.404,27.404,,5.78862275449101,,,,,,,,,,,
09/30/2001,,,25.919001,,25.919,25.919,,2.7251572327044,,,,,,,,,,,
12/31/2001,,,33.419998,,33.847,33.847,,9.94764397905758,,,,,,,,,,,
03/31/2002,,,30.848,,33.096,33.096,,3.62694300518135,,,,,,,,,,,
06/30/2002,,,35.810001,,36.82,36.82,,5.02283105022831,,,,,,,,,,,
09/30/2002,,,34.098999,,35.766,35.766,,0.917431192660551,,,,,,,,,,,
12/31/2002,,,40.783001,,42.269,42.269,,2.71317829457365,,,,,,,,,,,
03/31/2003,,,40.186001,,38.267,38.267,,13.3333333333333,,,,,,,,,,,
06/30/2003,,,47.150002,,44.218,44.218,,15.3846153846154,,,,,,,,,,,
09/30/2003,,,40.286999,,41.314,41.314,,2.04081632653061,,,,,,,,,,,
12/31/2003,,,47.249001,,50.383999,50.383999,,-1.02389078498294,,,,,,,,,,,
03/31/2004,,,45.43,,88.832,88.832,,5.66037735849057,,,,,,,,,,,
06/30/2004,,,49.448002,,49.042999,49.042999,,1.69491525423729,,,,,,,,,,,
09/30/2004,,,45.023998,,46.684,46.684,,2.56410256410257,,,,,,,,,,,
12/31/2004,,,57.512001,,68.607,68.607,,7.37179487179488,,,,,,,,,,,
03/31/2005,,,49.236,,49.049,49.049,,-1.63934426229508,,,,,,,,,,,
06/30/2005,,54.2,56.435001,,57.893,57.893,,2.99107142857143,,,,,,,,,,4.12361808118081,
09/30/2005,,49.4,50.806,,-60.805,-60.805,,2.94117647058824,,,,,,,,,,2.84615384615384,
12/31/2005,,57.433,61.078999,,-0.724,-0.724,,8.57142857142858,,,,,,,,,,6.34826493479359,
03/31/2006,,51.9,53.104,3.60480817307692,50.004,50.004,,0.996932515337416,,,,,,,,,,2.31984585741811,
06/30/2006,,59.5,61.716,4.5808522412839,59.316,59.316,,3.26086956521739,,,,,,,,,,3.72436974789916,
09/30/2006,,52.933,48.723999,2.64428881036514,49.449,49.449,,-6.06060606060607,,,,,,,,,,-7.95156329699809,
12/31/2006,,57.875,57.362,2.57497301414581,64.95,64.95,,4.81586402266289,,,,,,,,,,-0.886393088552912,
03/31/2007,,54.667,59.116001,6.88607911392406,58.472,58.472,,6.14525139664805,,,,,,,,,,8.13836683922658,
06/30/2007,,65.9,68.042999,3.54326530612245,65.433,65.433,,2.32558139534884,,,,,,,,,,3.25189529590287,
09/30/2007,,58.86,61.014,2.00689592476489,65.719,65.719,,1.82767624020888,,,,,,,,,,3.65953109072376,
12/31/2007,,67.0,68.501999,6.73542387347165,70.03,70.03,,0.45662100456621,,,,,,,,,,2.2417895522388,
03/31/2008,,66.175,68.945999,6.10822743614001,68.18,68.18,,4.8951048951049,,,,,,,,,,4.18738043067624,
06/30/2008,,74.775,78.648003,4.81885198237886,78.648,78.648,,5.90631364562119,,,,,,,,,,5.17954262788365,
09/30/2008,,66.95,69.276001,-1.49572434944239,66.047,66.047,,4.30839002267574,,,,,,,,,,3.47423599701268,
12/31/2008,,68.96,67.792,-7.5771205893052,70.995,70.995,,-0.66225165562914,,,,,,,,,,-1.6937354988399,
03/31/2009,,63.8,64.14,-0.695592556317334,61.743,64.14,,0.938967136150236,,-2.57513506518716,,,,,,-2.51849987990806,,0.532915360501573,
06/30/2009,,71.94,73.115,0.329343489299969,70.199,73.375,,2.08333333333334,,0.616361416361417,,,,,,2.16049382716049,,1.6333055323881,
09/30/2009,,65.3,65.887,2.17065897065898,67.483,65.887,,-1.78571428571429,,0.114558472553689,,,,,,-0.756876910252845,,0.898928024502302,
12/31/2009,,73.425,72.597,1.1955516014235,74.834,72.598,,-1.63934426229508,,-0.180572673335442,,,,-7.00615619246006,,0.268374686979329,,-1.12768130745659,
03/31/2010,,67.5,65.458,2.55685820717483,61.843,65.458,,-2.86975717439294,,-1.25156707062264,,,,-4.24354031510659,,-3.26931470973374,,-3.02518518518519,
06/30/2010,,75.417,73.908,-1.50388521109822,72.386,73.908,,-0.596421471172963,,-1.8544776119403,,,,-5.98559024570479,,-3.30294117647059,,-2.00087513425355,
09/30/2010,,66.357,64.856,1.82100070472165,63.653,64.856,,-2.86975717439294,,-2.91653543307087,,,,-6.63476172816615,,-3.32113144758735,,-2.26200702262008,
12/31/2010,,71.92,73.732,-0.640746511656373,67.827,72.601,,2.45040000000001,,-0.255882352941172,,,,-4.54613006597549,,-6.66085171883017,,2.5194660734149,
03/31/2011,,68.486,70.56,2.60845323741008,69.084,69.639,,2.72536687631027,,2.62093646245978,,,,-3.8633828826358,,2.16844375224633,,3.02835616038314,
