Date,Market Capitalization,Cash & Equivalents,Preferred Equity,Minority Interest,Total Debt,Enterprise Value,Total Capital,Total Debt/Total Capital,Total Debt/EV,EV/Sales,EV/EBITDA,EV/EBIT,EV/Cash Flow to Firm,EV/Free Cash Flow to Firm,Diluted Market Cap,Diluted Enterprise Value,Periodic EV to Shares Outstanding,Trailing 12 Month Values for Ratios,Source: Bloomberg
03/31/1990,1854.320744,-37.681,0,89.434998,150.539001,2056.613743,863.718994,17.429164,0.073198,,,,,,1850.047926,2052.340925,29.252322,,
06/30/1990,2233.90541,-39.342999,0,100.958,151.391994,2446.912406,922.339008,16.413921,0.061871,,,,,,2225.983535,2438.990531,34.708962,,
09/30/1990,1904.039909,-58.710999,0,116.382004,107.122002,2068.832916,930.543022,11.511773,0.051779,,,,,,1900.314102,2065.107109,29.336827,,
12/31/1990,2245.4025,-60.591999,0,121.517998,136.793,2443.121499,1002.468987,13.645609,0.055991,2.291218,7.609998,9.033476,11.913349,,2246.613814,2444.332813,34.681754,,
03/31/1991,2988.284858,-55.648998,0,121.328003,142.858997,3196.82286,1024.10001,13.949712,0.044688,2.82117,9.528476,11.448709,17.535907,,2986.590142,3195.128144,45.332147,,
06/30/1991,2885.34449,-57.058998,0,128.035995,132.566998,3088.888485,1049.347012,12.633285,0.042917,2.526254,8.670004,10.383272,17.51773,,2877.846567,3081.390562,43.624672,,
09/30/1991,2988.056374,-140.585999,0,124.467003,161.946999,3133.884377,1122.444031,14.428069,0.051676,2.457763,8.562642,10.27237,15.800426,,2987.212443,3133.040446,44.246403,,
12/31/1991,4055.966479,-80.971001,0,130.354996,189.626995,4294.977469,1220.326016,15.539044,0.044151,3.284609,11.493608,13.860713,20.45011,,4053.22125,4292.23224,60.557459,,
03/31/1992,4171.602306,-77.252998,0,18.084999,189.102005,4301.536312,1134.840034,16.663318,0.043962,3.227199,11.101426,13.319676,18.685677,,4170.075197,4300.009203,60.579902,,
06/30/1992,4412.539886,-93.800003,0,22.424999,152.386002,4493.550884,1186.563,12.842639,0.033912,3.283567,11.232698,13.454309,16.544488,,4408.447769,4489.458767,63.138275,,
09/30/1992,4936.694139,-107.338997,0,21.069,121.976997,4972.40114,1186.219002,10.28284,0.024531,3.517055,11.995651,14.271285,16.760569,,4932.746944,4968.453945,69.750884,,
12/31/1992,4945.174424,-140.800995,0,20.426001,110.278,4935.07743,1183.554999,9.317522,0.022346,3.297795,11.270053,13.59488,15.009936,,4940.087111,4929.990118,69.108606,,
03/31/1993,5679.798019,-157.535995,0,18.652,167.705002,5708.619026,1292.053978,12.979721,0.029378,3.608117,12.629521,15.152233,16.916058,,5678.446655,5707.267662,79.903407,,
06/30/1993,4915.470739,-159.320007,0,16.784,157.592999,4930.527731,1328.491028,11.862556,0.031963,2.965999,10.383163,12.532702,13.575477,,4915.634162,4930.691154,69.085977,,
09/30/1993,5055.697052,-183.440002,0,19.441999,111.813,5003.512049,1344.132944,8.318597,0.022347,2.832898,10.06431,12.231014,14.504472,,5081.186134,5029.001131,70.267137,,
12/31/1993,5318.897024,-179.733994,0,18.604,83.051,5240.81803,1358.21805,6.114703,0.015847,2.924495,,12.337694,15.721317,,5317.404151,5239.325157,73.529539,,
03/31/1994,5029.822586,-244.449005,0,20.646999,123.628004,4929.648584,1467.591043,8.423873,0.025078,2.722747,,11.43266,13.764607,,5027.233269,4927.059267,69.095921,,
06/30/1994,3772.295954,-214.085007,0,20.976,231.28701,3810.473957,1549.212961,14.929323,0.060698,2.032691,,8.889435,10.960814,,3820.918515,3859.096519,54.672779,,
09/30/1994,4010.568714,-169.651001,0,22.952999,269.504993,4133.375706,1570.693939,17.158339,0.065202,2.141472,,9.56116,13.036041,,4048.697586,4171.504578,60.548974,,
12/31/1994,3835.928829,-144.666,0,26.355,160.231994,3877.849823,1497.534976,10.699716,0.04132,1.877886,7.583523,8.839633,,,3868.230957,3910.151951,57.622925,,
03/31/1995,4129.28715,-204.087997,0,32.069,293.971992,4251.240146,1638.015984,17.946833,0.06915,1.945321,8.108581,9.510625,,,4164.155133,4286.108129,64.217163,,
06/30/1995,3899.801592,-130.613007,0,29.806,325.606985,4124.60157,1648.718008,19.749101,0.078943,1.793052,7.439583,8.704097,,,3930.709871,4155.50985,63.723048,,
09/30/1995,4378.042356,-150.776993,0,31.777,312.646994,4571.689357,1697.593962,18.417066,0.068388,1.936063,8.015178,9.350798,,,4377.569241,4571.216242,70.616149,,
12/31/1995,4644.0,-180.970001,0,31.756001,362.34499,4857.13099,1810.28399,20.01592,0.074601,2.057175,8.362771,9.766159,,,4662.143928,4875.274918,75.304356,,
03/31/1996,4347.64133,-190.445999,0,30.695999,399.870007,4587.761336,1881.412045,21.253718,0.08716,2.167624,8.796196,10.539963,,,4374.254743,4614.374749,71.096118,,
06/30/1996,3963.457386,-116.051003,0,38.494999,405.91,4291.811382,1898.415985,21.38151,0.094578,2.295485,9.477587,11.813051,,,4010.643087,4338.997084,67.407123,,
09/30/1996,3606.732056,-141.248993,0,41.722,362.865995,3870.071058,1895.238935,19.146187,0.093762,2.372895,10.309742,13.739979,,,3640.818031,3904.157034,61.161752,,
12/31/1996,2880.407703,-141.438995,0,0.0,502.530002,3241.49871,1989.428974,25.260012,0.15503,2.397064,10.516357,17.629968,,,2943.006,3304.097007,52.61063,,
03/31/1997,2754.480049,-204.455002,0,41.986,595.978972,3187.990019,2038.710928,29.233128,0.186945,2.365964,11.044904,17.928085,,,2810.59993,3244.1099,53.239645,,
06/30/1997,3134.538978,-228.268997,0,39.695999,576.294004,3522.259984,2058.580991,27.994721,0.163615,2.689204,13.108815,20.58068,,,3147.475689,3535.196695,58.853429,,
09/30/1997,2950.712151,-251.679993,0,6.158,507.657003,3212.847162,1991.802049,25.487322,0.158008,2.526121,12.341108,18.648011,,,2964.371547,3226.506557,53.693318,,
12/31/1997,2630.376011,-73.672997,0,0.0,568.012017,3124.715032,1875.45498,30.286625,0.18178,2.383047,11.651037,16.306831,,,2659.649932,3153.988953,53.011588,,
03/31/1998,3188.106079,-84.600998,0,0.0,586.717974,3690.223055,1926.005007,30.462952,0.158993,2.782191,13.458046,18.952017,,,3198.312035,3700.429011,62.504835,,
06/30/1998,2329.651945,-472.028992,0,0.0,516.797009,2374.419962,1605.247021,32.194236,0.217652,1.730733,8.447218,11.978589,,,2338.525472,2383.29349,40.195355,,
09/30/1998,2297.745711,-475.04599,0,0.0,476.170012,2298.869732,1575.545988,30.22254,0.207132,1.638777,8.290878,11.856261,,,2302.527379,2303.6514,38.894017,,
12/31/1998,2335.359955,-411.600006,0,0.0,519.899988,2443.659936,1574.199991,33.026298,0.212755,1.752569,8.919574,12.829901,3.884952,5.216965,2360.0,2468.299982,41.85496,,
03/31/1999,2146.200056,-325.5,0,0.0,499.2,2319.900056,1565.599994,31.885539,0.215182,1.664483,8.47706,12.245189,4.312902,6.068848,2153.549944,2327.249944,39.724315,,
06/30/1999,2693.873266,-320.399994,0,0.0,529.600012,2903.073285,1623.300009,32.6249,0.182427,2.124226,10.761969,15.597439,17.854932,126.78595,2708.474965,2917.674983,49.639608,,
09/30/1999,2189.012498,-400.100006,0,0.0,737.199988,2526.11248,1822.799979,40.443274,0.291832,1.803593,9.08288,13.351546,12.303927,31.715699,2219.043721,2556.143703,43.923987,,
12/31/1999,2078.927448,-478.299988,0,0.0,889.400024,2490.027484,1883.500031,47.2206,0.357185,1.713361,9.536681,13.810469,8.679902,14.83281,2157.59375,2568.693787,45.738934,,
