Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
12/31/1993,1.366,4.187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/31/1994,13.879,3.835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1994,7.772,3.621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1994,11.5,3.484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1994,0.38,7.635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/31/1995,23.1,7.277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1995,15.953,7.474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1995,27.533001,2.775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1995,3.805,11.493,,,,,,,,,,,,-2.617,,,,-2.617,,,,,,,,,,2.617,,,,,,,,,,,,,,,
03/31/1996,25.687,11.712,,,,,,,,,,,,-5.835,,,,-5.835,,,,,,,,,,5.835,,,,,,,,,,,,,,,
06/30/1996,10.825,12.621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1996,25.372,-19.388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1996,9.161,19.042,,,,,,,,,,,5.159,-2.921,0.0,,,-2.921,,,0.0,0.0,0.0,,,,,8.08,12.622,0.0,0.0,,,,5.174,5.174,0.0,7.448,,26.941999,,,
03/31/1997,32.053001,18.200001,,,,,,,,,,,-21.402,-5.531,0.0,,,-5.531,,,0.0,0.0,0.0,,,,,-15.871,9.141,0.0,0.0,,,,5.904,5.904,0.0,3.237,,19.792,,,
06/30/1997,21.666,18.455,,,,,,,,,,,-19.844,-5.815,0.0,,,-5.815,,,0.0,0.0,0.0,,,,,-14.029,18.116,0.0,0.0,,,,2.656,2.656,0.0,15.46,,19.938,,,
09/30/1997,24.277,17.433001,,,,,,,,,,,-48.213001,-7.246,0.0,,,-7.246,,,0.0,0.0,0.0,,,,,-40.967001,2.924,0.0,0.0,,,,6.075,6.075,0.0,-3.151,,-21.011999,,,
12/31/1997,-10.276,25.643999,,,,,,,,,,,-24.691999,-4.359,0.0,,,-4.359,,,0.0,0.0,0.0,,,,,-20.332999,39.827002,0.0,0.0,,,,16.165001,16.165001,0.0,23.662001,,4.859,,,
03/31/1998,22.58,20.099001,,,,,,,,,,,-54.473999,-6.95,0.0,,,-6.95,,,0.0,0.0,0.0,,,,,-47.523999,24.002,0.0,0.0,,,,12.752,12.752,0.0,11.25,,-7.892,,,
06/30/1998,49.969002,22.982,,,,,,,,,,,-45.259998,-6.376,0.0,,,-6.376,,,0.0,0.0,0.0,,,,,-38.883998,-3.873,0.0,0.0,,,,6.648,6.648,0.0,-10.521,,0.836,,,
09/30/1998,35.521999,19.622,,,,,,,,,,,-20.77,-6.584,0.0,,,-6.584,,,0.0,0.0,0.0,,,,,-14.186,2.774,0.0,0.0,,,,-7.881,6.05,-13.931,10.655,,17.525999,,,
12/31/1998,6.097,30.087999,7.436,0.336,,,0.336,-31.763,,,-31.763,,-20.865999,-6.063,0.0,,,-6.063,,,0.0,0.0,0.0,,,,,-14.802999,0.108,0.0,0.0,,,,4.5,5.677,-1.177,-4.392,,-14.661,,,
03/31/1999,34.035999,28.841,7.783,-0.856,,,-0.856,-1.732,,,-1.732,,-2.833,-7.571,0.0,,,-7.571,,,0.0,0.0,0.0,,,,,4.738,10.827,0.0,0.0,,,,6.665,6.665,0.0,4.162,,42.029999,,,
06/30/1999,28.951,26.416,8.106,-5.917,,,-5.917,0.346,,,0.346,,-11.391,-8.814,0.0,,,-8.814,,,0.0,0.0,0.0,,,,,-2.577,8.531,0.0,0.0,,,,4.632,4.632,0.0,3.899,,26.091,,,
09/30/1999,59.735001,2.926,8.308,73.436,,,73.436,-24.934999,,,-24.934999,,36.163998,-9.299,0.0,,,-9.299,,,0.0,0.0,0.0,,,,,45.462998,-218.208997,-125.015999,250.0,,,,-338.740998,5.901,-344.641998,-4.452,,-122.309998,,0.976,
12/31/1999,6.834,16.462,8.94,5.248,0.893,0.428,3.927,-23.816,15.955,,-39.771,,-49.837,-8.381,0.0,,,-8.381,,,0.0,0.0,0.0,,,,,-41.456,24.497,0.0,60.0,,,,-28.605,1.305,-29.91,-6.898,,-18.506,,,
03/31/2000,32.028,2.788,9.953,54.305,,0.101,54.204,-35.018,-12.829,,-22.189,,-86.095998,-13.288,0.0,,,-13.288,,,0.0,0.0,0.0,,,,,-72.807998,53.166,0.0,50.0,,,,6.142,6.142,0.0,-2.976,,-0.901999,,,
06/30/2000,32.774,2.382,10.592,13.554,,1.66,11.894,6.246,13.97,,-7.724,,11.761,-12.319,0.0,,,-12.319,,,0.0,0.0,0.0,,,,,24.08,-60.717,0.0,-25.0,,,,-18.645,1.323,-19.968,-17.072,,-16.182,,,
09/30/2000,19.051001,3.898,18.785,34.326001,,,34.326001,-37.958,,,-37.958,,25.541,-20.57,0.0,,,-20.57,,,0.0,0.0,0.0,,,,,46.111,-36.198,0.0,-35.0,,,,4.339,4.339,0.0,-5.537,,8.394,,14.964,
12/31/2000,-46.322,3.897,19.033,13.587,0.198,,13.389,-82.839,-12.026,,-70.813,,-13.941,-13.703,0.0,,,-13.703,,,-0.238,8.604,-8.842,,,,,0.0,22.885,0.0,25.0,,,,-2.361,0.641,-3.002,0.246,,-37.378,,,
03/31/2001,56.902,-53.58,5.56,71.5,,0.569,70.931,33.422,13.235,,20.187,,-12.03,-14.221,0.0,,,-14.221,,,0.238,0.238,,,,,,1.953,-40.754,0.0,-4.679,,,,-1.968,1.027,-2.995,-34.107,,4.118,,,
06/30/2001,42.308,-8.454,14.06,14.979,,-0.161,15.14,21.723,25.792,,-4.069,,-13.528,-16.209,0.0,,,-16.209,,,,,,,,,,2.681,-20.929,0.0,-15.321,,,,-0.918,1.567,-2.485,-4.69,,7.851,,,
09/30/2001,20.58,-8.066,14.587,18.018,,,18.018,-3.959,,,-3.959,,-5.12,-13.413,0.0,,,-13.413,,,0.0,0.0,0.0,,,,,8.293,-17.622998,0.0,10.0,,,,-29.565998,2.847,-32.412998,1.943,,-2.163,,1.589,
03/31/2002,48.505001,-4.316,10.847,35.799999,,,35.799999,6.174,,,6.174,,1.631,-4.532,0.0,,,-4.532,,,0.0,0.0,0.0,,,,,6.163,1.213,0.0,0.0,,,,1.309,13.462,-12.153,-0.096,,51.348999,,,
06/30/2002,57.382999,18.254999,11.022,-27.535,,,-27.535,55.640999,,,55.640999,,-8.649,-4.788,0.0,,,-4.788,,,0.0,0.0,0.0,,,,,-3.861,-17.626,0.0,0.0,,,,-19.636,1.274,-20.91,2.01,,31.108,,,
09/30/2002,32.759998,15.596,12.158,0.813,,,0.813,4.193,,,4.193,,-7.342,-5.938,0.0,,,-5.938,,,0.0,0.0,0.0,,,,,-1.404,-10.513,0.0,0.0,,,,-10.793,2.144,-12.937,0.28,,14.905,,,
12/31/2002,1.153,-14.418,11.628,3.021,,,3.021,0.922,,,0.922,,-5.866,-5.866,0.0,,,-5.866,,,0.0,0.0,0.0,,,,,0.0,-10.423,0.0,0.0,,,,1.045,1.045,0.0,-11.468,,-15.136,5.105,0.159,
03/31/2003,33.726002,-1.512,10.23,6.119,,,6.119,18.889,,,18.889,,-3.357,-3.357,0.0,,,-3.357,,,0.0,0.0,0.0,,,,,0.0,-4.595,0.0,0.0,,,,-4.787,2.021,-6.808,0.192,,25.774,,,
06/30/2003,44.448002,12.854,9.302,-0.824,,,-0.824,23.115999,,,23.115999,,-2.444,-6.408,0.0,,,-6.408,,,0.0,0.0,0.0,,,,,3.964,-10.749999,0.0,0.0,,,,-16.141999,0.554,-16.695999,5.392,,31.254,,,
