Date,Cash From Operating Activities,Net Income,Depreciation & Amortization,Other Non-Cash Adjustments,Changes in Non-Cash Capital,Cash From Operations,Cash From Investing Activities,Disposal of Fixed Assets,Capital Expenditures,Increase in Investments,Decrease in Investments,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Change in Short-Term Borrowings,Increase in Long-Term Borrowings,Decrease In Long-Term Borrowings,Increase in Capital Stocks,Decrease in Capital Stocks,Other Financing Activities,Net Changes in Cash,Direct Method Cashflow,Source: Bloomberg
03/31/1990,,-6.947,11.31,5.819,18.672001,28.854,,,,,,,,,,,,,,,,,
06/30/1990,,48.164001,11.411,7.319,5.561,72.455002,,,,,,,,,,,,,,,,,
09/30/1990,,68.429001,11.328,10.887,-38.396,52.248001,,,,,,,,,,,,,,,,,
12/31/1990,,13.564,,28.463,10.966,52.993,,,,,,,,,,,,,,,52.993,,
03/31/1991,,19.440001,11.73,10.795,8.36,50.325001,,,,,,,,,,,,,,,,,
06/30/1991,,20.362,11.997,4.789,-1.904,35.243999,,,,,,,,,,,,,,,,,
09/30/1991,,2.09,12.872,-1.734,6.66,19.888,,,,,,,,,,,,,,,,,
01/01/1992,,33.472,,-16.969999,-24.764999,-8.263,,,,,,,,,,,,,,,-8.263,,
03/31/1992,,13.303,6.083,-6.82,20.538,33.104,,,,,,,,,,,,,,,,,
06/30/1992,,44.799,26.129999,-11.271,5.423,65.081001,,,,,,,,,,,,,,,,,
09/30/1992,,49.401001,40.237,-1.229,-7.82,80.588997,,,,,,,,,,,,,,,,,
12/31/1992,,-123.856003,,-100.676993,201.020997,-23.511999,,,,,,,,,,,,,,,-23.511999,,
03/31/1993,,14.802,15.172,7.528,-54.633999,-17.132,,,,,,,,,,,,,,,,,
06/30/1993,,22.141001,17.476999,116.442001,-121.783997,34.276001,,,,,,,,,,,,,,,,,
09/30/1993,,27.924999,16.697001,6.093,-68.207001,-17.492001,,,,,,,,,,,,,,,,,
12/31/1993,,15.711,,-61.920991,201.020996,154.811005,,,,,,,,,,,,,,,154.811005,,
03/31/1994,,38.867001,12.615,5.574,-32.659,24.396999,,,,,,,,,,,,,,,,,
06/30/1994,,14.452,12.477,9.571,-36.681,-0.181,,,,,,,,,,,,,,,,,
09/30/1994,,9.676,13.738,12.646,106.347,142.406998,,,,,,,,,,,,,,,,,
12/31/1994,,20.848,13.075,33.958,-108.984001,-41.103001,,,,,,,,,,,,,,,-41.103001,,
03/31/1995,,-4.273,14.16,11.968,95.889999,117.745003,,,-47.882,,,,,,,,,,,,,,
06/30/1995,,20.724001,15.303,8.599,22.471001,67.097,,,-44.830002,,,,,,,,,,,,,,
09/30/1995,,26.844,15.952,29.908001,-8.02,64.683998,,,-40.611,,,,,,,,,,,,,,
12/31/1995,,33.763,17.93,35.870998,70.051003,157.615005,,,-69.362999,,,,,,,,,,,,,,
03/31/1996,,23.966,17.833,26.813999,-61.706001,6.907,,,-93.317001,,,,,,,,,,,,,,
06/30/1996,,49.638,57.598999,-4.356,-11.262,91.619003,,,-40.799,,,,,,,,,,,,,,
09/30/1996,,42.493,5.712,51.362999,-13.533,86.035004,,,-50.243,,,,,,,,,,,,,,
12/31/1996,,30.188999,103.361,-17.761,170.348999,286.138,,,-9.332,,,,,,,,,,,,,,
03/31/1997,,3.563,42.209999,-40.429001,-69.274002,-63.93,-736.70697,0.0,-72.174004,0.0,0.0,-664.53302,758.922974,-7.842,0.0,276.0,-102.939003,0.0,0.0,593.703979,-41.714001,,
06/30/1997,,67.112,60.241001,0.318,25.393,153.063004,-1357.970947,0.0,-111.722,0.0,0.0,-1246.249023,1287.073975,-17.177999,0.0,600.0,-106.898003,697.39502,0.0,113.754997,82.166,,
09/30/1997,,100.932999,68.528,40.444,179.546997,389.451996,573.072021,0.0,-80.371002,0.0,0.0,653.442993,-1061.512939,-1.523,0.0,79.953003,-35.0,0.001,-393.708008,-711.236023,-98.988998,,
12/31/1997,,41.067001,132.559998,89.079002,-55.293999,207.412994,-110.603996,0.0,-139.738998,0.0,0.0,29.135,-98.208,-9.375,0.0,16.184999,-75.0,0.0,0.0,-30.018,-1.399,,
03/31/1998,,41.541,75.970001,2.0,-153.046997,-33.535999,-83.073997,6.858,-72.121002,0.0,0.0,-17.811001,119.746002,-9.38,0.0,205.0,-76.610001,0.0,0.0,0.736,3.136,,
06/30/1998,,100.304001,81.719002,4.445,21.389999,207.858002,-134.429993,0.0,-119.456001,0.0,0.0,-14.974,-72.084999,-9.396,0.0,0.0,-62.736,0.0,0.0,0.047,1.343,,
09/30/1998,,80.280998,72.252998,-8.194,216.276993,360.617004,-97.821999,0.0,-86.474998,0.0,0.0,-11.347,-238.378998,-9.228,0.0,45.390999,-205.0,0.0,-68.961998,-0.58,24.416,,
