Date,Price/T12M FFO per Share,Average,High,Low,Price/T12M Sales per Share,Price/T12M EBITDA per Share,P/Sales,P/Book,Price/Cash Flow per Share,Price/Free Cash Flow per Share,Source: Bloomberg
09/30/2002,,,,,2.846581,4.747558,2.846581,2.352549,7.252704,,
12/31/2002,,,,,2.951753,5.054337,2.951753,2.524434,7.667663,,
03/31/2003,,,,,2.91601,5.007777,2.91601,2.471872,7.78035,,
06/30/2003,,,,,3.183566,5.511717,3.183566,2.539011,8.883269,,
09/30/2003,,,,,3.481612,6.058517,3.481612,2.641776,9.790586,,
12/31/2003,,,,,3.774971,6.629474,3.774971,2.636897,9.690704,,
03/31/2004,,,,,3.953653,6.972199,3.953653,2.77376,10.121796,,
06/30/2004,,,,,4.0186,7.15086,4.0186,2.841982,10.353797,,
09/30/2004,,,,,4.107554,7.260631,4.107554,2.897221,10.201857,,
12/31/2004,,,,,5.525557,9.580855,5.525557,3.338452,12.725358,,
03/31/2005,,,,,4.704796,8.119999,4.704796,2.896295,10.342991,,
06/30/2005,14.152628,,,,5.527443,9.403125,5.527443,3.30402,12.512099,,
09/30/2005,,,,,5.390208,7.979056,5.390208,3.352519,10.420201,,
12/31/2005,,,,,4.995188,7.318666,4.995188,3.393176,10.344988,,
03/31/2006,,,,,5.97474,8.720293,5.97474,4.275588,13.35635,,
06/30/2006,,,,,5.761363,8.429133,5.761363,4.26701,12.854976,,
09/30/2006,19.534219,,,,6.074,9.942997,6.074,4.532034,16.756737,,
12/31/2006,18.967724,,,,6.193945,10.661091,6.193945,4.915441,18.517265,,
03/31/2007,18.557576,,,,6.355866,10.480444,6.355866,4.815282,17.539116,,
06/30/2007,18.137931,,,,5.817593,9.209996,5.817593,4.487259,14.092837,,
09/30/2007,16.0,,,,5.733354,8.651975,5.733354,4.052513,12.5448,,
12/31/2007,14.595588,,,,5.257125,7.388455,5.257125,3.419678,10.077117,,
03/31/2008,17.89781,,,,6.399459,9.448101,6.399459,2.241512,12.883918,,
06/30/2008,,,,,5.665728,8.780224,5.665728,2.130928,13.141081,,
09/30/2008,,,,,6.391508,10.628776,6.391508,2.59248,15.497983,,
12/31/2008,,,,,3.423078,5.054557,3.423078,1.451664,7.854046,,
03/31/2009,,,,,2.056418,3.079683,2.056418,0.932101,4.171963,,
06/30/2009,7.243643,,,,2.432873,3.625511,2.432873,1.156348,5.078346,,
09/30/2009,12.015267,,,,3.7522,5.635628,3.7522,1.884441,7.761392,,
12/31/2009,14.172414,,,,3.998881,7.071355,3.998881,2.023563,10.631477,,
03/31/2010,16.183486,,,,4.442484,7.858611,4.442484,2.23093,13.405265,,
06/30/2010,18.754902,,,,4.965629,8.889883,4.965629,2.519806,14.223681,,
09/30/2010,19.027027,,,,5.610707,9.826599,5.610707,2.497291,18.062594,,
12/31/2010,21.381818,,,,6.483773,11.368097,6.483773,2.910767,18.013505,,
03/31/2011,21.758929,,,,7.026568,11.875471,7.026568,3.038771,18.958744,,
06/30/2011,21.163793,,,,7.328796,12.113426,7.328796,2.842194,19.434751,,
09/30/2011,18.297521,,,,6.876541,11.090433,6.876541,2.206421,17.801755,,
12/31/2011,19.609375,,,,7.747967,12.23802,7.747967,2.095577,20.97281,,
03/31/2012,20.082707,,,,8.216405,13.075973,8.216405,2.531816,21.076706,,
06/30/2012,19.140741,,,,8.037445,13.160006,8.037445,2.110408,20.441894,,
09/30/2012,18.25,,,,7.842012,13.170257,7.842012,2.06598,18.538173,,
12/31/2012,18.015152,,,,7.836241,13.415719,7.836241,2.023805,17.38815,,
03/31/2013,18.325758,,,,8.1085,13.986863,8.1085,2.10267,18.350276,,
06/30/2013,18.742647,,,,8.551665,14.39775,8.551665,2.261171,18.311816,,
09/30/2013,16.928571,,,,7.862694,13.069931,7.862694,2.131373,17.483649,,
12/31/2013,16.103448,,,,7.642602,12.502083,7.642602,2.11233,17.172153,,
03/31/2014,17.691781,,,,8.313335,13.77732,8.313335,2.410319,18.153303,,
06/30/2014,19.344595,,,,9.078272,15.10908,9.078272,2.731537,20.243437,,
09/30/2014,17.871747,,,,8.51333,14.288431,8.51333,2.54591,18.934485,,
12/31/2014,19.696399,,,,9.476633,15.799726,9.476633,2.924514,19.521125,,
03/31/2015,20.8166,,,,10.261631,16.89039,10.261631,3.189085,20.969872,,
06/30/2015,19.387552,133.603444,133.603444,133.603444,9.591522,15.755636,9.591522,2.952146,19.091981,133.603444,
09/30/2015,20.804447,138.108274,148.786602,80.541781,10.2243,16.809241,10.2243,3.194695,21.026578,80.541781,
12/31/2015,22.532924,83.750119,88.507195,78.883293,10.863832,17.96822,10.863832,3.447765,22.522362,,
03/31/2016,23.108692,,,,11.016993,18.215767,11.016993,3.517212,22.350417,,
06/30/2016,21.717647,,,,10.379684,17.047546,10.379684,3.399676,21.953405,,
09/30/2016,20.683908,,,,9.953327,16.137265,9.953327,3.343473,18.673861,,
12/31/2016,20.266667,97.058509,97.058509,97.058509,10.084135,16.126007,10.084135,3.200111,18.036402,97.058509,
03/31/2017,19.923077,102.758579,570.216185,91.737319,9.970136,15.903894,9.970136,3.243087,17.742253,570.216185,
06/30/2017,21.179348,598.474368,636.736165,565.655714,10.621623,16.905192,10.621623,3.663442,18.88324,,
09/30/2017,20.647741,,,,10.290333,16.477747,10.290333,3.636103,18.686803,,
12/31/2017,21.009698,216.866658,216.866658,216.866658,10.329326,16.564537,10.329326,3.711509,19.822155,216.866658,
03/31/2018,19.218329,196.197861,215.853262,72.043802,9.468421,15.18908,9.468421,3.366466,17.927968,72.043802,
06/30/2018,19.931625,72.970695,75.947354,64.397784,9.866459,15.831962,9.866459,3.706068,18.776337,64.397784,
09/30/2018,21.149922,66.510408,69.990132,53.996202,10.477681,16.787955,10.477681,4.260228,20.154371,53.996202,
12/31/2018,20.42268,53.699387,57.30836,36.271858,10.149829,14.765366,10.149829,3.817947,18.95522,36.271858,
03/31/2019,22.959596,39.708774,41.654961,35.145801,11.55598,16.820951,11.55598,4.413099,21.734112,,
06/30/2019,22.1133,,,,11.336164,16.414934,11.336164,4.37743,20.774325,,
09/30/2019,23.42029,,,,12.153509,17.454658,12.153509,4.437668,22.188493,,
12/31/2019,22.892157,,,,11.448679,18.18049,11.448679,4.153339,20.928111,,
03/31/2020,17.737864,,,,8.713076,13.854553,8.713076,3.152494,16.641735,,
06/30/2020,18.413793,,,,8.818991,14.151628,8.818991,3.289917,16.373275,,
09/13/2020,16.5812807130109,,,,7.94133872761014,12.7432794500197,7.94133872761014,2.9625093312705,14.74383181635,,
09/30/2020,,,,,8.09544307119738,,8.09544307119738,,18.2934782608696,,
12/31/2020,,,,,8.09025995342294,,8.09025995342294,,,,
